Transcription Factor,1st Sample p-value,2nd Sample p-value,3rd Sample p-value,4th Sample p-value,5th Sample p-value
FOXD3,MS00359;9.20E-01,MS00358;9.99E-01,MA0041;1.00E+00,,
Sox11,UP00030;9.24E-01,MS00795;9.96E-01,,,
ESX1,MS00452;9.25E-01,,,,
Batf,MC00508;9.25E-01,,,,
ZBTB16,M01075;9.28E-01,,,,
DLX4,MS00430;9.30E-01,,,,
Dlx1,MS00439;9.30E-01,,,,
HOXC11,MS00497;9.31E-01,MS00498;9.75E-01,,,
LHX6,MS00540;9.33E-01,MS00539;9.82E-01,,,
HOXC9,UP00197;9.33E-01,,,,
HOXD11,MS00506;9.33E-01,MS00507;1.00E+00,,,
HOXA1,MS00486;9.34E-01,,,,
Cebpa,MC00122;9.35E-01,,,,
MEIS1,UP00186;9.41E-01,MC00520;1.00E+00,,,
HOXB2,MS00491;9.41E-01,,,,
NFAT5,MS00106;9.43E-01,,,,
TBR1,MS00191;9.44E-01,,,,
Hoxa2,MS00516;9.45E-01,,,,
GATA4,M00632;9.45E-01,,,,
DLX6,MS00432;9.47E-01,,,,
Hoxd1,UP00140;9.48E-01,,,,
PPARA,M01282;9.50E-01,,,,
TGIF1,MS00094;9.51E-01,,,,
HOXC10,MS00495;9.52E-01,MS00496;9.73E-01,MS00494;1.00E+00,,
OLIG3,MS00280;9.52E-01,,,,
Uncx,MS00618;9.52E-01,MS00619;1.00E+00,,,
EMX1,MS00441;9.56E-01,MS00442;1.00E+00,,,
Foxj1,UP00041;9.56E-01,,,,
Gata4,MC00324;9.57E-01,,,,
Hmbox1,UP00161;9.57E-01,,,,
MIXL1,MS00555;9.59E-01,,,,
MEOX2,MS00552;9.59E-01,MS00553;9.91E-01,MS00554;1.00E+00,,
HSF2,MS00059;9.60E-01,,,,
Isl2,UP00170;9.60E-01,,,,
NEUROG2,MS00272;9.62E-01,,,,
Neurod1,MC00354;9.66E-01,,,,
Nobox,MA0125;9.67E-01,,,,
TGIF2LX,MS00095;9.68E-01,,,,
Cbfa2t2,MC00514;9.69E-01,,,,
Hoxd13,MS00519;9.70E-01,MS00520;9.72E-01,,,
HOXA13,MS00484;9.72E-01,MS00485;9.92E-01,,,
PKNOX1,MS00091;9.75E-01,,,,
GSX2,MS00466;9.76E-01,M01326;1.00E+00,,,
Gata3,MC00326;9.76E-01,,,,
GATA2,MC00118;9.76E-01,,,,
GBX1,MS00459;9.77E-01,,,,
TEAD1,MS00220;9.77E-01,MS00219;9.77E-01,,,
Sox30,UP00023;9.77E-01,,,,
HOXA6,UP00182;9.78E-01,,,,
Tcf7,MS00054;9.78E-01,,,,
DLX5,MS00431;9.80E-01,,,,
FOXC2,MS00352;9.81E-01,MS00354;1.00E+00,,,
CART1,MS00424;9.81E-01,,,,
Meox2,MS00563;9.81E-01,,,,
ISL1,M01127;9.82E-01,,,,
MSC,MS00807;9.82E-01,,,,
HOXA7,UP00164;9.84E-01,M01108;9.98E-01,,,
GSX1,MS00465;9.84E-01,,,,
Sox15,UP00075;9.86E-01,,,,
HOXA3,UP00391;9.86E-01,,,,
ZEB1,MA0103;9.87E-01,,,,
FOXD2,MS00355;9.87E-01,MS00356;9.97E-01,,,
TGIF2,MS00096;9.88E-01,,,,
Gbx2,MS00469;9.88E-01,,,,
Sox18,UP00064;9.88E-01,,,,
GATA1,MC00120;9.89E-01,,,,
MEIS2,MS00083;9.89E-01,,,,
Gata2,MC00325;9.89E-01,,,,
Jun,MC00349;9.89E-01,,,,
VAX2,MS00621;9.89E-01,,,,
Vax1,UP00215;9.90E-01,,,,
Meis1,MC00507;9.90E-01,,,,
SOX21,MS00757;9.90E-01,MS00755;9.98E-01,MS00759;1.00E+00,,
TCF7L2,MC00309;9.90E-01,,,,
HMGA2,M01300;9.90E-01,,,,
NR4A2,MS00665;9.90E-01,,,,
Hoxc10,MS00518;9.91E-01,MS00517;9.97E-01,,,
MYF6,MS00269;9.91E-01,,,,
Sox7,UP00034;9.91E-01,,,,
BATF,MC00411;9.91E-01,,,,
BARHL1,UP00166;9.91E-01,,,,
Foxa1,MC00104;9.92E-01,,,,
MEF2B,MS00075;9.92E-01,,,,
HBP1,UP00055;9.92E-01,,,,
ZNF410,MS00412;9.92E-01,,,,
Hoxb8,UP00263;9.93E-01,,,,
DLX1,MS00427;9.93E-01,,,,
GBX2,MS00460;9.93E-01,MS00461;9.95E-01,,,
HOXB9,UP00207;9.94E-01,,,,
SRY,MA0084;9.94E-01,MS00787;1.00E+00,MS00788;1.00E+00,,
FOXP3,M00992;9.94E-01,MS00387;9.98E-01,,,
Nkx2-5,MC00178;9.94E-01,,,,
PHOX2A,MS00591;9.95E-01,UP00221;9.99E-01,,,
FOXF2,MA0030;9.95E-01,,,,
POU1F1,MS00129;9.95E-01,UP00158;1.00E+00,MS00130;1.00E+00,,
MYOG,M00712;9.95E-01,,,,
BHLHA15,MS00245;9.95E-01,,,,
Zfp105,UP00037;9.95E-01,,,,
Sox1,MS00802;9.95E-01,MS00800;9.98E-01,UP00069;1.00E+00,,
Dmrta2,M01150;9.96E-01,,,,
Isx,UP00243;9.96E-01,,,,
DUXA,MS00438;9.96E-01,,,,
CDX2,MC00389;9.96E-01,,,,
Dlx2,MS00440;9.96E-01,,,,
SOX9,MS00780;9.96E-01,MS00052;1.00E+00,MS00785;1.00E+00,,
ALX3,MS00403;9.96E-01,MS00402;9.99E-01,,,
POU6F1,M01479;9.96E-01,M00465;1.00E+00,,,
En2,MS00458;9.96E-01,,,,
ZNF333,M01230;9.96E-01,,,,
Hoxb7,UP00206;9.96E-01,,,,
PRRX1,MS00602;9.97E-01,MS00599;1.00E+00,,,
BCL6B,MS00011;9.97E-01,,,,
SOX2,MS00762;9.97E-01,MC00269;1.00E+00,,,
GATA6,MC00117;9.97E-01,,,,
CUX2,MS00634;9.97E-01,,,,
DRGX,MS00437;9.97E-01,,,,
MEF2C,MC00231;9.97E-01,,,,
FOXD1,MA0031;9.97E-01,,,,
Gbx1,MS00467;9.97E-01,,,,
Sox14,UP00004;9.97E-01,,,,
Sox2,MC00303;9.97E-01,,,,
PDX1,MS00589;9.97E-01,MS00588;9.99E-01,,,
LHX2,MS00537;9.97E-01,MS00536;1.00E+00,,,
POU5F1P1,MS00152;9.98E-01,MS00153;1.00E+00,,,
HOXC5,UP00252;9.98E-01,,,,
EMX2,MS00443;9.98E-01,MS00444;1.00E+00,,,
NOTO,MS00578;9.98E-01,,,,
Nkx1-2,UP00139;9.98E-01,,,,
SOX7,MS00769;9.98E-01,MS00770;1.00E+00,,,
Lhx9,UP00175;9.98E-01,,,,
Irx3,MS00532;9.98E-01,UP00223;1.00E+00,,,
EN2,MS00450;9.98E-01,,,,
IRX4,UP00194;9.98E-01,,,,
MEF2D,MS00076;9.98E-01,,,,
Dmrtc2,M01151;9.98E-01,,,,
MEOX1,MS00551;9.98E-01,,,,
ALX4,UP00187;9.98E-01,MS00404;9.99E-01,,,
PRRX2,MS00603;9.98E-01,,,,
RAXL1,MS00605;9.98E-01,,,,
ZNF238,MS00390;9.98E-01,,,,
Dmrta1,M01149;9.98E-01,,,,
Hoxd10,UP00121;9.99E-01,,,,
VAX1,MS00620;9.99E-01,,,,
SOX8,MS00774;9.99E-01,MS00771;1.00E+00,,,
HMBOX1,MS00472;9.99E-01,,,,
FOXI1,MS00362;9.99E-01,M00289;1.00E+00,,,
RAX,MS00606;9.99E-01,,,,
POU3F3,MS00142;9.99E-01,MS00144;1.00E+00,MS00143;1.00E+00,,
ONECUT3,MS00690;9.99E-01,,,,
PHOX2B,MS00593;9.99E-01,,,,
GATA3,MC00119;9.99E-01,,,,
Sox12,UP00101;9.99E-01,,,,
Pou3f1,UP00129;9.99E-01,,,,
BCL11A,MC00474;9.99E-01,,,,
FOXJ3,MS00369;9.99E-01,MS00367;1.00E+00,MS00370;1.00E+00,,
HOXC8,UP00242;9.99E-01,,,,
SOX15,MS00750;9.99E-01,,,,
HOXD3,UP00241;9.99E-01,,,,
TFAP4,MS00287;9.99E-01,,,,
FOXL1,MS00372;9.99E-01,MS00373;1.00E+00,,,
POU3F2,MS00140;9.99E-01,UP00128;1.00E+00,MS00141;1.00E+00,,
Smad2/3,MC00146;9.99E-01,,,,
Vsx1,MS00628;9.99E-01,,,,
CDX1,MS00425;9.99E-01,,,,
POU2F3,MS00136;9.99E-01,MS00137;1.00E+00,,,
OLIG2,MS00277;9.99E-01,,,,
Hoxc6,UP00260;9.99E-01,,,,
FOXC1,MS00350;9.99E-01,MS00351;1.00E+00,MS00349;1.00E+00,,
Alx1,MS00407;9.99E-01,MS00406;1.00E+00,,,
ARX,MS00405;9.99E-01,,,,
HOXA4,M00640;9.99E-01,UP00196;1.00E+00,,,
Dbx2,UP00218;9.99E-01,,,,
PBX1,UP00185;9.99E-01,,,,
Alx4,MS00408;9.99E-01,,,,
ONECUT1,MS00667;9.99E-01,,,,
FOXP1,MC00501;9.99E-01,M00987;1.00E+00,,,
ARID3A,UP00078;9.99E-01,,,,
ONECUT2,MS00679;1.00E+00,,,,
Nanog,MC00226;1.00E+00,,,,
LEF1,MS00051;1.00E+00,,,,
Nkx6-1,MS00581;1.00E+00,,,,
HOXC4,UP00113;1.00E+00,,,,
POU3F4,MS00147;1.00E+00,UP00105;1.00E+00,MS00145;1.00E+00,,
Sox3,MS00805;1.00E+00,MS00803;1.00E+00,,,
BHLHE22,MS00249;1.00E+00,,,,
Pou5f1,MC00233;1.00E+00,,,,
BARX2,UP00151;1.00E+00,,,,
Arx,MS00409;1.00E+00,UP00152;1.00E+00,,,
SOX18,MS00753;1.00E+00,,,,
Pax7,UP00248;1.00E+00,MC00258;1.00E+00,,,
Rhox6,M01435;1.00E+00,,,,
Hlx,M01399;1.00E+00,,,,
HOXA9,UP00213;1.00E+00,,,,
IKZF2,M01004;1.00E+00,,,,
Foxc1,MS00388;1.00E+00,,,,
POU2F2,MS00134;1.00E+00,MC00287;1.00E+00,,,
Otp,UP00237;1.00E+00,,,,
Cdx2,MC00455;1.00E+00,,,,
Lbx2,UP00120;1.00E+00,,,,
PROP1,MS00597;1.00E+00,,,,
Msx3,MS00564;1.00E+00,,,,
HOXD8,MS00513;1.00E+00,,,,
Dbx1,M01483;1.00E+00,,,,
Sox21,UP00071;1.00E+00,,,,
Prrx2,MS00604;1.00E+00,,,,
LHX9,MS00541;1.00E+00,MS00542;1.00E+00,,,
Hoxd8,UP00168;1.00E+00,,,,
NKX6-2,MS00577;1.00E+00,,,,
POU2F1,MS00131;1.00E+00,MS00132;1.00E+00,UP00254;1.00E+00,MC00288;1.00E+00,
OLIG1,MS00276;1.00E+00,,,,
TLX2,UP00244;1.00E+00,,,,
SOX14,MS00748;1.00E+00,,,,
SATB1,M01723;1.00E+00,,,,
Foxq1,MA0040;1.00E+00,,,,
FOXJ2,MS00366;1.00E+00,,,,
Sox8,UP00051;1.00E+00,,,,
SOX5,UP00091;1.00E+00,,,,
DMRT1,M01146;1.00E+00,,,,
Sox10,MS00794;1.00E+00,,,,
LHX3,UP00130;1.00E+00,,,,
SHOX2,MS00613;1.00E+00,,,,
POU4F2,MS00149;1.00E+00,,,,
ALX1,M00416;1.00E+00,M01453;1.00E+00,,,
POU6F2,MS00155;1.00E+00,,,,
NKX6-1,MS00575;1.00E+00,,,,
Foxf1a,M00294;1.00E+00,,,,
MSX2,MS00561;1.00E+00,,,,
Nkx6-3,UP00238;1.00E+00,,,,
Sox17,UP00014;1.00E+00,MS00797;1.00E+00,,,
VSX2,MS00627;1.00E+00,,,,
POU4F1,MS00148;1.00E+00,,,,
POU4F3,MS00151;1.00E+00,,,,
SOX13,UP00096;1.00E+00,,,,
Zfp187,UP00082;1.00E+00,,,,
HNF1A,MS00476;1.00E+00,,,,
CPEB1,MS00732;1.00E+00,,,,
IRX6,UP00150;1.00E+00,,,,
HESX1,MS00470;1.00E+00,,,,
DMRT3,M01148;1.00E+00,,,,
FOXA1,MC00311;1.00E+00,,,,
Bbx,UP00012;1.00E+00,,,,
SHOX,MS00614;1.00E+00,,,,
Lhx4,MS00547;1.00E+00,,,,
PAX7,MS00126;1.00E+00,,,,
LHX5,UP00212;1.00E+00,,,,
Shox2,MS00615;1.00E+00,,,,
Foxa2,MC00105;1.00E+00,,,,
Pou3f3,UP00211;1.00E+00,,,,
MNX1,MS00557;1.00E+00,,,,
FOXA2,MC00217;1.00E+00,,,,
ISX,MS00531;1.00E+00,,,,
Lhx1,UP00262;1.00E+00,,,,
Rbfox2,MC00416;1.00E+00,,,,
Pdx1,MC00165;1.00E+00,,,,
LMX1A,MS00543;1.00E+00,,,,
LMX1B,UP00169;1.00E+00,,,,
DMRT2,M01147;1.00E+00,,,,
Hoxc9,MC00402;1.00E+00,,,,
POU5F1,MC00378;1.00E+00,,,,
Pax3,MC00260;1.00E+00,,,,
