Transcription Factor,1st Sample p-value,2nd Sample p-value,3rd Sample p-value,4th Sample p-value,5th Sample p-value
DBP,MS00315;3.37E-01,M00624;4.40E-01,,,
Gata5,UP00080;3.39E-01,,,,
Hoxc10,MS00518;3.40E-01,MS00517;5.93E-01,,,
Alx4,MS00408;3.49E-01,,,,
RARB,MS00811;3.52E-01,,,,
LMO2,MC00162;3.54E-01,,,,
TGIF2LX,MS00095;3.55E-01,,,,
Creb5,MS00313;3.56E-01,,,,
HOXB9,UP00207;3.56E-01,,,,
DLX2,UP00126;3.60E-01,MS00428;9.00E-01,,,
SOX8,MS00774;3.66E-01,MS00771;5.77E-01,,,
CEBPB,MC00272;3.70E-01,,,,
Hoxb4,MC00136;3.71E-01,UP00144;7.29E-01,,,
TBX22,M01195;3.74E-01,,,,
VSX1,MS00626;3.77E-01,,,,
IKZF2,M01004;3.78E-01,,,,
Nr2f6,MS00669;3.80E-01,,,,
HOXB2,MS00491;3.81E-01,,,,
Pax7,UP00248;3.82E-01,MC00258;6.66E-01,,,
ETV7,M00678;3.84E-01,,,,
HOXC11,MS00498;3.85E-01,MS00497;5.65E-01,,,
Dbp,MS00316;3.89E-01,,,,
POU3F3,MS00144;3.89E-01,MS00143;4.12E-01,MS00142;5.54E-01,,
NFE2,MS00336;3.91E-01,,,,
ISX,MS00531;3.92E-01,,,,
ALX3,MS00402;3.92E-01,MS00403;5.58E-01,,,
AIRE,M00999;3.92E-01,,,,
Cbfa2t2,MC00514;3.95E-01,,,,
SIX3,UP00195;3.99E-01,,,,
POU1F1,MS00130;3.99E-01,MS00129;7.16E-01,UP00158;9.94E-01,,
TCF7L1,MS00053;4.06E-01,,,,
HMGA2,M01300;4.10E-01,,,,
MEIS2,MS00083;4.11E-01,,,,
NFATC4,M01734;4.12E-01,,,,
TBX4,MS00214;4.13E-01,,,,
SOX13,UP00096;4.14E-01,,,,
NR4A2,MS00665;4.20E-01,,,,
HSF2,MS00059;4.22E-01,,,,
ZNF435,MS00730;4.22E-01,,,,
Gata3,MC00326;4.25E-01,,,,
Nkx2-6,UP00147;4.29E-01,,,,
PPARA,M01282;4.29E-01,,,,
NR6A1,M00526;4.37E-01,,,,
PITX2,UP00125;4.38E-01,,,,
CDC5L,M00478;4.40E-01,,,,
UNCX,MS00616;4.42E-01,MS00617;8.42E-01,,,
HOXD13,MS00510;4.44E-01,MS00511;9.40E-01,,,
Sox15,UP00075;4.44E-01,,,,
HOXC4,UP00113;4.44E-01,,,,
NKX2-8,MS00571;4.47E-01,,,,
PKNOX1,MS00091;4.48E-01,,,,
SOX9,MS00052;4.48E-01,MS00780;6.54E-01,MS00785;7.99E-01,,
POU3F4,MS00147;4.50E-01,MS00145;8.77E-01,UP00105;9.96E-01,,
PITX1,MS00595;4.50E-01,,,,
HMX1,MS00473;4.55E-01,,,,
Lbx2,UP00120;4.58E-01,,,,
Obox1,M01450;4.58E-01,,,,
NR2E3,M01650;4.62E-01,MA0164;7.21E-01,,,
Meox2,MS00563;4.66E-01,,,,
Rbfox2,MC00416;4.73E-01,,,,
TBX1,MS00197;4.74E-01,,,,
NKX6-1,MS00575;4.78E-01,,,,
CDX2,MC00389;4.84E-01,,,,
LHX6,MS00539;4.84E-01,MS00540;9.61E-01,,,
EMX1,MS00441;4.86E-01,MS00442;9.94E-01,,,
Ebf1,MC00358;4.88E-01,,,,
SRY,MA0084;4.93E-01,MS00787;9.26E-01,MS00788;9.49E-01,,
Evx2,UP00132;4.95E-01,,,,
Cdx2,MC00455;4.96E-01,,,,
BARX1,MS00418;4.98E-01,MS00417;8.43E-01,UP00181;9.93E-01,,
Hmx2,UP00155;5.02E-01,,,,
DRGX,MS00437;5.03E-01,,,,
HOXC13,MS00504;5.05E-01,MS00505;9.30E-01,,,
SOX7,MS00769;5.06E-01,MS00770;9.19E-01,,,
Yy2,M01694;5.07E-01,,,,
DUXA,MS00438;5.08E-01,,,,
GSX2,MS00466;5.08E-01,M01326;9.58E-01,,,
ATF5,M01295;5.15E-01,,,,
Lhx9,UP00175;5.17E-01,,,,
FIGLA,MS00254;5.17E-01,,,,
NEUROG2,MS00272;5.20E-01,,,,
Jund,MC00154;5.21E-01,,,,
Stat1,MC00141;5.22E-01,,,,
Nkx1-2,UP00139;5.30E-01,,,,
Mafk,UP00044;5.30E-01,,,,
Shox2,MS00615;5.30E-01,,,,
RAX,MS00606;5.30E-01,,,,
SCRT2,MS00190;5.31E-01,,,,
Nr2f2,UP00009;5.33E-01,,,,
Dbx1,M01483;5.33E-01,,,,
MEF2A,MC00232;5.34E-01,M00405;5.82E-01,,,
Tead4,MC00157;5.34E-01,,,,
ZBTB16,M01075;5.35E-01,,,,
E2F7,MS00756;5.44E-01,,,,
BACH1,M00495;5.44E-01,,,,
Hoxd8,UP00168;5.46E-01,,,,
GATA6,MC00117;5.46E-01,,,,
POU2F3,MS00137;5.47E-01,MS00136;8.61E-01,,,
Foxa1,MC00104;5.47E-01,,,,
HLF,MS00317;5.49E-01,,,,
Sox8,UP00051;5.49E-01,,,,
SHOX2,MS00613;5.55E-01,,,,
FOXC1,MS00349;5.60E-01,MS00350;5.75E-01,MS00351;6.87E-01,,
NKX2-2,UP00231;5.60E-01,,,,
Gata1,MC00327;5.62E-01,,,,
FOXC2,MS00354;5.65E-01,MS00352;8.89E-01,,,
Meis1,MC00507;5.65E-01,,,,
MSX1,MS00558;5.65E-01,MS00559;7.56E-01,,,
Atf4,MS00295;5.66E-01,,,,
Dmrtc2,M01151;5.70E-01,,,,
CPEB1,MS00732;5.72E-01,,,,
MEF2B,MS00075;5.77E-01,,,,
Lhx1,UP00262;5.80E-01,,,,
SPDEF,MS00033;5.80E-01,,,,
HNF1A,MS00476;5.82E-01,,,,
POU2F1,MC00288;5.90E-01,UP00254;7.83E-01,MS00131;8.65E-01,MS00132;8.67E-01,
Sox3,MS00803;5.92E-01,MS00805;8.97E-01,,,
NOTO,MS00578;5.92E-01,,,,
SOX2,MS00762;5.94E-01,MC00269;9.92E-01,,,
Nkx6-3,UP00238;5.96E-01,,,,
GSC,MS00464;5.97E-01,,,,
MYF6,MS00269;5.99E-01,,,,
PBX1,UP00185;6.03E-01,,,,
LHX5,UP00212;6.03E-01,,,,
Pax3,MC00260;6.04E-01,,,,
Vax1,UP00215;6.04E-01,,,,
HOXA4,UP00196;6.06E-01,M00640;9.61E-01,,,
FOXA2,MC00217;6.09E-01,,,,
Runx1,MC00413;6.12E-01,,,,
NFIA,MS00820;6.12E-01,,,,
Foxc1,MS00388;6.14E-01,,,,
DMRT3,M01148;6.17E-01,,,,
Otp,UP00237;6.20E-01,,,,
LEF1,MS00051;6.20E-01,,,,
ZNF75A,MS00468;6.22E-01,,,,
Neurod1,MC00354;6.23E-01,,,,
Jun,MC00349;6.24E-01,,,,
MIXL1,MS00555;6.28E-01,,,,
HOXA7,M01108;6.29E-01,UP00164;6.52E-01,,,
HOXA3,UP00391;6.30E-01,,,,
MSX2,MS00561;6.32E-01,,,,
Foxa2,MC00105;6.33E-01,,,,
ARX,MS00405;6.34E-01,,,,
FOXA1,MC00311;6.35E-01,,,,
LHX9,MS00541;6.36E-01,MS00542;9.44E-01,,,
HOXD11,MS00507;6.39E-01,MS00506;7.80E-01,,,
Nanog,MC00226;6.42E-01,,,,
TBR1,MS00191;6.46E-01,,,,
HOXD8,MS00513;6.47E-01,,,,
Esrra,MS00641;6.53E-01,,,,
GATA1,MC00120;6.55E-01,,,,
PDX1,MS00589;6.57E-01,MS00588;7.10E-01,,,
MNX1,MS00557;6.58E-01,,,,
HESX1,MS00470;6.64E-01,,,,
Bsx,UP00138;6.65E-01,,,,
HSF4,MS00060;6.69E-01,,,,
PAX7,MS00126;6.69E-01,,,,
HOXB13,MS00489;6.73E-01,MS00488;7.52E-01,,,
MEOX2,MS00553;6.76E-01,MS00552;7.49E-01,MS00554;9.77E-01,,
HOXA1,MS00486;6.78E-01,,,,
PRRX2,MS00603;6.78E-01,,,,
Sox1,MS00802;6.82E-01,MS00800;8.04E-01,UP00069;8.85E-01,,
JUND,MC00456;6.84E-01,,,,
PHOX2A,UP00221;6.90E-01,MS00591;9.53E-01,,,
FOXH1,MC00304;6.92E-01,M00809;8.83E-01,,,
ZNF333,M01230;6.95E-01,,,,
Srf,MC00329;6.96E-01,,,,
ZNF410,MS00412;7.03E-01,,,,
EVX1,MS00454;7.05E-01,,,,
SHOX,MS00614;7.05E-01,,,,
HOXC5,UP00252;7.07E-01,,,,
SOX18,MS00753;7.07E-01,,,,
Hmbox1,UP00161;7.11E-01,,,,
POU5F1P1,MS00153;7.19E-01,MS00152;9.53E-01,,,
Gbx1,MS00467;7.23E-01,,,,
LHX2,MS00536;7.24E-01,MS00537;9.36E-01,,,
LHX3,UP00130;7.26E-01,,,,
SOX14,MS00748;7.29E-01,,,,
EN2,MS00450;7.30E-01,,,,
RAXL1,MS00605;7.36E-01,,,,
Pdx1,MC00165;7.45E-01,,,,
Tcf7,MS00054;7.45E-01,,,,
Scx,MC00504;7.50E-01,,,,
Dmrta1,M01149;7.60E-01,,,,
BCL6B,MS00011;7.66E-01,,,,
HOXD3,UP00241;7.66E-01,,,,
ONECUT3,MS00690;7.66E-01,,,,
NFAT5,MS00106;7.72E-01,,,,
POU4F1,MS00148;7.75E-01,,,,
En2,MS00458;7.78E-01,,,,
Hoxa2,MS00516;7.83E-01,,,,
Bbx,UP00012;7.89E-01,,,,
Sox10,MS00794;7.93E-01,,,,
FOXJ2,MS00366;7.98E-01,,,,
PROP1,MS00597;8.00E-01,,,,
Hlf,MS00318;8.02E-01,,,,
VSX2,MS00627;8.16E-01,,,,
GATA2,MC00118;8.16E-01,,,,
MEIS1,MC00520;8.19E-01,UP00186;9.17E-01,,,
BARX2,UP00151;8.26E-01,,,,
NKX6-2,MS00577;8.33E-01,,,,
Sox14,UP00004;8.34E-01,,,,
OLIG2,MS00277;8.34E-01,,,,
PRRX1,MS00602;8.36E-01,MS00599;9.06E-01,,,
BATF,MC00411;8.43E-01,,,,
Nkx2-9,UP00119;8.44E-01,,,,
Hoxb7,UP00206;8.49E-01,,,,
POU6F1,M01479;8.49E-01,M00465;9.88E-01,,,
POU4F3,MS00151;8.52E-01,,,,
TCF7L2,MC00309;8.52E-01,,,,
POU2F2,MS00134;8.56E-01,MC00287;9.99E-01,,,
BARHL1,UP00166;8.59E-01,,,,
Vsx1,MS00628;8.61E-01,,,,
DLX1,MS00427;8.61E-01,,,,
POU4F2,MS00149;8.64E-01,,,,
Hoxd3,MS00521;8.64E-01,,,,
GBX2,MS00461;8.73E-01,MS00460;9.16E-01,,,
ONECUT2,MS00679;8.78E-01,,,,
ZNF232,MS00728;8.81E-01,,,,
Hoxc6,UP00260;8.83E-01,,,,
TLX2,UP00244;8.84E-01,,,,
HBP1,UP00055;8.84E-01,,,,
BCL11A,MC00474;8.90E-01,,,,
ONECUT1,MS00667;8.98E-01,,,,
Pou3f3,UP00211;8.98E-01,,,,
HOXA5,UP00189;9.07E-01,,,,
MEOX1,MS00551;9.09E-01,,,,
Nkx6-1,MS00581;9.09E-01,,,,
Pou3f1,UP00129;9.13E-01,,,,
Hoxd10,UP00121;9.15E-01,,,,
Hlx,M01399;9.17E-01,,,,
CART1,MS00424;9.22E-01,,,,
EMX2,MS00443;9.26E-01,MS00444;9.84E-01,,,
PHOX2B,MS00593;9.28E-01,,,,
Dlx2,MS00440;9.30E-01,,,,
GBX1,MS00459;9.32E-01,,,,
DMRT2,M01147;9.41E-01,,,,
Cebpa,MC00122;9.43E-01,,,,
Irx3,UP00223;9.53E-01,MS00532;9.90E-01,,,
Hoxb8,UP00263;9.57E-01,,,,
HOXA6,UP00182;9.61E-01,,,,
SOX15,MS00750;9.61E-01,,,,
Gbx2,MS00469;9.67E-01,,,,
Dbx2,UP00218;9.68E-01,,,,
SIX6,UP00388;9.71E-01,,,,
Hoxb3,UP00137;9.73E-01,,,,
DLX5,MS00431;9.74E-01,,,,
Nkx2-5,MC00178;9.79E-01,,,,
Pou5f1,MC00233;9.81E-01,,,,
SATB1,M01723;9.85E-01,,,,
Zfp187,UP00082;9.85E-01,,,,
HOXC8,UP00242;9.86E-01,,,,
POU6F2,MS00155;9.86E-01,,,,
HOXB6,UP00259;9.86E-01,,,,
IRX4,UP00194;9.87E-01,,,,
Smad2/3,MC00146;9.88E-01,,,,
Nobox,MA0125;9.89E-01,,,,
Sox21,UP00071;9.91E-01,,,,
Isl2,UP00170;9.91E-01,,,,
IRX6,UP00150;9.92E-01,,,,
MEIS1::HOXA9,M00420;9.94E-01,,,,
DLX4,MS00430;9.95E-01,,,,
DLX3,MS00429;9.98E-01,,,,
Dlx1,MS00439;9.98E-01,,,,
DLX6,MS00432;1.00E+00,,,,
