Transcription Factor,1st Sample p-value,2nd Sample p-value,3rd Sample p-value,4th Sample p-value,5th Sample p-value
CBX3,9230;8.10E-04,46209;1.08E-03,46291;1.05E-02,9228;1.43E-02,9232;9.28E-02
PAX8,76666;8.13E-04,76668;1.50E-01,76665;1.61E-01,76667;2.38E-01,
SMAD2/3,1082;8.35E-04,1083;2.42E-02,51565;7.13E-02,1080;7.55E-02,1081;8.27E-02
ZBTB8A,63685;8.43E-04,63686;1.79E-02,,,
NR1H2,69804;8.51E-04,69806;1.02E-03,69803;5.69E-03,69805;5.72E-02,42777;1.49E-01
AGO1,44026;8.59E-04,48609;8.89E-02,48594;9.07E-01,48601;9.07E-01,48611;1.00E+00
RELB,76402;9.17E-04,76403;1.20E-03,68052;8.11E-03,42745;1.50E-01,68053;1.61E-01
MYF5,72878;9.28E-04,,,,
ADNP,63582;9.38E-04,63581;4.37E-02,38734;1.46E-01,,
SMARCB1,45779;9.54E-04,1345;9.54E-04,58469;2.17E-02,45940;7.79E-02,33863;1.47E-01
HES1,62672;9.63E-04,74644;9.01E-03,49475;1.45E-01,38702;2.82E-01,
HNF4A,42947;9.83E-04,45790;1.03E-03,1448;1.90E-03,371;3.17E-03,7343;4.54E-03
EED,62964;1.00E-03,62965;4.76E-03,50371;1.40E-01,41188;1.44E-01,41187;1.89E-01
ZNF202,73970;1.02E-03,62487;8.49E-02,62488;1.12E-01,,
RFX1,62594;1.03E-03,62624;1.48E-03,38784;2.11E-03,62593;2.33E-03,62623;7.48E-03
ZNF534,77098;1.03E-03,,,,
ZBTB48,75282;1.04E-03,75273;1.10E-03,75288;2.32E-03,75283;2.55E-03,75281;2.91E-03
ZNF83,42890;1.08E-03,63117;1.76E-02,63118;1.30E-01,,
KLF8,64092;1.08E-03,64091;1.57E-03,,,
CREBBP,42637;1.10E-03,2748;1.36E-03,3038;3.35E-03,73720;7.67E-03,42638;9.63E-03
HOXA6,42722;1.13E-03,,,,
FOXJ2,64654;1.15E-03,64653;1.66E-03,42828;1.52E-01,,
KMT2D,55405;1.15E-03,68635;1.01E-02,68632;1.16E-02,68638;1.22E-02,56481;5.79E-02
GATA2,68819;1.19E-03,45852;1.56E-03,2002;1.63E-03,45944;1.63E-03,67740;1.97E-03
ZNF165,58061;1.21E-03,,,,
POLR2H,63478;1.21E-03,63477;5.73E-03,,,
PKNOX1,62762;1.24E-03,62761;3.68E-03,,,
MLLT3,68664;1.24E-03,73462;7.99E-03,50993;9.01E-02,50436;1.53E-01,50437;3.08E-01
LMNA,34446;1.24E-03,72794;3.41E-02,34462;6.17E-02,72795;8.79E-02,52222;1.12E-01
ETV1,39372;1.27E-03,534;1.22E-02,63177;3.54E-02,63176;5.66E-02,5931;1.89E-01
UBTF,45961;1.29E-03,45882;3.32E-02,71485;1.13E-01,71484;1.17E-01,38669;1.25E-01
ARID3A,45806;1.33E-03,45897;1.84E-03,74657;1.40E-01,,
MAFG,64575;1.38E-03,64576;6.09E-03,42692;1.01E-01,,
FOXP3,44098;1.46E-03,44101;1.55E-01,44100;1.70E-01,44099;2.49E-01,38703;1.00E+00
INTS3,53323;1.50E-03,,,,
SLC22A2,69219;1.50E-03,69220;5.29E-03,,,
FOXD2,38635;1.52E-03,,,,
CTBP1,36085;1.55E-03,64093;5.91E-02,50250;1.80E-01,64094;2.00E-01,50248;1.00E+00
NPAT,42775;1.56E-03,70855;9.71E-02,70858;1.05E-01,38645;2.58E-01,
BCL11A,46178;1.58E-03,46151;1.99E-03,43823;7.22E-03,46186;4.20E-02,62561;1.07E-01
CEBPG,38690;1.59E-03,62690;1.19E-02,64053;1.71E-02,62691;3.84E-02,64052;4.94E-02
KDM5C,8815;1.62E-03,58886;5.46E-02,58888;5.47E-02,8781;8.75E-02,68913;1.32E-01
LANA,44698;1.65E-03,44695;1.38E-02,44700;3.40E-02,44686;6.14E-02,44699;6.17E-02
MYBL2,46241;1.66E-03,5890;6.31E-02,38735;1.23E-01,5891;1.49E-01,56251;2.23E-01
CHD1,8806;1.75E-03,45426;5.04E-03,8770;5.97E-03,8807;9.63E-03,8769;1.61E-02
MTA2,62757;1.80E-03,62756;2.27E-03,63212;5.70E-03,63518;3.07E-02,63213;9.83E-02
CNOT3,76965;1.83E-03,76964;7.19E-03,76966;1.52E-01,,
ZNF740,64373;1.84E-03,64374;8.80E-03,63820;1.73E-01,63819;2.21E-01,
H2AFX,77448;1.85E-03,56132;4.15E-02,56129;8.59E-02,76141;1.47E-01,76140;1.55E-01
RNF2,62638;1.86E-03,62639;3.32E-03,59423;1.82E-02,1079;1.90E-02,8549;4.08E-02
RUNX3,46131;1.89E-03,,,,
HLF,63809;1.94E-03,63808;2.04E-03,,,
ZNF282,77149;1.97E-03,77148;1.21E-02,,,
ZNF395,42888;2.05E-03,,,,
EGLN2,49448;2.07E-03,,,,
ZNF766,62947;2.20E-03,73929;9.55E-02,62946;1.29E-01,,
ARID1B,58464;2.20E-03,58465;9.84E-02,,,
HOXC9,43894;2.23E-03,43893;4.99E-03,,,
NCOR1,39655;2.29E-03,35091;2.43E-02,39656;2.45E-02,8565;3.01E-02,53419;3.44E-02
SCML2,49266;2.29E-03,50020;4.55E-02,50012;1.00E-01,49258;1.18E-01,49249;1.47E-01
EBF1,46129;2.32E-03,59344;2.42E-03,48179;1.39E-02,45656;1.01E-01,59345;2.47E-01
BCOR,35087;2.34E-03,35528;9.41E-03,64564;2.71E-02,64563;5.55E-01,
CHRM2,52574;2.36E-03,43234;1.70E-02,52573;2.65E-02,50107;3.07E-02,39012;3.35E-02
EZH2,41788;2.36E-03,34326;1.21E-02,8664;2.77E-02,34329;2.84E-02,74684;7.93E-02
ZNF263,45726;2.38E-03,65140;1.54E-02,73965;7.40E-02,42885;1.64E-01,45958;1.66E-01
HBP1,64038;2.41E-03,64039;5.57E-03,38726;1.23E-01,,
TBX21,64375;2.44E-03,33678;3.95E-03,64376;1.19E-02,,
TP63,36140;2.50E-03,52299;3.30E-03,52300;1.57E-02,34559;2.94E-02,36141;5.93E-02
TRIM25,77300;2.52E-03,77299;1.72E-02,77298;5.52E-02,62995;6.50E-02,62994;1.46E-01
KLF4,48800;2.54E-03,67601;1.40E-02,48552;3.76E-02,63140;6.06E-02,4926;7.28E-02
REPIN1,37565;2.54E-03,35828;9.95E-03,39777;1.28E-02,39779;1.79E-02,39776;3.35E-02
LARP7,73297;2.57E-03,57091;2.55E-02,63202;1.08E-01,63201;1.72E-01,73298;1.94E-01
SMC3,38811;2.57E-03,45759;8.08E-03,62504;1.42E-02,63687;1.69E-02,46040;2.48E-02
SREBF1,45793;2.59E-03,38819;7.44E-02,45824;1.13E-01,62957;1.89E-01,62956;3.36E-01
NFKB2,77449;2.63E-03,77450;1.03E-02,38844;1.59E-01,,
ATF4,54129;2.67E-03,55516;1.40E-02,64176;5.29E-02,55517;5.33E-02,64175;1.01E-01
ETS2,38712;2.73E-03,63992;1.21E-01,63993;1.83E-01,,
ZBTB14,65146;2.73E-03,,,,
KAT8,4403;2.73E-03,62660;2.49E-02,62661;3.58E-02,,
TFDP1,38731;2.78E-03,77535;1.97E-02,62550;1.72E-01,62551;1.86E-01,77534;3.32E-01
ELK3,50434;2.83E-03,,,,
SUZ12,45233;2.85E-03,8823;2.85E-03,50372;1.86E-02,34333;4.12E-02,68960;4.97E-02
DLX1,38719;2.86E-03,,,,
LEO1,73696;2.97E-03,55661;1.59E-01,,,
KDM6B,48576;3.02E-03,48443;1.20E-02,48442;3.86E-02,48577;5.88E-01,
DEAF1,63449;3.04E-03,,,,
ZXDC,77256;3.17E-03,,,,
ATF2,42708;3.18E-03,64958;7.94E-02,63009;1.09E-01,46193;1.13E-01,63008;1.50E-01
L3MBTL2,63813;3.22E-03,63814;7.57E-03,2085;9.66E-03,2084;2.23E-01,
ASCL1,70121;3.43E-03,49726;1.09E-02,49723;4.49E-02,70120;5.05E-02,70119;5.14E-02
LEF1,63332;3.44E-03,63333;1.93E-02,38639;3.53E-02,57114;1.27E-01,57113;1.52E-01
ESRRA,38664;3.55E-03,45627;1.39E-02,45796;5.57E-02,67367;8.35E-02,
GATAD2B,71067;3.59E-03,63454;2.63E-01,63455;3.01E-01,,
ELK1,63322;3.61E-03,45636;4.48E-02,1213;5.03E-02,63321;1.35E-01,64166;1.53E-01
NFYC,42774;3.65E-03,,,,
KLF6,67600;3.68E-03,42730;1.31E-01,,,
GMEB2,42762;3.69E-03,38724;1.55E-02,,,
HMGN1,5194;3.78E-03,,,,
CREB3,62680;3.87E-03,62679;1.64E-01,38841;1.65E-01,,
None,77505;3.94E-03,77504;1.20E-01,77507;1.41E-01,77506;3.31E-01,
SNAPC1,35268;4.00E-03,36355;9.05E-01,,,
DPF2,64319;4.10E-03,64320;1.74E-02,63061;1.81E-01,63060;2.39E-01,
HNF1A,64546;4.24E-03,42667;1.76E-02,64547;2.34E-02,,
TAT,53704;4.34E-03,5976;1.48E-01,,,
MYOG,75838;4.39E-03,,,,
THAP1,46306;4.67E-03,9211;2.77E-01,,,
NCOR2,35525;4.70E-03,35093;8.28E-02,39657;1.41E-01,39653;1.66E-01,
BRCA1,45736;4.74E-03,44028;5.49E-02,45654;8.87E-02,45809;1.06E-01,42815;1.47E-01
MEF2C,46144;4.79E-03,37087;5.86E-02,37088;7.14E-02,38851;1.47E-01,
JMJD1C,59004;4.95E-03,57960;8.25E-03,59001;1.42E-02,59006;5.39E-02,
ZNF692,63537;4.97E-03,63538;1.60E-02,,,
ZNF585A,77081;4.99E-03,,,,
DDX5,1208;5.03E-03,49196;9.99E-01,,,
IRF3,45748;5.03E-03,45609;3.75E-02,45831;1.37E-01,42679;1.50E-01,
BRPF3,76494;5.04E-03,76496;1.34E-02,76495;3.95E-02,,
MLLT1,59168;5.09E-03,63875;8.62E-03,64187;5.94E-02,74291;7.45E-02,74292;7.76E-02
LMO2,49739;5.10E-03,53306;7.56E-03,49738;6.03E-02,40156;1.35E-01,36248;1.38E-01
ZMIZ1,45919;5.12E-03,64816;1.02E-01,64817;1.94E-01,,
MNT,38824;5.19E-03,63127;1.37E-02,63128;2.26E-02,,
ZNF846,77024;5.20E-03,,,,
TET3,33988;5.21E-03,43669;4.08E-01,39719;7.66E-01,,
SRCAP,44131;5.33E-03,,,,
ZNF449,65165;5.34E-03,,,,
TCF7,63592;5.36E-03,63591;6.05E-02,50135;9.00E-02,50139;9.54E-02,50140;1.75E-01
ZZZ3,45735;5.43E-03,45648;3.16E-02,38675;1.05E-01,,
SPIB,48638;5.47E-03,48634;2.59E-02,48630;8.50E-02,48625;4.08E-01,38672;6.40E-01
ZMYM3,74662;5.50E-03,74669;8.23E-02,74652;1.60E-01,74656;1.80E-01,74676;1.92E-01
552-SKD,49464;5.51E-03,49463;2.71E-02,49465;7.56E-02,49460;3.00E-01,49459;4.97E-01
ZNF331,65193;5.59E-03,65194;5.41E-02,73956;9.00E-02,,
RB1,1871;5.78E-03,49422;4.83E-02,1873;5.75E-02,49420;6.82E-02,1870;6.87E-02
SREBF2,45812;5.82E-03,73411;2.08E-02,45607;7.80E-02,73412;7.81E-02,38765;1.06E-01
TSC22D4,74642;5.84E-03,74679;8.08E-02,64519;1.52E-01,64520;2.59E-01,74646;2.98E-01
SUMO1,34373;5.84E-03,35700;9.99E-03,34370;1.88E-02,34365;2.63E-02,34368;3.38E-02
ZNF281,65127;5.93E-03,42805;3.25E-02,,,
ETV5,42714;5.98E-03,38759;5.19E-02,,,
BARX1,42752;6.05E-03,42645;1.10E-01,,,
KLF10,74686;6.09E-03,74639;2.42E-02,75163;3.45E-02,75164;1.26E-01,75165;1.35E-01
TTF1,47579;6.17E-03,47578;8.11E-02,,,
PIAS1,55354;6.17E-03,55355;6.28E-03,71205;8.97E-03,71209;1.23E-02,71211;1.32E-02
CD34,73984;6.18E-03,73986;2.55E-02,73987;6.05E-02,73985;9.25E-02,
NR5A2,33220;6.33E-03,51512;1.42E-02,41515;6.18E-02,42705;1.03E-01,
RUNX2,74116;6.38E-03,74117;8.65E-03,5373;1.44E-01,74546;1.87E-01,
ZNF664,64314;6.54E-03,64313;6.99E-03,,,
ZNF596,65104;6.54E-03,,,,
ZNF384,45922;6.72E-03,45634;7.47E-02,65106;2.57E-01,,
LHX2,38679;6.75E-03,50899;1.02E-01,,,
HDAC6,8779;6.92E-03,4127;1.60E-02,4126;1.61E-02,45235;5.30E-02,8811;5.30E-02
AHR,33035;6.99E-03,,,,
GTF2I,50699;7.09E-03,50694;1.56E-01,50713;1.69E-01,50698;1.95E-01,50700;2.13E-01
ERCC6,49036;7.26E-03,44357;5.24E-02,49033;1.29E-01,49027;1.52E-01,44356;1.54E-01
ZNF554,65061;7.48E-03,,,,
ZNF770,65164;7.52E-03,,,,
ZNF24,65031;7.55E-03,62705;2.23E-02,65032;7.01E-02,63441;9.42E-02,62764;1.30E-01
TRIM28,49608;7.55E-03,49606;8.06E-03,57090;1.36E-02,2780;1.85E-02,1178;3.37E-02
L3MBTL4,77271;7.80E-03,,,,
DDX20,63600;8.02E-03,63599;3.23E-02,63426;4.91E-02,63425;2.78E-01,
ZNF519,77103;8.21E-03,,,,
ZBTB26,65120;8.24E-03,65121;2.31E-02,,,
PGR,54240;8.25E-03,,,,
ZNF318,63365;8.28E-03,63310;1.58E-01,63364;3.54E-01,,
CBX5,63411;8.61E-03,63410;1.30E-02,48605;1.49E-01,35875;1.49E-01,48598;1.50E-01
KMT2B,42906;8.98E-03,42732;1.50E-01,,,
HINFP,38704;9.00E-03,64045;3.89E-02,70796;7.37E-02,64046;7.97E-02,70797;8.47E-02
ERCC2,41412;9.01E-03,,,,
FEZF1,65116;9.16E-03,64605;4.92E-01,64604;5.79E-01,,
NCOA1,64887;9.53E-03,72450;1.04E-01,72451;1.15E-01,72452;1.42E-01,42735;1.43E-01
ZFP69B,63423;9.57E-03,73978;2.80E-02,63424;6.66E-02,,
NFIC,46101;9.84E-03,46240;6.85E-02,46343;8.25E-02,46111;1.92E-01,
TDRD3,2400;9.91E-03,,,,
MECOM,38858;1.00E-02,,,,
ZNF182,77165;1.01E-02,,,,
SOX13,63593;1.02E-02,63594;1.30E-02,,,
ATRX,5130;1.03E-02,68199;1.22E-01,68198;1.63E-01,68194;2.06E-01,
BMI1,50021;1.04E-02,49267;6.77E-02,49259;8.91E-02,57669;1.30E-01,41493;1.31E-01
LYL1,58999;1.05E-02,53308;1.92E-02,59002;2.11E-02,38829;2.15E-02,36247;4.24E-02
C17orf49,1223;1.05E-02,1227;3.25E-02,,,
MAFF,45950;1.05E-02,45801;2.63E-02,42840;1.47E-01,,
ZNF574,65063;1.06E-02,,,,
ZNF175,62529;1.06E-02,62530;2.42E-02,62714;1.46E-01,62713;1.94E-01,65070;2.22E-01
WDHD1,77259;1.08E-02,77260;3.76E-02,,,
ERCC3,41411;1.09E-02,,,,
NFATC3,74643;1.09E-02,38863;5.21E-02,,,
DEK,63019;1.11E-02,63018;3.23E-02,49698;1.69E-01,49697;4.14E-01,
ZNF217,45978;1.13E-02,42884;2.32E-01,,,
PRDM11,52170;1.15E-02,52171;2.97E-01,,,
ZSCAN2,77266;1.15E-02,77254;1.93E-02,,,
POU3F2,68569;1.16E-02,68570;2.90E-02,68571;8.71E-02,68572;1.33E-01,
ZNF2,62526;1.18E-02,62525;2.15E-01,73961;5.61E-01,,
PBX1,35658;1.19E-02,42796;1.64E-01,,,
EGFA-T1,49184;1.21E-02,49180;1.33E-01,49181;5.53E-01,,
ZBTB11,64290;1.21E-02,64291;3.20E-02,64751;4.04E-02,62871;5.24E-02,63303;6.41E-02
SIX2,69246;1.24E-02,67425;1.24E-02,69247;2.11E-01,67424;2.35E-01,69248;2.35E-01
NFIL3,74685;1.26E-02,38757;1.54E-01,,,
ZKSCAN2,77185;1.27E-02,,,,
MEF2B,53878;1.32E-02,53873;1.41E-02,53874;3.10E-02,55566;4.25E-02,55575;5.69E-02
BACH2,55571;1.33E-02,55549;3.18E-02,39577;4.32E-02,,
HDGF,62849;1.35E-02,62966;1.09E-01,63921;1.12E-01,62848;1.86E-01,62967;3.69E-01
STAT4,4585;1.36E-02,37182;1.36E-01,37187;1.47E-01,37184;1.49E-01,37180;2.26E-01
SPDEF,35049;1.38E-02,35052;1.96E-02,35041;6.20E-02,74048;2.11E-01,74047;3.41E-01
RBL2,1874;1.39E-02,1877;5.06E-02,1875;1.17E-01,1876;2.41E-01,38488;2.41E-01
HJURP,52055;1.40E-02,52054;2.88E-01,,,
IL1B,74387;1.42E-02,74398;3.63E-02,74397;1.04E-01,74381;1.68E-01,74393;2.00E-01
CIITA,52784;1.45E-02,52788;7.91E-02,52786;1.94E-01,52787;1.94E-01,52785;1.95E-01
MBD3,59412;1.48E-02,71069;2.33E-02,40335;9.07E-02,71068;1.07E-01,71070;1.29E-01
ZNF141,77173;1.50E-02,,,,
ZNF584,62861;1.51E-02,62862;1.54E-01,73938;1.55E-01,,
BACH1,64377;1.52E-02,64378;6.15E-02,45690;1.29E-01,45900;1.43E-01,42751;1.70E-01
ICE1,39914;1.54E-02,39920;4.52E-02,39919;2.10E-01,,
ZKSCAN5,77183;1.54E-02,,,,
SMARCC1,72114;1.55E-02,45732;3.82E-02,1346;3.82E-02,72110;3.95E-02,72130;6.73E-02
PAX3,2655;1.55E-02,2654;7.00E-02,2650;1.49E-01,2651;1.88E-01,
ZFP42,65099;1.56E-02,65098;7.28E-02,51549;1.29E-01,,
ZNF644,64348;1.57E-02,64349;9.09E-02,52586;1.52E-01,,
PITX3,76999;1.57E-02,,,,
JARID2,41793;1.60E-02,41797;5.55E-02,41808;1.61E-01,41812;1.66E-01,41828;1.89E-01
ARID1A,58463;1.65E-02,58462;2.29E-01,,,
ISL1,38807;1.66E-02,,,,
GREB1,36802;1.67E-02,36811;2.75E-02,36806;5.34E-02,36810;6.26E-02,36822;7.63E-02
LIN9,5888;1.67E-02,38707;1.53E-01,5889;3.82E-01,,
RAG1,55540;1.68E-02,55541;1.34E-01,55542;1.48E-01,,
E2F5,64302;1.68E-02,64303;2.77E-02,,,
GRHL2,68002;1.68E-02,73185;7.12E-02,74842;7.75E-02,73184;9.85E-02,35315;1.09E-01
NFE2L1,64081;1.68E-02,42844;1.49E-01,64080;1.84E-01,63894;1.86E-01,63895;3.27E-01
SNRNP70,64950;1.69E-02,64562;9.55E-02,64949;1.37E-01,64561;2.38E-01,
TLX1,54657;1.69E-02,,,,
KLF13,64021;1.69E-02,64022;2.11E-02,42684;1.50E-01,,
ZNF558,63609;1.77E-02,63608;2.62E-01,73940;8.19E-01,,
RLF,42866;1.78E-02,,,,
RUVBL1,74673;1.78E-02,,,,
CUX1,62923;1.80E-02,74934;3.36E-02,74935;6.59E-02,38700;1.48E-01,45934;1.50E-01
NR4A1,68310;1.83E-02,68309;3.57E-02,42741;3.81E-02,62815;4.04E-02,7489;7.99E-02
TEAD1 |  TEAD4,56245;1.85E-02,,,,
ZNF76,65206;1.87E-02,62632;4.21E-02,62633;3.01E-01,36764;4.90E-01,
HLTF,62666;1.87E-02,62665;3.38E-02,,,
BARX2,38820;1.88E-02,,,,
HOXC11,43703;1.88E-02,43704;7.31E-02,42851;1.00E+00,,
H3F3A,64728;1.88E-02,64212;1.23E-01,64211;1.31E-01,62960;1.41E-01,64975;1.52E-01
HSF2,38579;1.89E-02,38575;3.67E-02,38561;1.36E-01,38573;1.96E-01,38862;1.00E+00
ZMYND8,76673;1.91E-02,76856;2.22E-02,76499;5.59E-02,76498;9.50E-02,76851;1.23E-01
HBG1 |  HBG2,52211;1.93E-02,52213;1.50E-01,52212;1.53E-01,,
ZBTB42,65139;1.93E-02,,,,
PRPF4,63090;1.94E-02,63089;8.33E-02,63023;9.79E-02,63022;3.91E-01,
TP73,6543;1.94E-02,38832;1.75E-01,6546;1.96E-01,6545;2.40E-01,74649;2.43E-01
ZNF84,73925;1.96E-02,42891;6.79E-02,,,
DBP,38845;1.99E-02,,,,
KLF12,65071;2.02E-02,,,,
EHF,76282;2.03E-02,38657;9.16E-02,50819;1.35E-01,50820;1.36E-01,76283;2.17E-01
WWTR1,55294;2.08E-02,56544;1.23E-01,55293;1.62E-01,,
HNF1B,67613;2.10E-02,51500;9.90E-02,51498;1.60E-01,51499;1.60E-01,42668;1.84E-01
HDAC8,64617;2.11E-02,7486;3.57E-02,64618;1.38E-01,,
MAML3,76421;2.19E-02,76422;6.80E-02,76419;1.19E-01,76420;1.38E-01,
FOXQ1,42660;2.28E-02,,,,
ZFP37,63398;2.30E-02,63399;3.72E-01,,,
KLF16,64425;2.32E-02,64424;2.82E-02,,,
SMARCA5,69998;2.33E-02,64776;1.14E-01,64777;1.77E-01,,
HOXB13,38729;2.36E-02,56664;3.36E-02,56667;6.46E-02,56668;9.83E-02,56666;1.01E-01
NCAPG,54623;2.42E-02,54625;3.81E-02,54629;9.04E-02,54622;1.48E-01,54626;1.50E-01
EBNA3C,43363;2.42E-02,67832;9.23E-02,43364;2.17E-01,,
TRRAP,1222;2.43E-02,1226;8.42E-02,,,
DNMT3A,70228;2.48E-02,72976;9.33E-02,70224;1.34E-01,32825;1.47E-01,32838;1.81E-01
KAT2B,45635;2.50E-02,45742;6.66E-02,4418;3.19E-01,45418;3.26E-01,8788;3.26E-01
ZNF366,62732;2.50E-02,62731;1.47E-01,,,
ZNF317,73959;2.51E-02,65078;1.84E-01,65079;1.88E-01,,
NKRF,63302;2.53E-02,63301;2.14E-01,,,
POU5F1,48550;2.54E-02,51546;2.94E-02,51542;3.28E-02,46194;6.68E-02,58495;9.10E-02
ZIC2,38826;2.60E-02,,,,
MCM3,65048;2.70E-02,65049;8.70E-02,73339;1.61E-01,,
ZKSCAN1,64746;2.71E-02,64745;1.43E-01,45786;5.23E-01,63615;7.40E-01,63614;9.56E-01
BCAT1,5455;2.73E-02,5454;8.06E-02,,,
NCAPG2,54631;2.76E-02,54630;2.77E-01,,,
HDAC3,8662;2.76E-02,70761;3.36E-02,8661;3.87E-02,4125;2.52E-01,
ING5,41573;2.79E-02,,,,
ZNF589,64008;2.79E-02,64009;3.19E-02,,,
PRDM14,68962;2.80E-02,966;6.87E-01,,,
ASH1L,69557;2.83E-02,42810;1.00E+00,,,
HOXA2,38708;2.83E-02,,,,
HOTAIR,32852;2.85E-02,32847;4.98E-02,32854;2.51E-01,32849;9.80E-01,
VEZF1,38706;2.87E-02,8533;1.74E-01,8532;3.33E-01,,
ASH2L,51333;2.88E-02,51332;9.85E-02,,,
GLIS2,63825;2.88E-02,63826;3.60E-02,38768;1.47E-01,,
ZNF716,77054;2.89E-02,,,,
SP7,63654;2.89E-02,63653;4.09E-01,,,
ZNF350,65132;2.91E-02,65131;5.50E-02,,,
CASZ1,38728;2.92E-02,,,,
MXD3,42772;2.92E-02,,,,
MYCN,75840;2.93E-02,69364;1.38E-01,,,
ZBTB1,64878;2.93E-02,64879;6.23E-02,,,
SETDB1,2123;2.98E-02,45887;6.25E-02,34015;6.26E-02,2974;1.02E-01,45873;1.12E-01
ZNF768,65118;3.00E-02,,,,
CHAMP1,62620;3.01E-02,62619;6.98E-02,,,
ZNF684,77060;3.02E-02,,,,
ZNF680,73933;3.04E-02,73932;4.86E-02,65208;1.46E-01,63246;5.25E-01,63247;5.61E-01
LDB1,47774;3.08E-02,,,,
ZNF121,65170;3.09E-02,65114;8.81E-02,63038;5.02E-01,63037;5.59E-01,
HOXA4,42720;3.09E-02,,,,
CCDC101,1228;3.10E-02,1224;7.38E-02,,,
DLX4,38722;3.11E-02,,,,
ARID2,58466;3.11E-02,58467;2.52E-01,,,
SFMBT1,35569;3.14E-02,35559;1.49E-01,35558;1.00E+00,,
ZBTB2,74683;3.15E-02,42878;4.53E-02,42877;1.43E-01,74659;4.22E-01,
BATF3,74651;3.18E-02,42646;1.49E-01,,,
ZNF100,77182;3.19E-02,77180;3.85E-02,77181;1.71E-01,,
GLYR1,1221;3.22E-02,1225;3.69E-02,,,
ZNF134,65085;3.23E-02,,,,
PATZ1,64982;3.24E-02,64981;5.78E-02,38668;1.24E-01,65119;1.99E-01,
ZNF687,64787;3.27E-02,64786;1.45E-01,,,
NFRKB,64143;3.28E-02,64144;4.02E-02,,,
PHF20,38681;3.32E-02,,,,
PRKDC,48353;3.35E-02,48354;6.13E-02,49638;1.47E-01,49637;1.49E-01,49633;1.80E-01
FOXD3,73755;3.40E-02,,,,
CHD8,53399;3.44E-02,49778;6.37E-02,53396;6.79E-02,53400;7.64E-02,51103;8.28E-02
HOXC6,38655;3.47E-02,,,,
RXRG,2813;3.49E-02,4516;4.95E-02,2466;1.49E-01,2814;1.53E-01,4515;2.01E-01
ZNF248,77155;3.54E-02,,,,
IRX3,38816;3.54E-02,,,,
ZSCAN31,65102;3.56E-02,,,,
RYBP,8550;3.57E-02,8560;1.57E-01,,,
RARG,49623;3.58E-02,49619;7.75E-02,49617;9.53E-02,38682;1.74E-01,49618;1.95E-01
ZNF35,65180;3.60E-02,,,,
ZBTB7B,38666;3.61E-02,,,,
GMEB1,38799;3.63E-02,,,,
TEAD2,64090;3.64E-02,64089;4.33E-02,38779;8.14E-02,,
AEBP2,38782;3.64E-02,64455;2.40E-01,64454;3.42E-01,,
BCLAF1,6958;3.66E-02,46288;3.47E-01,,,
ZNF334,77136;3.68E-02,,,,
MBOAT4,76967;3.70E-02,76968;1.95E-01,,,
CDC5L,62772;3.71E-02,62771;1.30E-01,42816;1.47E-01,,
SFPQ,41424;3.76E-02,41423;4.31E-02,49154;2.30E-01,,
HMBOX1,64414;3.82E-02,,,,
EBNA3,38174;3.84E-02,,,,
ZNF708,73930;3.84E-02,65182;8.92E-02,,,
MBTD1,76529;3.84E-02,,,,
EMX1,44563;3.88E-02,44562;4.07E-02,49183;6.85E-02,49178;1.40E-01,44564;1.63E-01
ZNF410,77269;3.88E-02,77270;1.58E-01,,,
SCRT1,64013;3.89E-02,64012;6.24E-02,65135;4.72E-01,,
EPAS1,5516;3.92E-02,47088;7.29E-02,47087;1.09E-01,47095;1.19E-01,47096;1.23E-01
STAT5A,46280;3.92E-02,4589;8.23E-02,73724;1.28E-01,42787;1.52E-01,73723;2.51E-01
NFIA,77263;3.96E-02,77267;1.25E-01,,,
ELK4,1214;4.04E-02,1215;9.28E-02,45755;9.49E-02,45724;1.22E-01,1172;1.27E-01
ZNF197,63957;4.04E-02,63956;1.30E-01,73971;5.34E-01,,
KLF17,62618;4.04E-02,62617;4.22E-02,,,
SND1,38173;4.11E-02,1794;3.49E-01,1795;7.93E-01,,
FUS,53303;4.12E-02,53304;2.65E-01,58994;1.00E+00,,
SOX4,71747;4.14E-02,71748;6.46E-02,71746;7.15E-02,47591;1.50E-01,38749;1.69E-01
ZNF136,73974;4.16E-02,65089;1.62E-01,,,
APOBEC3B,56127;4.18E-02,56126;2.93E-01,,,
ZNF169,77169;4.18E-02,77170;5.14E-02,,,
ZNF701,77258;4.20E-02,77057;1.02E-01,,,
MTA3,52966;4.28E-02,63460;9.39E-02,63459;4.59E-01,46147;9.36E-01,
CAMTA2,38661;4.31E-02,,,,
CDK12,56010;4.34E-02,,,,
EHMT2,56454;4.39E-02,56463;5.79E-02,56446;6.81E-02,56467;1.06E-01,52965;1.12E-01
KDM5A,45244;4.43E-02,8812;6.15E-02,8813;7.29E-02,69732;2.93E-01,
ASCL2,38812;4.45E-02,,,,
USP49,39345;4.50E-02,39347;5.68E-02,,,
BTAF1,1;4.52E-02,,,,
HOXD11,42724;4.53E-02,42673;1.49E-01,,,
USP7,76456;4.58E-02,76457;8.40E-02,,,
PYGO2,63515;4.61E-02,63514;1.03E-01,,,
PALB2,44029;4.61E-02,,,,
ZNF600,62555;4.74E-02,62554;6.67E-02,,,
POLR3GL,41630;4.82E-02,,,,
