Transcription Factor,1st Sample p-value,2nd Sample p-value,3rd Sample p-value,4th Sample p-value,5th Sample p-value
Rhox6,M01435;6.88E-01,,,,
RXRB,MS00692;6.95E-01,,,,
FOXC1,MS00351;7.02E-01,MS00349;8.17E-01,MS00350;8.66E-01,,
MAFB,UP00045;7.02E-01,,,,
MEIS1::HOXA9,M00420;7.04E-01,,,,
FOXD1,MA0031;7.09E-01,,,,
LMO2,MC00162;7.10E-01,,,,
NR2F1,MA0017;7.13E-01,MS00657;9.00E-01,,,
Npas4,MC00370;7.15E-01,,,,
Sox21,UP00071;7.19E-01,,,,
SOX2,MS00762;7.20E-01,MC00269;8.70E-01,,,
Hoxd13,MS00520;7.20E-01,MS00519;8.87E-01,,,
Foxk1,MS00398;7.20E-01,MS00399;8.15E-01,,,
ZBTB16,M01075;7.21E-01,,,,
HOXA13,MS00485;7.21E-01,MS00484;8.64E-01,,,
FOXJ3,MS00369;7.21E-01,MS00367;9.52E-01,MS00370;9.95E-01,,
Nkx6-1,MS00581;7.23E-01,,,,
Gata4,MC00324;7.23E-01,,,,
GSX2,M01326;7.34E-01,MS00466;7.70E-01,,,
SOX4,UP00401;7.40E-01,MS00766;9.66E-01,,,
Arx,UP00152;7.44E-01,MS00409;9.71E-01,,,
Obox1,M01450;7.46E-01,,,,
MYOG,M00712;7.46E-01,,,,
Pdx1,MC00165;7.48E-01,,,,
Tcf3,MC00265;7.57E-01,,,,
HOXB6,UP00259;7.61E-01,,,,
GATA1,MC00120;7.63E-01,,,,
HOXC12,MS00502;7.65E-01,MS00503;9.92E-01,,,
Foxc1,MS00388;7.68E-01,,,,
Sox11,MS00795;7.76E-01,UP00030;7.90E-01,,,
NEUROD2,MS00271;7.79E-01,,,,
SOX10,MS00740;7.79E-01,MA0442;8.69E-01,MS00744;9.75E-01,,
Batf,MC00508;7.80E-01,,,,
Scx,MC00504;7.81E-01,,,,
POLR2B,MC00505;7.82E-01,,,,
Meis1,MC00507;7.83E-01,,,,
TBX15,MS00192;7.90E-01,,,,
NFE2,MS00336;7.91E-01,,,,
FOXK1,MS00371;7.95E-01,,,,
HOXA3,UP00391;7.95E-01,,,,
Tal1,MC00388;7.97E-01,,,,
Tcf21,MS00291;7.99E-01,,,,
Hoxc10,MS00518;8.01E-01,MS00517;8.69E-01,,,
GSX1,MS00465;8.02E-01,,,,
Gbx2,MS00469;8.02E-01,,,,
NKX2-1,M01312;8.02E-01,,,,
Hoxd12,UP00177;8.02E-01,,,,
NKX6-2,MS00577;8.04E-01,,,,
Hoxd3,MS00521;8.05E-01,,,,
POU5F1P1,MS00153;8.05E-01,MS00152;9.42E-01,,,
CEBPB,MC00272;8.06E-01,,,,
Obox5,M01480;8.09E-01,,,,
SOX5,UP00091;8.10E-01,,,,
ISL2,MS00528;8.12E-01,,,,
Isl2,UP00170;8.13E-01,,,,
SOX13,UP00096;8.17E-01,,,,
Hoxa11,MS00514;8.18E-01,MS00515;8.31E-01,,,
EMX2,MS00443;8.19E-01,MS00444;1.00E+00,,,
Dmrta1,M01149;8.21E-01,,,,
PBX1,UP00185;8.21E-01,,,,
TCF7L2,MC00309;8.21E-01,,,,
HOXC9,UP00197;8.26E-01,,,,
CEBPE,MS00300;8.27E-01,,,,
POU6F1,M00465;8.27E-01,M01479;8.31E-01,,,
POU3F2,MS00140;8.28E-01,MS00141;9.60E-01,UP00128;9.69E-01,,
Foxa2,MC00105;8.28E-01,,,,
GATA2,MC00118;8.31E-01,,,,
FOXP3,MS00387;8.32E-01,M00992;9.28E-01,,,
Myf5,MC00195;8.33E-01,,,,
FOSL1,MC00351;8.36E-01,,,,
Sox18,UP00064;8.39E-01,,,,
Gata2,MC00325;8.40E-01,,,,
ZNF410,MS00412;8.44E-01,,,,
OLIG2,MS00277;8.44E-01,,,,
SOX9,MS00052;8.44E-01,MS00780;9.75E-01,MS00785;9.97E-01,,
HOXD12,MS00837;8.44E-01,MS00836;9.71E-01,,,
PPARA,M01282;8.45E-01,,,,
Hmx2,UP00155;8.45E-01,,,,
POU1F1,MS00129;8.48E-01,MS00130;9.03E-01,UP00158;9.74E-01,,
OLIG3,MS00280;8.48E-01,,,,
Dbx2,UP00218;8.49E-01,,,,
EOMES,MC00276;8.51E-01,,,,
FOXP1,MC00501;8.51E-01,M00987;9.74E-01,,,
Nkx2-9,UP00119;8.53E-01,,,,
ARID5B,M00454;8.53E-01,,,,
Rxrb,MS00708;8.55E-01,,,,
EN2,MS00450;8.57E-01,,,,
HOXD3,UP00241;8.57E-01,,,,
GBX1,MS00459;8.63E-01,,,,
BCL11A,MC00474;8.64E-01,,,,
Foxj1,UP00041;8.65E-01,,,,
Sox8,UP00051;8.65E-01,,,,
SOX21,MS00759;8.65E-01,MS00755;8.68E-01,MS00757;9.05E-01,,
GBX2,MS00460;8.66E-01,MS00461;9.98E-01,,,
Gata5,UP00080;8.66E-01,,,,
Nanog,MC00226;8.67E-01,,,,
MEOX1,MS00551;8.67E-01,,,,
HOXA4,UP00196;8.70E-01,M00640;9.98E-01,,,
VENTX,MS00624;8.72E-01,,,,
LMX1A,MS00543;8.75E-01,,,,
POU2F2,MS00134;8.75E-01,MC00287;9.55E-01,,,
MSX1,MS00558;8.76E-01,MS00559;9.83E-01,,,
SOX15,MS00750;8.79E-01,,,,
PITX3,MS00596;8.80E-01,,,,
HMBOX1,MS00472;8.80E-01,,,,
ARID3A,UP00078;8.80E-01,,,,
MNX1,MS00557;8.80E-01,,,,
NKX2-8,MS00571;8.81E-01,,,,
Jund,MC00154;8.82E-01,,,,
SNAI2,MS00201;8.84E-01,,,,
HOXA6,UP00182;8.84E-01,,,,
SOX14,MS00748;8.85E-01,,,,
ESX1,MS00452;8.86E-01,,,,
MSX2,MS00561;8.87E-01,,,,
POU5F1,MC00378;8.90E-01,,,,
BARX2,UP00151;8.90E-01,,,,
HOXC10,MS00495;8.92E-01,MS00496;9.62E-01,MS00494;9.63E-01,,
GSC,MS00464;8.93E-01,,,,
IRX4,UP00194;8.94E-01,,,,
NR2E3,MA0164;8.95E-01,M01650;9.78E-01,,,
Foxj3,MS00394;8.95E-01,MS00397;9.45E-01,,,
Dlx2,MS00440;8.98E-01,,,,
SPDEF,MS00033;8.98E-01,,,,
TBR1,MS00191;8.99E-01,,,,
FOXJ2,MS00366;9.02E-01,,,,
SOX8,MS00774;9.02E-01,MS00771;9.79E-01,,,
MIXL1,MS00555;9.04E-01,,,,
Foxq1,MA0040;9.05E-01,,,,
POU4F1,MS00148;9.09E-01,,,,
ONECUT1,MS00667;9.10E-01,,,,
Rbfox2,MC00416;9.10E-01,,,,
CPEB1,MS00732;9.11E-01,,,,
Nkx2-6,UP00147;9.12E-01,,,,
Nr2f6,MS00669;9.14E-01,,,,
SOX18,MS00753;9.14E-01,,,,
Sox17,UP00014;9.16E-01,MS00797;9.96E-01,,,
LHX9,MS00541;9.17E-01,MS00542;9.90E-01,,,
JUND,MC00456;9.18E-01,,,,
Hoxb7,UP00206;9.22E-01,,,,
SPIC,MS00040;9.22E-01,,,,
HOXD11,MS00506;9.22E-01,MS00507;9.51E-01,,,
En2,MS00458;9.23E-01,,,,
SOX7,MS00769;9.25E-01,MS00770;9.99E-01,,,
Pknox2,MS00093;9.27E-01,,,,
Gbx1,MS00467;9.27E-01,,,,
OLIG1,MS00276;9.28E-01,,,,
Nkx2-5,MC00178;9.28E-01,,,,
ONECUT2,MS00679;9.28E-01,,,,
FOXG1,MS00361;9.30E-01,MS00360;9.87E-01,,,
Msx3,MS00564;9.32E-01,,,,
POU3F4,MS00145;9.33E-01,MS00147;9.72E-01,UP00105;9.99E-01,,
NR1H4,M01268;9.33E-01,,,,
PKNOX2,MS00092;9.34E-01,,,,
Zfp652,MS00501;9.34E-01,,,,
ZNF217,M01306;9.34E-01,,,,
Stat1,MC00141;9.35E-01,,,,
Lhx9,UP00175;9.36E-01,,,,
TBX22,M01195;9.36E-01,,,,
Hoxb8,UP00263;9.37E-01,,,,
TGIF2,MS00096;9.37E-01,,,,
Hlf,MS00318;9.39E-01,,,,
HOXC11,MS00498;9.41E-01,MS00497;9.75E-01,,,
Dbx1,M01483;9.41E-01,,,,
Sox12,UP00101;9.41E-01,,,,
OTX2,MS00585;9.42E-01,,,,
Hoxd1,UP00140;9.43E-01,,,,
TBX1,MS00197;9.44E-01,,,,
CDX1,MS00425;9.45E-01,,,,
ZNF232,MS00728;9.45E-01,,,,
Smad2/3,MC00146;9.45E-01,,,,
Nkx2-4,UP00107;9.46E-01,,,,
HOXA5,UP00189;9.47E-01,,,,
RARB,MS00811;9.47E-01,,,,
Hoxb3,UP00137;9.47E-01,,,,
Pou5f1,MC00233;9.48E-01,,,,
GATA6,MC00117;9.48E-01,,,,
IRX6,UP00150;9.50E-01,,,,
Lhx4,MS00547;9.51E-01,,,,
NEUROG2,MS00272;9.54E-01,,,,
Pou3f3,UP00211;9.55E-01,,,,
VAX2,MS00621;9.55E-01,,,,
MSC,MS00807;9.57E-01,,,,
BATF,MC00411;9.57E-01,,,,
HOXA9,UP00213;9.59E-01,,,,
NKX2-2,UP00231;9.59E-01,,,,
Myod1,MC00369;9.60E-01,,,,
CART1,MS00424;9.61E-01,,,,
Zfp105,UP00037;9.62E-01,,,,
TFAP4,MS00287;9.63E-01,,,,
HOXA10,MS00480;9.64E-01,MS00481;9.78E-01,,,
MEF2C,MC00231;9.64E-01,,,,
Uncx,MS00619;9.65E-01,MS00618;9.88E-01,,,
LHX2,MS00536;9.67E-01,MS00537;9.89E-01,,,
PHOX2B,MS00593;9.68E-01,,,,
MEF2D,MS00076;9.68E-01,,,,
Sox3,MS00803;9.68E-01,MS00805;9.97E-01,,,
Prrx2,MS00604;9.68E-01,,,,
RORB,M01722;9.69E-01,,,,
JUNB,MC00371;9.70E-01,,,,
FIGLA,MS00254;9.71E-01,,,,
CDX2,MC00389;9.72E-01,,,,
Rarb,MS00700;9.73E-01,,,,
UNCX,MS00616;9.75E-01,MS00617;9.85E-01,,,
POU4F3,MS00151;9.76E-01,,,,
BHLHA15,MS00245;9.76E-01,,,,
BHLHE22,MS00249;9.76E-01,,,,
DMRT2,M01147;9.77E-01,,,,
NFAT5,MS00106;9.78E-01,,,,
Sox14,UP00004;9.79E-01,,,,
PRRX1,MS00599;9.81E-01,MS00602;9.87E-01,,,
ARX,MS00405;9.81E-01,,,,
ISL1,M01127;9.82E-01,,,,
Hoxc9,MC00402;9.83E-01,,,,
PROP1,MS00597;9.83E-01,,,,
NOTO,MS00578;9.83E-01,,,,
Dbp,MS00316;9.83E-01,,,,
MEF2B,MS00075;9.84E-01,,,,
LMX1B,UP00169;9.85E-01,,,,
RAX,MS00606;9.87E-01,,,,
HNF1A,MS00476;9.87E-01,,,,
RAXL1,MS00605;9.87E-01,,,,
Nobox,MA0125;9.87E-01,,,,
TGIF1,MS00094;9.87E-01,,,,
HOXB9,UP00207;9.88E-01,,,,
DRGX,MS00437;9.89E-01,,,,
Cdx2,MC00455;9.89E-01,,,,
HESX1,MS00470;9.89E-01,,,,
Otp,UP00237;9.90E-01,,,,
VAX1,MS00620;9.90E-01,,,,
PITX1,MS00595;9.90E-01,,,,
HMX1,MS00473;9.90E-01,,,,
Alx4,MS00408;9.91E-01,,,,
POU6F2,MS00155;9.91E-01,,,,
BHLHE23,MS00250;9.92E-01,,,,
VSX2,MS00627;9.92E-01,,,,
Pou3f1,UP00129;9.92E-01,,,,
MYF6,MS00269;9.93E-01,,,,
Alx1,MS00406;9.93E-01,MS00407;9.96E-01,,,
Hlx,M01399;9.93E-01,,,,
Yy2,M01694;9.94E-01,,,,
Shox2,MS00615;9.94E-01,,,,
PRRX2,MS00603;9.94E-01,,,,
POU4F2,MS00149;9.95E-01,,,,
ISX,MS00531;9.95E-01,,,,
NKX6-1,MS00575;9.95E-01,,,,
Lhx1,UP00262;9.95E-01,,,,
Zfp187,UP00082;9.95E-01,,,,
DLX3,MS00429;9.96E-01,,,,
SHOX2,MS00613;9.96E-01,,,,
SHOX,MS00614;9.96E-01,,,,
DLX4,MS00430;9.97E-01,,,,
LHX5,UP00212;9.97E-01,,,,
Dlx1,MS00439;9.97E-01,,,,
TGIF2LX,MS00095;9.97E-01,,,,
DLX6,MS00432;9.97E-01,,,,
TLX2,UP00244;9.97E-01,,,,
Jun,MC00349;9.97E-01,,,,
Vsx1,MS00628;9.97E-01,,,,
PKNOX1,MS00091;9.98E-01,,,,
LHX3,UP00130;9.98E-01,,,,
CDC5L,M00478;9.99E-01,,,,
DMRT3,M01148;9.99E-01,,,,
PAX7,MS00126;9.99E-01,,,,
Hoxd8,UP00168;9.99E-01,,,,
DLX5,MS00431;1.00E+00,,,,
BCL6B,MS00011;1.00E+00,,,,
Sox10,MS00794;1.00E+00,,,,
