Transcription Factor,1st Sample p-value,2nd Sample p-value,3rd Sample p-value,4th Sample p-value,5th Sample p-value
POLR3D,74906;2.35E-03,74907;3.31E-03,74909;6.89E-03,68058;1.32E-01,68063;2.37E-01
TTF2,36230;2.39E-03,36238;3.32E-01,36232;3.45E-01,,
SMC1A,9317;2.40E-03,56558;2.40E-03,56557;3.50E-03,2896;1.25E-02,9319;1.41E-02
CBX3,9228;2.42E-03,9230;3.76E-03,9237;2.69E-01,46209;2.83E-01,9231;3.20E-01
E2F7,38590;2.42E-03,38591;2.22E-02,38698;1.11E-01,38586;2.18E-01,38589;3.09E-01
TAF3,38585;2.59E-03,,,,
BCAT1,5455;2.69E-03,5454;2.65E-02,,,
ZFP64,65123;2.69E-03,65122;1.94E-02,65130;3.42E-01,63982;4.53E-01,63981;5.83E-01
ZNF519,77103;2.70E-03,,,,
TERC,32856;2.81E-03,32853;1.32E-02,32850;3.99E-02,32848;2.44E-01,
ZNF644,64348;2.89E-03,64349;1.62E-01,52586;3.22E-01,,
SMARCC1,72110;2.92E-03,72101;8.00E-03,45732;3.63E-02,1346;3.63E-02,72130;5.51E-02
PTPN11,36349;3.00E-03,36350;4.25E-01,,,
LDB1,47774;3.02E-03,,,,
ZNF584,62861;3.05E-03,62862;1.28E-01,73938;2.66E-01,,
SREBF1,45793;3.16E-03,45620;1.53E-01,45824;3.30E-01,38819;3.90E-01,62956;4.48E-01
CBX1,64916;3.25E-03,64917;1.54E-02,64581;1.57E-02,35879;3.41E-01,64582;4.69E-01
TP73,6545;3.25E-03,6546;3.49E-03,6543;4.76E-03,74649;1.03E-01,6544;1.44E-01
MAFG,64575;3.26E-03,64576;2.19E-02,42692;9.65E-01,,
MYNN,64370;3.28E-03,64369;1.51E-01,65124;2.90E-01,64295;7.48E-01,64294;7.82E-01
NFYB,45936;3.29E-03,2095;4.34E-03,45758;1.95E-02,45625;3.85E-02,42773;5.10E-01
TAF7,64177;3.30E-03,46195;3.32E-03,64178;1.05E-02,46289;7.05E-02,
NR1H3,69802;3.38E-03,69799;5.65E-03,69800;1.03E-02,69801;4.09E-02,41168;2.46E-01
TTF1,47578;3.42E-03,47579;3.71E-03,,,
SUZ12,50372;3.46E-03,64382;2.05E-01,46019;2.86E-01,68960;2.88E-01,64381;2.91E-01
NR2C2,64395;3.52E-03,45783;8.87E-02,51011;1.36E-01,1298;1.49E-01,1463;1.81E-01
LMNB1,50122;3.63E-03,34004;2.31E-01,56893;2.92E-01,52658;3.10E-01,56894;3.15E-01
NCOR1,35091;3.76E-03,39656;4.35E-02,53419;7.12E-02,39655;2.17E-01,8565;2.36E-01
MAFF,45950;3.77E-03,45801;6.63E-03,42840;3.10E-01,,
TEAD4,70162;3.79E-03,46210;4.95E-03,46348;1.64E-02,46284;2.49E-02,55297;3.08E-02
KLF15,65197;3.85E-03,65072;1.53E-01,65198;2.97E-01,42729;3.90E-01,
ETS2,38712;3.99E-03,63993;3.82E-01,63992;4.82E-01,,
PAX6,50898;4.15E-03,71776;7.30E-02,51532;1.51E-01,71777;4.64E-01,
ZNF175,62529;4.22E-03,62530;4.29E-02,62714;1.76E-01,62713;6.08E-01,65070;6.57E-01
CTBP2,45693;4.26E-03,50249;3.30E-01,50251;4.05E-01,,
NFYC,42774;4.37E-03,,,,
YAP1,54675;4.48E-03,54676;8.40E-03,54609;1.10E-02,54608;2.49E-02,55512;3.01E-02
NR1H2,69803;4.52E-03,8397;8.75E-02,69806;1.42E-01,69805;2.43E-01,42777;3.17E-01
ELK4,1215;4.60E-03,45755;4.70E-03,1214;5.52E-03,1173;6.16E-02,45724;1.74E-01
SPDEF,35041;4.85E-03,35052;1.68E-02,35049;4.84E-01,74048;6.52E-01,74047;6.52E-01
SCML2,49266;4.98E-03,49258;3.34E-02,50020;5.62E-02,50009;1.95E-01,49246;2.19E-01
RING1,41489;5.23E-03,43571;4.20E-01,43560;8.62E-01,,
PHF2,76468;5.25E-03,76469;8.10E-03,,,
598-SKD,49467;5.29E-03,49466;1.74E-02,49468;4.32E-02,49461;2.44E-01,55220;3.50E-01
DDX21,50210;5.59E-03,,,,
5MC,70101;5.60E-03,55287;2.73E-01,55284;3.17E-01,55289;3.74E-01,
OSR2,65108;5.63E-03,63285;1.40E-02,63286;5.02E-02,,
ZBTB11,64290;5.81E-03,63303;6.17E-03,64291;2.07E-02,64750;2.31E-02,64751;2.38E-02
REPIN1,39779;5.82E-03,39777;2.19E-02,37565;4.31E-02,39781;4.37E-01,39776;5.32E-01
BCOR,35528;5.91E-03,35087;1.09E-02,64564;7.53E-01,64563;9.00E-01,
552-SKD,49465;5.96E-03,49464;7.95E-03,49459;7.25E-02,49463;1.63E-01,49460;5.85E-01
MYBL2,46241;6.07E-03,5890;9.43E-02,56251;2.52E-01,5891;3.33E-01,38735;3.84E-01
SRSF3,63151;6.12E-03,64771;2.35E-02,63150;3.89E-02,64770;5.21E-02,
RFX1,62624;6.12E-03,38784;8.84E-03,64987;1.60E-01,64526;3.70E-01,62593;3.80E-01
FOXK1,70731;6.17E-03,42657;3.17E-01,9505;7.52E-01,9506;8.23E-01,
ZNF83,42890;6.47E-03,63117;1.21E-01,63118;2.11E-01,,
SMAD5,63097;6.51E-03,63098;6.97E-03,42782;1.00E+00,,
PATZ1,64981;6.53E-03,64982;1.86E-02,65119;8.73E-02,38668;2.64E-01,
H2AFZ,62610;6.66E-03,64753;1.67E-02,63730;5.81E-02,63729;7.88E-02,64752;8.64E-02
VDR,560;6.68E-03,39364;7.24E-03,565;1.76E-02,39360;2.84E-02,564;3.23E-02
BRD3,57806;6.73E-03,43050;1.75E-02,43053;2.57E-02,44597;3.33E-02,43052;7.69E-02
HDAC6,4126;6.83E-03,8779;2.73E-01,8811;3.80E-01,45235;3.80E-01,45379;5.44E-01
GATA6,47595;7.01E-03,47599;2.77E-02,50979;5.10E-02,47432;1.15E-01,51480;1.76E-01
PKNOX1,62762;7.16E-03,62761;3.37E-02,,,
CCNT1,76473;7.19E-03,76477;1.26E-01,76476;1.71E-01,76474;1.79E-01,76475;2.07E-01
GRHL3,74688;7.22E-03,33916;8.77E-02,74687;2.48E-01,,
ZNF766,62946;7.25E-03,73929;9.99E-02,62947;3.33E-01,,
GATAD2B,71067;7.37E-03,63454;2.40E-01,63455;5.71E-01,,
SP3,62841;7.83E-03,62840;1.03E-02,38834;3.39E-01,,
H2AFX,77448;8.00E-03,56131;6.72E-02,77447;1.12E-01,56129;1.97E-01,76138;2.66E-01
NCOR2,39657;8.04E-03,35525;1.31E-01,35093;1.33E-01,39653;3.34E-01,
NFRKB,64144;8.12E-03,64143;4.48E-02,,,
BCL11A,46151;8.19E-03,46186;8.73E-03,46178;9.32E-02,43823;2.91E-01,62560;6.79E-01
ZNF600,62555;8.46E-03,62554;2.16E-02,,,
NFIC,46343;8.65E-03,46101;3.97E-02,46240;6.05E-02,46111;6.36E-02,
SMC3,38811;8.81E-03,45759;9.87E-02,42931;1.07E-01,2899;1.16E-01,63687;2.53E-01
ZNF267,77152;8.85E-03,,,,
RXRA,36820;8.93E-03,46192;6.18E-02,5452;9.55E-02,46356;1.46E-01,46242;2.95E-01
NFE2L2,64298;9.05E-03,62958;9.91E-03,38850;1.26E-01,62959;1.33E-01,38909;1.57E-01
ZNF711,2685;9.15E-03,,,,
LMO1,73854;9.31E-03,36369;2.79E-01,36367;1.00E+00,,
HIRA,36026;9.56E-03,50172;3.08E-02,50174;1.50E-01,71032;4.13E-01,50176;4.39E-01
ATF2,42708;9.60E-03,46193;1.77E-01,46112;2.98E-01,74640;4.33E-01,63008;6.32E-01
CREM,64797;9.78E-03,64798;1.27E-02,38717;2.20E-01,,
IRAK4,76858;1.01E-02,72465;2.85E-01,,,
LMO2,49738;1.02E-02,40156;1.39E-02,53306;2.24E-02,49739;4.31E-02,35486;2.01E-01
ZNF317,65079;1.04E-02,65078;2.40E-01,73959;5.23E-01,,
TOP1,68780;1.06E-02,68781;1.46E-01,68774;2.94E-01,68775;3.18E-01,51840;4.18E-01
ZBTB8A,63686;1.08E-02,63685;2.29E-02,,,
GTF2F1,45737;1.12E-02,45878;3.10E-02,45683;3.52E-01,,
E2F3,42712;1.12E-02,38694;1.47E-01,,,
RAG2,55543;1.14E-02,,,,
ZNF589,64009;1.16E-02,64008;2.90E-01,,,
ZNF750,48799;1.17E-02,,,,
STAT5,55491;1.18E-02,44086;3.56E-01,44084;5.06E-01,44085;7.72E-01,44087;9.23E-01
KLF8,64092;1.18E-02,64091;3.34E-01,,,
MEF2B,55563;1.19E-02,55547;1.39E-02,53878;1.50E-02,55548;1.98E-02,53877;2.41E-02
ZNF384,65106;1.25E-02,45634;1.46E-01,45922;1.67E-01,,
INTS3,53323;1.27E-02,,,,
ZNF687,64786;1.28E-02,64787;3.01E-01,,,
RB1,36028;1.29E-02,49417;3.09E-02,1872;3.31E-01,49420;3.78E-01,38489;3.85E-01
CTCFL,55775;1.32E-02,55779;2.40E-02,55771;5.54E-02,55785;1.29E-01,55787;3.39E-01
ELF5,33467;1.34E-02,33466;1.06E-01,,,
EBF3,76846;1.35E-02,76849;3.24E-02,76847;7.96E-02,76845;3.31E-01,76844;3.48E-01
SMAD1,51554;1.37E-02,8414;3.60E-02,8447;4.88E-02,8416;5.67E-02,51564;9.39E-02
ELF2,38739;1.38E-02,42759;1.25E-01,,,
TRRAP,1226;1.38E-02,1222;4.82E-01,,,
ASCL1,41850;1.40E-02,70120;4.43E-02,72768;8.24E-02,72769;1.04E-01,49723;1.73E-01
NR2F1,56818;1.42E-02,56817;2.20E-02,64996;2.60E-01,38640;3.43E-01,35628;4.37E-01
ZNF141,77173;1.49E-02,,,,
EZH2,41788;1.52E-02,41809;1.99E-02,41794;3.23E-02,50380;4.55E-02,48765;4.98E-02
CPSF3L,53330;1.53E-02,49021;2.91E-02,49010;4.22E-02,49012;1.17E-01,49009;1.94E-01
GLIS1,63690;1.54E-02,63689;1.61E-02,65214;2.94E-02,38673;3.50E-01,
CNOT3,76964;1.57E-02,76965;2.95E-02,76966;3.49E-01,,
EPO,57111;1.61E-02,57110;3.89E-02,57109;3.35E-01,57112;3.50E-01,
SMARCC2,1347;1.69E-02,45787;1.69E-02,,,
FOXH1,1011;1.74E-02,1010;1.87E-02,,,
EGLN2,49448;1.75E-02,,,,
VEZF1,8532;1.77E-02,8533;7.09E-02,38706;4.08E-01,,
PBX2,63133;1.78E-02,63132;2.46E-02,64082;1.98E-01,64661;2.29E-01,64083;2.91E-01
NFIL3,74685;1.83E-02,38757;3.39E-01,,,
NFYA,2094;1.84E-02,45945;3.11E-02,42738;3.23E-02,45769;3.52E-02,38650;8.02E-02
ZEB1,46139;1.84E-02,46245;1.21E-01,64829;7.58E-01,67610;8.14E-01,64828;9.19E-01
SVIL,53472;1.85E-02,53471;3.38E-01,,,
SP7,63653;1.86E-02,63654;2.17E-02,,,
EBNA2,67859;1.91E-02,,,,
ZNF534,77098;1.98E-02,,,,
HMGN1,5194;2.02E-02,,,,
STAT5A,42787;2.03E-02,46280;1.40E-01,73723;1.69E-01,73724;2.01E-01,4589;3.16E-01
EGR3,65186;2.04E-02,,,,
DDIT3,42820;2.04E-02,,,,
TAFII,4929;2.07E-02,4930;9.95E-02,,,
CGGBP1,52110;2.10E-02,52109;3.10E-01,,,
ZKSCAN1,45786;2.11E-02,63615;2.27E-01,64745;3.24E-01,63614;3.85E-01,64746;7.04E-01
PDX1,49200;2.14E-02,38760;4.08E-01,52147;5.97E-01,,
RELB,76403;2.15E-02,76402;2.35E-02,68052;1.74E-01,42745;3.22E-01,68053;5.52E-01
GTF2I,50699;2.16E-02,50700;1.32E-01,50698;1.97E-01,50697;2.78E-01,50715;6.64E-01
KLF4,48800;2.19E-02,67601;2.30E-02,4926;1.97E-01,36821;2.13E-01,48552;2.34E-01
RBL2,38488;2.22E-02,1878;6.12E-02,1880;6.74E-02,1874;1.86E-01,1876;4.11E-01
SUMO1,34374;2.28E-02,34366;8.22E-02,34353;2.04E-01,35719;2.38E-01,34372;3.19E-01
NPAT,42775;2.29E-02,38645;5.45E-01,70858;6.79E-01,70855;8.25E-01,
ZNF35,65180;2.30E-02,,,,
RBL1,38496;2.31E-02,,,,
ZNF680,73932;2.34E-02,73933;6.18E-02,65209;7.83E-02,65208;1.90E-01,63247;6.67E-01
PGR,54240;2.36E-02,,,,
HLF,63809;2.46E-02,63808;6.21E-02,,,
ZNF695,77059;2.51E-02,,,,
ZNF770,65164;2.53E-02,,,,
EBNA3C,43363;2.55E-02,43364;1.95E-01,67832;4.28E-01,,
ZBTB26,65120;2.56E-02,65121;4.09E-01,,,
MYCN,75840;2.58E-02,69364;2.62E-01,,,
MECOM,38858;2.66E-02,,,,
CD74,76927;2.66E-02,76931;3.37E-02,76926;4.03E-02,76925;6.22E-02,76928;8.43E-02
ZNF284,77146;2.73E-02,,,,
KAT5,4631;2.75E-02,4632;6.58E-02,68490;2.38E-01,,
PSMA7,69620;2.80E-02,69626;1.28E-01,,,
NR2F6,63771;2.81E-02,64301;1.24E-01,64300;2.31E-01,42702;4.11E-01,63772;7.89E-01
BARX2,38820;2.84E-02,,,,
SRC,6710;2.85E-02,72973;1.75E-01,72972;2.67E-01,6709;3.58E-01,39660;3.62E-01
ZBTB40,63068;2.85E-02,63278;9.79E-02,63069;1.03E-01,62937;1.29E-01,63277;3.79E-01
L3MBTL4,77271;2.88E-02,,,,
ZNF133,77175;2.89E-02,,,,
ZEB2,63536;2.90E-02,63535;5.83E-02,62508;7.62E-02,63282;1.97E-01,62509;3.41E-01
SOX13,63594;2.92E-02,63593;2.23E-01,,,
H3K18me1,77519;2.99E-02,77518;3.48E-01,,,
MYOD1,36075;3.00E-02,36077;6.95E-02,75839;8.95E-02,42734;3.82E-01,
DEK,63018;3.01E-02,63019;6.19E-02,49697;7.33E-02,49698;2.88E-01,
ELL,39915;3.06E-02,,,,
RCOR1,45903;3.08E-02,45777;1.07E-01,45798;2.07E-01,45869;3.01E-01,35565;3.10E-01
ZNF341,65129;3.09E-02,62930;8.31E-02,62931;3.19E-01,,
ZNF76,62632;3.09E-02,65206;2.69E-01,62633;5.36E-01,36764;7.31E-01,
UHRF2,76568;3.26E-02,,,,
POLR2H,63478;3.32E-02,63477;4.93E-02,,,
ZNF627,77069;3.42E-02,,,,
LIN9,5888;3.44E-02,38707;3.27E-01,5889;5.12E-01,,
INO80,69516;3.49E-02,69522;3.10E-01,69945;3.20E-01,69514;4.36E-01,44130;5.89E-01
NCAPG,54632;3.55E-02,54649;1.82E-01,54633;1.95E-01,54625;2.20E-01,54623;2.20E-01
ZNF22,65178;3.59E-02,65176;2.09E-01,65172;3.80E-01,65173;4.18E-01,65177;5.67E-01
ZIM3,65081;3.59E-02,73977;4.20E-02,,,
ZNF605,77079;3.61E-02,,,,
CTBP1,64094;3.63E-02,64093;1.31E-01,50250;4.16E-01,36085;7.17E-01,50248;1.00E+00
STAT4,4585;3.63E-02,37187;3.10E-01,37184;3.17E-01,37179;3.24E-01,37182;3.33E-01
EBNA3,38174;3.64E-02,,,,
AHR,33035;3.67E-02,,,,
ZNF518A,62888;3.70E-02,62889;3.68E-01,,,
IL1B,74397;3.72E-02,74383;5.50E-02,74387;8.52E-02,74398;1.26E-01,74381;3.57E-01
SP4,65111;3.76E-02,46179;1.25E-01,65112;1.40E-01,65110;1.58E-01,
CTRL,74411;3.77E-02,77205;3.35E-01,77204;5.46E-01,,
L3MBTL2,63813;3.78E-02,63814;4.90E-02,2084;1.20E-01,2085;4.05E-01,
ZNF24,63441;3.83E-02,62704;4.00E-02,62763;5.87E-02,62705;2.58E-01,62764;2.62E-01
TLE3,36814;3.94E-02,,,,
SIX5,46054;4.01E-02,46188;4.48E-02,46142;4.98E-02,46273;7.84E-02,46302;3.45E-01
DBP,38845;4.01E-02,,,,
PRAME,2110;4.15E-02,,,,
CAMTA2,38661;4.21E-02,,,,
HNRNPLL,63111;4.21E-02,63857;8.36E-02,63856;1.46E-01,63112;2.10E-01,
REL,77536;4.27E-02,77537;1.91E-01,,,
ZBTB16,76518;4.30E-02,,,,
ZNF610,73937;4.36E-02,64256;3.40E-01,64255;6.47E-01,,
ARNTL,71024;4.40E-02,71023;1.94E-01,59579;2.02E-01,42643;3.17E-01,42749;4.21E-01
PIAS1,55355;4.43E-02,51052;5.47E-02,71204;8.59E-02,71207;9.30E-02,55354;1.07E-01
PBX1,35658;4.46E-02,42796;1.64E-01,,,
MAML3,76419;4.50E-02,76421;4.77E-02,76420;1.15E-01,76422;2.25E-01,
NR5A2,33220;4.61E-02,41515;1.69E-01,42705;3.69E-01,51512;7.53E-01,
CALU,76279;4.63E-02,76278;2.72E-01,,,
ZNF75A,77257;4.64E-02,77265;2.64E-01,,,
CIITA,52787;4.68E-02,52784;2.29E-01,52788;2.94E-01,52786;3.54E-01,52785;3.78E-01
RARG,49623;4.68E-02,38682;1.80E-01,49617;2.13E-01,49619;2.98E-01,49618;2.99E-01
TERF2,50971;4.73E-02,42791;3.22E-01,18;3.39E-01,74280;3.57E-01,50975;3.61E-01
ZNF7,77029;4.74E-02,,,,
HES4,38823;4.82E-02,42716;3.57E-01,,,
CDK2,43677;4.84E-02,43675;4.00E-01,43676;7.04E-01,,
RBBP4,70928;4.86E-02,,,,
NFATC3,74643;4.99E-02,38863;4.12E-01,,,
LYL1,59002;5.08E-02,53308;8.58E-02,36247;1.39E-01,59007;1.89E-01,58999;2.67E-01
E2F5,64302;5.09E-02,64303;3.52E-01,,,
CLOCK,38772;5.09E-02,71022;2.74E-01,59585;4.70E-01,71021;6.07E-01,68103;6.87E-01
ZNF440,77121;5.32E-02,,,,
FOXJ2,64654;5.33E-02,64653;8.54E-02,42828;3.27E-01,,
GAPDH,2;5.34E-02,,,,
PRDM10,63035;5.43E-02,63034;6.08E-02,,,
FOXK2,63743;5.49E-02,63240;7.39E-02,63744;1.39E-01,63241;2.41E-01,71755;3.35E-01
ZNF257,73966;5.50E-02,65126;1.31E-01,65218;3.64E-01,,
ZNF664,64314;5.51E-02,64313;1.84E-01,,,
MCM3,73339;5.52E-02,65048;5.84E-01,65049;7.19E-01,,
HNF1A,64546;5.60E-02,42667;3.31E-01,64547;4.30E-01,,
ZNF263,45958;5.60E-02,73965;6.04E-02,2158;1.31E-01,45726;1.52E-01,2157;1.96E-01
ZNF135,77174;5.70E-02,,,,
FEZF1,65116;5.75E-02,64604;7.01E-02,64605;3.14E-01,,
KLF3,38790;5.83E-02,,,,
MEIS1,9324;5.95E-02,9322;9.95E-02,4402;1.70E-01,4400;2.62E-01,4401;2.83E-01
RFX5,45823;5.95E-02,45730;1.06E-01,38746;1.28E-01,45863;2.06E-01,45649;2.37E-01
ZNF343,77133;5.96E-02,,,,
E2F8,38804;6.10E-02,42758;4.15E-01,,,
NFIA,77263;6.27E-02,77267;1.48E-01,,,
CBX2,57671;6.39E-02,8562;2.25E-01,8556;3.46E-01,8767;6.41E-01,45427;6.41E-01
LEF1,57114;6.39E-02,53650;1.04E-01,53651;2.37E-01,57115;3.15E-01,57113;3.22E-01
TFCP2,42871;6.40E-02,,,,
HINFP,64045;6.41E-02,64046;1.17E-01,70796;1.96E-01,70797;2.35E-01,38704;2.73E-01
ARID1B,58464;6.43E-02,58465;3.62E-01,,,
DEAF1,63449;6.50E-02,,,,
AGO2,54118;6.58E-02,54114;3.77E-01,54115;4.75E-01,44027;4.96E-01,54116;5.07E-01
ZNF571,77083;6.66E-02,,,,
ZNF44,77116;6.70E-02,,,,
DDX20,63425;6.70E-02,63426;1.62E-01,63600;4.45E-01,63599;5.33E-01,
H2AK119ub,77532;6.72E-02,77533;3.17E-01,,,
DLX2,38854;6.73E-02,,,,
LANA,44695;6.74E-02,44697;9.25E-02,5513;1.21E-01,44699;2.15E-01,44698;2.24E-01
ZNF197,63957;6.74E-02,63956;1.68E-01,73971;4.00E-01,,
KLF16,64425;6.76E-02,64424;2.59E-01,,,
RXRG,4516;6.84E-02,2813;1.02E-01,2814;3.02E-01,2466;3.10E-01,2467;3.15E-01
ZNF382,65075;7.06E-02,65077;1.01E-01,73951;1.27E-01,65138;2.28E-01,65076;3.09E-01
TEAD1 |  TEAD4,56245;7.10E-02,,,,
ZXDC,77256;7.17E-02,,,,
ZSCAN20,64442;7.20E-02,64441;1.76E-01,,,
CBX5,63410;7.24E-02,48605;3.17E-01,35875;3.27E-01,48598;4.45E-01,63411;4.63E-01
TFDP1,38731;7.26E-02,77534;1.27E-01,77535;1.32E-01,62551;1.49E-01,62550;3.75E-01
KLF12,65071;7.52E-02,,,,
HOXC9,43893;7.60E-02,43894;7.78E-01,,,
ICE1,39920;7.62E-02,39914;1.22E-01,39919;1.95E-01,,
GTF3C2,45901;7.62E-02,45756;3.43E-01,,,
MEF2D,64128;7.68E-02,64127;2.73E-01,38802;4.87E-01,,
AUTS2,50456;7.70E-02,,,,
ZNF154,77172;7.85E-02,,,,
PRDM14,966;7.89E-02,68962;2.31E-01,,,
OVOL2,42778;7.89E-02,68802;3.06E-01,68801;3.35E-01,,
RBP2,53076;7.97E-02,53077;2.71E-01,53078;6.46E-01,53075;7.27E-01,
MTA2,63213;8.02E-02,62757;1.28E-01,62756;2.03E-01,63212;2.25E-01,63874;5.42E-01
MTF1,42695;8.05E-02,,,,
ZNF557,77091;8.28E-02,,,,
ZNF266,73963;8.30E-02,42886;6.50E-01,,,
ZMYM3,74652;8.34E-02,74662;1.25E-01,74669;2.13E-01,74661;2.38E-01,64656;2.48E-01
PTTG1,63265;8.41E-02,63264;2.45E-01,,,
HIC1,64552;8.42E-02,64553;4.49E-01,,,
SATB1,68798;8.49E-02,38710;3.18E-01,68797;4.80E-01,,
ZNF707,73931;8.70E-02,64674;2.19E-01,64673;4.50E-01,,
NUP98-HOXA9,72703;8.73E-02,72701;3.49E-01,,,
POU3F2,68570;8.88E-02,68571;2.36E-01,68572;3.72E-01,68569;6.37E-01,
ZNF682,77061;8.90E-02,77062;5.22E-01,,,
ZNF12,42882;9.00E-02,73975;2.58E-01,,,
CENPT,69231;9.04E-02,69232;1.34E-01,69236;2.16E-01,69233;3.38E-01,69235;3.67E-01
BACH2,39577;9.11E-02,55571;1.66E-01,55549;2.68E-01,,
H3F3B,48692;9.23E-02,,,,
DPF1,77264;9.26E-02,77255;2.22E-01,,,
MTA3,52966;9.27E-02,63460;2.12E-01,63459;2.49E-01,46147;5.34E-01,
HOTAIR,32854;9.31E-02,32852;3.36E-01,32847;4.93E-01,32849;7.98E-01,
NR0B2,55660;9.35E-02,,,,
FOXO1,54243;9.40E-02,75851;1.25E-01,75852;1.35E-01,58300;1.65E-01,58301;4.65E-01
ZNF439,77122;9.40E-02,,,,
ZBTB10,42804;9.42E-02,,,,
TET3,39719;9.59E-02,43669;1.42E-01,33988;5.69E-01,,
CTNNB1,40223;9.60E-02,53652;2.42E-01,52245;3.83E-01,53653;3.85E-01,52247;4.57E-01
ZNF350,65131;9.87E-02,65132;3.12E-01,,,
EHMT2,56463;9.89E-02,56448;1.24E-01,56446;1.25E-01,56456;1.55E-01,56467;2.47E-01
HDAC3,4125;9.98E-02,8661;4.00E-01,70761;5.15E-01,8662;7.40E-01,
BTAF1,1;1.02E-01,,,,
OLFM2,74120;1.02E-01,74119;3.75E-01,,,
ZNF362,64321;1.02E-01,64322;2.09E-01,,,
SSU72,49742;1.03E-01,,,,
NFAT5,38773;1.04E-01,42737;4.28E-01,,,
ZNF180,77167;1.05E-01,,,,
SCRT1,65135;1.06E-01,64012;1.65E-01,64013;3.58E-01,,
H3F3A,64975;1.06E-01,62795;1.48E-01,63916;1.63E-01,64976;1.86E-01,64728;3.22E-01
None,77505;1.07E-01,77504;1.29E-01,77506;3.92E-01,77507;4.32E-01,
BATF3,74651;1.07E-01,42646;3.17E-01,,,
ZNF681,77063;1.08E-01,,,,
CUX1,45934;1.08E-01,74936;1.52E-01,74935;2.84E-01,38700;2.96E-01,74938;3.33E-01
HDGF,62849;1.09E-01,62966;1.44E-01,62955;2.14E-01,62848;2.64E-01,63921;8.21E-01
ARID3A,45897;1.09E-01,74657;1.14E-01,45806;1.76E-01,,
STAT6,4598;1.10E-01,4597;2.37E-01,4596;4.09E-01,4595;4.18E-01,42801;4.21E-01
DNMT3A,70228;1.10E-01,70226;2.50E-01,72976;2.65E-01,32825;3.10E-01,32838;3.31E-01
SMARCE1,62879;1.11E-01,62880;3.51E-01,75039;3.58E-01,75037;4.42E-01,
ZNF570,77084;1.11E-01,,,,
SFPQ,41423;1.12E-01,41424;1.62E-01,49154;5.55E-01,,
PAX3,2654;1.12E-01,2650;3.17E-01,2655;4.13E-01,2651;4.96E-01,
ZNF165,58061;1.13E-01,,,,
EPAS1,47087;1.13E-01,47088;1.66E-01,5516;1.78E-01,47085;1.98E-01,47095;2.10E-01
ZNF74,77049;1.13E-01,,,,
ZBTB42,65139;1.13E-01,,,,
HNF4G,46239;1.13E-01,63224;3.39E-01,1452;3.76E-01,63225;5.84E-01,42832;1.00E+00
ZNF182,77165;1.14E-01,,,,
ZNF441,77120;1.15E-01,,,,
ZNF282,77149;1.17E-01,77148;2.38E-01,,,
ZNF41,65091;1.17E-01,65088;3.35E-01,,,
CREB3,62680;1.17E-01,38841;3.31E-01,62679;4.24E-01,,
BANF1,58186;1.19E-01,58187;2.57E-01,58188;3.31E-01,,
KRAB,56850;1.20E-01,56856;2.97E-01,56849;3.31E-01,56846;3.51E-01,56847;3.72E-01
ZNF716,77054;1.20E-01,,,,
TBX5,72942;1.21E-01,72907;1.83E-01,72923;1.83E-01,72929;4.28E-01,72954;4.28E-01
SFMBT1,35569;1.22E-01,35559;3.17E-01,35558;1.00E+00,,
ZNF425,77128;1.22E-01,,,,
DPF2,64320;1.23E-01,64319;1.40E-01,63060;1.95E-01,63061;2.47E-01,
ZNF18,74663;1.23E-01,74653;2.06E-01,73972;2.87E-01,65171;6.48E-01,65018;7.34E-01
PPARGC1A,45799;1.24E-01,,,,
ZIC2,38826;1.27E-01,,,,
ZNF740,64374;1.27E-01,64373;1.43E-01,63819;2.88E-01,63820;3.44E-01,
ZNF222,77158;1.28E-01,,,,
MEF2C,46144;1.29E-01,38851;3.10E-01,37087;3.20E-01,37088;5.00E-01,
HOXA7,38822;1.30E-01,,,,
FOXP3,44098;1.30E-01,44101;3.43E-01,44100;3.88E-01,44099;8.20E-01,38703;1.00E+00
ZNF574,65063;1.32E-01,,,,
TGIF2,65057;1.32E-01,65056;1.61E-01,,,
ID3,62513;1.34E-01,62514;3.27E-01,42768;3.90E-01,,
RAG1,55540;1.35E-01,55541;2.56E-01,55542;3.13E-01,,
MNT,38824;1.35E-01,63127;2.13E-01,63128;2.83E-01,,
MBTD1,76529;1.37E-01,,,,
IRF3,45748;1.38E-01,45831;1.89E-01,45609;2.91E-01,42679;3.22E-01,
CHD7,49781;1.38E-01,8771;6.77E-01,45392;6.77E-01,8808;7.17E-01,45231;7.17E-01
IRF5,37183;1.39E-01,37190;1.62E-01,37186;1.75E-01,37189;2.27E-01,33481;3.17E-01
ZNF879,77022;1.40E-01,,,,
GCSAM,76837;1.40E-01,76836;1.46E-01,,,
ZBED4,38798;1.41E-01,,,,
CBFA2T3,47100;1.41E-01,,,,
ZNF28,77143;1.41E-01,,,,
KAT8,4403;1.43E-01,62660;6.86E-01,62661;8.11E-01,,
ZNF562,77089;1.43E-01,,,,
MXD1,38815;1.43E-01,,,,
BACH1,64377;1.43E-01,42751;3.24E-01,64378;6.06E-01,45900;6.61E-01,45690;7.08E-01
IRF9,64874;1.44E-01,64875;2.44E-01,42836;1.00E+00,,
PITX3,76999;1.44E-01,,,,
GREB1,36802;1.45E-01,36810;1.53E-01,36822;1.77E-01,36806;2.19E-01,36811;2.80E-01
HOXA2,38708;1.46E-01,,,,
