Transcription Factor,1st Sample p-value,2nd Sample p-value,3rd Sample p-value,4th Sample p-value,5th Sample p-value
598-SKD,49467;4.27E-04,49468;8.53E-02,49461;8.68E-02,49462;1.04E-01,49466;1.29E-01
ZMYM3,74636;4.38E-04,74660;7.55E-03,74669;2.16E-02,74656;3.38E-02,74652;5.33E-02
DLX1,38719;4.47E-04,,,,
KMT2D,68638;4.48E-04,68632;2.67E-03,68635;1.60E-02,56478;1.98E-02,68627;3.45E-02
TET2,70095;4.49E-04,70093;4.94E-04,50981;1.31E-03,33992;1.24E-01,68663;1.79E-01
TTF1,47579;4.55E-04,47578;1.90E-02,,,
NR1H2,69803;4.58E-04,69806;4.07E-03,69805;5.24E-03,8397;1.14E-02,69804;3.66E-02
ZBTB7A,46295;4.66E-04,46224;6.76E-04,67683;1.40E-02,67685;1.41E-02,67682;3.86E-02
ZBTB11,64750;4.82E-04,64291;1.66E-03,64751;2.23E-03,63304;6.79E-03,64290;1.44E-02
TCF4,72366;4.85E-04,47101;1.25E-03,72367;7.34E-03,5457;4.28E-02,54667;7.64E-02
ZBTB42,65139;4.91E-04,,,,
GMEB2,42762;4.92E-04,38724;3.27E-03,,,
ZNF423,63678;5.48E-04,63679;1.75E-02,,,
HOXC6,38655;5.56E-04,,,,
ASXL1,76682;5.63E-04,,,,
ZBTB40,62937;5.72E-04,63278;4.61E-03,63069;7.46E-03,63068;8.97E-03,63277;2.13E-02
ESRRA,67367;5.84E-04,45627;4.25E-03,45796;1.33E-01,38664;2.34E-01,
ETV7,38647;5.88E-04,,,,
ZBTB26,65121;5.97E-04,65120;3.77E-02,,,
NFKB1,68048;5.97E-04,76400;2.82E-03,68051;1.03E-02,76401;1.80E-02,42698;6.20E-01
AUTS2,50456;6.05E-04,,,,
DRAP1,74650;6.09E-04,42822;4.97E-01,,,
WWTR1,55294;6.10E-04,55293;1.16E-03,56544;6.16E-01,,
TP63,58189;6.21E-04,44767;9.94E-04,44759;1.42E-03,58190;2.51E-03,52299;3.30E-03
FOXD2,38635;6.23E-04,,,,
ZNF217,45978;6.26E-04,42884;5.86E-01,,,
E2F8,38804;6.33E-04,42758;5.01E-01,,,
SRSF3,63150;6.59E-04,63151;8.10E-02,64771;2.90E-01,64770;7.39E-01,
SREBF2,45607;6.72E-04,45812;2.77E-01,73411;2.79E-01,73412;3.56E-01,38765;3.90E-01
ZNF774,65161;6.89E-04,,,,
EPC1,76527;6.90E-04,76528;5.39E-03,,,
HSF1,51864;7.15E-04,35228;7.63E-04,35220;1.57E-03,54574;1.92E-03,37126;3.97E-03
NFRKB,64144;7.16E-04,64143;3.24E-03,,,
SIX2,67425;7.16E-04,69246;7.16E-04,69247;1.44E-03,69249;3.61E-02,69248;3.77E-01
KLF3,38790;7.24E-04,,,,
POLR2H,63478;7.29E-04,63477;1.42E-03,,,
KDM1A,75942;7.36E-04,53470;9.54E-04,53468;6.13E-03,53469;7.19E-02,53467;9.30E-02
HIRA,36026;7.45E-04,50172;5.03E-03,50176;5.50E-02,50174;7.41E-02,50178;1.40E-01
REPIN1,35828;7.64E-04,37565;4.82E-03,39779;5.75E-03,39776;1.23E-02,39781;2.81E-02
SOX2,67317;7.85E-04,38658;2.02E-03,67318;3.86E-02,58178;1.21E-01,34092;1.73E-01
ZNF263,2158;8.09E-04,2157;8.59E-04,73965;1.05E-02,45726;2.38E-02,45958;2.45E-02
SMAD5,63098;8.20E-04,63097;3.20E-03,42782;1.00E+00,,
EPO,57111;8.57E-04,57110;2.70E-02,57109;5.47E-01,57112;6.05E-01,
ISL2,42683;8.60E-04,,,,
ZNF695,77059;8.62E-04,,,,
CREM,64798;8.62E-04,64797;5.98E-03,38717;2.86E-01,,
DCP1A,36226;8.91E-04,36231;6.82E-02,,,
ZNF687,64787;8.93E-04,64786;1.35E-02,,,
ZNF282,77149;9.23E-04,77148;8.18E-03,,,
STAT5A,4589;9.29E-04,73723;1.85E-01,46280;1.95E-01,73724;4.20E-01,73722;4.31E-01
TARDBP,63522;9.34E-04,63523;1.49E-03,62580;3.12E-02,62579;5.17E-02,
TRIM28,52087;9.40E-04,49606;5.22E-03,1178;2.29E-02,1176;4.01E-02,49609;5.39E-02
ARRB1,50162;9.86E-04,50152;2.07E-02,44055;4.97E-01,44056;5.36E-01,
NONO,64840;9.86E-04,64839;5.53E-02,,,
CBX1,64582;1.00E-03,64917;5.23E-02,64916;9.02E-02,64581;1.14E-01,35879;3.14E-01
HOXA13,38678;1.01E-03,42719;2.23E-01,,,
IL1B,74388;1.02E-03,74383;2.48E-03,74398;5.39E-03,74387;6.48E-03,74397;5.31E-02
TAF7,64178;1.07E-03,46289;3.76E-03,46195;8.30E-03,64177;1.07E-02,
MEF2A,46352;1.12E-03,46283;1.37E-03,46123;6.64E-03,38847;5.56E-01,
ZNF513,65212;1.13E-03,,,,
SP3,62840;1.19E-03,62841;1.76E-03,38834;2.83E-01,,
MNT,38824;1.22E-03,63127;1.12E-02,63128;2.70E-02,,
RING1,43571;1.25E-03,43560;3.71E-01,41489;9.95E-01,,
FOXP3,44098;1.25E-03,44099;5.93E-02,44101;3.21E-01,44100;4.50E-01,38703;1.00E+00
ZNF175,62529;1.27E-03,62530;7.88E-03,65070;6.27E-02,62714;1.47E-01,62713;2.72E-01
GTF2A2,64551;1.31E-03,64550;3.32E-02,,,
NCAPG,54625;1.32E-03,54623;9.23E-03,54633;1.26E-02,54622;2.55E-01,54629;3.15E-01
ZNF76,62633;1.33E-03,65206;7.46E-03,62632;2.95E-02,36764;1.66E-01,
ZBTB48,65155;1.36E-03,75287;3.14E-02,75275;6.93E-02,75273;8.73E-02,75276;1.82E-01
CD74,76930;1.36E-03,76927;4.43E-03,76926;2.11E-02,76928;2.20E-02,76931;2.98E-02
XRN2,58840;1.36E-03,58843;1.10E-02,36228;2.70E-02,58846;4.38E-02,36234;5.10E-02
HIC1,64552;1.37E-03,64553;1.48E-03,,,
NR2F6,64300;1.41E-03,64301;3.19E-03,63772;1.66E-02,63771;3.72E-02,42702;5.07E-01
ZNF100,77181;1.42E-03,77182;1.25E-01,77180;7.20E-01,,
CREB3,62680;1.43E-03,62679;1.03E-02,38841;2.76E-01,,
ZNF83,42890;1.45E-03,63117;9.41E-02,63118;2.01E-01,,
IKZF1,73238;1.46E-03,73234;2.22E-03,64735;6.81E-03,73235;1.05E-02,73237;1.65E-02
FOXO3,74682;1.47E-03,34350;5.44E-02,74680;1.26E-01,39906;1.81E-01,38806;6.02E-01
HEXIM1,68827;1.50E-03,72603;1.50E-03,72604;2.76E-02,68828;2.76E-02,57092;5.61E-02
ZNF449,65165;1.52E-03,,,,
NR3C2,54255;1.53E-03,54256;6.08E-02,42703;4.15E-01,,
KAT8,4403;1.56E-03,62660;1.61E-01,62661;7.78E-01,,
RFX1,38784;1.60E-03,62624;1.52E-02,64525;2.56E-02,62623;7.77E-02,64526;1.00E-01
HOXB13,56666;1.61E-03,56667;1.32E-01,56668;2.83E-01,56664;3.35E-01,38729;3.59E-01
HDAC2,46181;1.64E-03,46235;1.47E-02,8776;1.98E-02,72353;5.37E-02,8659;1.18E-01
ERCC2,41412;1.69E-03,,,,
NFE2,67768;1.70E-03,50381;5.35E-03,39357;7.60E-03,45608;1.13E-02,67769;7.01E-02
KLF15,65197;1.72E-03,65072;5.55E-03,65198;5.84E-02,42729;4.12E-01,
KLF6,67600;1.73E-03,42730;6.39E-02,,,
HOXC9,43893;1.74E-03,43894;2.46E-02,,,
BCL11A,43823;1.78E-03,62560;5.60E-02,62561;5.87E-02,46178;7.25E-02,46186;1.85E-01
MEF2B,53874;1.79E-03,53873;8.49E-03,53877;1.03E-02,53878;1.81E-01,55547;3.56E-01
TRAF7,72854;1.80E-03,72856;9.51E-03,72855;1.83E-02,72857;3.71E-02,
STAT4,37179;1.80E-03,37177;2.81E-03,4585;1.36E-02,37182;3.90E-01,37187;4.83E-01
PPARD,44348;1.82E-03,44351;1.68E-02,44350;4.11E-02,44389;5.60E-02,44387;3.71E-01
ZKSCAN1,45786;1.84E-03,64745;1.25E-02,63615;4.00E-02,64746;2.73E-01,63614;3.65E-01
ZBTB18,65137;1.86E-03,,,,
ZNF740,64373;1.87E-03,64374;1.41E-02,63820;2.06E-02,63819;2.84E-01,
ZSCAN2,77254;1.91E-03,77266;7.43E-01,,,
FOXK2,63744;1.92E-03,63743;6.32E-03,63240;6.34E-03,63241;2.40E-02,62912;2.59E-02
SAP30,8800;1.93E-03,45419;4.76E-03,8799;6.65E-03,8821;2.54E-01,45234;2.54E-01
MRE11A,51839;1.98E-03,51838;2.13E-02,,,
ZBTB6,65192;2.03E-03,65189;2.27E-03,65190;1.00E-02,,
CTNNB1,53653;2.07E-03,52245;5.11E-02,53652;4.15E-01,52247;5.04E-01,40223;5.21E-01
ZNF366,62731;2.14E-03,62732;3.35E-02,,,
MLLT1,63875;2.17E-03,64187;2.34E-02,62738;4.08E-02,63557;4.68E-02,63556;6.11E-02
CCNT2,45895;2.26E-03,,,,
KMT2B,42906;2.26E-03,42732;1.20E-01,,,
EHF,38657;2.37E-03,50820;8.68E-03,76282;2.21E-02,76283;6.31E-02,50819;5.35E-01
HDGF,62848;2.40E-03,62954;5.69E-03,62849;2.89E-02,63920;1.36E-01,62955;2.47E-01
MBD1_isoform2,63122;2.44E-03,63123;5.32E-02,,,
HOXC8,42765;2.45E-03,,,,
EZH1,50378;2.45E-03,50374;2.91E-02,50377;1.17E-01,50373;4.85E-01,
LMO2,49738;2.45E-03,49739;5.00E-03,53306;2.11E-02,36248;2.38E-01,40156;2.99E-01
NBN,63182;2.51E-03,62659;6.92E-03,63978;2.58E-02,62658;1.60E-01,63979;2.84E-01
ZNF318,63364;2.51E-03,63365;2.28E-02,63310;5.51E-01,,
HAP1,75571;2.53E-03,,,,
NR4A1,68310;2.65E-03,62815;7.97E-02,62814;1.01E-01,68309;1.15E-01,7489;2.65E-01
MYF5,72878;2.68E-03,,,,
ELK3,50434;2.69E-03,,,,
ZNF592,64278;2.70E-03,62568;8.21E-02,62567;3.25E-01,64279;3.32E-01,
NEUROD1,74357;2.71E-03,74347;3.31E-03,74348;4.35E-03,74346;1.01E-02,74360;3.65E-02
ZNF35,65180;2.72E-03,,,,
ZNF460,77114;2.75E-03,,,,
ZNF512,63977;2.78E-03,63976;1.95E-02,,,
FOXK1,9505;2.90E-03,70731;7.20E-03,9506;2.45E-02,42657;4.58E-02,
PRAME,2110;2.93E-03,,,,
RBBP5,8794;2.96E-03,8820;4.16E-03,8795;6.25E-03,45421;1.98E-02,8793;1.39E-01
REL,77536;2.96E-03,77537;3.02E-03,,,
TLE3,36814;3.17E-03,,,,
DDX20,63425;3.22E-03,63599;7.65E-03,63600;8.48E-02,63426;2.31E-01,
KAT7,8482;3.23E-03,,,,
RCOR1,45777;3.29E-03,45652;1.48E-02,45903;2.06E-02,48801;2.55E-02,63458;3.70E-02
MYNN,64369;3.30E-03,64295;3.13E-02,64370;3.74E-02,65124;8.20E-02,64294;2.55E-01
ZNF239,63580;3.34E-03,63579;2.41E-01,,,
SREBF1,62957;3.39E-03,45620;1.73E-02,62956;5.03E-02,45793;1.09E-01,45824;1.39E-01
DEK,63018;3.43E-03,63019;5.98E-02,49698;5.77E-01,49697;6.05E-01,
SSRP1,38077;3.45E-03,38078;1.75E-02,38081;2.00E-02,38083;5.85E-02,38084;3.31E-01
HES1,38702;3.56E-03,62672;1.59E-01,74644;2.95E-01,49475;5.62E-01,
ZNF800,64713;3.68E-03,64714;9.47E-02,,,
PDX1,52147;3.78E-03,38760;6.80E-02,49200;8.10E-01,,
CCND2,76683;3.85E-03,76686;5.40E-02,,,
5HMC,55285;3.92E-03,55290;4.64E-03,44877;3.81E-02,44876;2.25E-01,44874;2.81E-01
ZBTB14,65146;4.11E-03,,,,
HES2,64120;4.18E-03,63552;8.20E-03,64242;1.47E-02,64216;2.20E-02,64837;7.52E-02
CTBP1,64094;4.20E-03,36085;9.69E-03,64093;1.77E-02,50250;1.51E-01,50248;1.00E+00
PATZ1,65119;4.21E-03,64982;9.38E-02,64981;1.37E-01,38668;3.36E-01,
ZNF75A,77257;4.25E-03,77265;1.63E-01,,,
KLF10,75165;4.25E-03,75163;5.39E-03,74686;2.71E-02,75164;3.25E-02,74639;3.99E-02
GLI2,42715;4.31E-03,76995;5.78E-01,38718;6.07E-01,,
ZNF750,48799;4.33E-03,,,,
IRF3,45748;4.41E-03,45609;5.55E-02,42679;1.11E-01,45831;2.58E-01,
NCAPG2,54631;4.44E-03,54630;4.29E-01,,,
HDAC1,70763;4.58E-03,8774;5.97E-03,63450;5.99E-03,8775;1.58E-02,4118;1.72E-02
MED12,70967;4.59E-03,38653;9.28E-03,41516;1.32E-02,70966;2.41E-02,2241;2.90E-01
KDM4C,43684;4.67E-03,58138;5.19E-01,43685;5.44E-01,58137;5.62E-01,
GATA4,63974;4.68E-03,72959;4.26E-02,72934;4.95E-02,63975;5.26E-02,72928;5.83E-02
JARID2,41828;4.71E-03,41824;2.34E-02,41820;3.72E-02,41807;7.03E-02,41790;1.32E-01
OSR2,65108;4.73E-03,63285;5.93E-01,63286;6.70E-01,,
DNMT3A,70175;4.73E-03,70179;4.58E-02,70228;2.87E-01,70226;3.50E-01,70224;4.58E-01
HMGN3,45920;4.85E-03,,,,
NKRF,63302;4.87E-03,63301;5.46E-03,,,
ZNF141,77173;4.87E-03,,,,
MXD3,42772;4.90E-03,,,,
SOX3,38686;4.92E-03,,,,
TOP1,51841;4.92E-03,68774;2.10E-01,68781;2.73E-01,51840;3.07E-01,68775;4.10E-01
BRD1,41574;4.93E-03,56280;1.74E-01,56279;3.44E-01,56281;4.74E-01,56282;4.77E-01
TBL1XR1,45660;5.02E-03,45876;6.71E-02,45935;1.76E-01,,
STAT2,42800;5.10E-03,45967;1.16E-02,45960;6.08E-02,74678;1.17E-01,
PAX3,2655;5.19E-03,2654;7.36E-03,2651;4.25E-01,2650;4.97E-01,
GMEB1,38799;5.32E-03,,,,
ELF5,33467;5.34E-03,33466;5.95E-01,,,
POU5F1,63137;5.50E-03,63393;7.11E-03,63136;2.93E-02,58485;4.01E-02,5755;6.46E-02
ZSCAN29,65066;5.51E-03,62919;2.13E-01,62920;3.00E-01,,
ZNF384,45634;5.62E-03,45922;1.22E-02,65106;4.25E-02,,
ZNF93,77018;5.77E-03,,,,
GATAD2B,71067;5.78E-03,63455;4.39E-01,63454;4.80E-01,,
ZNF180,77167;6.21E-03,,,,
BPTF,76520;6.58E-03,,,,
STAT5,44085;6.62E-03,44084;7.56E-03,55491;9.91E-03,44087;1.41E-01,44086;1.83E-01
IRF5,37185;6.65E-03,37189;9.78E-02,37190;3.72E-01,37183;4.25E-01,33481;4.97E-01
ETV6,74648;6.80E-03,74647;1.29E-02,38801;4.83E-01,,
ARNTL,68104;7.01E-03,71023;2.42E-02,42749;3.17E-02,42643;4.58E-02,71024;1.11E-01
KLF16,64425;7.01E-03,64424;4.88E-02,,,
DUX4,5823;7.12E-03,59381;1.26E-01,68379;3.13E-01,5822;9.98E-01,
NKX3-1,36252;7.13E-03,5678;3.70E-01,5677;3.85E-01,38667;1.00E+00,
ZNF436,65128;7.37E-03,,,,
CAMTA2,38661;7.38E-03,,,,
DROSHA,62572;7.44E-03,63270;1.37E-02,63271;2.71E-01,70104;5.15E-01,62573;5.56E-01
PLAG1,42861;7.48E-03,,,,
MZF1,65207;7.54E-03,38727;9.68E-01,,,
CDK12,56010;7.61E-03,,,,
ZMIZ1,45919;7.65E-03,64816;2.59E-01,64817;2.72E-01,,
ZC3H8,63719;7.66E-03,63718;7.65E-02,39918;2.53E-01,,
KDM4A,8816;7.72E-03,45228;7.72E-03,,,
ZSCAN31,65102;7.77E-03,,,,
TP73,6543;7.86E-03,6545;1.17E-01,6546;1.23E-01,6544;1.78E-01,38832;3.03E-01
SPIB,48638;8.04E-03,48630;2.93E-02,48625;3.18E-02,38672;2.00E-01,48634;2.79E-01
CBX3,46209;8.11E-03,9231;7.84E-02,9230;1.18E-01,9237;1.87E-01,9228;2.65E-01
ZNF589,64008;8.38E-03,64009;1.25E-01,,,
ZNF805,77028;8.40E-03,,,,
NFAT5,38773;8.60E-03,42737;1.85E-02,,,
CEBPG,38690;8.86E-03,64053;4.95E-02,64052;8.77E-02,62691;3.03E-01,62690;3.73E-01
STAG2,42847;9.01E-03,,,,
ZNF335,63294;9.04E-03,63295;1.20E-02,70556;4.66E-02,70555;2.19E-01,70558;5.39E-01
BCAT1,5455;9.27E-03,5454;1.31E-01,,,
DIDO1,62905;9.29E-03,62904;1.96E-02,,,
SMARCA5,64776;9.41E-03,64777;3.94E-01,69998;5.79E-01,,
VEZF1,38706;9.42E-03,8532;2.01E-01,8533;6.68E-01,,
EPAS1,42713;9.51E-03,47088;1.52E-02,47085;1.72E-02,47094;1.79E-01,47087;1.89E-01
ZMYND11,41757;9.56E-03,41756;2.90E-02,41755;1.50E-01,77242;5.98E-01,
DPF1,77255;9.68E-03,77264;6.93E-01,,,
NPAT,42775;9.76E-03,70855;2.29E-01,38645;3.98E-01,70858;4.06E-01,
CHD8,53398;1.01E-02,51103;8.46E-02,49778;9.25E-02,53399;1.66E-01,51104;4.38E-01
RAC3,5562;1.01E-02,,,,
ELF2,38739;1.02E-02,42759;1.40E-01,,,
MTA2,63213;1.05E-02,63212;1.08E-02,63518;2.55E-02,63517;4.83E-02,62757;9.63E-02
E2F3,42712;1.06E-02,38694;1.32E-01,,,
TEAD2,38779;1.06E-02,64090;1.09E-01,64089;2.18E-01,,
SIX1,76585;1.06E-02,72382;1.15E-02,76586;1.89E-01,72383;2.69E-01,76587;3.20E-01
INO80,69514;1.09E-02,69522;1.08E-01,69945;2.73E-01,69516;3.77E-01,44130;3.84E-01
RUNX1T1,39786;1.10E-02,58032;1.17E-02,39784;2.15E-02,40164;3.13E-02,35300;1.09E-01
ZEB1,67610;1.10E-02,64829;1.28E-02,46139;2.01E-02,46245;2.03E-01,64828;2.87E-01
PRDM1,45747;1.11E-02,62701;2.16E-02,62702;1.01E-01,51433;1.71E-01,65133;1.92E-01
MEN1,73848;1.14E-02,73849;6.68E-02,73756;4.39E-01,73757;5.64E-01,
ETV4,64318;1.16E-02,64317;1.17E-02,5924;2.71E-01,38770;5.90E-01,
ZNF284,77146;1.17E-02,,,,
BRPF3,76495;1.18E-02,76496;6.25E-02,76494;1.57E-01,,
ZNF202,62488;1.20E-02,73970;1.23E-01,62487;1.72E-01,,
FUS,53303;1.22E-02,53304;3.68E-01,58994;1.00E+00,,
E2F5,64302;1.22E-02,64303;5.03E-02,,,
BANF1,58186;1.22E-02,58187;2.70E-02,58188;7.56E-02,,
TSC22D4,74679;1.24E-02,74646;4.07E-02,74642;9.66E-02,64519;2.88E-01,64520;5.40E-01
ZNF644,64348;1.24E-02,64349;4.40E-02,52586;5.09E-01,,
HMGN1,5194;1.25E-02,,,,
MECOM,38858;1.26E-02,,,,
ZNF398,77130;1.28E-02,,,,
FEV,38830;1.28E-02,,,,
ERCC6,44357;1.30E-02,49036;4.77E-02,49033;1.46E-01,44356;2.81E-01,49027;4.54E-01
MEF2D,64128;1.33E-02,64127;1.84E-01,38802;5.22E-01,,
HNF4G,63224;1.37E-02,46239;1.16E-01,63225;1.54E-01,1452;2.53E-01,42832;1.00E+00
ZXDB,63903;1.39E-02,63902;6.22E-02,,,
ESCO2,76412;1.39E-02,76409;4.57E-01,76408;6.82E-01,76411;1.00E+00,
ZNF518A,62889;1.43E-02,62888;2.83E-02,,,
CEBPD,46294;1.45E-02,46230;5.41E-02,,,
ATF4,55518;1.47E-02,55517;2.32E-02,55516;2.85E-02,54135;4.93E-02,54129;6.27E-02
TTF2,36230;1.49E-02,36232;2.57E-01,36238;2.57E-01,,
GLI4,62991;1.50E-02,65148;2.97E-01,62990;3.14E-01,,
ZNF639,74670;1.53E-02,64648;1.59E-02,42807;2.25E-02,64649;3.81E-02,62650;4.06E-02
POU2F1,68236;1.53E-02,68237;2.28E-02,68215;7.28E-02,68232;8.45E-02,68233;8.97E-02
PTRF,62801;1.54E-02,62802;6.22E-02,,,
ZNF7,77029;1.57E-02,,,,
ZSCAN22,65156;1.58E-02,65153;5.87E-02,65154;2.24E-01,,
552-SKD,49465;1.65E-02,49463;7.76E-02,49460;7.84E-02,49464;1.55E-01,49459;2.86E-01
ZNF189,77164;1.66E-02,,,,
SPDEF,35041;1.67E-02,74048;5.83E-02,74047;8.50E-02,35049;1.38E-01,35052;2.45E-01
ZNF667,65163;1.68E-02,73935;3.42E-01,,,
ID3,62513;1.70E-02,62514;2.00E-02,42768;2.93E-01,,
POLR3A,45763;1.71E-02,45927;7.49E-02,691;2.42E-01,2109;2.47E-01,4487;2.58E-01
KLF13,64021;1.71E-02,64022;7.37E-02,42684;1.11E-01,,
AHR,33035;1.72E-02,,,,
ZNF169,77170;1.73E-02,77169;1.32E-01,,,
ZNF101,63634;1.75E-02,63633;3.32E-02,73976;5.89E-01,,
ERCC3,41411;1.75E-02,,,,
ZNF554,65061;1.76E-02,,,,
BIRA,69218;1.77E-02,56247;1.05E-01,69217;1.26E-01,69216;1.00E+00,
ZNF519,77103;1.81E-02,,,,
HOXA9,9321;1.82E-02,9323;1.11E-01,72702;2.98E-01,42833;4.83E-01,
NR5A2,33220;1.83E-02,42705;1.04E-01,41515;1.22E-01,51512;3.35E-01,
HINFP,38704;1.88E-02,64045;4.59E-02,64046;6.92E-02,70797;1.78E-01,70796;4.24E-01
ZBED1,62981;1.88E-02,62980;7.61E-02,,,
CHD5,40348;1.91E-02,,,,
ADNP,63581;1.98E-02,63582;3.24E-02,38734;1.50E-01,,
NCOA1,42735;2.09E-02,64887;4.19E-02,64888;6.62E-02,72451;1.46E-01,72452;1.93E-01
RBP2,53076;2.09E-02,53077;1.83E-01,53075;2.91E-01,53078;4.51E-01,
NANOG,51514;2.09E-02,46173;2.34E-02,955;3.72E-02,71758;1.52E-01,57188;2.42E-01
ZNF320,73958;2.12E-02,65142;1.12E-01,65141;2.38E-01,,
ZSCAN20,64442;2.18E-02,64441;2.78E-02,,,
TEAD1 |  TEAD4,56245;2.18E-02,,,,
TERT,76878;2.22E-02,76885;1.20E-01,76886;1.29E-01,76880;1.36E-01,76879;1.37E-01
HHEX,42718;2.22E-02,64139;1.57E-01,64140;7.03E-01,,
OLFM2,74119;2.24E-02,74120;4.52E-02,,,
NKX2-2,38736;2.25E-02,,,,
ZNF12,42882;2.28E-02,73975;2.14E-01,,,
GRHL1,42850;2.29E-02,,,,
ZNF197,63956;2.31E-02,63957;3.88E-02,73971;1.62E-01,,
BRF2,45921;2.32E-02,45739;1.69E-01,36360;2.45E-01,1198;2.80E-01,
ZNF417,77129;2.34E-02,,,,
ZNF121,65114;2.35E-02,65170;4.76E-02,63037;1.23E-01,63038;2.89E-01,
PHF2,76469;2.38E-02,76468;2.31E-01,,,
ATOH1,38856;2.38E-02,,,,
LYL1,59002;2.40E-02,58999;3.39E-02,59005;4.49E-02,59007;1.30E-01,53308;1.62E-01
EMX1,38788;2.50E-02,44563;9.50E-02,44562;1.14E-01,49178;3.85E-01,44564;4.94E-01
ZNF140,63640;2.54E-02,63641;2.98E-02,65113;7.91E-02,,
MEF2C,46144;2.57E-02,37088;1.44E-01,37087;3.02E-01,38851;4.83E-01,
DPF2,64320;2.61E-02,63061;7.47E-02,63060;2.51E-01,64319;5.23E-01,
EGLN2,49448;2.66E-02,,,,
ZNF671,77066;2.73E-02,,,,
CDC5L,62772;2.74E-02,62771;1.15E-01,42816;4.83E-01,,
KLF17,62617;2.79E-02,62618;3.50E-01,,,
ATF2,42708;2.81E-02,63009;7.03E-02,63008;1.19E-01,46112;1.20E-01,64957;1.84E-01
ZNF557,77091;2.82E-02,,,,
ZNF692,63538;2.86E-02,63537;3.21E-01,,,
H3F3A,63914;2.87E-02,63148;3.40E-02,62961;4.41E-02,64726;2.69E-01,63149;2.99E-01
MAFK,45746;2.87E-02,45864;5.74E-02,41625;8.18E-02,42854;2.18E-01,45815;3.44E-01
ZKSCAN8,63610;2.93E-02,63611;1.02E-01,,,
ZNF534,77098;2.98E-02,,,,
SP7,63653;2.98E-02,63654;1.10E-01,,,
ZNF816,65185;3.00E-02,73926;6.49E-01,,,
CHAMP1,62620;3.16E-02,62619;2.42E-01,,,
LANA,47737;3.19E-02,44695;8.43E-02,47739;8.98E-02,47736;1.26E-01,44699;1.84E-01
FANCD2,36114;3.24E-02,36113;7.29E-01,,,
TOP2B,56435;3.24E-02,56433;2.35E-01,,,
BCOR,35087;3.24E-02,64564;1.68E-01,35528;2.18E-01,64563;3.02E-01,
NFIA,77263;3.25E-02,77267;6.26E-01,,,
HJURP,52054;3.29E-02,52055;4.15E-01,,,
GRHL3,74688;3.31E-02,74687;4.18E-01,33916;7.22E-01,,
GLIS2,63826;3.32E-02,63825;7.52E-02,38768;4.83E-01,,
HOXA6,42722;3.37E-02,,,,
TBX5,72929;3.43E-02,72954;3.43E-02,72917;5.05E-02,72942;6.71E-02,72907;8.19E-02
KDM5A,45244;3.44E-02,8812;7.19E-02,69732;1.05E-01,8813;5.56E-01,
FOXQ1,42660;3.45E-02,,,,
RAD51,63794;3.47E-02,63793;6.44E-02,62652;1.03E-01,62653;1.23E-01,73094;4.83E-01
ZNF92,49482;3.50E-02,,,,
ZNF530,77099;3.54E-02,,,,
SMAD2/3,51566;3.55E-02,1083;7.21E-02,1082;2.01E-01,51565;3.59E-01,51567;4.99E-01
ZNF281,42805;3.56E-02,65127;4.66E-02,,,
KLF12,65071;3.56E-02,,,,
ZEB2,62508;3.56E-02,62509;3.76E-02,63283;5.71E-02,63282;1.82E-01,63535;3.81E-01
CDK2,43677;3.56E-02,43675;3.49E-01,43676;5.12E-01,,
NUP98-HOXA9,72701;3.61E-02,72703;3.94E-01,,,
NFIL3,38757;3.62E-02,74685;7.25E-01,,,
SCRT2,63317;3.68E-02,63316;4.04E-02,,,
NFYC,42774;3.70E-02,,,,
HKR1,77193;3.71E-02,,,,
TGIF2,65056;3.75E-02,65057;7.47E-02,,,
ZNF2,73961;3.75E-02,62526;4.73E-01,62525;5.07E-01,,
BACH1,45690;3.82E-02,45900;3.22E-01,64378;3.30E-01,64377;5.03E-01,42751;5.09E-01
SMARCC2,45787;3.82E-02,1347;3.82E-02,,,
SLC22A2,69219;3.83E-02,69220;1.35E-01,,,
TDRD3,2400;3.93E-02,,,,
BDP1,41627;3.94E-02,1796;1.57E-01,1196;1.99E-01,45889;2.66E-01,45740;4.30E-01
RBBP4,70928;4.13E-02,,,,
TIAM1,77366;4.19E-02,,,,
ZFP57,73980;4.20E-02,73979;1.23E-01,,,
SETDB1,2974;4.35E-02,8772;1.93E-01,45386;1.93E-01,2976;2.40E-01,34015;2.90E-01
HNF1A,64546;4.36E-02,42667;2.37E-01,64547;4.01E-01,,
CBFA2T3,47100;4.36E-02,,,,
PGR,54240;4.40E-02,,,,
TSHZ1,42874;4.43E-02,63014;3.52E-01,63015;3.77E-01,,
DLX2,38854;4.43E-02,,,,
ZNF783,77039;4.45E-02,,,,
HDAC4,70762;4.54E-02,,,,
DMRT2,42821;4.56E-02,,,,
ZNF597,77261;4.56E-02,,,,
EVX1,42651;4.58E-02,,,,
HOXA11,42669;4.58E-02,,,,
BATF3,42646;4.58E-02,74651;8.40E-01,,,
HOXD11,42673;4.58E-02,42724;4.41E-01,,,
FOXF1,42656;4.58E-02,,,,
ATF7,42644;4.58E-02,42750;6.86E-01,,,
ID4,42677;4.58E-02,,,,
DDX21,50210;4.61E-02,,,,
ZNF619,77073;4.62E-02,,,,
RBCK1,38695;4.65E-02,,,,
LARP7,63202;4.67E-02,73298;2.19E-01,57091;2.47E-01,63201;3.10E-01,73297;5.16E-01
