Transcription Factor,1st Sample p-value,2nd Sample p-value,3rd Sample p-value,4th Sample p-value,5th Sample p-value
BCL6,39520;8.55E-02,51245;6.07E-01,41482;8.35E-01,58303;8.67E-01,1958;8.77E-01
GPS2,8563;8.69E-02,,,,
RING1,41489;8.80E-02,43571;5.32E-01,43560;5.67E-01,,
UBTF,71484;8.84E-02,50729;9.61E-02,71485;4.44E-01,38669;5.25E-01,64087;5.62E-01
None,77504;9.06E-02,77505;1.69E-01,77507;3.49E-01,77506;5.14E-01,
ESCO2,76412;9.37E-02,76409;3.51E-01,76408;4.80E-01,76411;1.00E+00,
STAT4,37177;9.38E-02,37179;3.93E-01,37187;4.92E-01,37180;4.93E-01,37184;5.05E-01
CREB1,56047;9.50E-02,5550;2.06E-01,5552;2.13E-01,46231;2.72E-01,5548;2.98E-01
IKZF2,64555;9.57E-02,64556;1.08E-01,,,
HOXA10,38791;9.62E-02,,,,
FOXK1,9505;9.76E-02,9506;3.81E-01,42657;4.92E-01,70731;9.83E-01,
EGFR,55206;9.81E-02,55207;4.47E-01,,,
GTF2F1,45737;9.85E-02,45878;9.99E-01,45683;1.00E+00,,
ZFP2,63525;9.94E-02,63524;5.92E-01,,,
ZNF816,65185;9.96E-02,73926;4.74E-01,,,
DPPA2,43668;1.00E-01,,,,
ZNF175,65070;1.01E-01,62713;5.69E-01,62714;5.82E-01,62529;9.95E-01,62530;1.00E+00
TFAP4,74432;1.02E-01,62716;2.03E-01,74431;3.56E-01,62715;4.03E-01,
USF1,46171;1.02E-01,46347;5.23E-01,46248;5.39E-01,46062;6.35E-01,46205;8.33E-01
SREBF2,45812;1.03E-01,38765;3.37E-01,73411;4.46E-01,73412;5.59E-01,45607;9.47E-01
KMT2B,42906;1.03E-01,42732;3.50E-01,,,
ZNF680,73932;1.03E-01,65208;1.42E-01,73933;1.94E-01,63247;4.05E-01,65209;4.73E-01
TALE,52214;1.04E-01,37768;4.92E-01,52210;5.05E-01,52216;5.16E-01,52215;5.16E-01
GLI2,76995;1.05E-01,38718;3.99E-01,42715;9.44E-01,,
ATF2,63009;1.05E-01,74640;3.21E-01,63008;4.11E-01,64957;6.16E-01,64958;8.69E-01
PRPF4,63090;1.05E-01,63089;6.62E-01,63022;8.66E-01,63023;9.81E-01,
T,74830;1.06E-01,53339;1.22E-01,53340;2.01E-01,74831;2.28E-01,74832;2.37E-01
JDP2,38680;1.06E-01,,,,
ZNF44,77116;1.07E-01,,,,
KDM5C,8815;1.07E-01,68932;2.09E-01,68913;2.30E-01,58887;2.98E-01,58888;3.05E-01
ETV4,5924;1.08E-01,38770;3.17E-01,64317;8.67E-01,64318;9.52E-01,
H2AFX,56131;1.09E-01,56129;1.76E-01,76138;2.83E-01,56132;3.16E-01,77447;3.31E-01
HIC1,64553;1.10E-01,64552;1.15E-01,,,
NCOR1,39655;1.10E-01,8785;1.65E-01,45405;2.22E-01,39656;3.55E-01,53419;7.30E-01
ZEB1,67610;1.12E-01,46245;4.75E-01,64828;5.26E-01,64829;5.59E-01,46139;8.58E-01
IL1B,74398;1.13E-01,74383;1.35E-01,74388;1.42E-01,74381;2.39E-01,74393;4.18E-01
ZBTB26,65120;1.13E-01,65121;3.02E-01,,,
SUMO1,34372;1.15E-01,35694;3.88E-01,34354;4.15E-01,35700;4.43E-01,34365;4.95E-01
NR1H2,69803;1.20E-01,69805;1.64E-01,69804;2.63E-01,69806;3.32E-01,42777;5.05E-01
NKX2-5,38688;1.21E-01,,,,
TOP1,51841;1.22E-01,68781;1.34E-01,68774;1.87E-01,51840;4.50E-01,68775;5.54E-01
BRDU,35290;1.23E-01,35287;2.36E-01,35291;3.59E-01,35289;6.12E-01,35293;6.36E-01
ZIC2,38826;1.24E-01,,,,
POLR2M,5662;1.24E-01,5570;3.03E-01,5569;9.89E-01,,
SMARCB1,33865;1.25E-01,58468;4.91E-01,33863;4.92E-01,1345;5.27E-01,45779;5.27E-01
LANA,47737;1.26E-01,47738;1.41E-01,44695;3.32E-01,44698;4.31E-01,44686;4.58E-01
MLLT1,74291;1.26E-01,74315;1.69E-01,59168;2.92E-01,74292;5.62E-01,63557;7.45E-01
MAFB,50112;1.28E-01,42691;4.16E-01,,,
MYBL2,5891;1.29E-01,5890;3.60E-01,38735;6.16E-01,56251;8.33E-01,46241;9.67E-01
JMJD6,43089;1.34E-01,74836;1.50E-01,43064;1.87E-01,74843;3.32E-01,74844;5.52E-01
DEK,49697;1.36E-01,63018;1.97E-01,49698;7.15E-01,63019;7.60E-01,
ZBTB16,76518;1.36E-01,,,,
MXI1,45866;1.36E-01,45810;8.89E-01,46038;8.97E-01,45695;9.06E-01,45774;9.14E-01
C17orf96,43550;1.36E-01,43552;3.55E-01,,,
MAFG,64575;1.38E-01,64576;4.05E-01,42692;4.75E-01,,
ZNF429,77127;1.38E-01,,,,
POU3F2,68571;1.38E-01,68572;3.35E-01,68570;7.72E-01,68569;8.95E-01,
7SK,43084;1.38E-01,43087;1.53E-01,43086;3.55E-01,43085;5.61E-01,43088;6.26E-01
SPIB,48630;1.38E-01,48642;2.39E-01,48634;6.74E-01,38672;7.97E-01,48625;8.15E-01
NELFA,55466;1.39E-01,55465;2.98E-01,55468;7.43E-01,55467;8.99E-01,43451;9.88E-01
PCGF2,8552;1.40E-01,48355;4.68E-01,57666;7.28E-01,48356;7.50E-01,
E2F1,44312;1.40E-01,75043;1.52E-01,45750;2.23E-01,2279;2.25E-01,2278;3.39E-01
ZZZ3,45735;1.41E-01,45648;5.19E-01,38675;6.54E-01,,
EBNA3,38174;1.42E-01,,,,
PAX8,76665;1.46E-01,76668;5.16E-01,76666;5.59E-01,76667;6.01E-01,
CAMTA2,38661;1.46E-01,,,,
KLF11,42728;1.47E-01,50412;3.08E-01,50414;7.01E-01,50413;7.07E-01,50415;8.57E-01
RBPJ,42863;1.47E-01,1793;2.18E-01,59347;2.89E-01,73406;4.10E-01,68486;4.32E-01
ZNF433,77123;1.47E-01,,,,
AFF1,73452;1.47E-01,73712;2.55E-01,69559;2.95E-01,73714;3.35E-01,73711;5.64E-01
PBX2,64660;1.48E-01,64661;4.60E-01,64083;5.02E-01,63132;6.42E-01,42797;7.78E-01
NME2,50035;1.49E-01,50036;1.67E-01,,,
SIX2,69249;1.50E-01,69246;2.74E-01,67425;2.74E-01,69247;3.25E-01,69248;7.26E-01
SALL4,42781;1.52E-01,51550;4.28E-01,,,
NKX3-1,5678;1.52E-01,5677;5.51E-01,36252;7.66E-01,38667;1.00E+00,
MEIS2,38849;1.53E-01,,,,
NR0B2,55660;1.53E-01,,,,
ZNF550,77094;1.53E-01,,,,
TFE3,38725;1.54E-01,,,,
SFMBT1,35569;1.56E-01,35559;5.05E-01,35558;1.00E+00,,
MBOAT4,76967;1.57E-01,76968;3.93E-01,,,
MSX1,38656;1.57E-01,,,,
MEF2D,64128;1.57E-01,64127;5.22E-01,38802;7.81E-01,,
ZNF585B,62532;1.59E-01,62531;4.31E-01,,,
SMN1,58948;1.60E-01,58949;6.33E-01,,,
MYF5,72878;1.64E-01,,,,
ZNF341,65129;1.64E-01,62930;2.70E-01,62931;4.90E-01,,
NFIL3,74685;1.65E-01,38757;5.25E-01,,,
NEUROD1,70118;1.65E-01,74357;2.84E-01,70117;5.16E-01,74342;6.19E-01,74348;8.87E-01
ZBTB7A,46102;1.66E-01,64475;6.48E-01,67684;6.77E-01,46224;7.80E-01,46295;8.80E-01
CHD1,74565;1.70E-01,74566;5.14E-01,74561;5.17E-01,8807;5.29E-01,74562;6.26E-01
ZNF654,63737;1.71E-01,63738;9.78E-01,,,
ZNF805,77028;1.72E-01,,,,
YY1,65204;1.72E-01,46170;3.26E-01,63430;5.73E-01,65205;6.05E-01,46364;6.08E-01
INSM2,63428;1.72E-01,63427;7.15E-01,,,
ZNF671,77066;1.73E-01,,,,
TSHZ1,63015;1.73E-01,63014;2.74E-01,42874;5.24E-01,,
NELFE,53338;1.74E-01,53337;3.46E-01,69817;9.21E-01,69810;9.59E-01,53324;9.73E-01
ZFP90,77188;1.76E-01,,,,
ZSCAN20,64442;1.76E-01,64441;5.18E-01,,,
ZNF618,76567;1.79E-01,,,,
ZNF224,65195;1.79E-01,69523;2.37E-01,73968;6.77E-01,,
ARRB1,50152;1.80E-01,50162;3.51E-01,44055;4.92E-01,44056;5.18E-01,
ZNF684,77060;1.81E-01,,,,
NUP98-HOXA9,72703;1.81E-01,72701;5.43E-01,,,
OLFM2,74120;1.84E-01,74119;4.96E-01,,,
PRDM10,63035;1.84E-01,63034;3.91E-01,,,
ZFP28,65210;1.85E-01,65211;3.88E-01,,,
ZNF75D,77048;1.87E-01,77047;3.03E-01,,,
KLF4,33718;1.87E-01,48800;3.97E-01,4926;5.36E-01,63140;7.43E-01,67601;8.57E-01
MEF2C,37087;1.90E-01,38851;4.92E-01,37088;5.85E-01,46144;9.96E-01,
MBD3,59413;1.90E-01,59412;2.51E-01,71069;2.83E-01,40335;3.00E-01,41402;3.10E-01
ZNF586,65196;1.91E-01,,,,
KLF1,39350;1.97E-01,63869;7.69E-01,65188;8.31E-01,64686;8.47E-01,64685;9.55E-01
ZNF134,65085;1.97E-01,,,,
USP49,39347;1.97E-01,39345;3.28E-01,,,
KLF16,64425;1.97E-01,64424;4.31E-01,,,
ZNF558,63608;1.98E-01,73940;6.05E-01,63609;7.67E-01,,
ZNF30,65199;1.98E-01,65201;4.17E-01,65200;5.13E-01,73960;5.60E-01,
ZNF800,64713;1.98E-01,64714;2.68E-01,,,
ZBTB42,65139;1.98E-01,,,,
ZNF667,73935;2.01E-01,65163;3.78E-01,,,
HDAC6,4127;2.02E-01,8778;4.45E-01,8811;5.08E-01,45235;5.08E-01,45379;6.02E-01
SRC,39660;2.03E-01,39652;3.61E-01,72973;4.11E-01,72972;5.23E-01,6710;8.63E-01
ZNF570,77084;2.03E-01,,,,
LEF1,53651;2.04E-01,53650;3.29E-01,38639;5.16E-01,57113;5.16E-01,57116;5.51E-01
ZNF263,73965;2.06E-01,45726;2.44E-01,2158;3.95E-01,42885;6.40E-01,65140;7.35E-01
SND1,1795;2.07E-01,38173;9.02E-01,1794;9.27E-01,,
GATAD2B,71067;2.08E-01,63454;6.13E-01,63455;8.68E-01,,
BRCA1,44621;2.09E-01,42815;4.92E-01,45736;6.83E-01,45654;9.02E-01,45809;9.26E-01
BAHD1,57659;2.10E-01,57661;2.70E-01,57662;4.63E-01,,
EBNA3C,67832;2.14E-01,43363;4.25E-01,43364;5.72E-01,,
ZNF41,65088;2.15E-01,65091;5.08E-01,,,
ZNF100,77181;2.20E-01,77180;4.53E-01,77182;6.45E-01,,
SP4,65110;2.20E-01,65111;4.75E-01,65112;6.56E-01,46179;1.00E+00,
PALB2,44029;2.21E-01,,,,
CLOCK,71021;2.21E-01,59585;3.42E-01,71022;4.77E-01,38772;6.21E-01,68103;6.95E-01
ZNF304,77140;2.22E-01,,,,
ZNF561,77090;2.24E-01,,,,
ZNF33A,73955;2.25E-01,73954;3.60E-01,65183;3.89E-01,,
HOXB6,42763;2.27E-01,,,,
CDCA2,76854;2.28E-01,,,,
NPAT,70855;2.30E-01,70858;2.91E-01,38645;4.97E-01,42775;8.77E-01,
GLIS2,63825;2.30E-01,63826;2.42E-01,38768;4.92E-01,,
CHD4,69995;2.32E-01,45381;2.66E-01,,,
KLF15,65072;2.32E-01,65197;3.66E-01,65198;5.38E-01,42729;6.21E-01,
BATF,48626;2.33E-01,74668;4.48E-01,48621;7.67E-01,46109;9.86E-01,
MTA2,63874;2.34E-01,62757;7.13E-01,62756;7.76E-01,63873;8.23E-01,63213;8.98E-01
BANP,71950;2.36E-01,71951;5.63E-01,,,
ZNF320,65141;2.36E-01,73958;2.37E-01,65142;6.18E-01,,
BCAT1,5455;2.38E-01,5454;3.14E-01,,,
ZNF423,63678;2.38E-01,63679;5.92E-01,,,
HOXC6,38655;2.41E-01,,,,
ZSCAN2,77266;2.41E-01,77254;4.85E-01,,,
NFE2,50381;2.44E-01,67768;3.44E-01,33294;3.57E-01,39357;4.13E-01,63878;5.59E-01
TAT,5976;2.45E-01,53704;5.51E-01,,,
SP2,65084;2.47E-01,64559;7.86E-01,64560;8.26E-01,46176;9.00E-01,38843;9.25E-01
TET3,39719;2.48E-01,43669;8.11E-01,33988;9.44E-01,,
CHD8,53400;2.48E-01,53397;2.80E-01,53399;3.58E-01,53398;4.56E-01,51104;9.73E-01
ZMYND8,76673;2.50E-01,76857;3.60E-01,76498;7.23E-01,76851;7.32E-01,76499;9.49E-01
HDAC2,63314;2.51E-01,72353;3.15E-01,46235;3.49E-01,4119;4.59E-01,72913;4.64E-01
XRN2,36237;2.52E-01,58846;7.71E-01,36234;8.08E-01,58841;8.81E-01,58840;8.87E-01
ATF7IP,2972;2.55E-01,71057;8.06E-01,,,
SPDEF,35052;2.56E-01,74048;4.61E-01,35041;5.35E-01,35049;5.83E-01,74047;8.40E-01
BRD3,49546;2.57E-01,57807;4.30E-01,49545;4.92E-01,55848;6.74E-01,44598;7.30E-01
YBX1,62977;2.57E-01,64704;4.02E-01,62743;4.14E-01,42876;4.28E-01,36659;5.74E-01
ZNF223,77157;2.57E-01,,,,
HNF4G,46239;2.58E-01,63225;3.38E-01,63224;6.01E-01,1452;6.49E-01,42832;1.00E+00
PTPN11,36349;2.58E-01,36350;3.89E-01,,,
ETV5,38759;2.59E-01,42714;6.15E-01,,,
APOBEC3B,56126;2.59E-01,56127;4.44E-01,,,
ZNF783,77039;2.59E-01,,,,
ATRX,5130;2.59E-01,68198;5.98E-01,68194;6.13E-01,68199;8.89E-01,
NFKBIA,34479;2.60E-01,,,,
SREBF1,62956;2.60E-01,45824;4.54E-01,62957;4.61E-01,38819;6.39E-01,45793;9.97E-01
THAP4,42872;2.62E-01,,,,
CHD3,8784;2.66E-01,,,,
IRAK4,72465;2.66E-01,76858;4.95E-01,,,
DPF1,77264;2.71E-01,77255;9.80E-01,,,
ZNF582,73939;2.71E-01,65080;4.83E-01,65083;6.56E-01,,
PPARD,44389;2.71E-01,44388;2.72E-01,44348;2.98E-01,44386;3.11E-01,44387;3.19E-01
t-IgG-control,63030;2.72E-01,63031;9.99E-01,,,
LEO1,55661;2.73E-01,73696;8.90E-01,,,
KMT2A,73707;2.73E-01,73717;3.39E-01,77486;4.00E-01,50992;5.05E-01,73847;5.84E-01
NFAT5,42737;2.73E-01,38773;9.99E-01,,,
PRDM6,65125;2.73E-01,,,,
NFYB,42773;2.76E-01,45758;6.63E-01,45625;9.42E-01,45936;9.80E-01,2095;9.96E-01
CRY1,68102;2.78E-01,,,,
RPE,49481;2.79E-01,,,,
ZNF140,65113;2.80E-01,63641;3.26E-01,63640;3.96E-01,,
SMARCE1,75037;2.82E-01,75039;5.25E-01,62879;7.71E-01,62880;8.63E-01,
POLR2AphosphoS5,63407;2.83E-01,64761;4.66E-01,63406;7.50E-01,64760;8.60E-01,
ZNF623,62565;2.84E-01,62566;3.60E-01,,,
ZNF766,73929;2.87E-01,62946;9.99E-01,62947;1.00E+00,,
SMARCA1,76671;2.87E-01,,,,
RPA1,76974;2.87E-01,,,,
TIAM1,77366;2.87E-01,,,,
RFX2,42944;2.88E-01,42930;8.25E-01,38761;9.87E-01,,
BTAF1,1;2.88E-01,,,,
RBL2,38488;2.88E-01,1875;4.40E-01,1877;9.31E-01,1879;9.93E-01,1876;1.00E+00
RPA2,73091;2.89E-01,73090;3.84E-01,,,
ZNF22,65173;2.89E-01,65176;3.89E-01,65172;5.16E-01,65177;5.56E-01,65178;9.94E-01
CREM,38717;2.90E-01,64798;7.72E-01,64797;7.78E-01,,
ZEB2,63535;2.92E-01,63536;8.09E-01,63283;9.74E-01,62508;9.84E-01,62509;9.94E-01
ICE2,39924;2.94E-01,,,,
HES1,62672;2.95E-01,74644;3.15E-01,49475;5.24E-01,38702;5.72E-01,
NFIA,77267;2.97E-01,77263;9.98E-01,,,
ZNF563,65216;2.98E-01,,,,
MED12,70967;3.00E-01,41516;4.29E-01,2240;4.49E-01,2241;5.16E-01,70966;8.83E-01
GCSAM,76837;3.00E-01,76836;3.33E-01,,,
ZNF354A,73953;3.01E-01,65143;8.39E-01,,,
PRDM11,52171;3.01E-01,52170;9.91E-01,,,
NFATC1,38701;3.02E-01,46110;4.50E-01,38654;7.39E-01,38742;9.63E-01,
EGLN2,49448;3.03E-01,,,,
PRDM9,73981;3.03E-01,,,,
UHRF2,76568;3.04E-01,,,,
GUCY1B3,72432;3.05E-01,,,,
ZNF281,65127;3.05E-01,42805;6.65E-01,,,
552-SKD,49465;3.05E-01,49463;5.55E-01,49464;5.73E-01,49460;6.51E-01,49459;9.96E-01
EED,50371;3.05E-01,41188;3.28E-01,41187;3.98E-01,62965;9.54E-01,62964;9.70E-01
ZNF410,77270;3.06E-01,77269;4.09E-01,,,
DUX4,68379;3.08E-01,59381;5.48E-01,5822;7.07E-01,5823;8.32E-01,
CD74,76925;3.12E-01,76931;3.76E-01,76926;3.87E-01,76927;4.95E-01,76928;5.13E-01
CBX2,8767;3.13E-01,45427;3.13E-01,8556;3.27E-01,8562;6.40E-01,57671;8.25E-01
CTBP2,50249;3.15E-01,50251;5.97E-01,45693;9.46E-01,,
PTRF,62801;3.18E-01,62802;3.48E-01,,,
ZMYM3,74676;3.18E-01,74636;4.00E-01,74656;4.08E-01,74677;4.75E-01,74662;5.29E-01
CREB3L4,38721;3.19E-01,,,,
ZNF547,64831;3.20E-01,65067;4.84E-01,73943;9.14E-01,64830;9.39E-01,
ZNF26,77151;3.20E-01,,,,
PYGO2,63515;3.20E-01,63514;4.39E-01,,,
TAF1,46196;3.21E-01,46258;5.69E-01,46221;6.57E-01,46106;9.19E-01,46345;9.45E-01
HDGF,62954;3.22E-01,62967;3.32E-01,63921;4.52E-01,62955;8.26E-01,63920;8.36E-01
SOX9,38809;3.25E-01,72770;3.81E-01,53493;5.32E-01,54616;5.96E-01,42747;9.97E-01
DROSHA,63271;3.27E-01,70105;4.03E-01,62572;4.64E-01,70104;5.16E-01,62573;5.82E-01
ZNF587,77080;3.30E-01,,,,
KLF5,47593;3.30E-01,42939;4.55E-01,42955;6.18E-01,47597;6.26E-01,67599;6.92E-01
SKI,42867;3.32E-01,,,,
CDK7,43739;3.34E-01,40053;9.39E-01,40055;9.90E-01,69615;9.97E-01,43592;1.00E+00
RARG,38682;3.36E-01,49619;6.23E-01,49618;6.91E-01,49617;8.48E-01,49622;8.80E-01
ZNF136,65089;3.37E-01,73974;3.86E-01,,,
ZBTB18,65137;3.38E-01,,,,
FOXK2,71755;3.39E-01,63642;6.25E-01,63643;6.97E-01,62912;8.92E-01,63240;9.44E-01
IRF4,48640;3.39E-01,48628;4.49E-01,48636;4.62E-01,42680;4.92E-01,40215;9.11E-01
EMX1,44562;3.39E-01,49183;3.62E-01,49179;5.30E-01,38788;6.19E-01,44564;6.81E-01
IRF1,67612;3.43E-01,41300;4.28E-01,41302;4.73E-01,64676;8.34E-01,45971;8.64E-01
ZNF12,73975;3.43E-01,42882;9.36E-01,,,
ZNF318,63365;3.44E-01,63364;8.29E-01,63310;9.38E-01,,
PHF20,38681;3.45E-01,,,,
ADNP,38734;3.45E-01,63581;9.87E-01,63582;9.88E-01,,
KAT2A,71278;3.47E-01,71279;4.28E-01,,,
ZNF154,77172;3.48E-01,,,,
EBNA2,67859;3.48E-01,,,,
TBX5,72954;3.50E-01,72929;3.50E-01,72948;3.86E-01,72917;6.26E-01,72942;6.68E-01
ZNF639,62649;3.50E-01,62650;5.24E-01,74671;5.72E-01,42807;8.89E-01,74670;9.96E-01
NCAPG2,54631;3.50E-01,54630;6.05E-01,,,
NFKB1,42698;3.51E-01,68048;7.80E-01,76401;8.00E-01,76400;9.01E-01,68051;9.76E-01
MYNN,64295;3.51E-01,64294;6.14E-01,65124;7.12E-01,64370;8.81E-01,64369;8.87E-01
NBN,63978;3.52E-01,63979;7.14E-01,63182;9.92E-01,62658;9.99E-01,62659;9.99E-01
HJURP,52055;3.52E-01,52054;7.55E-01,,,
MYOG,75838;3.52E-01,,,,
ETS2,63992;3.53E-01,63993;5.36E-01,38712;9.86E-01,,
H3K18me1,77519;3.53E-01,77518;4.16E-01,,,
NEUROG3,38781;3.55E-01,,,,
ATF5,38641;3.57E-01,,,,
ZIM2,77186;3.57E-01,,,,
FOXO4,42849;3.60E-01,42685;5.05E-01,,,
STAT5A,46280;3.60E-01,42787;5.25E-01,4589;5.38E-01,73722;6.22E-01,73723;7.27E-01
ZNF383,77131;3.60E-01,,,,
ELF1,37578;3.61E-01,49239;6.75E-01,46254;8.71E-01,46127;9.60E-01,49870;9.78E-01
ZNF610,73937;3.62E-01,64255;9.19E-01,64256;9.69E-01,,
NFKB2,77449;3.63E-01,38844;5.82E-01,77450;5.92E-01,,
ZNF181,77166;3.66E-01,,,,
LHX5,42689;3.67E-01,,,,
ZNF595,65065;3.67E-01,,,,
ZNF619,77073;3.67E-01,,,,
ZNF697,63011;3.68E-01,63010;4.75E-01,,,
IRF5,37190;3.69E-01,33481;5.05E-01,37185;5.63E-01,37189;6.47E-01,37183;6.60E-01
CCNT1,76476;3.69E-01,76474;4.74E-01,76473;5.16E-01,76472;5.34E-01,76477;5.69E-01
ZKSCAN3,77184;3.71E-01,,,,
PCGF1,57670;3.71E-01,8551;5.05E-01,,,
ZNF788,64360;3.72E-01,64359;6.46E-01,,,
CBFA2T3,47100;3.73E-01,,,,
MAP2K1,55216;3.73E-01,55217;5.51E-01,,,
ZNF438,63904;3.74E-01,63905;4.26E-01,,,
AEBP2,64454;3.77E-01,38782;7.28E-01,64455;8.27E-01,,
SNAPC2,1881;3.78E-01,36354;4.45E-01,36358;5.41E-01,,
NCOA1,72450;3.78E-01,72451;4.79E-01,42735;5.26E-01,72452;7.08E-01,72449;7.96E-01
E2F4,63739;3.78E-01,63740;4.16E-01,38714;5.52E-01,46000;6.66E-01,542;8.24E-01
ZKSCAN2,77185;3.78E-01,,,,
TERF2,50971;3.79E-01,42791;4.90E-01,18;5.26E-01,43826;5.51E-01,50975;5.60E-01
NFE2L1,63894;3.81E-01,42844;5.05E-01,64081;5.09E-01,64080;6.45E-01,63895;6.48E-01
DICER1,44757;3.81E-01,,,,
E2F8,42758;3.81E-01,38804;8.90E-01,,,
ZNF705G,77056;3.81E-01,,,,
TFAM,41724;3.82E-01,41725;4.51E-01,41726;5.59E-01,41723;5.67E-01,42802;1.00E+00
ZNF467,65062;3.82E-01,,,,
MIER1,63554;3.82E-01,63555;4.52E-01,,,
E2F6,46177;3.83E-01,46297;6.88E-01,45776;7.31E-01,45898;8.51E-01,46071;9.33E-01
SMARCC2,45787;3.83E-01,1347;3.83E-01,,,
CREB3,38841;3.83E-01,62679;9.84E-01,62680;9.85E-01,,
ZNF157,77171;3.84E-01,,,,
ILK,64130;3.86E-01,64129;4.50E-01,,,
CCDC101,1228;3.86E-01,1224;7.19E-01,,,
ZNF417,77129;3.87E-01,,,,
MYF6,42696;3.89E-01,,,,
SON,77457;3.91E-01,,,,
ZNF781,64496;3.91E-01,64495;4.92E-01,,,
SNAPC1,36355;3.91E-01,35268;5.31E-01,,,
SOX15,57945;3.92E-01,,,,
MTA3,63459;3.94E-01,52966;6.44E-01,63460;8.53E-01,46147;9.49E-01,
ZSCAN16,64707;3.96E-01,65086;4.70E-01,64706;6.41E-01,65145;6.84E-01,65117;6.84E-01
SOX11,47711;3.96E-01,47710;5.59E-01,,,
SF1,33852;3.96E-01,33851;4.31E-01,33850;6.19E-01,33853;9.27E-01,
CBX3,9236;3.98E-01,9232;4.27E-01,9230;4.65E-01,9231;4.86E-01,9228;5.44E-01
ZFP3,62818;3.99E-01,62817;5.34E-01,,,
NR5A2,51512;4.00E-01,41515;4.90E-01,33220;5.64E-01,42705;5.92E-01,
RLF,42866;4.00E-01,,,,
KRAB,56853;4.04E-01,56849;4.06E-01,56845;4.17E-01,56846;4.67E-01,56851;4.76E-01
ZNF101,73976;4.04E-01,63634;8.28E-01,63633;9.77E-01,,
SCML2,50012;4.05E-01,50009;4.38E-01,49257;4.88E-01,49249;4.92E-01,50008;4.92E-01
CDK2,43677;4.07E-01,43675;4.15E-01,43676;5.85E-01,,
HEXIM1,57092;4.07E-01,72607;6.41E-01,68828;7.56E-01,72604;7.56E-01,68827;7.72E-01
ZKSCAN1,63615;4.09E-01,63614;4.19E-01,45786;6.88E-01,64746;9.41E-01,64745;9.43E-01
TBL1X,8564;4.10E-01,,,,
ARNTL,68104;4.11E-01,42643;4.92E-01,59579;5.95E-01,42749;6.80E-01,71023;8.38E-01
ZNF528,65159;4.11E-01,65191;4.35E-01,65160;8.42E-01,73944;8.72E-01,
ZC3H11A,45891;4.11E-01,,,,
ZNF789,77036;4.12E-01,,,,
KLF7,65134;4.12E-01,64011;8.37E-01,64010;9.99E-01,,
ZNF490,65069;4.12E-01,,,,
MYB,38685;4.13E-01,58806;6.15E-01,58804;6.22E-01,50398;8.68E-01,50573;8.90E-01
ZNF211,77160;4.13E-01,77161;6.29E-01,,,
KMT2D,74823;4.14E-01,74822;5.92E-01,68638;8.02E-01,68632;9.87E-01,68627;9.93E-01
HOXA2,38708;4.14E-01,,,,
ZNF552,77093;4.15E-01,,,,
ZNF669,73934;4.16E-01,65100;5.00E-01,,,
NR3C2,54255;4.17E-01,42703;4.40E-01,54256;4.73E-01,,
ZNF257,65218;4.18E-01,65126;4.27E-01,73966;6.50E-01,,
ZNF442,77119;4.18E-01,,,,
GRHL1,42850;4.18E-01,,,,
ZNF664,64313;4.19E-01,64314;8.07E-01,,,
ARID1B,58464;4.20E-01,58465;4.54E-01,,,
ZNF571,77083;4.20E-01,,,,
HOXB4,42723;4.20E-01,,,,
PRDM12,64420;4.20E-01,64421;5.46E-01,,,
DMRT1,38752;4.21E-01,,,,
ZNF264,63773;4.21E-01,73964;5.29E-01,63774;6.62E-01,65087;7.67E-01,
PHF6,44144;4.23E-01,,,,
INO80,69522;4.24E-01,69514;5.21E-01,44130;5.58E-01,69945;9.01E-01,69516;9.49E-01
SFPQ,49154;4.25E-01,41423;6.72E-01,41424;8.54E-01,,
BACH2,55571;4.25E-01,39577;7.04E-01,55549;8.74E-01,,
RBL1,38496;4.26E-01,,,,
ZNF737,77051;4.26E-01,,,,
ZNF311,77139;4.29E-01,,,,
EP400,59014;4.29E-01,59015;5.76E-01,59016;6.57E-01,,
ZNF564,77088;4.30E-01,,,,
NCAPG,54627;4.31E-01,54628;4.54E-01,54626;5.33E-01,54622;5.48E-01,54650;5.82E-01
ZFP14,77191;4.32E-01,,,,
ZNF791,77034;4.33E-01,,,,
ZNF274,73962;4.34E-01,45702;4.51E-01,45727;5.01E-01,731;5.16E-01,46020;6.47E-01
HNF1A,64547;4.35E-01,42667;5.25E-01,64546;6.00E-01,,
BACH1,45900;4.36E-01,42751;5.16E-01,45690;5.96E-01,64378;9.60E-01,64377;9.91E-01
ZFP82,65059;4.36E-01,,,,
NFATC3,38863;4.38E-01,74643;5.58E-01,,,
ZMIZ1,64816;4.38E-01,64817;5.40E-01,45919;9.46E-01,,
ZNF214,73969;4.38E-01,65068;7.62E-01,,,
RORA,38800;4.39E-01,,,,
ZNF133,77175;4.40E-01,,,,
IRF2,42726;4.40E-01,67766;6.25E-01,33542;7.04E-01,,
DNMT1,54107;4.41E-01,32824;4.92E-01,32826;4.92E-01,54106;6.51E-01,65040;7.34E-01
ZNF620,77072;4.41E-01,,,,
DOT1L,35107;4.41E-01,,,,
ZNF331,73956;4.42E-01,65193;6.45E-01,65194;6.45E-01,,
ZBTB6,65192;4.43E-01,65189;7.93E-01,65190;8.22E-01,,
TCFL5,42869;4.43E-01,,,,
ZNF239,63579;4.44E-01,63580;6.02E-01,,,
ZNF695,77059;4.45E-01,,,,
