Transcription Factor,1st Sample p-value,2nd Sample p-value,3rd Sample p-value,4th Sample p-value,5th Sample p-value
PMEL,76415;2.42E-10,76413;1.08E-03,76009;1.05E-02,76414;1.41E-02,76416;2.87E-02
NR1H3,69799;2.53E-10,69802;7.69E-05,69800;1.32E-04,41168;1.90E-02,69801;3.00E-02
RUNX3,46131;3.03E-10,,,,
E2F2,38865;3.20E-10,42757;1.00E+00,,,
ZFP2,63525;3.39E-10,63524;2.96E-05,,,
TEAD4,46210;3.42E-10,46189;1.35E-08,46107;1.06E-05,46238;3.46E-04,46348;4.66E-04
KAT5,4631;4.09E-10,68490;6.03E-10,4632;8.54E-05,,
PROX1,49669;4.52E-10,74488;4.45E-03,74485;2.16E-02,,
NKX2-1,74052;4.67E-10,35474;2.33E-06,74050;9.60E-03,74049;1.06E-02,35475;1.18E-02
BHLHE40,64946;4.73E-10,45807;1.86E-09,45632;2.44E-09,45916;1.75E-08,64945;6.96E-07
LMO1,73854;4.96E-10,36369;1.07E-02,36367;1.00E+00,,
SP4,65110;5.14E-10,46179;4.36E-09,65111;6.33E-09,65112;4.22E-03,
ELL2,49002;5.53E-10,49008;3.27E-09,49003;8.60E-09,49004;3.77E-07,49001;5.82E-06
KLF15,65197;5.89E-10,65072;3.02E-04,65198;4.53E-03,42729;1.05E-02,
TBX21,33678;6.70E-10,64376;4.37E-03,64375;5.71E-03,,
DLX1,38719;6.95E-10,,,,
SRC,6710;7.22E-10,6709;2.83E-07,39652;1.37E-02,72972;2.63E-02,72973;3.55E-02
ATF3,68460;8.27E-10,46217;3.97E-09,46276;2.86E-08,68464;5.66E-08,7301;2.30E-04
RBBP4,70928;8.29E-10,,,,
ZBTB14,65146;9.03E-10,,,,
POU5F1,63136;1.03E-09,63393;4.26E-07,5753;3.96E-04,48550;1.52E-03,5755;6.30E-03
ZNF750,48799;1.05E-09,,,,
UBTF,45961;1.11E-09,45882;1.43E-07,64087;8.24E-03,50729;9.08E-03,64088;9.13E-03
SP3,62840;1.15E-09,62841;1.75E-09,38834;1.32E-02,,
TRIM25,77300;1.16E-09,77299;3.07E-09,77298;1.04E-03,62995;6.50E-02,62994;8.60E-01
RCOR1,45798;1.24E-09,45903;2.86E-09,45777;3.70E-08,45869;1.17E-07,48801;1.10E-05
ORC2,72426;1.29E-09,72425;1.05E-02,,,
ZBTB7A,46295;1.30E-09,67686;7.43E-09,46224;1.42E-08,46102;2.44E-07,67683;5.25E-07
ARRB1,50162;1.36E-09,50152;2.07E-09,44056;6.98E-03,44055;1.05E-02,
NKRF,63302;1.37E-09,63301;2.46E-04,,,
5HMC,44876;1.38E-09,44877;2.23E-06,44875;3.43E-05,55290;1.33E-04,44874;3.47E-03
KDM5C,8781;1.60E-09,68932;1.69E-08,68913;5.42E-07,58887;3.24E-05,58886;1.65E-03
REL,77536;1.60E-09,77537;7.38E-04,,,
ING5,41573;1.83E-09,,,,
YAP1,54609;1.92E-09,54608;2.50E-05,55513;3.99E-03,56537;1.05E-02,56538;1.08E-02
HDAC6,4126;1.95E-09,45379;4.32E-04,8778;9.91E-04,8779;4.16E-03,8811;5.23E-03
ZNF341,62931;2.75E-09,62930;1.23E-06,65129;1.29E-05,,
CTBP2,45693;3.00E-09,50249;1.59E-02,50251;2.15E-02,,
EGLN2,49448;3.25E-09,,,,
NR2C2,64395;3.37E-09,64394;5.50E-08,45800;6.88E-05,45783;9.75E-05,1463;2.02E-03
PAX6,50898;3.41E-09,71776;2.96E-02,51532;3.33E-02,71777;4.57E-02,
BARX1,42752;3.83E-09,42645;1.02E-02,,,
JMJD1C,57960;5.32E-09,59001;2.99E-08,59004;4.02E-08,59006;4.75E-02,
RUVBL1,74673;5.45E-09,,,,
MXD3,42772;5.88E-09,,,,
ZNF695,77059;5.90E-09,,,,
HOXC9,43893;6.69E-09,43894;1.20E-04,,,
NEUROG2,76812;7.29E-09,76814;2.70E-08,76811;4.56E-08,76810;5.73E-07,76818;3.51E-05
POLR2H,63478;7.68E-09,63477;1.69E-08,,,
C17orf49,1227;1.02E-08,1223;5.06E-03,,,
NR2F1,56817;1.03E-08,56818;3.74E-06,64997;6.68E-03,38640;1.67E-02,64996;2.22E-02
RBL1,38496;1.17E-08,,,,
TERC,32856;1.27E-08,32850;7.47E-05,32848;2.14E-02,32853;3.19E-02,
ZNF519,77103;1.45E-08,,,,
FOSL1,46212;1.57E-08,46175;1.02E-04,63076;6.02E-04,75045;3.79E-03,46296;4.21E-03
KDM5A,8812;1.66E-08,69732;8.69E-06,45244;3.90E-05,8813;1.27E-02,
FOXK2,63744;1.88E-08,63241;1.13E-07,63743;5.55E-05,63240;5.81E-05,62913;1.17E-04
EED,62964;1.91E-08,62965;3.16E-08,41188;4.37E-03,50371;9.03E-03,41187;3.60E-02
HIC1,64552;1.99E-08,64553;1.74E-05,,,
BARX2,38820;2.55E-08,,,,
ASH2L,51333;2.59E-08,51332;6.22E-05,,,
ETS2,38712;2.60E-08,63992;1.22E-02,63993;2.61E-02,,
NCAPG,54633;2.72E-08,54632;1.16E-06,54649;1.04E-02,54650;1.05E-02,54627;1.05E-02
ZNF574,65063;2.75E-08,,,,
ARNTL,71023;3.49E-08,71024;2.03E-04,42749;6.63E-03,42643;1.05E-02,59579;1.49E-02
ZSCAN29,62920;3.71E-08,62919;1.97E-04,65066;3.39E-02,,
MITF,42179;3.72E-08,42176;1.96E-07,42177;2.82E-04,50900;1.05E-02,42731;1.07E-02
PPARD,44350;4.60E-08,44351;5.43E-04,44389;8.63E-03,44388;1.03E-02,44386;1.17E-02
ZBTB40,63069;4.76E-08,63278;1.20E-06,62937;2.40E-06,63068;4.17E-06,63277;3.20E-03
ZNF197,63957;5.06E-08,63956;2.00E-06,73971;2.03E-02,,
SP7,63654;5.56E-08,63653;3.08E-07,,,
PRDM10,63035;6.26E-08,63034;7.75E-07,,,
ETV1,534;6.35E-08,39372;1.12E-07,63176;4.50E-07,63177;1.99E-06,5931;5.20E-03
NCOR1,8566;6.58E-08,8565;6.43E-05,53419;2.81E-04,35091;4.50E-04,8785;1.24E-02
NFIC,46240;8.96E-08,46343;7.47E-06,46111;6.58E-05,46101;6.30E-03,
JARID2,41793;9.11E-08,41790;2.63E-02,41797;4.38E-02,41801;4.72E-02,41820;8.10E-02
DNMT3A,70228;9.17E-08,70226;1.39E-04,70179;1.26E-03,32825;1.05E-02,70175;1.10E-02
FOS,1992;9.51E-08,45959;9.51E-08,1741;3.54E-07,1990;2.25E-06,45606;2.06E-04
REPIN1,39777;9.57E-08,39779;2.39E-04,39776;1.43E-03,39781;9.39E-03,35828;1.72E-02
ZNF687,64786;1.01E-07,64787;5.54E-05,,,
HNF4A,45790;1.01E-07,7343;3.83E-06,1447;3.62E-04,54665;1.49E-03,54673;4.10E-03
RXRA,38864;1.05E-07,46125;3.39E-07,46242;2.21E-05,36820;3.90E-04,5453;9.65E-03
RUNX2,74116;1.08E-07,74117;6.06E-07,74546;4.55E-03,5373;3.28E-01,
L3MBTL4,77271;1.19E-07,,,,
ARID3A,45806;1.28E-07,45897;4.69E-03,74657;5.37E-03,,
NR4A1,68309;1.39E-07,68310;1.79E-04,62814;6.66E-03,42741;7.98E-03,62815;2.75E-02
MEF2A,46123;1.42E-07,46352;8.38E-04,38847;9.68E-03,46283;9.88E-03,
E2F8,38804;1.60E-07,42758;1.08E-02,,,
ZNF692,63537;1.66E-07,63538;3.17E-06,,,
PRDM14,966;1.71E-07,68962;1.16E-02,,,
KLF12,65071;1.92E-07,,,,
EBF1,46129;1.94E-07,59344;1.34E-05,45656;5.93E-04,48181;1.58E-02,48179;2.28E-02
EZH1,50373;2.00E-07,50374;9.55E-06,50377;4.27E-03,50378;1.13E-02,
DIDO1,62905;2.11E-07,62904;5.11E-06,,,
MBD1_isoform2,63122;2.11E-07,63123;2.51E-06,,,
ZSCAN16,65086;2.36E-07,65145;5.18E-03,64707;7.47E-03,65117;8.59E-03,64706;1.46E-02
FOXO1,54243;2.59E-07,58300;4.59E-03,58301;5.78E-03,75853;7.11E-03,75851;1.20E-02
CDX2,356;2.87E-07,36712;1.09E-04,5461;1.21E-03,357;3.44E-03,36710;7.26E-03
KLF13,64021;3.34E-07,64022;2.18E-06,42684;1.42E-02,,
ZNF384,65106;3.47E-07,45922;1.84E-06,45634;1.23E-05,,
GATA6,50979;3.92E-07,47595;1.82E-05,38636;1.34E-02,361;1.61E-02,51479;1.84E-02
ZNF441,77120;4.08E-07,,,,
ERCC6,49036;4.50E-07,49027;6.48E-04,49030;7.06E-04,49033;1.53E-03,44356;1.42E-02
598-SKD,49467;4.63E-07,49461;1.94E-03,55219;1.06E-02,49466;1.21E-02,55218;1.38E-02
ZNF460,77114;4.69E-07,,,,
NFE2L2,64298;5.33E-07,38850;4.34E-05,62958;3.79E-04,64299;5.51E-03,38909;6.02E-03
NBN,63182;5.56E-07,62659;5.93E-03,62658;2.58E-02,63978;4.34E-02,63979;1.03E-01
FOXD2,38635;6.27E-07,,,,
HOXA1,38817;6.40E-07,,,,
MEF2C,46144;6.52E-07,38851;1.05E-02,37088;1.36E-02,37087;1.49E-02,
ICE1,39920;6.53E-07,39914;2.12E-06,39919;1.70E-02,,
ZEB2,63536;7.21E-07,63535;1.59E-05,62508;2.35E-03,63282;1.37E-01,62509;1.49E-01
FOXJ2,64653;7.81E-07,64654;4.39E-03,42828;1.66E-02,,
FOXP3,44098;7.96E-07,44099;6.83E-05,44100;5.20E-03,44101;7.80E-03,38703;1.00E+00
ZMIZ1,45919;8.33E-07,64816;9.59E-03,64817;1.91E-02,,
SRSF3,63150;8.64E-07,64770;1.16E-04,63151;1.35E-03,64771;1.78E-03,
FEZF1,65116;8.73E-07,64604;5.47E-02,64605;4.06E-01,,
KLF7,64010;9.44E-07,64011;6.25E-03,65134;9.51E-03,,
ZBTB6,65189;9.98E-07,65190;1.95E-04,65192;6.09E-03,,
SOX13,63594;1.18E-06,63593;2.22E-02,,,
LARP7,73297;1.26E-06,57091;1.60E-06,63202;1.80E-01,73298;5.53E-01,63201;8.31E-01
SMC3,38811;1.57E-06,45759;6.80E-04,42931;1.56E-03,62504;5.82E-03,2899;8.26E-03
SNAPC1,35268;1.57E-06,36355;3.02E-02,,,
HNRNPLL,63112;1.61E-06,63111;1.41E-05,63856;2.16E-04,63857;5.52E-04,
MYOD1,36075;1.81E-06,36077;1.38E-05,75839;1.55E-04,42734;1.88E-02,
KAT2B,45742;1.91E-06,45635;3.57E-06,8788;1.10E-05,45418;1.10E-05,4418;7.11E-05
EOMES,1006;2.14E-06,51445;1.45E-03,51448;2.28E-03,38649;1.32E-02,
KLF4,48800;2.33E-06,67601;4.09E-04,48552;2.06E-03,36821;1.81E-02,4926;2.42E-02
ZNF121,65114;2.47E-06,65170;2.35E-04,63038;6.81E-04,63037;1.24E-03,
ERCC3,41411;2.63E-06,,,,
GRHL3,74688;2.79E-06,33916;9.31E-04,74687;1.58E-02,,
PIAS1,55355;2.90E-06,71207;2.89E-05,55354;9.61E-05,71211;3.38E-04,71204;1.60E-03
SFPQ,41424;2.98E-06,41423;8.60E-06,49154;4.04E-02,,
GMEB1,38799;3.08E-06,,,,
SIX1,72382;3.10E-06,76585;1.56E-05,72383;1.79E-03,76587;3.88E-03,76586;1.40E-02
GTF3C2,45756;3.40E-06,45901;6.25E-05,,,
CCDC101,1228;3.40E-06,1224;3.44E-03,,,
ZNF263,73965;3.48E-06,45726;4.74E-05,45958;7.27E-04,2157;3.70E-03,42885;8.69E-03
ZNF554,65061;3.51E-06,,,,
BIRA,69217;3.73E-06,69218;4.68E-05,56247;1.63E-01,69216;1.00E+00,
ZNF189,77164;3.98E-06,,,,
INO80,69945;4.04E-06,69516;4.78E-04,69522;3.21E-03,44130;2.98E-02,69514;3.65E-02
ERCC2,41412;4.23E-06,,,,
LMO2,49739;4.61E-06,36248;4.20E-03,49738;7.05E-03,35486;2.86E-02,40156;3.64E-02
SPDEF,35041;4.83E-06,35052;6.15E-03,35049;1.68E-02,74047;7.05E-02,74048;8.29E-02
TTF1,47578;5.32E-06,47579;3.71E-03,,,
MGEA5,76709;5.41E-06,,,,
ZNF766,62946;5.72E-06,62947;9.71E-06,73929;9.34E-04,,
MRE11A,51839;5.75E-06,51838;2.32E-05,,,
GFI1B,43448;6.48E-06,63598;9.77E-02,63597;1.17E-01,,
CSNK2A1,49193;6.54E-06,,,,
ZKSCAN1,64745;6.76E-06,64746;8.03E-06,45786;1.45E-05,63615;7.89E-02,63614;7.00E-01
HLF,63809;8.46E-06,63808;1.43E-05,,,
ZBTB10,42804;8.78E-06,,,,
NR1H2,69803;8.89E-06,69804;1.12E-05,8397;1.08E-02,42777;1.11E-02,8396;1.42E-02
ZNF382,65138;8.93E-06,64693;6.76E-05,65075;7.68E-04,65076;8.35E-03,65077;9.64E-03
FUS,53303;8.94E-06,58994;5.60E-04,53304;4.12E-02,,
LMNB1,50122;8.96E-06,34982;4.38E-03,56894;8.44E-03,34989;9.72E-03,52658;1.05E-02
ZNF770,65164;1.02E-05,,,,
t-IgG-control,63031;1.05E-05,63030;1.03E-02,,,
MLLT1,63876;1.08E-05,63875;2.23E-05,74318;2.70E-05,74292;2.04E-04,59168;2.16E-04
GATAD2B,71067;1.29E-05,63454;3.85E-02,63455;9.96E-01,,
PTPN11,36349;1.29E-05,36350;1.46E-02,,,
ARID1A,58462;1.31E-05,58463;1.06E-02,,,
ZNF84,42891;1.34E-05,73925;5.10E-02,,,
NFKB2,77449;1.40E-05,77450;2.03E-05,38844;1.34E-02,,
PDX1,52147;1.40E-05,38760;8.94E-03,49200;4.43E-02,,
GTF2I,50699;1.44E-05,50708;7.43E-03,50694;2.89E-02,50714;3.65E-02,50700;4.32E-02
DAXX,54104;1.45E-05,54105;8.46E-04,,,
PCGF1,57670;1.45E-05,8551;1.05E-02,,,
MBOAT4,76967;1.48E-05,76968;1.50E-02,,,
IKZF1,64735;1.61E-05,64919;9.29E-05,64734;1.74E-04,57640;1.80E-04,4174;1.37E-03
ZNF324,65144;1.74E-05,64443;4.96E-03,73957;1.15E-02,64444;6.84E-02,
TDRD3,2400;1.74E-05,,,,
NKX3-1,36252;1.81E-05,5677;1.01E-02,5678;3.66E-02,38667;1.00E+00,
DNMT3B,70178;1.84E-05,62875;3.39E-05,70174;1.18E-04,62874;1.60E-04,32823;1.05E-02
ESRRA,45796;1.93E-05,45627;8.54E-04,38664;9.89E-03,67367;2.22E-02,
ELF3,67615;1.96E-05,67597;7.51E-04,38646;2.11E-02,,
ARNT,5517;2.03E-05,38723;2.36E-02,62869;3.48E-02,62868;7.75E-02,33032;5.25E-01
ZNF644,64348;2.12E-05,52586;7.36E-03,64349;1.02E-01,,
BACH1,45690;2.24E-05,42751;1.05E-02,64378;3.85E-02,45900;6.19E-02,64377;6.21E-02
TEAD1,48240;2.34E-05,71236;2.78E-03,56535;4.82E-03,71237;8.03E-03,54611;6.09E-02
TCF21,52496;2.35E-05,52495;1.88E-04,52498;8.42E-04,52497;2.59E-03,
POU3F2,68569;2.36E-05,68570;6.47E-05,68571;2.09E-02,68572;2.29E-02,
HMBOX1,64414;2.41E-05,,,,
SMAD1,51554;2.77E-05,8447;2.92E-03,8432;3.24E-03,8413;6.18E-03,51557;7.09E-03
TOP1,68781;2.79E-05,68775;2.46E-02,68780;6.76E-02,68774;1.25E-01,51841;7.17E-01
TEAD1 |  TEAD4,56245;2.94E-05,,,,
CEBPZ,63355;2.94E-05,63354;5.49E-04,45805;9.11E-03,38846;1.42E-02,
SP140,77331;2.95E-05,77332;8.84E-03,,,
ZNF600,62554;2.99E-05,62555;1.05E-04,,,
ZNF284,77146;3.00E-05,,,,
EHF,38657;3.02E-05,76282;2.31E-03,76283;5.22E-03,50820;5.99E-03,50819;1.09E-02
PSMA7,69626;3.34E-05,69620;5.07E-05,,,
DEAF1,63449;3.40E-05,,,,
ZNF518A,62888;3.41E-05,62889;1.44E-03,,,
ETV7,38647;3.43E-05,,,,
SIX2,67425;3.49E-05,69246;3.49E-05,69247;4.33E-03,67424;1.22E-02,69248;1.22E-02
HNF1A,64546;3.80E-05,42667;1.06E-02,64547;2.69E-02,,
BMI1,8553;3.97E-05,49267;2.07E-04,41492;5.43E-04,49263;5.43E-04,41493;2.47E-03
INSM2,63427;4.46E-05,63428;3.34E-04,,,
CD74,76930;4.97E-05,76925;1.96E-03,76928;1.58E-02,76929;1.70E-02,76926;3.79E-02
SPIN1,74573;5.38E-05,,,,
PSIP1,69558;5.54E-05,51360;1.02E-02,,,
BATF,46109;5.68E-05,74668;9.39E-04,48621;1.33E-02,48626;1.40E-02,
BCL11A,46151;6.08E-05,43823;2.35E-02,46178;7.23E-02,46186;2.21E-01,62561;2.30E-01
IL1B,74397;6.13E-05,74387;2.81E-04,74388;1.70E-02,74393;1.39E-01,74381;1.47E-01
BCLAF1,6958;6.15E-05,46288;2.71E-03,,,
LEF1,57114;6.28E-05,57115;5.10E-04,53650;4.33E-03,63333;1.02E-02,57113;1.05E-02
SSU72,49742;6.29E-05,,,,
ZNF778,73928;6.78E-05,65082;4.73E-03,,,
MTA2,63213;7.08E-05,63873;1.14E-02,63874;2.35E-02,63212;3.86E-02,62756;1.28E-01
MYNN,64369;7.29E-05,64370;7.30E-03,65124;3.41E-02,64295;1.01E-01,64294;3.08E-01
TBL1XR1,45660;7.37E-05,45935;3.57E-02,45876;9.12E-02,,
CEBPG,64053;7.63E-05,64052;7.99E-04,62691;2.80E-03,62690;4.78E-03,38690;1.17E-02
ZNF75A,77257;7.72E-05,77265;2.20E-02,,,
UBE2I,35717;8.04E-05,35703;1.17E-02,,,
SSRP1,63943;9.00E-05,38078;1.56E-02,38081;1.86E-02,38077;4.44E-02,63942;1.05E-01
EPO,57111;9.08E-05,57110;4.73E-03,57109;1.43E-02,57112;1.56E-02,
LANA,44695;9.21E-05,47737;2.93E-03,44699;7.39E-03,37718;8.32E-03,47739;9.31E-03
ZNF680,73933;9.24E-05,73932;6.82E-03,65208;7.72E-03,63246;1.31E-02,65209;1.67E-02
DROSHA,63270;9.34E-05,62572;4.58E-03,62573;9.38E-03,70104;1.05E-02,70105;1.07E-02
ATF4,55517;9.87E-05,55518;4.92E-04,64176;5.10E-04,55516;1.81E-03,64175;6.03E-03
ZNF257,73966;1.01E-04,65218;1.87E-03,65126;4.27E-03,,
TCF7,63592;1.06E-04,64697;2.72E-04,64696;1.89E-03,50136;9.55E-03,50139;1.18E-02
HNF4G,46239;1.07E-04,63224;8.05E-03,1452;1.15E-02,63225;9.87E-02,42832;1.00E+00
EHMT2,56467;1.08E-04,56463;2.48E-04,56449;1.30E-03,56446;2.56E-03,56454;2.85E-03
HDAC8,64617;1.10E-04,64618;1.15E-03,7486;8.35E-03,,
OSR2,65108;1.25E-04,63286;1.01E-02,63285;3.06E-02,,
RXRG,2466;1.29E-04,2814;1.48E-03,4515;1.80E-03,4516;8.44E-03,2813;3.24E-02
ZNF182,77165;1.30E-04,,,,
RBCK1,38695;1.32E-04,,,,
KDM3A,49955;1.35E-04,49954;6.92E-04,49953;3.63E-02,,
PRDM1,51435;1.39E-04,65133;6.20E-04,62701;1.37E-03,51433;2.01E-03,62702;1.67E-02
PBX2,63132;1.43E-04,64082;6.66E-04,64661;7.96E-04,64660;1.06E-03,42797;3.41E-03
ZNF22,65178;1.53E-04,65176;5.51E-03,65172;1.06E-02,65177;1.63E-02,65173;2.40E-02
PRDM6,65125;1.54E-04,,,,
FEV,38830;1.54E-04,,,,
HDAC3,4125;1.54E-04,70761;7.81E-04,8661;5.30E-02,8662;2.35E-01,
KRAB,56850;1.55E-04,56856;5.11E-04,56847;7.64E-04,56844;1.47E-03,56855;2.26E-03
ZNF467,65062;1.58E-04,,,,
BACH2,39577;1.63E-04,55571;1.81E-02,55549;2.25E-02,,
ZNF24,63441;1.72E-04,65032;2.83E-03,65031;2.30E-02,62764;5.49E-02,63440;7.12E-02
GPS2,8563;1.79E-04,,,,
ID3,62514;1.83E-04,62513;3.42E-03,42768;8.50E-03,,
ZNF343,77133;1.88E-04,,,,
ZNF664,64313;1.93E-04,64314;1.36E-02,,,
ZNF589,64009;1.97E-04,64008;9.10E-04,,,
RBAK,77192;2.03E-04,,,,
CDCA2,76854;2.06E-04,,,,
ZC3H8,39918;2.10E-04,63719;1.13E-01,63718;4.32E-01,,
TERF1,43825;2.16E-04,17;1.51E-02,42790;5.49E-02,,
SUMO1,35724;2.21E-04,35700;2.67E-04,34374;5.43E-03,35719;1.13E-02,35694;1.18E-02
ZNF175,62529;2.22E-04,62530;5.48E-03,65070;1.43E-02,62714;3.95E-02,62713;9.53E-02
PRPF4,63022;2.26E-04,63089;8.49E-03,63023;8.94E-03,63090;3.28E-02,
ZNF83,42890;2.48E-04,63118;1.29E-03,63117;1.38E-02,,
LMTK3,54380;2.52E-04,54381;2.23E-03,,,
ATOH1,38856;2.57E-04,,,,
ZNF580,64174;2.73E-04,64173;1.19E-02,,,
BTAF1,1;2.76E-04,,,,
MAFB,50112;2.78E-04,42691;3.57E-02,,,
HOXA9,72702;2.98E-04,9323;9.84E-03,42833;1.41E-02,9321;3.31E-02,
CASP8AP2,38860;3.00E-04,70859;1.29E-02,70856;2.74E-02,42754;1.00E+00,
POLR3A,45763;3.06E-04,45927;9.97E-04,4487;7.56E-03,1329;1.02E-02,2109;1.18E-02
AUTS2,50456;3.24E-04,,,,
MEF2B,55563;3.30E-04,55584;7.23E-03,55566;9.23E-03,55561;1.05E-02,53877;1.08E-02
ZNF711,2685;3.39E-04,,,,
CUX1,62923;3.62E-04,74934;6.80E-03,74935;6.83E-03,62547;9.46E-03,74936;1.06E-02
ZKSCAN2,77185;3.74E-04,,,,
LYL1,38829;3.94E-04,36247;2.56E-03,58999;2.14E-02,59007;2.64E-02,59005;1.90E-01
PKNOX1,62762;4.03E-04,62761;9.95E-04,,,
ZNF407,38750;4.20E-04,,,,
ZFP42,51549;4.36E-04,65098;1.23E-03,65099;6.45E-03,,
NR5A2,51512;4.63E-04,42705;1.59E-02,33220;2.98E-02,41515;5.15E-02,
ZSCAN20,64441;4.65E-04,64442;1.28E-03,,,
ZNF501,63631;4.73E-04,63632;3.82E-03,,,
ZBTB42,65139;4.74E-04,,,,
CDK12,56010;4.74E-04,,,,
CLOCK,38772;4.86E-04,59585;8.35E-03,71022;1.82E-02,71021;4.56E-02,68103;8.49E-01
HEYL,42717;4.93E-04,,,,
NCOR2,35093;4.95E-04,35525;1.41E-02,39653;1.54E-02,39657;1.63E-02,
MBD4,46251;5.01E-04,,,,
ZNF133,77175;5.20E-04,,,,
ZBTB16,76518;5.53E-04,,,,
ZNF71,62769;5.71E-04,,,,
ZNF783,77039;5.93E-04,,,,
PIAS4,35708;6.05E-04,35715;5.83E-02,,,
GRP20,45803;6.20E-04,,,,
ZNF184,73973;6.37E-04,65136;1.53E-02,,,
ZNF565,77087;6.37E-04,,,,
IRAK4,76858;6.47E-04,72465;9.09E-03,,,
ZNF549,73941;6.75E-04,73942;1.96E-03,65162;1.09E-01,,
DUX4,5822;6.80E-04,68379;3.77E-03,59381;4.43E-03,5823;6.42E-03,
LHX2,38679;6.95E-04,50899;3.46E-01,,,
KLF6,67600;7.20E-04,42730;1.41E-02,,,
PBX1,35658;7.35E-04,42796;7.50E-03,,,
LIN9,5888;7.68E-04,5889;1.96E-03,38707;1.06E-02,,
KLF17,62618;8.01E-04,62617;1.20E-01,,,
ZMYM3,74652;8.22E-04,74661;3.87E-03,74669;4.84E-03,74636;7.97E-03,74662;1.28E-02
OVOL2,42778;8.24E-04,68801;1.06E-02,68802;1.21E-02,,
SNRNP70,64561;8.52E-04,64562;1.47E-03,64950;7.12E-03,64949;1.47E-02,
ZNF534,77098;8.56E-04,,,,
ZNF317,73959;8.86E-04,65078;1.92E-03,65079;9.72E-03,,
ZNF561,77090;9.45E-04,,,,
ZBED1,62980;9.48E-04,62981;1.77E-02,,,
ZNF846,77024;9.52E-04,,,,
WDHD1,77260;9.52E-04,77259;3.86E-02,,,
ZNF281,65127;9.75E-04,42805;9.19E-03,,,
ARID2,58466;9.87E-04,58467;1.52E-02,,,
GRHL2,68002;1.02E-03,42829;2.32E-02,73183;2.70E-02,68001;3.66E-02,68003;8.58E-02
H3F3A,64211;1.03E-03,63914;3.28E-03,63149;6.22E-03,64212;9.96E-03,64726;1.01E-02
ZNF282,77149;1.03E-03,77148;1.03E-02,,,
TBX5,72923;1.04E-03,72907;1.04E-03,72942;2.12E-03,72948;3.47E-03,72929;6.48E-03
CTNNB1,53653;1.05E-03,40223;3.16E-03,52245;9.51E-03,53652;9.91E-03,52247;1.28E-02
ZNF224,69523;1.11E-03,65195;2.11E-02,73968;3.76E-02,,
HMG20A,77262;1.14E-03,77268;1.80E-02,,,
TEAD2,64090;1.15E-03,38779;4.17E-03,64089;6.09E-03,,
CCND2,76683;1.16E-03,76686;6.47E-02,,,
RFX7,42865;1.17E-03,,,,
HIRA,50174;1.18E-03,50172;4.62E-03,71032;2.18E-02,50176;5.37E-02,36026;5.39E-02
RAG1,55540;1.18E-03,55541;2.35E-03,55542;2.75E-03,,
CHD7,49781;1.20E-03,8808;5.06E-03,45231;5.06E-03,45392;1.28E-02,8771;1.28E-02
CBX4,43555;1.21E-03,,,,
MBD1_isoform1,63465;1.27E-03,63464;1.28E-01,,,
ZNF684,77060;1.27E-03,,,,
ZNF610,73937;1.27E-03,64255;1.84E-02,64256;4.25E-02,,
MAFK,45864;1.28E-03,41625;1.91E-03,45817;9.43E-03,45746;1.03E-02,45815;5.25E-02
SND1,38173;1.30E-03,1794;2.90E-02,1795;4.98E-01,,
ZXDC,77256;1.33E-03,,,,
ZNF592,64278;1.34E-03,62567;1.18E-02,62568;2.49E-02,64279;7.70E-02,
ETV6,74647;1.37E-03,38801;1.05E-02,74648;1.29E-02,,
ZNF584,62861;1.39E-03,62862;3.44E-03,73938;1.25E-02,,
ASCL1,70120;1.47E-03,49723;3.43E-03,49726;4.68E-03,70121;5.92E-03,72769;7.07E-03
ZNF566,77086;1.52E-03,,,,
TAT,53704;1.57E-03,5976;9.78E-03,,,
RING1,41489;1.59E-03,43560;3.20E-03,43571;3.02E-01,,
STAT4,37179;1.60E-03,4585;4.93E-03,37187;1.05E-02,37184;1.05E-02,37182;1.26E-02
ZNF740,64373;1.63E-03,64374;2.53E-02,63820;3.24E-02,63819;3.85E-02,
IRF2,67766;1.64E-03,33542;4.42E-03,42726;1.95E-02,,
GLYR1,1221;1.65E-03,1225;1.89E-03,,,
BRD7,280;1.66E-03,279;5.48E-03,,,
PCGF6,8555;1.69E-03,,,,
PHF6,44144;1.73E-03,,,,
WHSC1,8786;1.76E-03,45389;1.76E-03,42875;1.23E-02,,
ZNF571,77083;1.78E-03,,,,
ZNF322,65166;1.79E-03,,,,
CD59,58829;1.83E-03,,,,
SCRT2,63316;1.94E-03,63317;1.61E-02,,,
NCOA1,72451;1.95E-03,72452;1.29E-02,42735;1.77E-02,72450;1.78E-02,72449;3.70E-02
SUPT20H,5983;1.98E-03,5982;5.96E-03,45773;8.93E-03,45637;1.02E-02,
ELL,39915;1.98E-03,,,,
ZNF8,73923;2.02E-03,65174;3.02E-03,63006;3.02E-02,63007;2.20E-01,
HES2,63551;2.06E-03,64837;7.84E-03,65023;7.98E-03,63552;8.91E-03,64836;1.21E-02
RELB,68052;2.06E-03,76403;2.36E-03,76402;6.14E-03,42745;1.42E-02,68053;5.11E-02
IRF9,64875;2.07E-03,64874;6.59E-03,42836;1.00E+00,,
ZNF236,38642;2.08E-03,,,,
552-SKD,49465;2.09E-03,49460;5.28E-03,49459;1.78E-02,49464;2.23E-02,49463;2.14E-01
SFMBT1,35569;2.14E-03,35559;1.41E-02,35558;1.00E+00,,
