Transcription Factor,1st Sample p-value,2nd Sample p-value,3rd Sample p-value,4th Sample p-value,5th Sample p-value
Hoxd10,UP00121;1.45E-01,,,,
ZNF333,M01230;1.49E-01,,,,
PHOX2B,MS00593;1.50E-01,,,,
Tcf7,MS00054;1.50E-01,,,,
Runx1,MC00413;1.54E-01,,,,
MIXL1,MS00555;1.54E-01,,,,
FOXI1,M00289;1.56E-01,MS00362;6.48E-01,,,
CPEB1,MS00732;1.57E-01,,,,
Irx3,UP00223;1.57E-01,MS00532;8.64E-01,,,
ZNF238,MS00390;1.58E-01,,,,
Msx3,MS00564;1.59E-01,,,,
LHX3,UP00130;1.59E-01,,,,
Sox30,UP00023;1.59E-01,,,,
Lhx9,UP00175;1.62E-01,,,,
USF1,MC00248;1.63E-01,,,,
Hoxb8,UP00263;1.64E-01,,,,
NEUROD2,MS00271;1.64E-01,,,,
ID4,MS00261;1.66E-01,,,,
TLX2,UP00244;1.70E-01,,,,
SHOX2,MS00613;1.70E-01,,,,
En2,MS00458;1.72E-01,,,,
RHOXF1,MS00609;1.73E-01,,,,
MYF6,MS00269;1.75E-01,,,,
Hoxb7,UP00206;1.75E-01,,,,
Prrx2,MS00604;1.77E-01,,,,
HOXD13,MS00510;1.78E-01,MS00511;7.30E-01,,,
ARID3A,UP00078;1.79E-01,,,,
Bcl6b,UP00043;1.80E-01,,,,
IKZF2,M01004;1.81E-01,,,,
Pou3f1,UP00129;1.84E-01,,,,
Hoxc6,UP00260;1.84E-01,,,,
LHX5,UP00212;1.91E-01,,,,
HOXA7,UP00164;1.91E-01,M01108;6.97E-01,,,
Foxq1,MA0040;1.91E-01,,,,
RUNX1,MC00312;1.94E-01,M00082;9.41E-01,,,
Lhx1,UP00262;1.95E-01,,,,
DLX1,MS00427;1.96E-01,,,,
Sox6,MC00305;1.97E-01,,,,
DLX2,MS00428;2.02E-01,UP00126;2.27E-01,,,
POU3F4,UP00105;2.06E-01,MS00147;4.15E-01,MS00145;9.13E-01,,
ZNF713,MS00731;2.07E-01,,,,
JUN,MC00321;2.08E-01,,,,
SOX2,MS00762;2.10E-01,MC00269;9.47E-01,,,
DLX4,MS00430;2.12E-01,,,,
EN2,MS00450;2.12E-01,,,,
ZBTB16,M01075;2.17E-01,,,,
ZNF354C,MA0130;2.18E-01,,,,
Hsf1,MC00368;2.23E-01,,,,
RAXL1,MS00605;2.24E-01,,,,
ARID5B,M00454;2.33E-01,,,,
GZF1,M01069;2.39E-01,,,,
Tp53,MS00718;2.41E-01,MS00717;6.89E-01,,,
ONECUT3,MS00690;2.42E-01,,,,
Otp,UP00237;2.43E-01,,,,
TBX22,M01195;2.44E-01,,,,
OTX2,MS00585;2.45E-01,,,,
Ebf1,MC00358;2.45E-01,,,,
CDX2,MC00389;2.45E-01,,,,
POU4F1,MS00148;2.46E-01,,,,
Dlx1,MS00439;2.48E-01,,,,
MSC,MS00807;2.50E-01,,,,
MSX1,MS00558;2.53E-01,MS00559;3.64E-01,,,
POU4F3,MS00151;2.57E-01,,,,
BATF,MC00411;2.57E-01,,,,
HOXB9,UP00207;2.57E-01,,,,
Rxrb,MS00708;2.59E-01,,,,
Hoxc9,MC00402;2.61E-01,,,,
SHOX,MS00614;2.64E-01,,,,
DLX3,MS00429;2.66E-01,,,,
Obox6,M01445;2.67E-01,,,,
NKX6-1,MS00575;2.69E-01,,,,
CDX1,MS00425;2.70E-01,,,,
STAT5B,MC00452;2.80E-01,,,,
Nkx1-2,UP00139;2.84E-01,,,,
NR2E1,MS00653;2.92E-01,MS00652;9.24E-01,,,
MEIS1,MC00520;2.97E-01,UP00186;9.55E-01,,,
FOXP3,M00992;2.97E-01,MS00387;5.71E-01,,,
HOXB6,UP00259;3.00E-01,,,,
RXRB,MS00692;3.07E-01,,,,
DUXA,MS00438;3.08E-01,,,,
Sox14,UP00004;3.09E-01,,,,
IRX4,UP00194;3.11E-01,,,,
Sox12,UP00101;3.17E-01,,,,
SATB1,M01723;3.19E-01,,,,
FOXD3,MS00358;3.19E-01,MS00359;3.32E-01,MA0041;5.81E-01,,
DLX5,MS00431;3.20E-01,,,,
SIX6,UP00388;3.21E-01,,,,
Hlx,M01399;3.24E-01,,,,
BACH1,M00495;3.26E-01,,,,
Batf,MC00508;3.28E-01,,,,
POU4F2,MS00149;3.29E-01,,,,
STAT1,MC00348;3.29E-01,,,,
Dlx2,MS00440;3.40E-01,,,,
POU6F1,M00465;3.46E-01,M01479;3.51E-01,,,
Tal1,MC00388;3.47E-01,,,,
HOXC8,UP00242;3.54E-01,,,,
NR1I2,M00964;3.54E-01,,,,
Rarb,MS00700;3.57E-01,,,,
STAT5A,MC00453;3.58E-01,,,,
Dmrtc2,M01151;3.65E-01,,,,
FOXD2,MS00356;3.70E-01,MS00355;5.66E-01,,,
Stat5a,MC00205;3.73E-01,,,,
HSF4,MS00060;3.75E-01,,,,
PITX3,MS00596;3.79E-01,,,,
Sox3,MS00803;3.79E-01,MS00805;9.75E-01,,,
Gbx2,MS00469;3.81E-01,,,,
LHX6,MS00539;3.81E-01,MS00540;8.57E-01,,,
SCRT2,MS00190;3.83E-01,,,,
IRF1,M00062;3.84E-01,,,,
DMRT2,M01147;3.89E-01,,,,
ZNF232,MS00728;3.92E-01,,,,
Foxa1,MC00104;3.94E-01,,,,
Gbx1,MS00467;4.01E-01,,,,
Vsx1,MS00628;4.13E-01,,,,
NKX6-2,MS00577;4.15E-01,,,,
FOXO3,MS00380;4.17E-01,MS00378;4.85E-01,,,
Cdx2,MC00455;4.18E-01,,,,
IRX6,UP00150;4.24E-01,,,,
PITX1,MS00595;4.26E-01,,,,
NKX2-2,UP00231;4.28E-01,,,,
MEIS3,MS00084;4.29E-01,MS00085;5.99E-01,,,
PRDM4,MS00726;4.31E-01,,,,
LEF1,MS00051;4.31E-01,,,,
Tead4,MC00157;4.38E-01,,,,
Pknox2,MS00093;4.40E-01,,,,
TEAD1,MS00219;4.44E-01,MS00220;9.20E-01,,,
Pdx1,MC00165;4.47E-01,,,,
NKX2-5,UP00249;4.55E-01,M00241;6.15E-01,,,
Nkx6-1,MS00581;4.58E-01,,,,
FIGLA,MS00254;4.61E-01,,,,
Nobox,MA0125;4.62E-01,,,,
FOXD1,MA0031;4.69E-01,,,,
RAX,MS00606;4.71E-01,,,,
MZF1,M01733;4.72E-01,,,,
GSC,MS00464;4.76E-01,,,,
VSX2,MS00627;4.78E-01,,,,
FOXF2,MA0030;4.80E-01,,,,
Sox21,UP00071;4.81E-01,,,,
Esrra,MS00641;4.85E-01,,,,
NKX3-2,MS00573;4.86E-01,,,,
MEF2B,MS00075;4.90E-01,,,,
NKX2-8,MS00571;4.93E-01,,,,
Tbx21,MC00356;4.94E-01,,,,
ETV7,M00678;4.97E-01,,,,
ISL2,MS00528;5.01E-01,,,,
IKZF1,M00088;5.02E-01,M00141;8.60E-01,,,
FOXL1,MS00373;5.08E-01,MS00372;6.79E-01,,,
TEAD3,MS00222;5.12E-01,MS00221;5.24E-01,,,
GBX2,MS00461;5.13E-01,MS00460;6.86E-01,,,
Bcl6,MC00111;5.14E-01,,,,
FOXA1,MC00311;5.23E-01,,,,
Nkx2-4,UP00107;5.34E-01,,,,
Pax3,MC00260;5.35E-01,,,,
Bbx,UP00012;5.39E-01,,,,
BHLHE23,MS00250;5.42E-01,,,,
FOXJ3,MS00369;5.42E-01,MS00367;7.95E-01,MS00370;9.79E-01,,
Zfp652,MS00501;5.52E-01,,,,
Pou3f3,UP00211;5.56E-01,,,,
NR2E3,MA0164;5.59E-01,M01650;9.88E-01,,,
TFAP4,MS00287;5.60E-01,,,,
HOXD3,UP00241;5.61E-01,,,,
TGIF2LX,MS00095;5.64E-01,,,,
PDX1,MS00588;5.69E-01,MS00589;7.36E-01,,,
SFPI1,MC00513;5.70E-01,,,,
PRDM1,MS00168;5.73E-01,,,,
VAX1,MS00620;5.82E-01,,,,
NR2F1,MA0017;5.87E-01,MS00657;6.59E-01,,,
PRRX2,MS00603;6.04E-01,,,,
Zfp410,UP00033;6.13E-01,,,,
FOXA2,MC00217;6.16E-01,,,,
PBX1,UP00185;6.20E-01,,,,
VAX2,MS00621;6.27E-01,,,,
Meis2,MS00087;6.34E-01,MS00086;7.15E-01,,,
Nr1d1,MC00524;6.57E-01,,,,
FOXC1,MS00349;6.58E-01,MS00351;6.64E-01,MS00350;7.15E-01,,
Foxf1a,M00294;6.59E-01,,,,
GBX1,MS00459;6.68E-01,,,,
HESX1,MS00470;6.68E-01,,,,
BCL11A,MC00474;6.73E-01,,,,
Zfp187,UP00082;6.73E-01,,,,
Cebpa,MC00122;6.75E-01,,,,
TBX15,MS00192;6.75E-01,,,,
NFATC2,MA0152;6.82E-01,,,,
Foxa2,MC00105;6.93E-01,,,,
Dbx2,UP00218;6.99E-01,,,,
MEF2D,MS00076;7.00E-01,,,,
CUX2,MS00634;7.02E-01,,,,
FOXJ2,MS00366;7.06E-01,,,,
TBR1,MS00191;7.10E-01,,,,
Stat5b,MC00204;7.14E-01,,,,
POU6F2,MS00155;7.17E-01,,,,
HBP1,UP00055;7.25E-01,,,,
SRY,MS00787;7.29E-01,MA0084;8.03E-01,MS00788;9.60E-01,,
TCF12,MC00126;7.41E-01,,,,
SOX18,MS00753;7.42E-01,,,,
Rxrg,MC00511;7.45E-01,,,,
TBX18,M01262;7.53E-01,,,,
SPDEF,MS00033;7.57E-01,,,,
OLIG3,MS00280;7.59E-01,,,,
FOXC2,MS00352;7.61E-01,MS00354;9.14E-01,,,
Spi1,MC00506;7.66E-01,,,,
SOX8,MS00774;7.67E-01,MS00771;9.18E-01,,,
PKNOX2,MS00092;7.68E-01,,,,
STAT4,MC00347;7.75E-01,,,,
TGIF1,MS00094;7.86E-01,,,,
Scx,MC00504;7.90E-01,,,,
TBX1,MS00197;7.93E-01,,,,
TEAD4,MS00224;7.99E-01,,,,
Tcf3,MC00265;8.15E-01,,,,
LMO2,MC00162;8.15E-01,,,,
GATA6,MC00117;8.17E-01,,,,
Olig2,MC00341;8.24E-01,,,,
MEIS2,MS00083;8.24E-01,,,,
ZNF410,MS00412;8.34E-01,,,,
MSX2,MS00561;8.35E-01,,,,
TCF7L2,MC00309;8.42E-01,,,,
Sox10,MS00794;8.44E-01,,,,
GATA3,MC00119;8.47E-01,,,,
PKNOX1,MS00091;8.54E-01,,,,
RARB,MS00811;8.57E-01,,,,
GATA4,M00632;8.57E-01,,,,
OLIG2,MS00277;8.72E-01,,,,
Smad2/3,MC00146;8.74E-01,,,,
Gata4,MC00324;8.76E-01,,,,
Foxc1,MS00388;8.79E-01,,,,
Rbfox2,MC00416;8.86E-01,,,,
SPI1,MC00151;8.87E-01,,,,
MAFA,M01709;8.93E-01,,,,
Myod1,MC00369;9.06E-01,,,,
OLIG1,MS00276;9.07E-01,,,,
Atoh1,MC00414;9.13E-01,MS00244;9.85E-01,,,
ZNF628,M01081;9.16E-01,,,,
SOX14,MS00748;9.16E-01,,,,
HSF2,MS00059;9.23E-01,,,,
Cbfa2t2,MC00514;9.26E-01,,,,
TGIF2,MS00096;9.26E-01,,,,
FOSL1,MC00351;9.26E-01,,,,
Yy2,M01694;9.26E-01,,,,
Myf5,MC00195;9.28E-01,,,,
GATA1,MC00120;9.29E-01,,,,
DMRT1,M01146;9.38E-01,,,,
Nanog,MC00226;9.39E-01,,,,
MYOG,M00712;9.45E-01,,,,
Meis1,MC00507;9.45E-01,,,,
POLR2B,MC00505;9.50E-01,,,,
BCL6B,MS00011;9.52E-01,,,,
Nkx2-5,MC00178;9.57E-01,,,,
Pou5f1,MC00233;9.59E-01,,,,
Nkx2-6,UP00147;9.60E-01,,,,
BHLHE22,MS00249;9.61E-01,,,,
NR4A2,MS00665;9.63E-01,,,,
BHLHA15,MS00245;9.66E-01,,,,
SNAI2,MS00201;9.69E-01,,,,
RORB,M01722;9.69E-01,,,,
Rxra,MC00471;9.72E-01,,,,
Gata3,MC00326;9.74E-01,,,,
Gata2,MC00325;9.75E-01,,,,
GATA2,MC00118;9.76E-01,,,,
NFIA,MS00820;9.81E-01,,,,
Nr2f6,MS00669;9.84E-01,,,,
Gata1,MC00327;9.84E-01,,,,
NR1H4,M01268;9.85E-01,,,,
JUND,MC00456;9.88E-01,,,,
ZEB1,MA0103;9.88E-01,,,,
POU5F1,MC00378;9.89E-01,,,,
NEUROG2,MS00272;9.89E-01,,,,
FOS,MC00330;9.91E-01,,,,
Neurod1,MC00354;9.92E-01,,,,
ATF5,M01295;9.92E-01,,,,
Nr1d2,MC00186;9.94E-01,,,,
Jun,MC00349;9.98E-01,,,,
NFE2,MS00336;9.99E-01,,,,
Srf,MC00329;9.99E-01,,,,
JUNB,MC00371;1.00E+00,,,,
PPARA,M01282;1.00E+00,,,,
