Transcription Factor,1st Sample p-value,2nd Sample p-value,3rd Sample p-value,4th Sample p-value,5th Sample p-value
BHLHE22,MS00249;1.30E-01,,,,
Hoxb3,UP00137;1.32E-01,,,,
Hmx2,UP00155;1.33E-01,,,,
AIRE,M00999;1.33E-01,,,,
HOXB6,UP00259;1.34E-01,,,,
Tead4,MC00157;1.36E-01,,,,
OTX2,MS00585;1.37E-01,,,,
HOXA6,UP00182;1.37E-01,,,,
Alx4,MS00408;1.38E-01,,,,
CUX2,MS00634;1.39E-01,,,,
MEF2B,MS00075;1.40E-01,,,,
TBR1,MS00191;1.40E-01,,,,
PDX1,MS00589;1.41E-01,MS00588;2.44E-01,,,
NKX6-2,MS00577;1.41E-01,,,,
SNAI2,MS00201;1.43E-01,,,,
Hoxc10,MS00517;1.43E-01,MS00518;2.57E-01,,,
NFATC2,MA0152;1.44E-01,,,,
POU3F4,UP00105;1.44E-01,MS00147;4.16E-01,MS00145;7.87E-01,,
HSF4,MS00060;1.45E-01,,,,
T,MS00218;1.48E-01,,,,
Sox3,MS00805;1.50E-01,MS00803;2.39E-01,,,
Sox11,MS00795;1.50E-01,UP00030;4.17E-01,,,
HOXA5,UP00189;1.51E-01,,,,
Hmbox1,UP00161;1.58E-01,,,,
MAFB,UP00045;1.59E-01,,,,
Rxrg,MC00511;1.59E-01,,,,
Zfp410,UP00033;1.60E-01,,,,
TEAD4,MS00224;1.61E-01,,,,
HOXA7,M01108;1.62E-01,UP00164;5.97E-01,,,
EVX1,MS00454;1.63E-01,,,,
Sox14,UP00004;1.66E-01,,,,
FOSL1,MC00351;1.68E-01,,,,
RARB,MS00811;1.72E-01,,,,
HOXC13,MS00504;1.72E-01,MS00505;4.76E-01,,,
RFX1,MA0365;1.72E-01,,,,
RAX,MS00606;1.74E-01,,,,
VSX2,MS00627;1.75E-01,,,,
CDX1,MS00425;1.77E-01,,,,
DLX2,MS00428;1.78E-01,UP00126;3.97E-01,,,
Hoxb4,MC00136;1.81E-01,UP00144;1.87E-01,,,
POU3F3,MS00143;1.86E-01,MS00144;2.81E-01,MS00142;7.98E-01,,
JUNB,MC00371;1.86E-01,,,,
CLOCK,MS00253;1.87E-01,,,,
BHLHA15,MS00245;1.87E-01,,,,
ALX4,MS00404;1.91E-01,UP00187;2.80E-01,,,
NR6A1,M00526;1.93E-01,,,,
ALX1,M01453;1.93E-01,M00416;7.30E-01,,,
SRF,MC00355;1.97E-01,,,,
HOXD3,UP00241;1.97E-01,,,,
POU6F1,M00465;1.97E-01,M01479;8.69E-01,,,
NKX2-2,UP00231;1.99E-01,,,,
TAL1,MC00458;2.01E-01,M00993;9.57E-01,,,
NR2F1,MA0017;2.01E-01,MS00657;6.81E-01,,,
GZF1,M01069;2.08E-01,,,,
HOXD13,MS00510;2.08E-01,MS00511;4.24E-01,,,
Zfp187,UP00082;2.08E-01,,,,
PRDM4,MS00726;2.09E-01,,,,
BARX2,UP00151;2.10E-01,,,,
EN1,MS00449;2.11E-01,MS00446;2.79E-01,,,
Sox21,UP00071;2.17E-01,,,,
Hoxc9,MC00402;2.17E-01,,,,
Bbx,UP00012;2.20E-01,,,,
BHLHE23,MS00250;2.21E-01,,,,
USF1,MC00248;2.24E-01,,,,
Sox1,UP00069;2.25E-01,MS00800;3.87E-01,MS00802;6.00E-01,,
Nkx1-2,UP00139;2.26E-01,,,,
NFATC1,MC00211;2.30E-01,,,,
CDC5L,M00478;2.34E-01,,,,
MAFA,M01709;2.34E-01,,,,
DLX5,MS00431;2.38E-01,,,,
OTX1,MS00582;2.38E-01,,,,
Olig2,MC00341;2.40E-01,,,,
PRDM1,MS00168;2.44E-01,,,,
HMX1,MS00473;2.46E-01,,,,
Meis3,MS00088;2.46E-01,MS00089;7.43E-01,,,
Sox2,MC00303;2.47E-01,,,,
ZNF217,M01306;2.49E-01,,,,
LHX2,MS00536;2.50E-01,MS00537;3.38E-01,,,
Dlx2,MS00440;2.52E-01,,,,
HNF1A,MS00476;2.53E-01,,,,
Spic,MS00041;2.55E-01,,,,
Bcl6,MC00111;2.55E-01,,,,
FOXJ2,MS00366;2.58E-01,,,,
NFAT5,MS00106;2.61E-01,,,,
Hoxd1,UP00140;2.61E-01,,,,
Foxf1a,M00294;2.62E-01,,,,
NR1I2,M00964;2.63E-01,,,,
POU4F2,MS00149;2.63E-01,,,,
NR2E3,MA0164;2.64E-01,M01650;7.37E-01,,,
LMX1A,MS00543;2.65E-01,,,,
HOXB5,MS00493;2.71E-01,UP00214;3.92E-01,,,
MEIS1,UP00186;2.72E-01,MC00520;8.55E-01,,,
DMRT2,M01147;2.74E-01,,,,
Dmrta1,M01149;2.75E-01,,,,
HOXB2,MS00491;2.75E-01,,,,
DUXA,MS00438;2.76E-01,,,,
Hoxc6,UP00260;2.76E-01,,,,
Pou5f1,MC00233;2.77E-01,,,,
Myf5,MC00195;2.85E-01,,,,
OLIG2,MS00277;2.89E-01,,,,
ZNF333,M01230;2.90E-01,,,,
SOX21,MS00757;2.92E-01,MS00759;4.15E-01,MS00755;6.11E-01,,
HOXC9,UP00197;2.92E-01,,,,
Nanog,MC00226;2.94E-01,,,,
MEF2D,MS00076;2.95E-01,,,,
Otx1,MS00586;2.95E-01,,,,
ETV7,M00678;2.96E-01,,,,
Smad2/3,MC00146;3.00E-01,,,,
Bsx,UP00138;3.01E-01,,,,
POU4F1,MS00148;3.01E-01,,,,
POU3F2,UP00128;3.01E-01,MS00140;4.99E-01,MS00141;8.21E-01,,
Meox2,MS00563;3.07E-01,,,,
ZNF354C,MA0130;3.08E-01,,,,
Atf4,MS00295;3.13E-01,,,,
MEF2C,MC00231;3.16E-01,,,,
ID4,MS00261;3.17E-01,,,,
Nkx6-1,MS00581;3.17E-01,,,,
ISL2,MS00528;3.17E-01,,,,
MYF6,MS00269;3.19E-01,,,,
Nr1d1,MC00524;3.21E-01,,,,
SF1,M01132;3.25E-01,,,,
GBX2,MS00460;3.27E-01,MS00461;5.13E-01,,,
Hoxd10,UP00121;3.28E-01,,,,
RFX5,MS00169;3.32E-01,,,,
Sox8,UP00051;3.32E-01,,,,
Tcf3,MC00265;3.37E-01,,,,
En2,MS00458;3.40E-01,,,,
SOX2,MC00269;3.43E-01,MS00762;7.88E-01,,,
Lhx4,MS00547;3.46E-01,,,,
Dbx2,UP00218;3.49E-01,,,,
FOS,MC00330;3.50E-01,,,,
RBPJ,M01112;3.53E-01,,,,
HMGA2,M01300;3.59E-01,,,,
ZNF238,MS00390;3.60E-01,,,,
Gbx2,MS00469;3.61E-01,,,,
HOXC4,UP00113;3.62E-01,,,,
HOXA4,M00640;3.65E-01,UP00196;3.89E-01,,,
Gbx1,MS00467;3.71E-01,,,,
Esrra,MS00641;3.79E-01,,,,
POU2F1,UP00254;3.80E-01,MS00131;4.74E-01,MC00288;5.88E-01,MS00132;6.66E-01,
Sox30,UP00023;3.84E-01,,,,
HOXC8,UP00242;3.84E-01,,,,
SOX5,UP00091;3.85E-01,,,,
HOXB3,MS00492;3.87E-01,,,,
Stat5b,MC00204;3.87E-01,,,,
SOX4,MS00766;3.91E-01,UP00401;4.85E-01,,,
TBX1,MS00197;3.93E-01,,,,
ESRRA,MS00829;3.94E-01,,,,
Rela,MC00135;3.99E-01,,,,
ONECUT2,MS00679;4.02E-01,,,,
ESX1,MS00452;4.04E-01,,,,
MEOX1,MS00551;4.07E-01,,,,
NR4A2,MS00665;4.08E-01,,,,
POU2F3,MS00137;4.10E-01,MS00136;4.36E-01,,,
TBX15,MS00192;4.14E-01,,,,
SOX7,MS00770;4.16E-01,MS00769;7.92E-01,,,
HOXD8,MS00513;4.26E-01,,,,
SOX15,MS00750;4.26E-01,,,,
EN2,MS00450;4.28E-01,,,,
NFIA,MS00820;4.31E-01,,,,
Sox15,UP00075;4.32E-01,,,,
Meis2,MS00087;4.48E-01,MS00086;9.59E-01,,,
GBX1,MS00459;4.49E-01,,,,
OLIG1,MS00276;4.51E-01,,,,
MIXL1,MS00555;4.55E-01,,,,
NKX6-1,MS00575;4.56E-01,,,,
TCF7L2,MC00309;4.60E-01,,,,
Pax3,MC00260;4.71E-01,,,,
POU5F1P1,MS00153;4.72E-01,MS00152;5.89E-01,,,
SIX2,UP00159;4.73E-01,,,,
Zfp105,UP00037;4.78E-01,,,,
Pdx1,MC00165;4.82E-01,,,,
Hoxa2,MS00516;4.87E-01,,,,
HOXA2,MS00487;4.89E-01,,,,
TBX18,M01262;4.90E-01,,,,
SPIB,MS00039;4.93E-01,MA0081;5.01E-01,,,
HOXA1,MS00486;5.02E-01,,,,
Zfp652,MS00501;5.04E-01,,,,
Sox10,MS00794;5.16E-01,,,,
Nobox,MA0125;5.17E-01,,,,
Pou3f3,UP00211;5.25E-01,,,,
SIX1,UP00192;5.27E-01,,,,
OLIG3,MS00280;5.32E-01,,,,
MSC,MS00807;5.37E-01,,,,
TBX22,M01195;5.46E-01,,,,
Npas4,MC00370;5.53E-01,,,,
SATB1,M01723;5.55E-01,,,,
SIX3,UP00195;5.56E-01,,,,
ONECUT1,MS00667;5.67E-01,,,,
Tal1,MC00388;5.70E-01,,,,
STAT4,MC00347;5.77E-01,,,,
Nkx2-6,UP00147;5.81E-01,,,,
POU4F3,MS00151;5.81E-01,,,,
Esrrb,MC00512;5.85E-01,,,,
ZNF628,M01081;5.90E-01,,,,
Mafk,UP00044;6.01E-01,,,,
SPI1,MC00151;6.02E-01,,,,
Srf,MC00329;6.03E-01,,,,
SOX10,MA0442;6.08E-01,MS00740;6.11E-01,MS00744;7.28E-01,,
DLX1,MS00427;6.10E-01,,,,
PAX7,MS00126;6.12E-01,,,,
ZSCAN4,MS00490;6.14E-01,,,,
NFE2,MS00336;6.19E-01,,,,
TGIF2,MS00096;6.23E-01,,,,
ZNF75A,MS00468;6.23E-01,,,,
NR4A1,MC00280;6.29E-01,,,,
MYOG,M00712;6.31E-01,,,,
TFAP4,MS00287;6.34E-01,,,,
Atoh1,MS00244;6.37E-01,MC00414;7.13E-01,,,
MEIS3,MS00085;6.38E-01,MS00084;6.52E-01,,,
TGIF1,MS00094;6.46E-01,,,,
NR1H4,M01268;6.50E-01,,,,
PBX1,UP00185;6.52E-01,,,,
Ebf1,MC00358;6.67E-01,,,,
Nr2f6,MS00669;6.71E-01,,,,
Nkx2-5,MC00178;6.93E-01,,,,
NKX2-1,M01312;6.94E-01,,,,
Vax1,UP00215;6.94E-01,,,,
Rxra,MC00471;6.95E-01,,,,
ATF5,M01295;6.96E-01,,,,
BCL6B,MS00011;7.15E-01,,,,
Yy2,M01694;7.20E-01,,,,
TGIF2LX,MS00095;7.22E-01,,,,
Nr1d2,MC00186;7.22E-01,,,,
Spi1,MC00506;7.24E-01,,,,
Sox12,UP00101;7.26E-01,,,,
POU5F1,MC00378;7.30E-01,,,,
ZNF232,MS00728;7.31E-01,,,,
HBP1,UP00055;7.45E-01,,,,
SFPI1,MC00513;7.47E-01,,,,
Pknox2,MS00093;7.53E-01,,,,
Scx,MC00504;7.56E-01,,,,
ONECUT3,MS00690;7.59E-01,,,,
SIX6,UP00388;7.64E-01,,,,
GATA6,MC00117;7.65E-01,,,,
POLR2B,MC00505;7.66E-01,,,,
Gata5,UP00080;7.77E-01,,,,
GATA3,MC00119;7.83E-01,,,,
Sox7,UP00034;7.90E-01,,,,
SPDEF,MS00033;7.99E-01,,,,
GATA1,MC00120;8.08E-01,,,,
Tcf7,MS00054;8.14E-01,,,,
Gata4,MC00324;8.14E-01,,,,
GATA2,MC00118;8.23E-01,,,,
Dmrtc2,M01151;8.24E-01,,,,
PKNOX1,MS00091;8.28E-01,,,,
NEUROG2,MS00272;8.41E-01,,,,
SOX14,MS00748;8.45E-01,,,,
ZEB1,MA0103;8.60E-01,,,,
SOX18,MS00753;8.63E-01,,,,
FIGLA,MS00254;8.63E-01,,,,
HSF2,MS00059;8.69E-01,,,,
ZNF410,MS00412;8.70E-01,,,,
SOX13,UP00096;8.73E-01,,,,
MEIS2,MS00083;8.75E-01,,,,
Neurod1,MC00354;8.88E-01,,,,
Gata3,MC00326;8.95E-01,,,,
HMX2,MS00474;8.95E-01,,,,
PPARA,M01282;8.97E-01,,,,
Gata2,MC00325;9.16E-01,,,,
Cbfa2t2,MC00514;9.17E-01,,,,
Gata1,MC00327;9.17E-01,,,,
Nr5a2,MC00352;9.20E-01,,,,
BACH1,M00495;9.22E-01,,,,
LEF1,MS00051;9.31E-01,,,,
PKNOX2,MS00092;9.36E-01,,,,
RORB,M01722;9.40E-01,,,,
Meis1,MC00507;9.41E-01,,,,
LMO2,MC00162;9.54E-01,,,,
ISL1,M01127;9.71E-01,,,,
Nkx2-4,UP00107;9.74E-01,,,,
TCF7L1,MS00053;9.75E-01,,,,
DMRT1,M01146;9.96E-01,,,,
