Transcription Factor,1st Sample p-value,2nd Sample p-value,3rd Sample p-value,4th Sample p-value,5th Sample p-value
WDHD1,77260;1.64E-10,77259;1.34E-09,,,
E2F2,38865;1.94E-10,42757;1.00E+00,,,
TRIM28,70926;1.95E-10,57090;1.18E-09,49606;3.18E-08,52087;1.05E-07,46305;1.22E-07
DIDO1,62904;2.02E-10,62905;5.62E-10,,,
RXRA,46125;2.05E-10,38864;4.18E-09,46242;6.93E-07,46356;2.93E-05,36820;3.85E-04
ZBTB7A,46295;2.30E-10,67686;1.20E-08,46102;5.31E-08,67683;1.32E-07,67685;3.12E-07
ZNF75A,77257;2.42E-10,77265;1.60E-03,,,
HOXA4,42720;2.43E-10,,,,
GATAD2B,71067;2.54E-10,63455;9.44E-03,63454;1.45E-02,,
BMI1,49267;2.55E-10,8553;2.92E-04,50021;4.57E-04,49259;8.75E-04,49247;3.56E-03
STAG1,42482;2.58E-10,42312;4.26E-10,42332;4.57E-10,42331;6.06E-10,42352;8.01E-10
NKX2-1,74052;2.58E-10,35474;6.60E-10,35475;1.40E-05,74050;1.84E-05,35471;5.71E-04
ZBTB48,75273;2.61E-10,75275;6.30E-10,75284;2.81E-09,75287;7.46E-08,65155;1.57E-07
GLIS2,63825;2.62E-10,63826;1.11E-09,38768;5.50E-03,,
FOXP3,44098;2.63E-10,44099;3.69E-05,44101;5.34E-03,44100;6.59E-03,38703;1.00E+00
ELK4,1215;2.66E-10,45755;1.45E-09,1214;1.01E-08,45724;1.61E-05,1173;7.03E-05
EZH2,41788;2.73E-10,34326;9.19E-06,74684;1.30E-05,48763;3.66E-05,50375;1.41E-03
RUVBL1,74673;3.31E-10,,,,
ZNF335,63295;3.51E-10,63294;3.43E-08,70556;5.60E-05,70555;3.27E-03,70558;5.77E-03
NANOG,46173;3.98E-10,955;2.11E-08,51514;3.56E-08,71758;9.18E-06,71756;5.66E-05
FOS,1741;4.41E-10,1992;4.71E-08,45959;4.71E-08,45853;4.89E-08,1991;2.50E-07
SMARCB1,45779;5.14E-10,1345;5.14E-10,33865;1.11E-03,45940;2.11E-03,58468;3.63E-03
HNF4A,45790;5.53E-10,371;1.17E-07,7343;1.37E-07,1447;1.34E-06,372;2.31E-06
ZNF263,45726;5.60E-10,73965;5.13E-06,45958;3.60E-04,2158;3.61E-03,42885;3.81E-03
EBF1,59344;7.01E-10,46129;8.43E-07,59345;4.39E-05,45656;6.31E-05,48179;2.69E-03
NCOR1,53419;7.13E-10,8566;2.99E-06,8565;5.92E-05,35091;3.18E-04,39656;1.71E-03
CNOT3,76965;7.30E-10,76964;6.07E-05,76966;5.78E-03,,
PHF2,76469;7.94E-10,76468;1.53E-07,,,
ERCC6,49036;9.06E-10,49033;2.50E-04,49030;3.23E-03,49027;4.77E-03,44356;5.99E-03
TCF4,72367;9.27E-10,72366;2.66E-09,5457;3.71E-04,54670;1.64E-03,54662;2.35E-03
KLF15,65072;9.35E-10,65197;2.45E-09,65198;1.78E-05,42729;5.43E-03,
ICE1,39920;1.04E-09,39914;1.69E-09,39919;1.19E-02,,
ZNF121,65114;1.11E-09,65170;6.54E-07,63038;4.62E-04,63037;5.46E-03,
NR2F2,36804;1.33E-09,43165;2.65E-09,63319;5.61E-09,62909;6.34E-08,46249;3.93E-07
SETDB1,45386;1.44E-09,8772;1.44E-09,45887;2.19E-06,2123;1.79E-05,2974;6.99E-05
SP4,46179;1.46E-09,65110;3.39E-09,65111;1.91E-08,65112;1.93E-03,
FOSL1,47287;1.50E-09,46296;4.58E-08,46212;9.65E-07,63076;4.49E-05,46175;4.80E-04
JMJD1C,57960;1.51E-09,59004;1.44E-07,59001;2.45E-06,59006;3.60E-03,
NFYB,2095;1.54E-09,45625;3.02E-09,45758;1.30E-07,45936;2.73E-05,42773;5.21E-03
L3MBTL4,77271;1.89E-09,,,,
TEAD4,46210;1.92E-09,46348;1.11E-08,46189;7.64E-08,46238;6.08E-07,46107;1.07E-06
GLIS1,65214;2.06E-09,63689;1.32E-06,63690;2.39E-04,38673;1.20E-03,
PRDM10,63034;2.16E-09,63035;1.17E-08,,,
EGR2,65147;2.20E-09,64861;4.95E-07,64860;5.42E-07,65179;1.85E-06,34563;8.11E-05
BRPF3,76496;2.28E-09,76495;4.50E-08,76494;3.71E-06,,
ZNF701,77258;2.36E-09,77057;6.77E-03,,,
ZNF692,63537;2.54E-09,63538;1.14E-07,,,
RUNX1T1,40164;2.56E-09,39784;6.21E-03,58032;2.13E-02,35300;1.02E-01,39786;1.58E-01
MRE11A,51839;2.79E-09,51838;1.25E-06,,,
RBCK1,38695;3.16E-09,,,,
MAFB,50112;3.30E-09,42691;6.05E-03,,,
DAXX,54104;3.34E-09,54105;1.24E-05,,,
MEF2A,46123;3.65E-09,46283;9.90E-06,46352;6.28E-04,38847;4.76E-03,
ETV7,38647;3.68E-09,,,,
RAG2,55543;3.70E-09,,,,
SP7,63654;3.78E-09,63653;8.79E-09,,,
DNMT3B,70174;4.13E-09,62874;1.27E-08,62875;6.05E-08,70178;5.95E-07,32823;9.22E-05
ARNTL,42749;4.32E-09,71023;1.88E-08,71024;6.16E-04,42643;5.51E-03,59579;9.83E-03
DROSHA,63270;4.84E-09,63271;4.74E-03,62573;5.54E-03,70104;5.78E-03,62572;6.55E-03
RELB,76402;5.29E-09,68052;1.48E-05,76403;5.47E-05,68053;1.18E-03,42745;6.27E-03
MLLT1,63875;5.73E-09,74315;6.30E-08,74292;3.43E-07,63876;2.85E-06,74318;2.67E-04
LMO1,73854;5.82E-09,36369;5.76E-03,36367;1.00E+00,,
HEXIM1,72603;6.17E-09,68827;6.17E-09,72608;1.83E-08,57092;7.38E-08,72604;5.41E-07
RAD21,63055;6.33E-09,42798;7.75E-09,63056;8.09E-09,64857;1.32E-07,64856;6.38E-07
CTCFL,55779;6.57E-09,55775;3.61E-08,55784;4.26E-07,46293;1.07E-06,55785;1.77E-06
FOXO1,54243;6.89E-09,58300;5.22E-04,75853;2.71E-03,58301;6.69E-03,75852;1.04E-02
C17orf49,1223;7.11E-09,1227;2.91E-06,,,
SMC1A,9317;7.19E-09,9319;9.60E-09,56558;3.91E-05,56557;2.09E-04,38778;2.44E-04
FOXD2,38635;7.69E-09,,,,
KLF6,67600;9.17E-09,42730;1.20E-03,,,
GTF2E2,63822;9.24E-09,63821;6.17E-03,,,
GMEB1,38799;9.27E-09,,,,
CTBP2,45693;9.97E-09,50251;6.88E-03,50249;1.29E-02,,
ZNF711,2685;1.02E-08,,,,
LYL1,38829;1.08E-08,59007;9.37E-02,58999;9.87E-02,36247;1.48E-01,59005;2.62E-01
SLC22A2,69220;1.08E-08,69219;3.84E-06,,,
TTF1,47579;1.09E-08,47578;2.79E-08,,,
MBD1_isoform2,63122;1.09E-08,63123;4.41E-05,,,
FOXJ2,64653;1.15E-08,64654;6.84E-07,42828;5.93E-03,,
ZNF589,64009;1.17E-08,64008;2.60E-07,,,
PROX1,49669;1.36E-08,74485;2.24E-03,74488;1.06E-02,,
ZEB2,63536;1.49E-08,63535;4.07E-07,63282;1.64E-04,62509;2.94E-04,63283;1.25E-03
ZKSCAN1,45786;1.51E-08,64746;2.19E-08,64745;7.60E-08,63615;1.24E-02,63614;4.80E-02
ZNF382,64693;1.52E-08,65076;2.79E-04,64694;3.81E-04,65075;5.08E-04,65074;7.18E-03
MYCN,75840;1.54E-08,69364;1.17E-03,,,
SNAPC1,35268;1.72E-08,36355;2.05E-02,,,
POLR3D,74909;1.75E-08,74907;9.30E-08,74906;1.45E-05,68066;1.41E-03,36363;1.43E-03
CLOCK,38772;1.75E-08,71021;2.52E-04,71022;3.39E-03,59585;5.00E-03,68103;7.01E-02
ZXDC,77256;1.81E-08,,,,
RUNX3,46131;1.88E-08,,,,
TBL1XR1,45660;1.97E-08,45876;3.20E-08,45935;4.25E-06,,
IKZF1,57640;2.28E-08,64735;1.30E-07,64734;2.04E-06,64919;4.63E-06,73234;1.68E-05
PKNOX1,62761;2.40E-08,62762;8.47E-07,,,
ZNF766,62946;2.64E-08,62947;3.66E-07,73929;5.71E-03,,
PPARG,50411;2.71E-08,55132;5.53E-06,55130;2.34E-05,55137;2.85E-05,69797;1.51E-04
FOSL2,46346;2.74E-08,46243;1.17E-07,63858;1.94E-06,54241;2.69E-06,46072;4.29E-06
MEN1,73848;3.24E-08,73849;4.10E-08,73756;7.35E-03,73757;7.41E-03,
CD74,76930;3.28E-08,76928;1.45E-03,76926;2.73E-03,76925;5.06E-03,76931;5.53E-03
KLF4,48800;3.92E-08,67601;5.97E-05,63140;3.02E-04,36821;4.66E-04,63139;4.92E-03
PAX6,50898;4.20E-08,71776;3.96E-03,51532;7.26E-03,71777;1.72E-02,
NBN,62659;4.50E-08,63182;2.10E-07,62658;1.01E-05,63978;2.72E-03,63979;6.32E-03
GTF3C2,45901;4.65E-08,45756;7.23E-06,,,
ZNF501,63631;5.00E-08,63632;2.61E-05,,,
LHX2,38679;5.43E-08,50899;4.77E-01,,,
OSR2,65108;5.73E-08,63285;3.05E-07,63286;4.77E-05,,
NFIC,46343;5.77E-08,46240;3.47E-07,46101;2.96E-06,46111;3.23E-06,
MYBL2,46241;5.99E-08,5890;2.01E-03,38735;6.27E-03,56251;8.75E-03,5891;9.88E-03
TARDBP,63523;6.04E-08,63522;1.43E-06,62580;7.44E-05,62579;4.24E-04,
EED,62965;6.10E-08,62964;9.37E-07,50371;4.28E-03,41188;2.63E-02,41187;4.89E-01
NR2F1,56817;6.12E-08,64996;1.74E-07,56818;9.53E-07,64997;1.30E-05,35628;5.23E-03
ZBTB10,42804;6.55E-08,,,,
POU5F1,63136;8.93E-08,63393;3.10E-07,5753;5.02E-07,39513;7.22E-05,33864;8.53E-05
ZNF35,65180;1.01E-07,,,,
DEAF1,63449;1.08E-07,,,,
EZH1,50373;1.19E-07,50374;2.53E-07,50377;2.48E-04,50378;6.97E-03,
ATOH1,38856;1.27E-07,,,,
RUNX2,74116;1.30E-07,74117;3.26E-06,74546;3.89E-04,5373;3.17E-01,
SUMO1,35724;1.37E-07,35700;1.70E-06,35694;1.10E-05,34366;1.98E-04,34374;3.49E-04
ZNF189,77164;1.40E-07,,,,
ZMIZ1,45919;1.47E-07,64816;3.10E-03,64817;1.14E-02,,
NR4A1,68310;1.58E-07,68309;6.69E-06,62814;2.78E-05,42741;9.05E-05,7489;4.45E-03
ZNF175,62530;1.71E-07,62529;1.24E-06,65070;4.36E-03,62714;9.20E-03,62713;1.32E-02
t-IgG-control,63031;1.72E-07,63030;1.70E-03,,,
ARNT,5517;1.92E-07,62869;8.18E-04,38723;3.45E-03,62868;9.37E-03,33032;1.98E-02
UHRF2,76568;1.98E-07,,,,
ZFP69B,63424;2.11E-07,63423;5.65E-07,73978;3.77E-03,,
ELF3,67615;2.21E-07,67597;1.91E-05,38646;6.30E-03,,
SPIN1,74573;2.30E-07,,,,
TCF21,52495;2.59E-07,52496;1.06E-06,52498;7.20E-04,52497;8.01E-03,
HINFP,38704;3.02E-07,64045;6.28E-05,64046;1.75E-04,70796;3.59E-03,70797;9.36E-03
CHAMP1,62619;3.03E-07,62620;6.76E-04,,,
ZNF101,63633;3.30E-07,63634;1.02E-05,73976;5.38E-02,,
FEZF1,65116;3.40E-07,64604;1.66E-02,64605;8.60E-02,,
CDK12,56010;3.46E-07,,,,
ZNF324,64443;3.54E-07,64444;2.27E-05,65144;8.86E-05,73957;8.08E-03,
KAT2B,45742;3.59E-07,4418;1.39E-06,45635;3.52E-04,8788;9.98E-03,45418;9.98E-03
5HMC,44876;3.67E-07,44877;7.18E-07,44875;5.64E-04,55290;6.24E-04,55288;5.01E-03
AGO1,44026;3.93E-07,48610;5.50E-03,48609;9.11E-03,48594;7.06E-02,48601;7.06E-02
KLF12,65071;3.94E-07,,,,
HNF4G,46239;4.20E-07,63225;4.21E-05,63224;9.58E-05,1452;8.08E-03,42832;1.00E+00
ZBED1,62980;4.46E-07,62981;2.03E-03,,,
MBD4,46251;4.47E-07,,,,
BCLAF1,6958;5.32E-07,46288;7.81E-07,,,
TBX21,33678;5.53E-07,64375;4.71E-04,64376;2.42E-03,,
ARID3A,45806;5.61E-07,45897;9.87E-05,74657;3.04E-03,,
ASCL2,38812;5.76E-07,,,,
MYF5,72878;5.83E-07,,,,
SMARCC2,1347;5.86E-07,45787;5.86E-07,,,
NFKB2,77449;5.99E-07,77450;3.73E-03,38844;7.36E-03,,
ZKSCAN8,63611;6.18E-07,63610;3.77E-05,,,
TERC,32856;6.30E-07,32848;1.12E-05,32850;2.68E-05,32853;7.43E-04,
CASP8AP2,38860;6.41E-07,70859;7.46E-03,70856;1.40E-02,42754;1.00E+00,
ZNF24,63440;6.42E-07,65032;1.18E-05,63441;2.83E-04,65031;6.19E-03,62763;1.46E-02
SRSF3,63150;7.05E-07,64771;1.36E-05,64770;1.67E-05,63151;7.76E-05,
ZC3H8,63718;7.15E-07,39918;1.39E-04,63719;1.87E-04,,
NR1H3,69802;7.28E-07,69800;2.46E-05,69799;2.50E-05,69801;9.58E-05,41168;5.48E-03
CBX3,46209;7.65E-07,46291;2.84E-06,9228;3.51E-06,9230;3.19E-04,9232;3.01E-03
IRF3,45748;8.27E-07,45609;3.91E-05,45831;6.56E-04,42679;6.06E-03,
NEUROG2,76812;8.47E-07,76810;8.98E-07,76811;6.46E-06,76814;7.19E-05,76809;2.44E-04
EOMES,1006;8.59E-07,51445;3.06E-03,38649;5.51E-03,51448;2.68E-02,
ZNF770,65164;8.78E-07,,,,
ZNF750,48799;9.99E-07,,,,
MGEA5,76709;1.03E-06,,,,
RAD51,63793;1.09E-06,63794;7.00E-06,62652;2.78E-04,62653;1.11E-03,73094;5.50E-03
ARNT2,42707;1.15E-06,,,,
ZNF394,62792;1.24E-06,62793;8.86E-05,65158;9.63E-03,,
ZNF610,64255;1.38E-06,64256;3.24E-06,73937;3.68E-05,,
SREBF2,45607;1.45E-06,45812;1.55E-03,73411;3.10E-03,73412;5.63E-03,38765;6.10E-03
TRIM25,77300;1.48E-06,77299;1.05E-05,62994;1.13E-03,77298;3.78E-03,62995;8.83E-03
TP63,36141;1.50E-06,36140;3.09E-05,71035;9.26E-05,44231;7.73E-03,44228;8.49E-03
HMBOX1,64414;1.55E-06,,,,
ZNF284,77146;1.64E-06,,,,
HNF1A,64546;1.81E-06,64547;4.49E-03,42667;5.52E-03,,
OVOL2,42778;1.89E-06,68802;4.03E-03,68801;6.66E-03,,
TDRD3,2400;1.94E-06,,,,
PPARD,44350;2.00E-06,44351;6.77E-05,44348;2.91E-04,44389;3.11E-03,44387;3.83E-03
FEV,38830;2.04E-06,,,,
SPIB,48634;2.04E-06,48625;1.23E-05,48638;2.79E-04,38672;1.32E-02,48630;1.49E-02
NR2F6,64300;2.12E-06,63771;2.24E-04,63772;3.29E-03,42702;6.05E-03,64301;1.02E-02
SOX13,63594;2.55E-06,63593;2.83E-04,,,
LANA,44697;2.59E-06,44695;4.69E-05,47736;3.50E-03,5511;4.54E-03,44700;4.92E-03
MYOD1,36077;2.74E-06,36075;4.55E-05,42734;5.78E-03,75839;2.01E-02,
PBX2,63133;2.95E-06,63132;6.37E-06,64661;1.11E-05,64660;1.52E-05,64083;1.37E-03
EHF,38657;2.99E-06,76282;3.80E-05,76283;5.68E-03,50819;6.26E-03,50820;7.02E-03
ZNF414,63765;3.00E-06,63766;3.04E-05,,,
SMARCC1,45732;3.16E-06,1346;3.16E-06,72126;1.81E-03,44421;3.83E-03,72101;4.83E-03
INSM2,63427;3.32E-06,63428;5.50E-04,,,
ELF2,38739;3.36E-06,42759;1.13E-02,,,
KLF13,64022;3.43E-06,64021;2.72E-05,42684;5.90E-03,,
NR1H2,69803;3.50E-06,69806;4.60E-04,69804;7.64E-04,8397;3.83E-03,42777;5.51E-03
ZBTB7B,38666;3.53E-06,,,,
BACH1,64377;3.58E-06,45690;6.34E-05,64378;2.71E-04,45900;1.19E-03,42751;3.45E-03
IRAK1,76859;3.64E-06,,,,
NCOR2,35525;3.84E-06,35093;2.01E-05,39657;3.07E-03,39653;9.68E-03,
HLTF,62665;4.16E-06,62666;7.07E-03,,,
DDX5,1208;4.30E-06,49196;4.59E-02,,,
ING5,41573;4.42E-06,,,,
ZNF384,65106;4.66E-06,45634;1.15E-04,45922;2.44E-04,,
UBE2I,35717;4.79E-06,35703;8.02E-03,,,
ZNF346,62900;4.84E-06,62899;2.06E-03,,,
REPIN1,39781;5.20E-06,35828;2.36E-05,39777;5.39E-05,39776;4.39E-03,39779;6.28E-03
TCF7,64696;5.36E-06,64697;3.08E-05,63592;9.45E-04,63591;9.95E-04,50136;6.17E-03
FUS,53303;5.59E-06,53304;5.93E-04,58994;1.00E+00,,
SND1,1794;5.61E-06,38173;8.13E-05,1795;7.35E-02,,
DR1,42711;5.88E-06,,,,
ZNF460,77114;6.07E-06,,,,
ZNF534,77098;6.21E-06,,,,
DRAP1,74650;6.32E-06,42822;6.05E-03,,,
ZBTB16,76518;6.88E-06,,,,
KLF17,62618;7.28E-06,62617;1.74E-05,,,
NFATC3,74643;7.51E-06,38863;3.63E-03,,,
TERF1,43825;8.35E-06,42790;4.97E-03,17;5.55E-03,,
HEYL,42717;8.50E-06,,,,
ZNF467,65062;9.21E-06,,,,
SIX2,67425;9.69E-06,69246;9.69E-06,69247;2.08E-03,69248;5.42E-02,67424;5.42E-02
DNMT3A,70228;1.04E-05,70175;6.65E-05,70226;1.60E-03,32825;5.50E-03,70179;5.64E-03
RBL1,38496;1.04E-05,,,,
KRAB,56850;1.04E-05,56843;3.97E-05,56856;2.14E-03,56849;2.43E-03,56844;6.08E-03
DPF1,77255;1.12E-05,77264;1.91E-03,,,
MXD3,42772;1.16E-05,,,,
HDAC3,4125;1.23E-05,70761;5.07E-05,8662;1.76E-01,8661;1.85E-01,
GRHL2,68002;1.24E-05,68001;2.45E-04,35323;5.28E-03,42829;6.83E-03,68003;1.50E-02
5MC,55289;1.30E-05,55284;1.07E-04,55287;1.32E-04,70101;8.19E-01,
SUPT20H,5983;1.32E-05,5982;2.01E-04,45637;1.40E-03,45773;3.18E-03,
MTA3,63460;1.41E-05,63459;4.04E-03,52966;1.51E-02,46147;2.41E-02,
EBF3,76849;1.44E-05,76846;4.67E-03,76844;5.53E-03,76845;6.66E-03,76848;9.07E-03
H2AFX,77448;1.46E-05,76141;6.04E-03,76138;6.45E-03,77447;6.67E-03,56132;1.37E-02
SNRNP70,64561;1.46E-05,64562;1.17E-03,64950;5.94E-03,64949;1.55E-02,
ORC1,35296;1.50E-05,,,,
ZSCAN29,62920;1.50E-05,62919;6.94E-04,65066;1.20E-02,,
BCL11A,46151;1.53E-05,46178;5.27E-03,62560;6.58E-03,46186;1.19E-02,43823;1.51E-02
BARHL1,38808;1.54E-05,,,,
TEAD1,48240;1.59E-05,56535;4.63E-04,71236;5.46E-04,71237;5.12E-03,56542;4.38E-02
BARX2,38820;1.61E-05,,,,
ZNF846,77024;1.73E-05,,,,
BATF,74668;2.11E-05,46109;4.17E-04,48621;2.65E-03,48626;8.16E-03,
LEF1,57114;2.19E-05,57115;1.86E-04,53651;1.96E-04,53650;2.09E-04,63333;4.30E-04
DUX4,5823;2.35E-05,59381;1.08E-02,68379;1.10E-01,5822;6.19E-01,
SMAD1,8416;2.62E-05,51554;6.36E-05,8447;6.97E-05,51560;1.63E-03,38853;2.67E-03
IL1B,74387;2.78E-05,74397;3.90E-04,74381;1.86E-03,74388;5.57E-03,74393;6.71E-03
CREB3,38841;3.02E-05,62680;3.87E-05,62679;6.47E-04,,
HES1,38702;3.12E-05,62672;2.10E-03,49475;8.45E-03,74644;2.24E-02,
HOXA13,42719;3.17E-05,38678;8.77E-03,,,
ZNF600,62554;3.38E-05,62555;5.47E-02,,,
DEK,63018;3.51E-05,63019;9.10E-04,49698;4.58E-03,49697;1.40E-01,
ZNF391,62986;3.69E-05,62985;3.34E-03,,,
598-SKD,49461;3.85E-05,49467;5.31E-05,49466;1.28E-03,49468;2.46E-03,55220;6.56E-03
GUCY1B3,72432;4.04E-05,,,,
ATF4,64176;4.31E-05,64175;4.13E-04,54139;2.51E-03,54129;7.15E-03,55518;7.31E-03
ZMYM3,74669;4.40E-05,74656;3.40E-04,74677;6.88E-04,74636;8.15E-04,64657;2.45E-03
ID3,62514;4.82E-05,62513;4.02E-04,42768;1.16E-03,,
ERCC3,41411;4.89E-05,,,,
KLF7,64010;5.41E-05,64011;2.02E-03,65134;7.10E-03,,
ZNF519,77103;5.44E-05,,,,
LIN9,5888;5.52E-05,38707;5.52E-03,5889;7.75E-03,,
PRDM1,65133;5.72E-05,62702;1.18E-03,51435;9.88E-03,62701;1.19E-02,51433;2.84E-02
AUTS2,50456;5.75E-05,,,,
NR3C2,54255;5.83E-05,54256;4.68E-03,42703;6.18E-03,,
DLX4,38722;6.00E-05,,,,
MTA2,63213;6.00E-05,63874;6.41E-03,63517;7.56E-03,63873;7.87E-03,63212;9.94E-03
SFMBT1,35569;6.18E-05,35559;6.05E-03,35558;1.00E+00,,
INO80,69945;6.35E-05,69516;1.62E-03,69522;2.70E-03,44130;7.99E-03,69514;8.61E-03
THAP11,51611;6.67E-05,51613;2.07E-03,,,
FOXA2,52681;6.77E-05,37366;6.92E-05,52683;1.00E-04,46227;2.53E-04,52682;4.57E-03
SSRP1,38078;6.96E-05,38077;4.11E-04,38084;3.45E-03,38081;4.80E-03,63943;8.74E-03
SOX4,71746;7.32E-05,71747;1.41E-04,71748;4.50E-04,38749;3.18E-03,47591;5.51E-03
CCND2,76686;7.35E-05,76683;7.33E-04,,,
DDX20,63599;7.48E-05,63600;1.21E-04,63426;3.70E-02,63425;6.37E-02,
ADNP,63582;7.76E-05,63581;8.15E-05,38734;7.98E-03,,
CHD7,49781;7.79E-05,8771;1.65E-04,45392;1.65E-04,45231;5.62E-03,8808;5.62E-03
SSU72,49742;8.01E-05,,,,
PRPF4,63090;8.45E-05,63089;1.96E-04,63023;1.03E-03,63022;1.98E-03,
OVOL3,64445;8.46E-05,64446;4.64E-03,,,
SPDEF,35041;8.67E-05,74048;1.06E-03,35052;1.81E-03,74047;4.15E-03,35049;1.19E-02
HOXA2,38708;9.41E-05,,,,
CEBPG,62691;9.82E-05,62690;1.48E-04,64052;1.15E-03,38690;2.67E-03,64053;3.23E-03
NCOA1,72451;9.93E-05,64888;2.11E-04,72449;2.66E-03,64887;4.05E-03,72452;5.73E-03
RXRG,2813;1.01E-04,4516;5.26E-03,2466;5.51E-03,2814;1.28E-02,4515;1.85E-02
MBD1_isoform1,63465;1.04E-04,63464;2.80E-04,,,
SMC3,38811;1.04E-04,41382;2.92E-04,45759;3.30E-04,62504;3.52E-04,46040;2.74E-03
CIITA,52788;1.11E-04,52784;3.49E-03,52786;3.63E-03,52785;3.88E-03,52787;6.86E-03
IRAK4,76858;1.15E-04,72465;7.51E-03,,,
ZBTB2,74683;1.16E-04,42877;6.57E-03,42878;6.79E-03,74659;1.69E-02,
KMT2B,42906;1.18E-04,42732;6.96E-03,,,
ZNF592,64278;1.21E-04,64279;8.11E-04,62567;4.11E-03,62568;7.60E-03,
ZNF441,77120;1.24E-04,,,,
HES2,64216;1.25E-04,63543;9.41E-04,64120;1.24E-03,64928;1.31E-03,64835;1.50E-03
HDAC8,64617;1.26E-04,64618;3.34E-03,7486;4.05E-03,,
LARP7,63201;1.26E-04,57091;8.37E-04,73297;4.40E-03,63202;9.81E-03,73298;1.30E-01
TOP1,68780;1.28E-04,68781;3.38E-04,68774;7.98E-03,68775;8.28E-03,51841;1.08E-01
ZNF362,64322;1.32E-04,64321;8.86E-04,,,
DYRK1A,52715;1.35E-04,52716;1.37E-04,52718;4.48E-03,,
MYNN,64369;1.38E-04,64370;9.50E-03,65124;3.25E-02,64294;4.00E-02,64295;5.16E-02
ZNF2,73961;1.39E-04,62526;1.42E-02,62525;5.42E-02,,
ARID2,58466;1.39E-04,58467;4.01E-03,,,
CAMTA2,38661;1.43E-04,,,,
PCGF1,57670;1.45E-04,8551;5.51E-03,,,
ZSCAN5A,63376;1.47E-04,63377;3.20E-04,74427;2.46E-03,74428;6.65E-03,
MAFK,41625;1.49E-04,45864;2.27E-04,45746;5.40E-04,42854;2.22E-03,45954;1.39E-02
MEF2B,53874;1.51E-04,55553;4.42E-03,55561;5.78E-03,53876;9.04E-03,53873;1.34E-02
KDM3A,49955;1.57E-04,49954;4.10E-04,49953;4.30E-03,,
NKX2-2,38736;1.61E-04,,,,
ZKSCAN5,77183;1.62E-04,,,,
BRF1,1797;1.65E-04,45931;1.20E-03,45766;1.47E-03,1197;1.84E-03,
MBOAT4,76967;1.72E-04,76968;5.56E-03,,,
ZFP42,51549;1.82E-04,65099;1.18E-03,65098;3.01E-03,,
ZNF343,77133;1.83E-04,,,,
ZNF554,65061;1.86E-04,,,,
HIRA,50174;1.90E-04,50172;1.73E-03,71032;5.86E-03,50176;2.40E-02,36026;7.92E-02
GRP20,45803;1.91E-04,,,,
ZSCAN20,64442;1.92E-04,64441;1.29E-02,,,
YBX3,63935;1.93E-04,63936;8.25E-04,38842;1.00E+00,,
ETV6,74647;1.98E-04,38801;5.50E-03,74648;7.71E-03,,
GTF2I,50698;2.02E-04,50699;3.91E-04,50700;2.74E-03,50697;2.90E-03,50715;5.94E-03
ZNF12,42882;2.06E-04,73975;1.05E-02,,,
HOXA5,42721;2.10E-04,,,,
NCAPG,54633;2.11E-04,54632;1.12E-03,54628;4.28E-03,54629;4.69E-03,54650;5.21E-03
GRHL3,74688;2.19E-04,74687;2.02E-03,33916;3.98E-02,,
ZNF282,77148;2.20E-04,77149;3.64E-04,,,
HIC1,64552;2.22E-04,64553;4.17E-03,,,
ZNF257,73966;2.23E-04,65126;1.43E-03,65218;2.75E-03,,
SCRT2,63316;2.29E-04,63317;3.85E-02,,,
BACH2,39577;2.42E-04,55549;1.70E-02,55571;1.71E-02,,
ARID1A,58462;2.44E-04,58463;6.54E-03,,,
SIRT6,45929;2.49E-04,45396;4.50E-03,8801;4.50E-03,45247;2.47E-02,8822;2.47E-02
HMG20A,77262;2.54E-04,77268;4.67E-03,,,
EPO,57110;2.58E-04,57111;1.07E-03,57112;6.69E-03,57109;7.57E-03,
TBX5,72948;2.65E-04,72907;5.02E-04,72923;5.02E-04,72942;1.99E-03,72954;6.61E-03
ZNF84,42891;2.74E-04,73925;8.55E-02,,,
EPAS1,47088;2.76E-04,42713;2.13E-03,47087;2.23E-03,47096;2.82E-03,47095;3.69E-03
552-SKD,49464;2.78E-04,49463;7.47E-04,49465;8.19E-04,49459;1.08E-03,49460;6.96E-03
ZBTB42,65139;2.96E-04,,,,
ZNF695,77059;2.96E-04,,,,
CDC5L,62771;2.96E-04,62772;1.55E-03,42816;6.04E-03,,
HECTD1,54634;3.01E-04,54635;4.32E-03,,,
ZNF740,64374;3.06E-04,64373;8.77E-04,63819;3.41E-03,63820;4.95E-03,
BRF2,45921;3.06E-04,36360;5.15E-03,1198;5.42E-03,45739;6.34E-03,
CUX1,45934;3.12E-04,74939;2.21E-03,74937;2.37E-03,45615;2.90E-03,62924;3.11E-03
ZNF563,65216;3.23E-04,,,,
PRKDC,49634;3.28E-04,49638;5.26E-04,48353;3.70E-03,49637;4.66E-03,49633;6.48E-03
POLR3A,45763;3.28E-04,4487;5.17E-04,691;1.41E-03,1329;1.59E-03,45927;2.05E-03
HOXB13,38729;3.36E-04,56663;2.93E-01,56664;4.01E-01,56668;8.51E-01,56666;8.62E-01
BDP1,45740;3.37E-04,41627;1.22E-03,1796;1.44E-03,45889;1.46E-03,1196;1.62E-03
ZNF281,65127;3.38E-04,42805;1.53E-03,,,
CBX4,43555;3.39E-04,,,,
BANF1,58186;3.41E-04,58188;1.05E-02,58187;2.64E-02,,
