Transcription Factor,1st Sample p-value,2nd Sample p-value,3rd Sample p-value,4th Sample p-value,5th Sample p-value
Nr2e1,MS00668;7.22E-01,,,,
TEAD1,MS00219;7.24E-01,MS00220;9.53E-01,,,
Bcl6b,UP00043;7.31E-01,,,,
HOXD3,UP00241;7.31E-01,,,,
Hoxc10,MS00517;7.32E-01,MS00518;9.36E-01,,,
Isl2,UP00170;7.34E-01,,,,
Spic,MS00041;7.41E-01,,,,
GBX2,MS00461;7.42E-01,MS00460;9.74E-01,,,
TBP,MA0108;7.44E-01,MA0386;9.49E-01,,,
TEAD3,MS00222;7.46E-01,MS00221;9.65E-01,,,
Sox7,UP00034;7.53E-01,,,,
Nkx2-6,UP00147;7.53E-01,,,,
DLX2,UP00126;7.54E-01,MS00428;7.61E-01,,,
Dbx1,M01483;7.56E-01,,,,
HOXD11,MS00506;7.57E-01,MS00507;9.26E-01,,,
GATA4,M00632;7.57E-01,,,,
STAT5A,MC00453;7.62E-01,,,,
TGIF1,MS00094;7.65E-01,,,,
ALX3,MS00402;7.65E-01,MS00403;9.92E-01,,,
HOXB2,MS00491;7.65E-01,,,,
Lhx9,UP00175;7.65E-01,,,,
POU4F3,MS00151;7.67E-01,,,,
Pax7,MC00258;7.69E-01,UP00248;9.14E-01,,,
Myf5,MC00195;7.71E-01,,,,
FOXD3,MA0041;7.80E-01,MS00359;7.92E-01,MS00358;9.44E-01,,
LMO2,MC00162;7.84E-01,,,,
Lbx2,UP00120;7.85E-01,,,,
GATA3,MC00119;7.90E-01,,,,
Esrra,MS00641;7.93E-01,,,,
BHLHE22,MS00249;7.95E-01,,,,
Smad2/3,MC00146;7.95E-01,,,,
BSX,MS00419;7.99E-01,,,,
Otp,UP00237;7.99E-01,,,,
PKNOX2,MS00092;8.00E-01,,,,
Nkx6-3,UP00238;8.03E-01,,,,
MEIS3,MS00085;8.04E-01,MS00084;9.34E-01,,,
ZNF410,MS00412;8.04E-01,,,,
ESX1,MS00452;8.06E-01,,,,
HSF2,MS00059;8.07E-01,,,,
ISL2,MS00528;8.07E-01,,,,
BCL11A,MC00474;8.08E-01,,,,
Bcl6,MC00111;8.12E-01,,,,
HOXA5,UP00189;8.15E-01,,,,
NEUROG2,MS00272;8.24E-01,,,,
HOXA4,M00640;8.25E-01,UP00196;9.06E-01,,,
JUNB,MC00371;8.28E-01,,,,
Sox11,UP00030;8.35E-01,MS00795;9.93E-01,,,
MEIS1::HOXA9,M00420;8.37E-01,,,,
STAT5B,MC00452;8.37E-01,,,,
MEF2C,MC00231;8.43E-01,,,,
Meis1,MC00507;8.44E-01,,,,
POU6F2,MS00155;8.44E-01,,,,
POU4F1,MS00148;8.45E-01,,,,
Sox1,UP00069;8.45E-01,MS00802;9.93E-01,MS00800;1.00E+00,,
Nkx2-9,UP00119;8.45E-01,,,,
Scx,MC00504;8.49E-01,,,,
OLIG1,MS00276;8.51E-01,,,,
PKNOX1,MS00091;8.54E-01,,,,
Zfp187,UP00082;8.55E-01,,,,
Hlx,M01399;8.56E-01,,,,
FOXD2,MS00356;8.60E-01,MS00355;9.83E-01,,,
BARX2,UP00151;8.62E-01,,,,
Dbx2,UP00218;8.62E-01,,,,
Lhx1,UP00262;8.64E-01,,,,
HOXA2,MS00487;8.64E-01,,,,
En2,MS00458;8.64E-01,,,,
EVX2,MS00455;8.64E-01,,,,
TBX1,MS00197;8.71E-01,,,,
LHX5,UP00212;8.72E-01,,,,
Foxf1a,M00294;8.72E-01,,,,
Sox2,MC00303;8.73E-01,,,,
Alx1,MS00406;8.74E-01,MS00407;9.64E-01,,,
Irx3,MS00532;8.76E-01,UP00223;9.73E-01,,,
LHX9,MS00542;8.78E-01,MS00541;9.85E-01,,,
DUXA,MS00438;8.80E-01,,,,
ZNF238,MS00390;8.81E-01,,,,
FOXP3,MS00387;8.81E-01,M00992;9.38E-01,,,
POU4F2,MS00149;8.85E-01,,,,
TGIF2,MS00096;8.85E-01,,,,
Nanog,MC00226;8.87E-01,,,,
LHX3,UP00130;8.89E-01,,,,
Pou3f3,UP00211;8.90E-01,,,,
EMX1,MS00441;8.91E-01,MS00442;9.86E-01,,,
PAX7,MS00126;8.93E-01,,,,
CUX2,MS00634;8.94E-01,,,,
Bbx,UP00012;8.99E-01,,,,
DLX1,MS00427;9.00E-01,,,,
TEAD4,MS00224;9.00E-01,,,,
ZEB1,MA0103;9.01E-01,,,,
Hoxb7,UP00206;9.02E-01,,,,
LMX1B,UP00169;9.03E-01,,,,
VENTX,MS00624;9.04E-01,,,,
TGIF2LX,MS00095;9.05E-01,,,,
MIXL1,MS00555;9.05E-01,,,,
Hoxd10,UP00121;9.06E-01,,,,
RAXL1,MS00605;9.07E-01,,,,
SOX9,MS00052;9.08E-01,MS00785;9.66E-01,MS00780;9.73E-01,,
NR2E1,MS00652;9.08E-01,MS00653;9.42E-01,,,
POU3F4,UP00105;9.08E-01,MS00147;9.75E-01,MS00145;1.00E+00,,
Hoxc9,MC00402;9.09E-01,,,,
Nobox,MA0125;9.10E-01,,,,
JUND,MC00456;9.10E-01,,,,
MEIS1,MC00520;9.11E-01,UP00186;9.98E-01,,,
Dmrta2,M01150;9.12E-01,,,,
HMGA2,M01300;9.14E-01,,,,
DMRT3,M01148;9.14E-01,,,,
Yy2,M01694;9.16E-01,,,,
EMX2,MS00443;9.17E-01,MS00444;9.53E-01,,,
PRRX1,MS00599;9.19E-01,MS00602;9.93E-01,,,
EN2,MS00450;9.20E-01,,,,
HOXA9,UP00213;9.21E-01,,,,
NR2E3,MA0164;9.22E-01,M01650;9.47E-01,,,
POU2F2,MS00134;9.22E-01,MC00287;9.99E-01,,,
Rhox6,M01435;9.22E-01,,,,
HMX1,MS00473;9.23E-01,,,,
Cbfa2t2,MC00514;9.23E-01,,,,
MEOX1,MS00551;9.24E-01,,,,
ARID3A,UP00078;9.25E-01,,,,
Foxa1,MC00104;9.28E-01,,,,
Dlx2,MS00440;9.29E-01,,,,
POLR2B,MC00505;9.29E-01,,,,
Hoxc6,UP00260;9.31E-01,,,,
MEOX2,MS00552;9.32E-01,MS00553;9.93E-01,MS00554;1.00E+00,,
Sox10,MS00794;9.37E-01,,,,
CPEB1,MS00732;9.38E-01,,,,
VAX1,MS00620;9.40E-01,,,,
PDX1,MS00589;9.40E-01,MS00588;9.96E-01,,,
Pou3f1,UP00129;9.41E-01,,,,
LHX2,MS00536;9.41E-01,MS00537;9.90E-01,,,
IKZF2,M01004;9.41E-01,,,,
Gbx2,MS00469;9.43E-01,,,,
BHLHE23,MS00250;9.44E-01,,,,
Foxj1,UP00041;9.44E-01,,,,
VAX2,MS00621;9.44E-01,,,,
SOX8,MS00771;9.44E-01,MS00774;1.00E+00,,,
Meox2,MS00563;9.45E-01,,,,
Hoxd8,UP00168;9.46E-01,,,,
Zfp105,UP00037;9.48E-01,,,,
NKX6-2,MS00577;9.49E-01,,,,
TBR1,MS00191;9.49E-01,,,,
PROP1,MS00597;9.49E-01,,,,
HESX1,MS00470;9.51E-01,,,,
Jun,MC00349;9.51E-01,,,,
FOXP1,M00987;9.51E-01,MC00501;9.94E-01,,,
Arx,UP00152;9.55E-01,MS00409;9.83E-01,,,
GATA6,MC00117;9.55E-01,,,,
Hoxa2,MS00516;9.55E-01,,,,
Gata4,MC00324;9.56E-01,,,,
PRRX2,MS00603;9.56E-01,,,,
MYF6,MS00269;9.56E-01,,,,
POU2F1,UP00254;9.56E-01,MS00132;9.70E-01,MC00288;9.79E-01,MS00131;9.94E-01,
HOXD8,MS00513;9.57E-01,,,,
FOXI1,M00289;9.57E-01,MS00362;9.90E-01,,,
MSC,MS00807;9.58E-01,,,,
NR4A2,MS00665;9.58E-01,,,,
Vsx1,MS00628;9.58E-01,,,,
Gata1,MC00327;9.58E-01,,,,
Uncx,MS00619;9.62E-01,MS00618;9.95E-01,,,
DMRT1,M01146;9.62E-01,,,,
GATA1,MC00120;9.63E-01,,,,
SOX2,MS00762;9.63E-01,MC00269;9.75E-01,,,
LMX1A,MS00543;9.64E-01,,,,
FOXL1,MS00372;9.65E-01,MS00373;9.67E-01,,,
Gata5,UP00080;9.67E-01,,,,
NOTO,MS00578;9.67E-01,,,,
POU3F3,MS00143;9.67E-01,MS00144;9.85E-01,MS00142;9.87E-01,,
TCF7L2,MC00309;9.69E-01,,,,
Pax3,MC00260;9.72E-01,,,,
FOXC1,MS00350;9.72E-01,MS00349;9.94E-01,MS00351;9.99E-01,,
POU3F2,UP00128;9.72E-01,MS00141;9.77E-01,MS00140;9.79E-01,,
Nkx2-5,MC00178;9.73E-01,,,,
HOXC4,UP00113;9.73E-01,,,,
DLX6,MS00432;9.74E-01,,,,
Prrx2,MS00604;9.74E-01,,,,
LHX6,MS00539;9.75E-01,MS00540;1.00E+00,,,
Nkx6-1,MS00581;9.75E-01,,,,
Sox8,UP00051;9.76E-01,,,,
SHOX,MS00614;9.76E-01,,,,
POU5F1,MC00378;9.77E-01,,,,
Neurod1,MC00354;9.77E-01,,,,
IRX6,UP00150;9.77E-01,,,,
FOXC2,MS00354;9.78E-01,MS00352;9.96E-01,,,
NKX6-1,MS00575;9.78E-01,,,,
ONECUT2,MS00679;9.78E-01,,,,
Gata2,MC00325;9.79E-01,,,,
Pou5f1,MC00233;9.80E-01,,,,
Cdx2,MC00455;9.81E-01,,,,
DLX3,MS00429;9.81E-01,,,,
DLX4,MS00430;9.82E-01,,,,
FOXA2,MC00217;9.82E-01,,,,
Obox5,M01480;9.83E-01,,,,
FOXD1,MA0031;9.83E-01,,,,
MNX1,MS00557;9.83E-01,,,,
RAX,MS00606;9.84E-01,,,,
LEF1,MS00051;9.84E-01,,,,
NFATC2,MA0152;9.85E-01,,,,
GATA5,MS00045;9.86E-01,,,,
RORB,M01722;9.86E-01,,,,
Lhx4,MS00547;9.86E-01,,,,
GBX1,MS00459;9.87E-01,,,,
Dmrta1,M01149;9.87E-01,,,,
HOXB3,MS00492;9.87E-01,,,,
MEF2B,MS00075;9.87E-01,,,,
HOXC8,UP00242;9.88E-01,,,,
Sox18,UP00064;9.88E-01,,,,
HOXB6,UP00259;9.88E-01,,,,
Sox14,UP00004;9.88E-01,,,,
SOX21,MS00759;9.88E-01,MS00757;9.94E-01,MS00755;1.00E+00,,
FOXJ3,MS00370;9.89E-01,MS00367;9.96E-01,MS00369;9.98E-01,,
ONECUT3,MS00690;9.89E-01,,,,
Gata3,MC00326;9.89E-01,,,,
Stat5a,MC00205;9.89E-01,,,,
ONECUT1,MS00667;9.89E-01,,,,
BATF,MC00411;9.90E-01,,,,
ARX,MS00405;9.90E-01,,,,
SOX18,MS00753;9.91E-01,,,,
SOX15,MS00750;9.92E-01,,,,
MSX1,MS00559;9.92E-01,MS00558;1.00E+00,,,
MSX2,MS00561;9.93E-01,,,,
POU2F3,MS00137;9.94E-01,MS00136;9.99E-01,,,
CDX2,MC00389;9.94E-01,,,,
SHOX2,MS00613;9.94E-01,,,,
IRX4,UP00194;9.94E-01,,,,
MEF2D,MS00076;9.94E-01,,,,
VSX2,MS00627;9.94E-01,,,,
Tcf7,MS00054;9.94E-01,,,,
Gbx1,MS00467;9.94E-01,,,,
Dlx1,MS00439;9.94E-01,,,,
ISX,MS00531;9.94E-01,,,,
Pdx1,MC00165;9.95E-01,,,,
Sox3,MS00805;9.95E-01,MS00803;1.00E+00,,,
FOXJ2,MS00366;9.96E-01,,,,
GATA2,MC00118;9.96E-01,,,,
SOX7,MS00770;9.96E-01,MS00769;9.98E-01,,,
SATB1,M01723;9.96E-01,,,,
Foxa2,MC00105;9.97E-01,,,,
Shox2,MS00615;9.97E-01,,,,
Alx4,MS00408;9.97E-01,,,,
DLX5,MS00431;9.97E-01,,,,
Sox17,UP00014;9.97E-01,MS00797;1.00E+00,,,
Foxc1,MS00388;9.97E-01,,,,
Sox21,UP00071;9.98E-01,,,,
CART1,MS00424;9.98E-01,,,,
DRGX,MS00437;9.98E-01,,,,
Foxq1,MA0040;9.99E-01,,,,
POU5F1P1,MS00153;9.99E-01,MS00152;9.99E-01,,,
PHOX2B,MS00593;9.99E-01,,,,
Batf,MC00508;9.99E-01,,,,
Sox15,UP00075;9.99E-01,,,,
SOX13,UP00096;9.99E-01,,,,
TFAP4,MS00287;9.99E-01,,,,
FOXA1,MC00311;9.99E-01,,,,
SRY,MA0084;9.99E-01,MS00787;9.99E-01,MS00788;1.00E+00,,
Srf,MC00329;9.99E-01,,,,
Msx3,MS00564;9.99E-01,,,,
ZNF333,M01230;9.99E-01,,,,
SOX5,UP00091;1.00E+00,,,,
SOX14,MS00748;1.00E+00,,,,
ZNF232,MS00728;1.00E+00,,,,
Rbfox2,MC00416;1.00E+00,,,,
MEIS2,MS00083;1.00E+00,,,,
Sox12,UP00101;1.00E+00,,,,
