Transcription Factor,1st Sample p-value,2nd Sample p-value,3rd Sample p-value,4th Sample p-value,5th Sample p-value
NFIC,46240;5.41E-11,46111;1.12E-10,46343;1.95E-06,46101;1.94E-05,
ING5,41573;6.41E-11,,,,
5HMC,44876;7.55E-11,44877;1.56E-09,55288;3.07E-06,44874;1.29E-04,44875;4.31E-04
STAG1,42519;8.02E-11,42462;2.07E-10,42352;2.81E-10,42535;6.15E-10,42588;8.15E-10
IRAK1,76859;9.10E-11,,,,
MYH11,37623;9.39E-11,37625;1.14E-09,37589;6.60E-09,37608;5.10E-06,
LMO1,73854;9.47E-11,36369;4.08E-05,36367;1.00E+00,,
NR2C2,64395;9.75E-11,64394;3.52E-09,51011;5.95E-05,670;1.36E-04,50977;1.39E-04
RXRA,46125;9.76E-11,38864;2.02E-07,46242;5.98E-07,5883;8.46E-04,36820;1.01E-03
ZBTB8A,63686;1.03E-10,63685;9.00E-10,,,
E2F8,38804;1.06E-10,42758;2.27E-05,,,
KLF10,74686;1.18E-10,75163;6.53E-06,38720;1.51E-05,75165;2.95E-05,75164;6.62E-05
SP4,46179;1.22E-10,65111;2.93E-10,65110;5.47E-07,65112;2.76E-03,
ATF3,46217;1.28E-10,68464;9.91E-10,68463;1.77E-06,68460;3.09E-06,46276;4.27E-06
REPIN1,39777;1.33E-10,39779;8.84E-06,37565;1.57E-04,39781;3.12E-04,39776;4.31E-04
ICE1,39920;1.39E-10,39919;2.53E-04,39914;2.56E-04,,
JUNB,42770;1.93E-10,64781;4.15E-06,56284;4.87E-05,64538;2.41E-04,7487;2.50E-04
SRC,6710;2.88E-10,72972;5.18E-05,72973;2.23E-04,39660;2.97E-04,39652;7.99E-04
KDM5C,8781;3.30E-10,68913;3.05E-08,68932;6.51E-07,58888;5.74E-06,68931;1.17E-05
NR1H3,69799;3.35E-10,69802;5.20E-09,69800;2.38E-07,41168;6.19E-06,69801;1.58E-04
EED,62965;4.83E-10,62964;4.31E-08,50371;1.31E-04,41187;1.61E-02,41188;9.33E-01
SNAI2,48340;5.43E-10,48343;2.52E-09,48344;6.06E-09,48339;1.13E-07,51576;1.37E-05
SIX5,46142;7.39E-10,46054;2.25E-07,46273;6.37E-06,46302;7.42E-06,46188;4.90E-04
REL,77536;7.59E-10,77537;3.98E-04,,,
CTBP1,64094;8.87E-10,64093;1.40E-08,36085;5.76E-06,50250;1.92E-05,50248;1.00E+00
SMAD2/3,1082;8.97E-10,1083;4.59E-06,51565;1.89E-05,51566;2.13E-05,51567;3.22E-04
YAP1,54609;1.11E-09,54608;2.21E-06,56537;1.17E-05,56541;1.79E-05,56244;3.82E-05
EBF1,59344;1.17E-09,46129;2.49E-05,45656;7.63E-05,48181;7.81E-05,48179;2.09E-03
ZNF121,65114;1.32E-09,65170;3.48E-06,63038;8.50E-06,63037;6.51E-05,
TRIM25,77300;1.40E-09,77299;3.46E-09,77298;3.65E-05,62995;1.86E-04,62994;1.86E-04
TTF1,47578;1.44E-09,47579;1.53E-05,,,
KLF17,62618;1.77E-09,62617;1.84E-06,,,
GLIS1,63689;1.78E-09,65214;2.79E-09,38673;3.32E-04,63690;4.87E-04,
SMC3,38811;1.86E-09,2898;5.56E-05,45759;1.91E-04,2899;2.17E-03,42931;6.71E-03
IRF4,40215;1.96E-09,48632;1.95E-08,46128;9.83E-07,42680;1.89E-05,48636;3.73E-05
ZNF766,62946;2.11E-09,62947;1.74E-07,73929;3.08E-03,,
PITX3,76999;2.12E-09,,,,
GLIS2,63825;2.78E-09,63826;6.10E-08,38768;2.69E-05,,
ZNF692,63537;3.15E-09,63538;1.65E-06,,,
PPARG,50411;3.21E-09,49101;9.59E-06,55130;1.13E-05,55134;2.36E-05,49099;2.47E-05
NFAT5,38773;3.64E-09,42737;3.23E-05,,,
SIX1,72382;4.73E-09,76585;6.97E-09,76586;1.14E-05,72383;7.63E-03,76587;1.05E-02
FOXK2,63744;5.16E-09,63241;7.53E-08,63743;5.92E-07,63643;3.33E-06,71755;1.10E-05
ERCC6,49036;5.60E-09,49033;8.85E-06,49030;1.69E-05,44356;1.89E-05,49027;1.93E-04
SPIB,48634;5.64E-09,38672;1.03E-05,48625;6.52E-04,48638;3.86E-03,48642;4.16E-02
HMBOX1,64414;5.89E-09,,,,
RCOR1,45903;6.16E-09,45777;1.31E-08,45798;4.15E-06,35565;1.89E-05,35572;1.89E-05
L3MBTL4,77271;6.58E-09,,,,
ETV7,38647;6.68E-09,,,,
PRDM11,52170;7.59E-09,52171;3.49E-03,,,
TEAD4,46107;8.44E-09,46210;1.85E-08,46284;3.99E-07,46189;3.09E-06,43301;3.64E-04
TBX21,33678;8.55E-09,64376;2.20E-05,64375;2.01E-04,,
BARX2,38820;9.20E-09,,,,
CCDC101,1228;9.53E-09,1224;6.21E-06,,,
ZNF574,65063;9.94E-09,,,,
NFATC3,74643;1.03E-08,38863;2.17E-05,,,
MEF2A,46123;1.22E-08,38847;1.88E-05,46283;2.02E-03,46352;1.09E-02,
MYNN,64369;1.32E-08,64295;4.51E-04,64294;6.68E-04,65124;7.73E-04,64370;1.17E-02
DNMT3B,62875;1.45E-08,70178;9.36E-06,32823;1.89E-05,73890;1.89E-05,70223;3.23E-05
HOXA1,38817;1.61E-08,,,,
FOXA2,52683;1.64E-08,52682;6.59E-08,52681;2.87E-07,52684;2.02E-06,3263;1.09E-05
ELL2,49002;1.78E-08,49003;4.37E-08,49004;1.20E-07,49008;2.21E-07,49001;1.14E-06
SETDB1,45887;1.90E-08,2124;1.07E-07,45386;3.85E-07,8772;3.85E-07,46045;3.12E-05
PATZ1,64981;2.03E-08,64982;5.09E-06,38668;3.97E-05,65119;5.78E-04,
HINFP,38704;2.16E-08,64045;2.21E-05,70797;2.56E-05,64046;2.92E-05,70796;1.01E-04
MLLT1,59168;2.23E-08,74292;2.11E-06,74291;2.79E-06,63876;4.34E-06,74318;4.71E-06
ETV4,64317;2.81E-08,38770;1.91E-05,64318;9.84E-05,5924;3.19E-04,
LARP7,73297;3.03E-08,63202;8.32E-05,63201;2.48E-04,57091;3.70E-04,73298;5.62E-03
BMI1,8553;4.90E-08,49255;6.26E-06,49251;8.33E-06,49247;1.62E-05,50014;1.70E-05
ZBTB10,42804;5.43E-08,,,,
FOXP3,44098;5.86E-08,44099;1.46E-05,44101;3.76E-05,44100;5.24E-05,38703;1.00E+00
JARID2,41793;5.88E-08,41801;1.55E-04,41816;2.18E-03,41807;5.02E-03,41808;4.48E-02
FOXD2,38635;5.89E-08,,,,
598-SKD,49467;5.95E-08,55221;1.89E-05,55219;1.89E-05,55218;2.10E-05,55220;3.72E-05
MEF2B,55563;6.13E-08,55561;1.89E-05,55553;1.89E-05,53876;6.36E-05,55575;9.67E-05
LYL1,38829;7.32E-08,36247;1.72E-03,59007;2.02E-03,59005;1.56E-02,58999;8.18E-02
MBOAT4,76967;7.38E-08,76968;3.41E-05,,,
TP63,36141;7.49E-08,44225;1.35E-04,44766;3.25E-04,68211;3.45E-04,71033;5.10E-04
KAT2B,45742;9.12E-08,45635;7.85E-04,8788;1.61E-03,45418;1.61E-03,4418;7.35E-03
EGLN2,49448;9.31E-08,,,,
FOXJ2,64653;1.07E-07,42828;1.89E-05,64654;3.91E-05,,
PTPN11,36349;1.20E-07,36350;2.35E-05,,,
NR4A1,68309;1.21E-07,7489;3.79E-06,68310;9.76E-05,42741;3.82E-04,62814;5.52E-04
DNMT3A,70179;1.22E-07,70226;1.20E-06,70228;8.13E-06,32825;1.89E-05,72976;2.93E-05
H3K18me1,77519;1.38E-07,77518;8.87E-06,,,
ZNF202,73970;1.43E-07,62488;1.36E-04,62487;2.00E-04,,
MEF2C,46144;1.47E-07,37088;1.62E-05,38851;1.89E-05,37087;2.00E-05,
IKZF1,64919;1.50E-07,63463;1.02E-06,57640;2.86E-06,4174;9.32E-06,4173;1.05E-05
ARNTL,71023;1.54E-07,71024;4.63E-07,42749;1.26E-06,59579;1.86E-05,42643;1.89E-05
ZNF382,64693;1.60E-07,64694;4.41E-06,73951;2.64E-05,73952;3.31E-04,65074;8.27E-04
ZNF770,65164;1.61E-07,,,,
THAP11,51611;1.73E-07,51613;1.12E-05,,,
GATAD2B,71067;1.89E-07,63455;8.98E-05,63454;9.63E-05,,
GPS2,8563;1.92E-07,,,,
MAFK,41625;2.06E-07,42854;2.50E-05,45815;9.38E-04,45621;1.26E-03,45746;2.46E-03
CDX2,356;2.09E-07,38786;1.02E-05,51437;1.23E-05,36710;3.53E-05,357;2.48E-04
ZMIZ1,45919;2.09E-07,64816;2.33E-04,64817;7.62E-03,,
ZNF35,65180;2.13E-07,,,,
LIN9,5888;2.21E-07,38707;3.35E-05,5889;7.93E-05,,
ZBED1,62980;2.26E-07,62981;2.06E-03,,,
NCOR1,8566;2.37E-07,8565;2.52E-06,8785;1.11E-04,53419;1.60E-04,45405;1.97E-04
GLYR1,1225;2.50E-07,1221;4.57E-05,,,
KDM5A,69732;2.60E-07,8812;1.24E-06,45244;1.50E-05,8813;1.89E-05,
ELF2,38739;2.82E-07,42759;3.20E-04,,,
NKX2-2,38736;3.30E-07,,,,
EPC1,76527;3.35E-07,76528;8.01E-05,,,
CTBP2,45693;3.39E-07,50249;1.53E-05,50251;3.41E-05,,
ZFP42,51549;3.59E-07,65099;4.51E-05,65098;1.46E-03,,
SUPT20H,5983;3.75E-07,5982;4.84E-06,45773;2.30E-05,45637;2.40E-05,
MBD1_isoform2,63122;3.77E-07,63123;7.16E-06,,,
ZNF197,63956;3.84E-07,73971;2.44E-06,63957;2.32E-05,,
ZNF519,77103;3.93E-07,,,,
ATRX,5130;4.22E-07,68199;1.98E-05,68198;2.78E-05,68194;6.34E-05,
HOXB6,42763;4.45E-07,,,,
ZNF384,45634;4.68E-07,65106;2.68E-05,45922;4.99E-05,,
SFMBT1,35569;4.69E-07,35559;1.89E-05,35558;1.00E+00,,
HDAC8,64618;4.91E-07,7486;1.99E-05,64617;3.43E-05,,
STAT5A,46146;5.19E-07,73724;1.05E-05,73722;1.24E-05,42787;1.89E-05,73723;8.69E-05
EZH1,50373;5.28E-07,50374;5.39E-05,50377;1.41E-04,50378;1.08E-02,
PPARD,44350;5.60E-07,44348;1.09E-05,44386;1.32E-05,44388;1.53E-05,44387;1.53E-05
BCLAF1,6958;5.61E-07,46288;5.22E-02,,,
BACH2,55571;6.10E-07,55549;6.69E-06,39577;6.18E-05,,
ZBTB16,76518;6.79E-07,,,,
ZNF687,64787;7.18E-07,64786;5.67E-06,,,
SNAPC1,35268;7.31E-07,36355;4.88E-05,,,
SMARCC1,45732;8.19E-07,1346;8.19E-07,44427;8.73E-06,75040;1.89E-05,44421;1.89E-05
ZNF12,42882;8.20E-07,73975;4.60E-06,,,
MRE11A,51838;9.08E-07,51839;8.88E-05,,,
ELK4,1215;9.12E-07,1214;3.00E-05,45755;4.06E-05,1173;5.72E-05,49240;6.09E-05
CLOCK,38772;1.05E-06,71021;3.32E-06,59585;1.06E-05,71022;5.75E-05,68103;7.17E-03
ZNF584,62861;1.21E-06,73938;1.53E-05,62862;2.27E-03,,
ARRB1,50152;1.23E-06,50162;2.26E-06,44055;1.89E-05,44056;1.89E-05,
GLI4,62991;1.26E-06,62990;2.20E-04,65148;5.67E-04,,
ZNF263,45726;1.29E-06,42885;1.29E-05,65140;1.79E-05,73965;6.47E-05,45958;7.85E-05
ZNF610,64256;1.32E-06,73937;4.25E-04,64255;1.25E-03,,
KDM1B,51251;1.32E-06,,,,
ZNF394,62792;1.33E-06,65158;1.90E-05,62793;1.31E-02,,
ZNF224,69523;1.37E-06,73968;9.78E-06,65195;1.71E-05,,
HES1,38702;1.41E-06,49475;6.33E-06,74644;6.17E-04,62672;1.14E-03,
ZSCAN2,77254;1.44E-06,77266;2.49E-04,,,
NBN,63978;1.47E-06,63182;1.52E-06,63979;3.29E-06,62659;9.38E-06,62658;1.63E-03
ZNF257,65126;1.52E-06,65218;5.85E-06,73966;8.74E-05,,
RYBP,8560;1.59E-06,8550;1.43E-02,,,
KLF7,64010;1.72E-06,64011;1.52E-05,65134;6.46E-04,,
ETV1,39372;1.75E-06,63177;2.13E-06,63176;1.40E-05,534;2.23E-05,5931;3.77E-05
EHMT2,56463;1.75E-06,56467;7.92E-06,56466;1.33E-05,52585;1.89E-05,34535;1.89E-05
ZNF287,77144;1.77E-06,,,,
DBP,38845;1.79E-06,,,,
ZNF695,77059;1.81E-06,,,,
GTF2E2,63822;1.97E-06,63821;2.27E-05,,,
POU5F1,51542;2.01E-06,5753;8.62E-06,39513;1.83E-05,4924;2.64E-05,51141;4.88E-05
EHF,38657;2.06E-06,50819;2.06E-05,50820;2.47E-03,76282;2.65E-03,76283;6.97E-03
ZNF33A,73954;2.07E-06,65183;5.59E-06,73955;9.80E-06,,
ZNF383,77131;2.10E-06,,,,
FEV,38830;2.21E-06,,,,
TBL1XR1,45660;2.22E-06,45935;8.64E-03,45876;2.12E-02,,
DDX21,50210;2.26E-06,,,,
ZNF100,77182;2.28E-06,77180;2.76E-06,77181;3.08E-04,,
ERF,38643;2.30E-06,,,,
ZNF19,77163;2.32E-06,,,,
POLR3A,45927;2.42E-06,1329;9.12E-06,691;9.30E-06,2109;2.08E-05,45763;4.27E-05
ZFP69B,63423;2.48E-06,63424;5.92E-06,73978;9.23E-05,,
NR1H2,69803;2.50E-06,8397;1.32E-05,42777;1.89E-05,8396;1.89E-05,69804;2.81E-03
IL1B,74381;2.53E-06,74388;2.02E-05,74387;5.51E-05,74393;1.17E-03,74397;6.88E-03
RBCK1,38695;2.55E-06,,,,
AEBP2,38782;2.59E-06,64455;1.65E-04,64454;3.58E-04,,
BARHL1,38808;2.60E-06,,,,
INO80,69945;2.80E-06,69516;1.69E-05,69514;3.24E-05,69522;6.79E-05,44130;1.83E-02
SRSF3,63151;2.85E-06,63150;1.21E-04,64771;5.01E-04,64770;1.23E-03,
ZKSCAN1,45786;2.87E-06,64746;4.21E-06,63615;2.28E-05,63614;6.05E-04,64745;6.76E-04
HDAC6,4126;3.04E-06,4127;4.09E-05,8779;6.84E-05,45379;1.04E-04,8778;6.76E-04
GMEB1,38799;3.06E-06,,,,
ZNF566,77086;3.11E-06,,,,
IRF2,33542;3.14E-06,42726;8.83E-06,67766;8.45E-04,,
ZNF350,65132;3.18E-06,65131;6.16E-05,,,
MECOM,38858;3.28E-06,,,,
ARNT,5517;3.31E-06,38723;2.04E-05,62868;8.93E-03,62869;1.64E-02,33032;9.96E-01
LMNB1,50122;3.31E-06,34987;1.16E-05,34004;1.48E-05,52658;1.89E-05,56893;2.88E-05
ZNF547,65067;3.51E-06,64830;4.28E-06,73943;6.09E-06,64831;5.57E-05,
CEBPG,38690;3.54E-06,62691;6.94E-04,64053;1.84E-03,62690;2.53E-03,64052;3.66E-03
ZNF860,77023;3.55E-06,,,,
NFE2L2,38850;3.58E-06,38909;6.21E-06,8898;1.89E-05,38908;1.99E-05,38910;2.00E-05
KLF12,65071;3.61E-06,,,,
OVOL3,64446;3.66E-06,64445;6.75E-05,,,
LANA,37718;3.69E-06,44704;1.31E-05,5513;1.39E-05,44692;1.89E-05,47735;1.89E-05
ZNF644,64348;3.82E-06,52586;1.89E-05,64349;1.13E-03,,
ILK,64129;3.89E-06,64130;9.10E-06,,,
DLX4,38722;3.93E-06,,,,
MLLT3,50437;3.97E-06,68664;1.89E-05,50436;1.89E-05,50993;2.68E-05,73462;1.14E-03
BATF,46109;3.99E-06,48621;7.75E-06,48626;6.54E-04,74668;1.73E-01,
ZNF334,77136;4.01E-06,,,,
TERC,32856;4.02E-06,32850;6.57E-04,32848;5.77E-02,32853;1.30E-01,
PRDM10,63035;4.04E-06,63034;7.28E-06,,,
ZNF805,77028;4.06E-06,,,,
SIRT6,45396;4.09E-06,8801;4.09E-06,8822;6.95E-04,45247;6.95E-04,45929;2.39E-02
ZNF236,38642;4.12E-06,,,,
ZNF169,77169;4.15E-06,77170;7.71E-05,,,
ZNF582,65080;4.45E-06,73939;8.35E-06,65083;1.72E-05,,
BCL11A,46151;4.45E-06,43823;2.85E-05,46186;4.20E-03,62560;2.92E-02,46178;2.96E-02
ZNF879,77022;4.56E-06,,,,
ZNF8,73923;4.57E-06,65174;7.79E-05,63006;8.42E-05,63007;9.72E-05,
NONO,64840;4.61E-06,64839;5.67E-05,,,
UHRF2,76568;4.68E-06,,,,
SNAPC2,36354;4.75E-06,1881;4.94E-06,36358;5.92E-06,,
CASP8AP2,38860;4.76E-06,70856;2.13E-05,70859;3.10E-05,42754;1.00E+00,
HKR1,77193;4.93E-06,,,,
POU2F1,68215;4.95E-06,68231;1.23E-05,68238;1.58E-05,68237;1.78E-05,68216;1.95E-05
BRF2,1198;5.14E-06,45739;6.24E-06,45921;1.51E-05,36360;7.99E-05,
ZNF558,73940;5.18E-06,63608;6.98E-04,63609;1.87E-02,,
ZNF7,77029;5.38E-06,,,,
LEF1,57115;5.49E-06,38639;1.60E-05,57113;1.89E-05,57116;2.41E-05,53650;5.46E-05
ZNF782,77040;5.50E-06,,,,
ELL,39915;5.53E-06,,,,
ZNF441,77120;5.55E-06,,,,
ZNF529,77100;5.63E-06,,,,
ZNF600,62554;5.70E-06,62555;1.07E-03,,,
EPAS1,47087;5.72E-06,47096;8.23E-06,42713;8.95E-06,47095;9.38E-06,47085;1.12E-05
ZSCAN29,62919;5.80E-06,62920;1.52E-05,65066;2.43E-05,,
STAG2,42847;5.82E-06,,,,
SFPQ,41424;5.90E-06,49154;9.89E-05,41423;1.08E-04,,
HDAC4,70762;6.04E-06,,,,
ZBTB7B,38666;6.06E-06,,,,
BDP1,41627;6.11E-06,1796;9.80E-06,45889;3.20E-05,1196;3.52E-05,45740;4.26E-05
ZNF611,77078;6.12E-06,,,,
HNRNPLL,63112;6.21E-06,63857;2.55E-05,63111;3.09E-05,63856;6.89E-05,
SMAD1,51557;6.24E-06,51555;1.02E-05,51561;2.48E-05,51558;3.42E-05,38853;5.89E-05
ZNF343,77133;6.36E-06,,,,
GTF2I,50699;6.45E-06,50694;2.27E-03,50708;1.67E-02,50715;2.18E-02,50700;6.60E-02
ZBTB49,64871;6.49E-06,64872;4.71E-05,,,
DAXX,54104;6.53E-06,54105;5.57E-02,,,
NCOR2,39657;6.57E-06,39653;9.60E-06,35525;4.59E-04,35093;6.38E-04,
ZNF175,62530;6.59E-06,62714;2.00E-05,65070;7.70E-05,62529;1.39E-04,62713;1.52E-04
RAG1,55540;6.77E-06,55541;9.10E-06,55542;1.50E-04,,
SNAPC4,35266;6.79E-06,36359;6.89E-06,42868;9.69E-06,,
ZNF667,73935;6.83E-06,65163;2.41E-04,,,
AGO2,54114;6.89E-06,54116;7.72E-06,54115;7.92E-06,44027;7.03E-05,54118;4.52E-04
ZNF264,73964;6.89E-06,63773;3.38E-04,65087;1.77E-03,63774;3.40E-03,
IRAK4,76858;6.96E-06,72465;3.01E-05,,,
ZNF165,58061;7.06E-06,,,,
ZNF433,77123;7.06E-06,,,,
ZNF557,77091;7.10E-06,,,,
CUX1,74938;7.18E-06,74935;9.91E-06,74936;1.88E-05,38700;3.81E-05,74939;4.81E-05
POU3F2,68570;7.39E-06,68569;3.17E-05,68571;1.01E-04,68572;2.06E-04,
SND1,1794;7.46E-06,38173;2.68E-05,1795;8.36E-05,,
DR1,42711;7.56E-06,,,,
ZSCAN5A,74427;7.90E-06,63377;1.40E-05,74428;1.89E-05,63376;1.52E-04,
INSM2,63427;7.94E-06,63428;1.98E-04,,,
GTF3C1,1229;7.96E-06,1230;9.72E-06,,,
SREBF2,45812;8.05E-06,38765;1.89E-05,73412;1.92E-05,73411;3.46E-05,45607;1.04E-04
MCM7,63845;8.08E-06,63846;1.92E-05,62587;4.59E-05,62588;2.69E-04,
MEIS1,4401;8.21E-06,4402;1.35E-05,4400;2.42E-05,9324;1.99E-04,9322;5.94E-03
DICER1,44757;8.21E-06,,,,
ZNF114,77178;8.26E-06,,,,
STAT6,4598;8.28E-06,4596;1.81E-05,42801;2.31E-05,4595;5.42E-05,4597;2.77E-04
DUX4,5823;8.60E-06,68379;5.58E-05,59381;2.38E-03,5822;7.04E-02,
PRDM2,64311;8.61E-06,64312;4.27E-05,,,
ZNF561,77090;8.78E-06,,,,
ZNF69,77058;8.83E-06,,,,
GATA6,38636;8.97E-06,51479;1.35E-05,361;1.38E-05,362;9.74E-05,43161;3.89E-04
TCF21,52497;9.05E-06,52498;9.20E-05,52496;1.73E-02,52495;2.03E-01,
ZNF701,77057;9.07E-06,77258;2.18E-04,,,
PIAS1,55355;9.12E-06,51053;1.89E-05,70138;9.26E-05,55354;2.31E-04,55356;5.37E-04
RLF,42866;9.12E-06,,,,
FOXQ1,42660;9.15E-06,,,,
POLR3G,1330;9.22E-06,1168;9.28E-06,45642;9.30E-06,41629;1.80E-05,1952;1.97E-05
ZNF418,73949;9.28E-06,65107;1.96E-05,,,
TERT,76877;9.30E-06,76878;9.33E-06,76879;9.97E-06,76880;1.16E-05,76885;1.20E-05
GLI3,38754;9.40E-06,,,,
ZNF154,77172;9.40E-06,,,,
ZNF75A,77265;9.46E-06,77257;1.19E-05,,,
CREB3,62680;9.54E-06,38841;1.10E-04,62679;5.75E-04,,
CSDE1,63484;9.56E-06,64061;1.03E-05,63485;1.09E-04,64060;1.29E-04,
NUP98,32948;9.56E-06,32946;1.17E-05,32944;1.89E-05,32947;1.89E-05,32941;1.89E-05
ZNF248,77155;9.64E-06,,,,
ERCC3,41411;9.78E-06,,,,
ZNF564,77088;9.86E-06,,,,
KLF4,48800;9.96E-06,4926;2.12E-05,67601;2.42E-04,36821;1.99E-03,48552;7.78E-03
HOXC8,42765;9.97E-06,,,,
ZNF550,77094;9.97E-06,,,,
ZBTB4,42880;9.99E-06,42881;1.63E-05,,,
NFE2L1,64080;1.00E-05,42844;1.89E-05,63894;2.79E-05,63895;1.71E-03,64081;2.43E-02
ZFP41,63357;1.02E-05,63356;3.31E-04,,,
MAPK1,55211;1.02E-05,55210;3.41E-05,,,
RFX2,42930;1.05E-05,42944;1.89E-05,38761;1.50E-04,,
GRHL1,42850;1.05E-05,,,,
RAC3,5562;1.05E-05,,,,
ZNF662,77067;1.07E-05,,,,
BRF1,1797;1.07E-05,45766;3.52E-05,1197;4.07E-05,45931;4.28E-05,
DLX6,38835;1.10E-05,,,,
TAT,5976;1.11E-05,53704;2.03E-05,,,
STAT4,37180;1.11E-05,37179;1.16E-05,37187;1.89E-05,37184;2.00E-05,37182;2.06E-05
ZNF3,73950;1.11E-05,42806;1.00E+00,,,
ZZZ3,38675;1.13E-05,45648;1.55E-04,45735;7.13E-04,,
ATF4,64175;1.14E-05,54129;1.22E-05,54135;1.89E-05,64176;3.28E-05,54139;4.40E-05
CHD5,40348;1.15E-05,,,,
HIC1,64552;1.16E-05,64553;1.39E-04,,,
ZNF281,42805;1.16E-05,65127;3.36E-03,,,
ELF3,67615;1.16E-05,38646;4.35E-05,67597;1.15E-03,,
ASCL1,72769;1.17E-05,49733;1.29E-05,49729;1.75E-05,49731;1.89E-05,49732;1.91E-05
RPA2,73090;1.17E-05,73091;2.90E-05,,,
H2AFX,77447;1.17E-05,76141;1.89E-05,76138;4.26E-05,76140;8.90E-05,56129;1.33E-04
ZNF266,42886;1.18E-05,73963;2.04E-05,,,
LMTK3,54380;1.23E-05,54381;9.71E-05,,,
ERCC2,41412;1.25E-05,,,,
MXD3,42772;1.25E-05,,,,
ARID1B,58465;1.25E-05,58464;2.04E-05,,,
ZNF41,65088;1.26E-05,65091;7.79E-05,,,
YBX1,62977;1.27E-05,36659;1.89E-05,64544;3.54E-05,62978;5.92E-05,42876;7.91E-05
ZNF740,63820;1.27E-05,63819;1.39E-05,64374;7.75E-03,64373;8.30E-03,
KLF3,38790;1.28E-05,,,,
ZFHX3,38638;1.29E-05,,,,
POLR3GL,41630;1.30E-05,,,,
HNF1B,42668;1.30E-05,51499;1.95E-05,51500;3.13E-05,67613;6.75E-05,51498;1.58E-04
ZBED4,38798;1.31E-05,,,,
KMT2B,42732;1.31E-05,42906;4.34E-03,,,
ZSCAN16,65145;1.31E-05,65117;1.94E-05,65086;3.45E-05,64706;6.58E-04,64707;1.06E-03
ZNF410,77270;1.34E-05,77269;7.85E-05,,,
YBX3,63936;1.35E-05,63935;3.67E-05,38842;1.00E+00,,
GLI1,38648;1.35E-05,,,,
SMC4,1348;1.36E-05,,,,
ZNF10,77179;1.38E-05,,,,
ZNF750,48799;1.39E-05,,,,
TEAD2,38779;1.39E-05,64089;5.26E-04,64090;7.16E-04,,
PAX3,2651;1.40E-05,2655;1.73E-05,2650;1.89E-05,2654;1.29E-04,
KLF6,42730;1.40E-05,67600;1.40E-04,,,
WHSC1,8786;1.43E-05,45389;1.43E-05,42875;1.89E-05,,
ZNF484,77109;1.43E-05,,,,
SALL4,42781;1.44E-05,51550;3.51E-05,,,
SNRNP70,64562;1.44E-05,64950;1.54E-05,64561;1.74E-05,64949;5.26E-05,
ZNF549,73941;1.45E-05,73942;1.46E-05,65162;9.46E-03,,
ZNF783,77039;1.46E-05,,,,
ZNF442,77119;1.46E-05,,,,
TOP1,68775;1.48E-05,68781;7.99E-04,68780;2.05E-03,68774;3.51E-02,51841;2.33E-01
ZNF132,77176;1.48E-05,,,,
ZNF25,77153;1.48E-05,,,,
ZNF669,65100;1.49E-05,73934;2.35E-05,,,
DYRK1A,52716;1.50E-05,52715;3.82E-05,52718;4.65E-05,,
ZNF274,73962;1.50E-05,731;1.89E-05,1367;1.90E-05,1368;2.67E-05,1507;3.73E-05
ZNF501,63631;1.50E-05,63632;2.25E-04,,,
EGFR,55206;1.50E-05,55207;4.08E-05,,,
ZNF525,77102;1.51E-05,,,,
CIC,38775;1.51E-05,,,,
MCM5,62648;1.52E-05,62647;1.91E-05,,,
ZNF620,77072;1.52E-05,,,,
ZNF280D,42887;1.53E-05,63618;2.67E-03,63619;6.34E-03,,
PPARA,42742;1.54E-05,,,,
CREB3L2,38689;1.55E-05,,,,
ZNF528,65191;1.56E-05,65159;1.59E-05,73944;3.81E-05,65160;3.83E-03,
ZNF395,42888;1.57E-05,,,,
USP7,76457;1.57E-05,76456;7.51E-05,,,
PTTG1,63265;1.60E-05,63264;2.51E-04,,,
None,77507;1.61E-05,77506;2.06E-05,77505;3.26E-05,77504;1.05E-02,
ZNF331,73956;1.62E-05,65194;4.13E-05,65193;8.74E-05,,
WIZ,52587;1.63E-05,,,,
MSC,42694;1.63E-05,,,,
KDM3A,49954;1.63E-05,49955;4.29E-04,49953;7.91E-03,,
ZNF513,65212;1.64E-05,,,,
ZNF184,73973;1.65E-05,65136;2.99E-05,,,
RFX7,42865;1.65E-05,,,,
ZNF790,77035;1.66E-05,,,,
SMAD2,5363;1.67E-05,38793;2.85E-05,43303;2.96E-05,5365;1.79E-04,5364;2.93E-04
CENPT,69234;1.67E-05,69235;1.74E-05,69231;1.89E-05,69233;1.89E-05,69232;2.60E-05
SNAPC5,36364;1.67E-05,,,,
ZNF207,62696;1.68E-05,62697;6.55E-05,64209;8.89E-05,,
ZNF45,77115;1.69E-05,,,,
ZSCAN5B,77237;1.69E-05,77240;1.78E-05,77239;1.89E-05,77238;1.96E-05,
HOXB4,42723;1.72E-05,,,,
EGFA-T1,49184;1.72E-05,49180;2.74E-05,49181;3.57E-05,,
IL1RN,52207;1.74E-05,52205;2.46E-05,52206;2.61E-05,,
IRF5,37178;1.75E-05,33481;1.89E-05,37190;1.89E-05,37189;2.23E-05,37186;1.06E-04
PDX1,38760;1.75E-05,49200;4.33E-02,52147;4.90E-01,,
ZNF181,77166;1.76E-05,,,,
HOXC11,43703;1.76E-05,43704;1.89E-05,42851;1.00E+00,,
TOX4,38747;1.77E-05,,,,
MEIS2,38849;1.77E-05,,,,
ZNF736,77052;1.78E-05,,,,
