Transcription Factor,1st Sample p-value,2nd Sample p-value,3rd Sample p-value,4th Sample p-value,5th Sample p-value
MBD3,71069;3.28E-18,59412;1.66E-07,40335;7.38E-06,59413;1.78E-05,71070;3.59E-03
PRDM10,63034;4.10E-18,63035;4.54E-18,,,
TRIM24,69201;4.66E-18,69203;1.62E-15,69202;6.44E-15,64819;1.25E-09,64820;1.65E-07
HNF4A,45790;6.92E-18,371;3.66E-15,7343;1.51E-14,1447;1.23E-13,54673;3.29E-10
ELK4,45755;7.27E-18,1214;3.34E-13,1215;9.86E-11,1173;3.58E-06,45724;3.26E-05
BRPF3,76496;7.46E-18,76495;3.55E-14,76494;3.63E-11,,
ZBTB40,62937;8.04E-18,63278;8.34E-13,63069;3.26E-10,63277;2.36E-09,63068;4.16E-09
TEAD4,46210;9.05E-18,46107;3.89E-15,46348;5.36E-13,46075;1.09E-09,46189;1.87E-08
EGR2,65147;9.33E-18,34567;4.43E-13,65179;3.10E-12,64861;3.67E-12,64860;3.51E-08
ZNF76,62632;1.09E-17,65206;9.87E-10,62633;3.59E-08,36764;8.49E-06,
SETDB1,8772;1.53E-17,45386;1.53E-17,2974;5.31E-08,45887;8.84E-08,2976;2.69E-07
UBTF,45961;1.81E-17,45882;6.66E-15,64088;2.85E-03,71484;4.16E-03,38669;4.19E-03
CBX3,9228;2.14E-17,9230;1.18E-15,46209;5.66E-15,46291;1.34E-07,9236;2.87E-03
GATAD2B,71067;2.18E-17,63455;4.71E-03,63454;2.37E-02,,
EMX1,44562;2.32E-17,44563;5.19E-13,44564;2.29E-06,49183;1.87E-03,38788;3.69E-03
ZNF335,63295;3.01E-17,63294;1.09E-14,70556;7.92E-05,70555;6.30E-04,70558;4.24E-03
SRSF3,63150;3.16E-17,64771;6.86E-13,63151;1.78E-12,64770;2.06E-07,
CCDC101,1228;3.21E-17,1224;2.76E-08,,,
KDM4A,45228;3.45E-17,8816;3.45E-17,,,
MYBL2,46241;4.28E-17,56251;2.79E-07,5890;8.84E-05,5891;3.08E-03,38735;4.39E-03
ASH2L,51333;5.34E-17,51332;3.92E-13,,,
ZNF770,65164;5.47E-17,,,,
TBX21,33678;5.80E-17,64375;7.94E-14,64376;2.79E-12,,
MYCN,75840;6.12E-17,69364;8.55E-04,,,
ZNF687,64786;7.71E-17,64787;6.66E-15,,,
FOSL1,46212;7.94E-17,47287;1.50E-16,63076;4.12E-11,63077;3.94E-09,46296;1.38E-06
YAP1,54609;8.68E-17,54608;2.70E-12,55291;9.01E-06,55513;1.07E-05,55512;1.46E-04
RUNX2,74116;1.10E-16,74117;2.21E-13,74546;3.88E-05,5373;3.60E-01,
PROX1,49669;1.23E-16,74488;2.49E-04,74485;3.96E-03,,
BARX1,42752;1.91E-16,42645;3.45E-03,,,
ZMIZ1,45919;2.27E-16,64817;1.23E-04,64816;6.55E-04,,
KLF15,65197;2.48E-16,65072;1.53E-14,65198;8.53E-04,42729;3.44E-03,
SIX1,72382;2.48E-16,76585;3.74E-16,76586;2.58E-03,72383;3.95E-03,76587;4.37E-03
HOXA4,42720;3.25E-16,,,,
PHF2,76469;3.56E-16,76468;5.08E-08,,,
NR1H2,69803;4.15E-16,69804;1.21E-07,69806;1.97E-07,69805;5.10E-04,8397;1.55E-03
KLF12,65071;4.68E-16,,,,
ZNF766,62946;5.06E-16,62947;4.00E-11,73929;7.09E-04,,
CTCFL,46293;9.76E-16,55779;1.66E-15,55775;8.98E-14,55785;1.24E-11,55771;8.68E-11
TTF1,47579;1.16E-15,47578;2.93E-15,,,
ING5,41573;1.23E-15,,,,
RXRA,46125;1.25E-15,38864;1.38E-12,46356;1.27E-09,46242;1.05E-07,46192;4.27E-05
H2AFX,77448;1.51E-15,77447;3.89E-03,76141;5.02E-03,76138;5.56E-03,56132;6.26E-03
FOXD2,38635;1.58E-15,,,,
ZXDC,77256;1.76E-15,,,,
RCOR1,45777;1.92E-15,45798;2.79E-12,45903;1.41E-11,45652;7.32E-11,48801;8.62E-08
NCOR1,53419;1.98E-15,8566;1.30E-10,8565;9.30E-08,39656;4.19E-05,39655;1.77E-04
TCF4,72366;2.16E-15,72367;3.39E-14,47101;2.72E-04,54663;2.65E-03,54668;2.65E-03
DAXX,54104;2.34E-15,54105;8.37E-11,,,
5HMC,44876;2.36E-15,44877;1.13E-14,55290;1.70E-08,44875;1.43E-05,44874;5.31E-05
KLF1,39350;2.64E-15,64685;1.16E-12,64686;9.71E-11,65188;2.39E-10,63870;3.44E-08
KLF8,64092;2.84E-15,64091;1.74E-14,,,
ZNF644,64348;3.00E-15,64349;3.58E-08,52586;4.25E-03,,
BARX2,38820;3.44E-15,,,,
PATZ1,64981;3.66E-15,64982;2.73E-12,65119;9.65E-08,38668;4.18E-03,
RAD21,42798;3.89E-15,71320;2.92E-14,63056;1.15E-12,75836;2.02E-12,71322;6.29E-12
ZNF589,64009;4.33E-15,64008;2.31E-13,,,
PPARG,50411;4.33E-15,55130;4.60E-13,69797;3.17E-10,55128;1.84E-08,4495;4.19E-08
RUNX3,46131;4.44E-15,,,,
ZBTB10,42804;5.16E-15,,,,
RELB,76402;5.77E-15,76403;1.51E-14,68053;7.27E-10,68052;4.53E-05,42745;5.18E-03
PITX3,76999;6.00E-15,,,,
NR1H3,69802;6.22E-15,69800;1.00E-11,69799;1.31E-10,69801;1.74E-06,41168;2.21E-02
FOXJ2,64653;6.88E-15,64654;6.92E-11,42828;4.78E-03,,
PR,39767;7.05E-15,50161;4.59E-11,68966;3.20E-10,53980;3.50E-08,33571;1.11E-07
ARNTL,71023;7.05E-15,42749;8.02E-10,71024;4.11E-05,68104;2.37E-04,42643;4.24E-03
ZNF384,45922;7.27E-15,45634;2.38E-14,65106;3.49E-14,,
TP63,36141;8.10E-15,36140;2.59E-10,71035;5.71E-09,44765;7.70E-06,44228;1.41E-05
NR4A1,68309;8.77E-15,68310;1.28E-13,62815;2.11E-08,42741;1.62E-06,62814;5.80E-06
SPIB,48634;9.10E-15,48638;1.65E-09,48625;9.32E-06,48630;1.80E-03,38672;1.05E-02
WDHD1,77259;9.83E-15,77260;1.61E-11,,,
CNOT3,76964;1.01E-14,76965;2.59E-14,76966;4.24E-03,,
ARRB1,50152;1.13E-14,50162;1.28E-13,44055;4.24E-03,44056;4.25E-03,
TRIM25,77300;1.45E-14,77299;5.22E-13,77298;1.82E-06,62995;3.98E-03,62994;4.47E-02
NBN,63182;1.53E-14,62659;2.08E-07,63978;2.03E-03,62658;3.27E-03,63979;1.79E-02
ZEB2,63536;1.53E-14,63535;2.35E-09,62509;2.10E-05,62508;6.19E-05,63282;1.18E-04
TRIM28,57090;1.65E-14,52087;1.89E-13,70926;1.05E-12,49606;1.51E-09,1175;1.63E-09
SP7,63654;1.81E-14,63653;2.97E-13,,,
ZNF711,2685;2.10E-14,,,,
GATA2,8412;2.10E-14,37587;3.93E-14,52057;9.76E-11,54397;1.63E-09,46032;8.84E-09
PKNOX1,62761;2.51E-14,62762;9.59E-13,,,
FOXA2,37366;2.61E-14,46227;1.51E-12,52684;4.70E-11,52681;5.88E-10,52683;5.43E-09
C17orf49,1227;2.85E-14,1223;9.11E-11,,,
NR2F2,46249;2.89E-14,36804;1.08E-12,63319;3.19E-12,43165;2.69E-10,62909;2.28E-09
ESRRA,45627;4.40E-14,45796;6.31E-09,67367;1.17E-04,38664;2.59E-04,
SMAD1,8447;4.50E-14,51554;3.52E-10,8415;2.81E-07,8416;7.92E-05,51560;1.51E-03
ZBED1,62980;4.99E-14,62981;1.26E-04,,,
ZNF197,63956;5.48E-14,63957;8.92E-11,73971;1.51E-03,,
DDX5,1208;5.90E-14,49196;3.66E-01,,,
ZNF341,62931;6.13E-14,62930;8.93E-14,65129;1.44E-09,,
INO80,69945;6.28E-14,69516;2.71E-12,69522;5.10E-04,44130;5.12E-04,69514;5.86E-03
GTF2I,50699;6.37E-14,50708;6.61E-04,50700;8.55E-04,50697;9.47E-04,50694;1.19E-03
NKRF,63302;8.64E-14,63301;7.91E-08,,,
ERCC2,41412;9.63E-14,,,,
ZXDB,63903;1.01E-13,63902;1.15E-13,,,
TBL1XR1,45660;1.08E-13,45876;6.41E-09,45935;6.36E-05,,
SUMO1,35724;1.13E-13,35700;5.88E-10,35694;3.84E-07,34354;1.25E-05,34368;3.04E-05
STAT5,44084;1.18E-13,44086;1.05E-06,55491;2.42E-06,44087;1.61E-05,44085;1.65E-04
KLF13,64022;1.21E-13,64021;3.03E-10,42684;5.03E-03,,
ZBTB16,76518;1.38E-13,,,,
EZH2,41788;1.58E-13,48763;9.64E-09,48765;2.37E-07,34326;1.55E-06,74684;2.42E-06
ARNT,5517;1.61E-13,62869;1.14E-04,62868;4.79E-03,38723;6.13E-03,33032;1.98E-02
ERCC3,41411;1.62E-13,,,,
CLOCK,38772;1.68E-13,71021;1.21E-04,71022;2.32E-03,59585;4.83E-03,68103;8.12E-02
E2F2,38865;1.70E-13,42757;1.00E+00,,,
POLR3D,74907;2.02E-13,74909;3.01E-11,74906;1.28E-09,41628;5.57E-04,68066;1.79E-03
EED,62965;2.15E-13,62964;5.71E-10,50371;4.65E-03,41188;8.27E-03,41187;7.54E-02
ARID3A,45897;2.41E-13,45806;1.94E-09,74657;3.12E-04,,
NCOA1,72451;2.84E-13,64887;2.51E-05,64888;3.66E-05,72449;2.52E-03,42735;2.99E-03
BATF,74668;2.95E-13,46109;2.27E-12,48626;7.15E-04,48621;2.79E-03,
ZNF35,65180;3.02E-13,,,,
ZNF584,62861;3.07E-13,62862;6.73E-11,73938;3.13E-03,,
AGO1,44026;3.82E-13,48601;1.92E-03,48594;1.92E-03,48610;4.24E-03,48609;6.74E-03
BACH1,45690;4.89E-13,64377;1.64E-09,45900;2.92E-06,64378;1.08E-03,42751;5.34E-03
ZNF121,65114;5.99E-13,65170;1.14E-09,63038;8.89E-06,63037;1.20E-03,
POU3F2,68569;6.04E-13,68570;3.03E-12,68571;1.00E-03,68572;1.41E-03,
NCAPG,54632;6.39E-13,54633;6.98E-12,54628;5.62E-04,54629;5.70E-04,54650;3.12E-03
ETV7,38647;6.86E-13,,,,
KDM5C,68932;9.73E-13,8781;1.37E-09,68913;2.42E-08,58887;2.49E-04,58885;3.95E-04
SOX4,71747;9.99E-13,71748;1.03E-11,71746;8.57E-11,38749;3.09E-03,47591;4.24E-03
SOX13,63594;1.13E-12,63593;6.14E-06,,,
GRHL2,68002;1.13E-12,73183;5.56E-10,35323;2.61E-09,68001;3.87E-09,73185;5.33E-07
TDRD3,2400;1.26E-12,,,,
MAFK,45864;1.61E-12,41625;1.15E-10,45746;7.58E-07,45815;1.97E-06,45954;1.52E-05
PRDM1,65133;2.06E-12,62702;1.31E-04,62701;1.88E-04,51433;6.50E-03,51434;2.68E-02
MXD3,42772;2.51E-12,,,,
KAT2B,8788;2.59E-12,45418;2.59E-12,45635;3.90E-12,4418;6.09E-09,45742;1.09E-07
FEZF1,65116;2.68E-12,64604;5.86E-09,64605;1.65E-04,,
ZNF701,77258;3.07E-12,77057;8.21E-03,,,
GATA6,50979;3.36E-12,47595;8.84E-10,47599;2.93E-03,361;3.60E-03,38636;3.67E-03
MBD1_isoform2,63122;4.55E-12,63123;1.38E-09,,,
GMEB1,38799;4.59E-12,,,,
ZNF692,63538;4.68E-12,63537;1.25E-10,,,
HMBOX1,64414;4.71E-12,,,,
FOXO1,54243;5.44E-12,75853;2.99E-03,75852;3.69E-03,58300;8.11E-03,75851;1.66E-02
ZNF175,62529;5.90E-12,62530;9.49E-10,62713;3.72E-03,65070;6.44E-03,62714;2.32E-02
ZKSCAN1,64746;6.00E-12,45786;6.13E-12,64745;4.46E-11,63615;2.10E-02,63614;4.60E-02
MLLT1,63876;6.01E-12,74318;4.43E-11,63875;3.04E-09,64186;9.57E-09,62739;3.02E-08
HOXC9,43894;7.74E-12,43893;2.29E-08,,,
EGR3,65186;8.07E-12,,,,
HOXA1,38817;1.42E-11,,,,
MYOD1,36075;2.12E-11,36077;3.33E-07,75839;6.13E-05,42734;5.23E-03,
REPIN1,39777;2.49E-11,39779;1.09E-06,39776;3.46E-05,39781;1.15E-04,37565;2.00E-04
MRE11A,51839;2.76E-11,51838;2.79E-10,,,
MTA2,63213;2.92E-11,62756;1.37E-08,63518;8.87E-07,62757;1.03E-06,63212;8.97E-06
NKX3-1,36252;2.94E-11,5678;2.54E-03,5677;3.67E-03,38667;1.00E+00,
ZNF75A,77257;3.03E-11,77265;5.32E-05,,,
EBF1,59344;3.24E-11,46129;1.39E-08,45656;1.19E-07,59345;1.27E-05,48181;6.86E-03
IKZF1,57640;3.66E-11,64735;1.41E-10,64734;1.22E-06,45647;2.27E-05,64919;2.39E-05
KLF6,67600;3.91E-11,42730;1.11E-02,,,
IKZF2,64555;4.05E-11,64556;3.75E-10,,,
RXRG,2813;4.67E-11,4515;1.35E-04,2814;7.92E-04,2467;8.28E-04,2466;4.24E-03
GLIS1,65214;5.41E-11,63689;6.98E-09,63690;7.99E-07,38673;3.77E-03,
DEAF1,63449;6.65E-11,,,,
NFKB2,77449;8.64E-11,77450;1.57E-09,38844;6.17E-03,,
HNF1A,64546;9.43E-11,64547;2.14E-05,42667;2.87E-03,,
ZNF580,64173;1.04E-10,64174;1.77E-07,,,
ETV6,74647;1.10E-10,74648;2.71E-05,38801;4.24E-03,,
NR2F1,56817;1.36E-10,56818;1.76E-10,64996;2.76E-07,64997;1.59E-06,38640;4.51E-03
ZNF518A,62888;1.52E-10,62889;4.78E-09,,,
ELF3,67615;1.81E-10,67597;3.34E-06,38646;7.21E-03,,
ZNF750,48799;1.90E-10,,,,
UHRF2,76568;2.15E-10,,,,
POU5F1,63393;2.16E-10,63136;4.05E-06,51542;1.38E-05,48550;2.56E-05,58486;1.69E-04
RAD51,63793;2.16E-10,63794;8.67E-07,62652;9.47E-06,62653;9.06E-05,73094;4.22E-03
HNF4G,46239;2.42E-10,63224;3.70E-05,63225;3.40E-04,1452;6.60E-03,42832;1.00E+00
LEF1,57115;2.62E-10,63333;1.02E-06,57114;2.75E-05,63332;1.09E-04,53651;3.05E-04
DIDO1,62905;2.62E-10,62904;8.98E-09,,,
DNMT3A,70228;2.86E-10,70175;3.47E-07,70179;2.40E-06,70226;3.19E-03,32825;4.24E-03
ZNF22,65176;2.89E-10,65178;2.73E-08,65177;3.26E-03,65173;3.62E-03,65172;5.57E-03
ZNF441,77120;2.99E-10,,,,
HLF,63808;3.03E-10,63809;9.62E-10,,,
CCND2,76683;3.26E-10,76686;1.40E-07,,,
IRF3,45748;3.46E-10,45831;7.04E-10,45609;5.09E-08,42679;5.03E-03,
TEAD1,48240;3.48E-10,56535;1.43E-08,54611;4.97E-05,56542;1.03E-04,71237;2.93E-03
PIAS1,55355;4.37E-10,71207;8.68E-09,55354;2.70E-08,71205;5.76E-05,71204;6.22E-04
ZNF519,77103;5.27E-10,,,,
MTA3,63460;5.32E-10,52966;1.93E-03,63459;4.28E-03,46147;8.17E-03,
SMC3,38811;6.41E-10,62504;3.24E-08,45759;5.12E-08,62505;6.83E-07,46040;9.82E-07
ZKSCAN5,77183;6.56E-10,,,,
HDAC4,70762;6.98E-10,,,,
ZBTB7B,38666;7.82E-10,,,,
MYNN,64369;8.26E-10,64370;6.55E-07,65124;4.31E-03,64295;1.47E-02,64294;5.28E-02
GRHL3,74688;8.47E-10,74687;1.17E-03,33916;1.53E-02,,
PRPF4,63023;1.18E-09,63022;1.00E-08,63090;1.08E-07,63089;1.28E-06,
DPF1,77255;1.41E-09,77264;2.15E-05,,,
GLIS2,63825;1.98E-09,63826;7.25E-08,38768;1.65E-03,,
SPIN1,74573;2.03E-09,,,,
PBX2,63133;2.08E-09,63132;6.40E-08,64660;6.80E-07,64661;2.44E-05,42797;2.89E-04
ZFP64,65123;2.12E-09,65122;1.03E-05,65130;4.24E-03,63981;3.36E-02,63982;5.09E-02
ZNF382,64693;2.14E-09,65138;3.47E-08,65075;1.97E-07,65076;9.28E-07,64694;1.34E-05
PTPN11,36349;2.15E-09,36350;4.74E-03,,,
LDB1,47774;2.19E-09,,,,
TLX1,54657;2.63E-09,,,,
NFIC,46343;2.66E-09,46240;2.80E-09,46111;4.30E-09,46101;1.62E-06,
BACH2,39577;2.89E-09,55571;8.53E-04,55549;3.08E-03,,
CIITA,52788;3.14E-09,52787;1.86E-03,52785;3.83E-03,52786;4.34E-03,52784;8.30E-03
MAFF,45801;3.37E-09,45950;4.22E-07,42840;5.02E-03,,
ZNF592,64278;3.62E-09,62567;2.62E-03,64279;6.13E-03,62568;8.46E-03,
ZNF284,77146;3.75E-09,,,,
FOXP3,44098;4.44E-09,44099;1.01E-03,44101;4.26E-03,44100;8.07E-03,38703;1.00E+00
DRAP1,74650;4.51E-09,42822;5.03E-03,,,
ZNF467,65062;4.66E-09,,,,
ZBTB2,74683;4.76E-09,42878;8.36E-06,74659;1.64E-03,42877;9.66E-03,
ZNF101,63633;4.96E-09,63634;7.57E-04,73976;1.32E-03,,
BCLAF1,46288;5.74E-09,6958;1.63E-06,,,
MGEA5,76709;6.03E-09,,,,
TRIM22,64619;6.83E-09,64620;4.73E-07,,,
CDK12,56010;6.91E-09,,,,
NEUROG2,76814;7.53E-09,76811;3.09E-08,76812;8.21E-07,76817;1.84E-06,76810;5.82E-06
ZNF460,77114;8.47E-09,,,,
SND1,38173;9.50E-09,1794;1.24E-06,1795;5.23E-02,,
TARDBP,63523;9.56E-09,63522;2.90E-08,62579;1.32E-04,62580;3.45E-03,
TCF21,52496;1.00E-08,52495;4.67E-06,52498;5.04E-05,52497;1.50E-02,
TCF7,64696;1.03E-08,64697;1.11E-06,63592;1.53E-06,63591;2.74E-03,50140;3.64E-03
KDM3A,49955;1.13E-08,49954;8.91E-06,49953;1.18E-02,,
FUS,53303;1.19E-08,53304;2.22E-07,58994;1.00E+00,,
EHF,38657;1.52E-08,76282;4.82E-08,50820;1.02E-04,50819;4.52E-03,76283;3.10E-02
KMT2B,42906;1.54E-08,42732;3.76E-03,,,
RBCK1,38695;1.90E-08,,,,
ZNF740,64374;2.15E-08,64373;3.96E-08,63820;1.92E-02,63819;2.38E-02,
OSR2,65108;2.17E-08,63285;8.39E-05,63286;7.49E-03,,
SMAD2,38793;2.22E-08,5365;4.21E-03,5363;4.97E-03,5366;5.71E-03,43303;8.62E-03
ZNF263,45958;2.70E-08,73965;3.87E-07,45726;3.09E-06,42885;1.02E-03,2157;3.16E-03
KLF16,64424;2.85E-08,64425;2.54E-07,,,
HDAC3,70761;2.91E-08,4125;6.64E-04,8661;1.35E-02,8662;3.80E-01,
CEBPZ,63354;3.37E-08,63355;1.56E-04,38846;3.06E-03,45805;3.44E-03,
CD74,76930;3.53E-08,76927;2.78E-03,76929;5.29E-03,76926;6.25E-03,76931;9.07E-03
DDX20,63600;4.30E-08,63599;1.65E-07,63425;1.20E-02,63426;2.79E-02,
ZNF281,65127;4.78E-08,42805;1.61E-04,,,
RBL1,38496;5.72E-08,,,,
BRD9,72398;5.79E-08,76526;3.71E-06,,,
NR3C2,54255;6.54E-08,54256;2.67E-04,42703;5.66E-03,,
BCL11A,46151;7.13E-08,43823;4.92E-03,46186;1.07E-02,62561;2.62E-02,62560;4.30E-02
ID3,62514;7.22E-08,62513;8.34E-04,42768;1.95E-03,,
PRDM14,966;8.16E-08,68962;1.43E-02,,,
SMARCC2,45787;8.42E-08,1347;8.42E-08,,,
DEK,63018;8.61E-08,63019;3.84E-06,49698;5.77E-03,49697;1.96E-02,
ZMYM3,74652;8.77E-08,74656;1.63E-06,74662;7.39E-06,64656;1.13E-05,74661;2.09E-05
NR2F6,64300;9.09E-08,63771;2.01E-07,64301;3.69E-04,63772;4.05E-04,42702;6.69E-03
ELF2,38739;9.71E-08,42759;1.46E-03,,,
TERC,32850;9.95E-08,32856;8.11E-06,32848;1.36E-04,32853;1.47E-04,
SNRNP70,64561;1.01E-07,64562;1.01E-04,64949;7.78E-04,64950;1.66E-03,
THAP11,51613;1.04E-07,51611;7.04E-05,,,
BRD7,280;1.06E-07,279;2.86E-03,,,
IL1B,74387;1.13E-07,74397;9.93E-07,74383;1.87E-02,74381;2.01E-02,74388;3.53E-02
BIRA,69218;1.25E-07,69217;1.69E-05,69216;2.31E-03,56247;8.41E-03,
BCAT1,5454;1.28E-07,5455;3.84E-06,,,
GTF3C2,45756;1.29E-07,45901;1.12E-06,,,
MEN1,73849;1.29E-07,73848;2.03E-07,73756;7.55E-03,73757;1.14E-02,
SIX2,67425;1.32E-07,69246;1.32E-07,69247;2.61E-03,69248;7.06E-03,67424;7.06E-03
EOMES,1006;1.35E-07,51448;1.47E-03,38649;6.25E-03,51445;9.81E-03,
ATF4,55517;1.43E-07,64175;3.40E-06,64176;4.07E-06,54129;2.26E-05,55518;9.61E-04
CREB3L4,38721;1.43E-07,,,,
NCOR2,35525;1.47E-07,35093;1.52E-06,39657;2.35E-03,39653;7.24E-03,
598-SKD,49461;1.49E-07,49467;5.16E-07,49462;1.39E-03,49466;3.97E-03,55219;4.59E-03
SREBF2,45607;1.81E-07,45812;9.12E-04,73412;4.18E-03,38765;5.23E-03,73411;5.95E-03
ZNF585A,77081;1.87E-07,,,,
CREB3,62680;2.10E-07,62679;4.45E-07,38841;4.25E-05,,
ZNF783,77039;2.21E-07,,,,
PDX1,52147;2.29E-07,38760;6.61E-03,49200;6.01E-02,,
CASP8AP2,38860;2.31E-07,70856;4.23E-03,70859;4.41E-03,42754;1.00E+00,
UBE2I,35717;2.43E-07,35703;4.94E-03,,,
AEBP2,38782;2.71E-07,64454;2.72E-03,64455;9.53E-03,,
552-SKD,49464;2.87E-07,49459;1.20E-05,49463;1.61E-04,49460;2.25E-03,49465;4.28E-03
HDAC8,64617;2.98E-07,64618;2.47E-04,7486;7.48E-03,,
TERF1,43825;3.15E-07,42790;3.11E-04,17;4.19E-03,,
ZFP69B,63423;3.28E-07,63424;8.60E-07,73978;2.21E-03,,
STAT5A,46146;3.40E-07,46280;2.99E-04,73722;8.71E-04,73723;2.93E-03,4589;3.37E-03
ZNF324,64444;3.46E-07,64443;2.17E-05,65144;6.04E-05,73957;8.99E-03,
ZNF695,77059;3.86E-07,,,,
DROSHA,63270;4.59E-07,62572;5.22E-04,63271;2.21E-03,70104;4.24E-03,62573;5.31E-03
LANA,44695;4.67E-07,44697;3.11E-04,47737;8.33E-04,44699;2.06E-03,47738;2.28E-03
HEYL,42717;4.72E-07,,,,
ZSCAN20,64441;4.94E-07,64442;2.61E-06,,,
MEF2B,53874;5.21E-07,53877;3.71E-06,53873;2.55E-05,55547;1.03E-03,55566;1.92E-03
ZC3H8,39918;5.67E-07,63718;2.31E-04,63719;6.15E-02,,
LYL1,38829;5.92E-07,58999;3.78E-05,36247;1.54E-02,59002;2.78E-02,59007;6.05E-02
LIN9,5888;6.85E-07,5889;1.20E-03,38707;4.25E-03,,
AUTS2,50456;7.18E-07,,,,
ZNF189,77164;7.27E-07,,,,
RFX2,38761;8.38E-07,42930;5.69E-04,42944;4.21E-03,,
5MC,55289;9.23E-07,55287;1.21E-05,55284;8.22E-05,70101;7.30E-01,
ATOH1,38856;9.86E-07,,,,
PPARD,44350;1.07E-06,44351;1.85E-04,44389;4.70E-03,44348;5.64E-03,44386;6.09E-03
ZKSCAN8,63611;1.08E-06,63610;9.17E-03,,,
GRHL1,42850;1.12E-06,,,,
ZNF554,65061;1.24E-06,,,,
NFIL3,74685;1.27E-06,38757;5.05E-03,,,
CTBP2,45693;1.32E-06,50249;2.46E-03,50251;6.20E-03,,
RARG,49623;1.39E-06,49622;1.97E-04,49617;2.48E-03,38682;2.85E-03,49618;4.86E-03
SMARCC1,1346;1.72E-06,45732;1.72E-06,72114;1.43E-03,44427;1.48E-03,72110;3.05E-03
KLF17,62617;1.76E-06,62618;2.50E-06,,,
ZNF257,73966;1.85E-06,65126;5.43E-04,65218;1.93E-03,,
HES4,38823;1.93E-06,42716;3.30E-03,,,
DR1,42711;2.52E-06,,,,
IRAK1,76859;2.91E-06,,,,
GPS2,8563;2.92E-06,,,,
POLR3A,4487;2.92E-06,45763;1.50E-04,1329;8.64E-04,691;1.71E-03,2109;1.79E-03
EPO,57111;3.01E-06,57110;1.27E-04,57112;4.38E-03,57109;8.67E-03,
CEBPG,64053;3.07E-06,64052;1.76E-04,62691;4.03E-04,62690;6.70E-04,38690;9.61E-04
SCRT2,63316;3.09E-06,63317;2.00E-03,,,
SUPT20H,5983;3.10E-06,5982;1.35E-03,45773;1.49E-03,45637;1.76E-03,
ZNF558,63609;3.11E-06,73940;4.59E-03,63608;2.83E-02,,
ZNF24,65032;3.51E-06,63440;6.62E-06,62705;2.36E-05,63441;5.10E-04,65031;9.99E-04
ZFP42,51549;3.75E-06,65098;4.66E-05,65099;4.28E-03,,
PRDM6,65125;4.34E-06,,,,
MBD1_isoform1,63465;5.32E-06,63464;1.49E-03,,,
ADNP,63581;5.39E-06,63582;3.25E-04,38734;1.99E-03,,
ZNF282,77148;5.83E-06,77149;1.57E-05,,,
LARP7,73297;5.94E-06,57091;1.05E-05,63201;4.13E-03,63202;9.15E-02,73298;1.05E-01
DLX4,38722;6.29E-06,,,,
ZNF394,62792;6.47E-06,62793;2.66E-04,65158;5.35E-03,,
ZNF362,64322;6.78E-06,64321;2.63E-05,,,
ZNF610,64256;7.21E-06,73937;1.90E-05,64255;6.09E-03,,
PSMA7,69620;7.38E-06,69626;7.29E-05,,,
ZFHX3,38638;7.73E-06,,,,
LMO2,49738;7.84E-06,49739;1.09E-05,35486;1.61E-03,36248;6.35E-03,40156;9.94E-03
ZNF501,63631;7.95E-06,63632;2.67E-03,,,
SPDEF,35041;8.63E-06,74048;1.94E-04,35052;2.77E-04,35049;2.66E-03,74047;3.05E-03
ASCL2,38812;8.80E-06,,,,
TP73,38832;8.85E-06,6543;5.71E-05,6545;5.43E-04,6546;2.36E-03,6544;9.18E-03
FOXH1,1011;8.91E-06,1010;9.93E-04,,,
MLLT3,73462;9.53E-06,68664;3.39E-03,50436;4.49E-03,50993;8.25E-03,50437;1.25E-02
ERF,38643;1.04E-05,,,,
TEAD2,38779;1.06E-05,64090;2.88E-02,64089;4.29E-02,,
SSU72,49742;1.30E-05,,,,
APOBEC3B,56127;1.30E-05,56126;1.12E-02,,,
DACOR1,56997;1.38E-05,,,,
LHX2,38679;1.42E-05,50899;1.23E-04,,,
SFPQ,41423;1.48E-05,41424;1.42E-03,49154;2.27E-02,,
ALKBH3,53165;1.49E-05,,,,
ARID1A,58462;1.57E-05,58463;4.17E-03,,,
NFATC3,74643;1.66E-05,38863;4.77E-03,,,
ORC1,35296;1.77E-05,,,,
HMG20A,77262;1.90E-05,77268;3.70E-03,,,
ZKSCAN2,77185;1.93E-05,,,,
OVOL3,64446;1.97E-05,64445;6.53E-04,,,
GAPDH,2;1.98E-05,,,,
CSNK2A1,49193;2.04E-05,,,,
ATF7IP,2972;2.06E-05,71057;4.45E-02,,,
ZSCAN16,65086;2.10E-05,65117;3.37E-03,65145;7.95E-03,64707;1.03E-02,64706;1.18E-01
SOX11,47711;2.16E-05,47710;5.03E-02,,,
MAFG,64576;2.16E-05,64575;5.66E-05,42692;6.96E-03,,
ZNF407,38750;2.50E-05,,,,
CUX1,62548;2.67E-05,45934;2.75E-05,62923;4.48E-04,74934;7.81E-04,74938;1.14E-03
ZNF343,77133;2.72E-05,,,,
KRAB,56850;2.73E-05,56856;3.16E-04,56847;9.97E-04,56846;2.73E-03,56851;4.36E-03
ASCL1,70119;2.85E-05,49726;3.12E-04,70121;8.32E-04,72769;3.33E-03,49732;3.72E-03
KLF7,64010;3.02E-05,64011;7.15E-04,65134;1.65E-03,,
ZNF597,77261;3.14E-05,,,,
ZNF12,42882;3.24E-05,73975;5.83E-03,,,
