Transcription Factor,1st Sample p-value,2nd Sample p-value,3rd Sample p-value,4th Sample p-value,5th Sample p-value
DMRT1,M01146;3.67E-01,,,,
NFAT5,MS00106;3.67E-01,,,,
POU2F3,MS00136;3.69E-01,MS00137;5.47E-01,,,
HOXA4,M00640;3.70E-01,UP00196;6.51E-01,,,
Mafk,UP00044;3.72E-01,,,,
IRX4,UP00194;3.72E-01,,,,
POU6F1,M01479;3.74E-01,M00465;9.10E-01,,,
ISL1,M01127;3.75E-01,,,,
SOX7,MS00769;3.77E-01,MS00770;6.41E-01,,,
Lbx2,UP00120;3.78E-01,,,,
Elk3,MS00023;3.79E-01,,,,
TFAP4,MS00287;3.79E-01,,,,
Yy2,M01694;3.79E-01,,,,
MEOX1,MS00551;3.81E-01,,,,
RARB,MS00811;3.83E-01,,,,
Pax7,UP00248;3.84E-01,MC00258;6.97E-01,,,
ETV4,MS00018;3.85E-01,,,,
DRGX,MS00437;3.85E-01,,,,
Rela,MC00135;3.87E-01,,,,
Hoxd1,UP00140;3.87E-01,,,,
ETS2,M01207;3.88E-01,,,,
HOXA2,MS00487;3.89E-01,,,,
ALX4,MS00404;3.89E-01,UP00187;5.82E-01,,,
SOX2,MC00269;3.90E-01,MS00762;7.41E-01,,,
FOXP1,M00987;3.90E-01,MC00501;5.37E-01,,,
Sfpi1,UP00085;3.93E-01,MC00180;4.35E-01,MC00395;4.35E-01,,
Tcf21,MS00291;3.94E-01,,,,
LHX5,UP00212;3.94E-01,,,,
NKX6-1,MS00575;3.95E-01,,,,
ALX3,MS00403;3.96E-01,MS00402;7.54E-01,,,
GATA6,MC00117;3.96E-01,,,,
ELF3,MS00812;3.96E-01,,,,
RBPJ,M01112;3.97E-01,,,,
MEIS1::HOXA9,M00420;3.98E-01,,,,
Sox3,MS00803;3.99E-01,MS00805;9.74E-01,,,
ZNF238,MS00390;4.00E-01,,,,
BHLHE22,MS00249;4.02E-01,,,,
Elf4,UP00413;4.03E-01,,,,
Alx4,MS00408;4.05E-01,,,,
MAFB,UP00045;4.05E-01,,,,
BCL11A,MC00474;4.08E-01,,,,
EVX2,MS00455;4.10E-01,,,,
RUNX3,MS00177;4.10E-01,,,,
LHX2,MS00536;4.11E-01,MS00537;4.26E-01,,,
BARX1,MS00417;4.14E-01,UP00181;4.99E-01,MS00418;8.77E-01,,
EMX2,MS00444;4.17E-01,MS00443;4.25E-01,,,
Nkx1-1,M01334;4.18E-01,,,,
HOXC13,MS00505;4.19E-01,MS00504;6.44E-01,,,
IRF7,MS00070;4.19E-01,,,,
Sox8,UP00051;4.20E-01,,,,
Rarb,MS00700;4.20E-01,,,,
NKX3-2,MS00573;4.21E-01,,,,
Hoxa11,MS00515;4.22E-01,MS00514;8.18E-01,,,
Myf5,MC00195;4.26E-01,,,,
Rxra,MC00471;4.26E-01,,,,
HOXC4,UP00113;4.27E-01,,,,
Cdx2,MC00455;4.30E-01,,,,
TBX19,MS00194;4.31E-01,,,,
Sox18,UP00064;4.31E-01,,,,
Spi1,MC00506;4.35E-01,,,,
Zfp105,UP00037;4.38E-01,,,,
ETV2,MS00016;4.43E-01,,,,
HOXB13,MS00489;4.45E-01,MS00488;7.23E-01,,,
POU5F1,MC00378;4.49E-01,,,,
Stat5b,MC00204;4.51E-01,,,,
Atoh1,MS00244;4.54E-01,MC00414;7.21E-01,,,
PRRX1,MS00602;4.56E-01,MS00599;6.75E-01,,,
GATA3,MC00119;4.57E-01,,,,
BHLHB2,MS00247;4.58E-01,,,,
REL,MA0101;4.58E-01,,,,
Hoxc10,MS00518;4.61E-01,MS00517;7.40E-01,,,
ETV7,M00678;4.62E-01,,,,
FEV,MS00025;4.64E-01,,,,
NFATC1,MC00211;4.64E-01,,,,
ZBED1,MS00290;4.69E-01,,,,
LHX9,MS00542;4.70E-01,MS00541;6.77E-01,,,
Trp63,M01656;4.72E-01,,,,
Dmrtc2,M01151;4.75E-01,,,,
POU3F1,MS00138;4.75E-01,M00133;6.85E-01,MS00139;8.46E-01,,
Sox14,UP00004;4.76E-01,,,,
NEUROG2,MS00272;4.78E-01,,,,
Bbx,UP00012;4.78E-01,,,,
Foxf1a,M00294;4.78E-01,,,,
PDX1,MS00589;4.82E-01,MS00588;9.95E-01,,,
DMRT3,M01148;4.84E-01,,,,
Nkx3-1,MS00580;4.84E-01,MC00250;6.13E-01,,,
EPAS1,MC00224;4.89E-01,,,,
Lhx1,UP00262;4.90E-01,,,,
HOXA5,UP00189;4.91E-01,,,,
FOXC1,MS00349;4.92E-01,MS00351;9.30E-01,MS00350;9.87E-01,,
Lhx4,MS00547;4.93E-01,,,,
Fli1,MC00129;4.96E-01,,,,
Hoxd13,MS00520;4.96E-01,MS00519;5.03E-01,,,
Nr1d2,MC00186;4.96E-01,,,,
Meox2,MS00563;4.98E-01,,,,
Hoxb4,MC00136;5.00E-01,UP00144;7.70E-01,,,
HOMEZ,MS00055;5.00E-01,,,,
Sox7,UP00034;5.01E-01,,,,
VSX2,MS00627;5.02E-01,,,,
FOXC2,MS00354;5.04E-01,MS00352;8.52E-01,,,
Nkx6-1,MS00581;5.04E-01,,,,
TBX1,MS00197;5.04E-01,,,,
OLIG1,MS00276;5.07E-01,,,,
Hoxd3,MS00521;5.08E-01,,,,
ZNF784,MS00479;5.10E-01,,,,
ERF,MS00846;5.15E-01,,,,
PPARA,M01282;5.17E-01,,,,
ID4,MS00261;5.21E-01,,,,
MNT,MS00267;5.21E-01,,,,
BHLHB3,MS00248;5.25E-01,,,,
NR6A1,M00526;5.27E-01,,,,
GSX2,M01326;5.31E-01,MS00466;5.95E-01,,,
BARX2,UP00151;5.36E-01,,,,
HOXA13,MS00484;5.40E-01,MS00485;6.14E-01,,,
POU4F2,MS00149;5.40E-01,,,,
Nkx2-4,UP00107;5.46E-01,,,,
MSX1,MS00558;5.48E-01,MS00559;7.88E-01,,,
SRY,MS00787;5.48E-01,MA0084;6.21E-01,MS00788;9.77E-01,,
HMX1,MS00473;5.49E-01,,,,
Gata5,UP00080;5.51E-01,,,,
Hoxc6,UP00260;5.51E-01,,,,
DLX1,MS00427;5.64E-01,,,,
PHOX2B,MS00593;5.65E-01,,,,
MSX2,MS00561;5.68E-01,,,,
Pou5f1,MC00233;5.71E-01,,,,
SF1,M01132;5.71E-01,,,,
Foxc1,MS00388;5.73E-01,,,,
EHF,MS00778;5.75E-01,,,,
LBX2,MS00533;5.81E-01,MS00535;8.31E-01,,,
STAT6,M00500;5.84E-01,,,,
NFIA,MS00820;5.85E-01,,,,
SOX5,UP00091;5.85E-01,,,,
LHX6,MS00540;5.86E-01,MS00539;9.71E-01,,,
SPIC,MS00040;5.86E-01,,,,
MNX1,MS00557;5.89E-01,,,,
Bsx,UP00138;5.91E-01,,,,
Srf,MC00329;5.93E-01,,,,
ZNF217,M01306;5.98E-01,,,,
AR,MC00468;6.01E-01,,,,
HOXD11,MS00507;6.03E-01,MS00506;9.61E-01,,,
SATB1,M01723;6.10E-01,,,,
Hoxd8,UP00168;6.13E-01,,,,
OLIG3,MS00280;6.14E-01,,,,
RAX,MS00606;6.15E-01,,,,
EN1,MS00449;6.17E-01,MS00446;7.44E-01,,,
ONECUT2,MS00679;6.17E-01,,,,
Stat5a,MC00205;6.19E-01,,,,
Gbx2,MS00469;6.33E-01,,,,
POU6F2,MS00155;6.34E-01,,,,
Nanog,MC00226;6.34E-01,,,,
PRDM1,MS00168;6.37E-01,,,,
CDX2,MC00389;6.41E-01,,,,
ESRRA,MS00829;6.41E-01,,,,
HBP1,UP00055;6.42E-01,,,,
Arntl,MC00362;6.50E-01,,,,
Hoxb7,UP00206;6.51E-01,,,,
BCL6B,MS00011;6.51E-01,,,,
CLOCK,MS00253;6.54E-01,,,,
Hoxa2,MS00516;6.55E-01,,,,
MYF6,MS00269;6.57E-01,,,,
Hmx2,UP00155;6.57E-01,,,,
FOXA2,MC00217;6.58E-01,,,,
ESX1,MS00452;6.63E-01,,,,
EN2,MS00450;6.68E-01,,,,
Atf4,MS00295;6.72E-01,,,,
NOTO,MS00578;6.72E-01,,,,
HMGA2,M01300;6.73E-01,,,,
BHLHA15,MS00245;6.73E-01,,,,
ARID3A,UP00078;6.75E-01,,,,
GATA5,MS00045;6.75E-01,,,,
SNAI2,MS00201;6.80E-01,,,,
HOXA1,MS00486;6.81E-01,,,,
Hoxd10,UP00121;6.82E-01,,,,
ISX,MS00531;6.83E-01,,,,
CDC5L,M00478;6.86E-01,,,,
SHOX2,MS00613;6.88E-01,,,,
IRX6,UP00150;6.90E-01,,,,
VAX1,MS00620;6.95E-01,,,,
HNF1A,MS00476;6.96E-01,,,,
ZNF232,MS00728;7.03E-01,,,,
DUXA,MS00438;7.08E-01,,,,
Hsf1,MC00368;7.18E-01,,,,
HOXC9,UP00197;7.19E-01,,,,
E2F7,MS00756;7.19E-01,,,,
NFATC4,M01734;7.20E-01,,,,
ONECUT3,MS00690;7.22E-01,,,,
GBX1,MS00459;7.28E-01,,,,
Shox2,MS00615;7.28E-01,,,,
Nr1d1,MC00524;7.29E-01,,,,
GBX2,MS00460;7.34E-01,MS00461;9.15E-01,,,
NR4A2,MS00665;7.39E-01,,,,
Pou3f3,UP00211;7.41E-01,,,,
SHOX,MS00614;7.49E-01,,,,
Nkx6-3,UP00238;7.52E-01,,,,
MSC,MS00807;7.59E-01,,,,
Sox10,MS00794;7.66E-01,,,,
Nr3c1,MC00396;7.69E-01,,,,
HESX1,MS00470;7.69E-01,,,,
HOXA6,UP00182;7.74E-01,,,,
Sox21,UP00071;7.79E-01,,,,
Pdx1,MC00165;7.79E-01,,,,
MYB,UP00092;7.80E-01,,,,
Esrra,MS00641;7.83E-01,,,,
Cebpa,MC00122;7.83E-01,,,,
SOX14,MS00748;7.83E-01,,,,
SOX15,MS00750;7.91E-01,,,,
POU4F3,MS00151;7.92E-01,,,,
Sox17,UP00014;7.92E-01,MS00797;9.60E-01,,,
LEF1,MS00051;7.97E-01,,,,
Hoxd11,UP00117;7.99E-01,,,,
Meis1,MC00507;8.04E-01,,,,
Ikzf3,MC00337;8.05E-01,,,,
Prrx2,MS00604;8.05E-01,,,,
PAX7,MS00126;8.05E-01,,,,
POU4F1,MS00148;8.07E-01,,,,
FIGLA,MS00254;8.12E-01,,,,
Pax3,MC00260;8.13E-01,,,,
Hlx,M01399;8.18E-01,,,,
ONECUT1,MS00667;8.20E-01,,,,
Myod1,MC00369;8.22E-01,,,,
SOX13,UP00096;8.26E-01,,,,
IKZF2,M01004;8.26E-01,,,,
MLXIPL,MS00265;8.29E-01,,,,
SOX18,MS00753;8.29E-01,,,,
ZNF410,MS00412;8.32E-01,,,,
Hoxb8,UP00263;8.35E-01,,,,
HOXC8,UP00242;8.37E-01,,,,
NR3C1,MC00465;8.40E-01,,,,
TBX15,MS00192;8.47E-01,,,,
HOXD3,UP00241;8.50E-01,,,,
BHLHE23,MS00250;8.53E-01,,,,
Gbx1,MS00467;8.54E-01,,,,
Dbx2,UP00218;8.56E-01,,,,
OLIG2,MS00277;8.58E-01,,,,
Homez,UP00114;8.59E-01,,,,
ZNF75A,MS00468;8.61E-01,,,,
Hmx3,M00433;8.66E-01,,,,
DLX6,MS00432;8.69E-01,,,,
Nobox,MA0125;8.72E-01,,,,
MIXL1,MS00555;8.72E-01,,,,
Tcf3,MC00265;8.74E-01,,,,
Rbfox2,MC00416;8.74E-01,,,,
Sox1,UP00069;8.77E-01,MS00800;8.79E-01,MS00802;9.01E-01,,
Dbx1,M01483;8.78E-01,,,,
VENTX,MS00624;8.82E-01,,,,
Foxa1,MC00104;8.87E-01,,,,
ZNF333,M01230;8.87E-01,,,,
Rhox6,M01435;8.88E-01,,,,
HMX3,MS00475;8.92E-01,,,,
Hoxd12,UP00177;8.93E-01,,,,
Vax1,UP00215;8.98E-01,,,,
HOXD8,MS00513;8.99E-01,,,,
HOXB6,UP00259;9.07E-01,,,,
Nkx1-2,UP00139;9.12E-01,,,,
Vsx1,MS00628;9.17E-01,,,,
MLX,MS00266;9.26E-01,,,,
Foxa2,MC00105;9.26E-01,,,,
BSX,MS00419;9.32E-01,,,,
DLX2,MS00428;9.35E-01,UP00126;9.93E-01,,,
FOXA1,MC00311;9.39E-01,,,,
Zfp187,UP00082;9.39E-01,,,,
NR3C2,MS00662;9.49E-01,,,,
Mlx,MS00270;9.53E-01,,,,
RAXL1,MS00605;9.57E-01,,,,
DLX5,MS00431;9.61E-01,,,,
DLX4,MS00430;9.64E-01,,,,
PRRX2,MS00603;9.65E-01,,,,
Dlx1,MS00439;9.67E-01,,,,
DLX3,MS00429;9.71E-01,,,,
Dlx2,MS00440;9.71E-01,,,,
Foxq1,MA0040;9.76E-01,,,,
Sox15,UP00075;9.88E-01,,,,
CUX2,MS00634;9.98E-01,,,,
