Transcription Factor,1st Sample p-value,2nd Sample p-value,3rd Sample p-value,4th Sample p-value,5th Sample p-value
SFPQ,41423;1.99E-01,49154;5.31E-01,41424;7.84E-01,,
SSRP1,63943;2.04E-01,63942;4.22E-01,38081;5.54E-01,38073;6.07E-01,38083;6.74E-01
KDM5A,8813;2.05E-01,69732;9.75E-01,8812;9.93E-01,45244;9.98E-01,
CRY1,68102;2.06E-01,,,,
BBX,42811;2.06E-01,,,,
ORC2,72425;2.07E-01,72426;6.57E-01,,,
SIRT3,40319;2.07E-01,40300;4.99E-01,40328;6.08E-01,40291;1.00E+00,
FOXQ1,42660;2.08E-01,,,,
KLF7,64011;2.13E-01,65134;5.66E-01,64010;7.71E-01,,
ZNF414,63766;2.13E-01,63765;8.63E-01,,,
CDK2,43677;2.14E-01,43675;5.69E-01,43676;7.77E-01,,
ZNF788,64359;2.17E-01,64360;3.43E-01,,,
ZNF281,65127;2.19E-01,42805;5.07E-01,,,
JDP2,38680;2.21E-01,,,,
ZNF180,77167;2.24E-01,,,,
GTF3C2,45756;2.24E-01,45901;3.98E-01,,,
GLYR1,1221;2.24E-01,1225;3.21E-01,,,
POU2F1,1332;2.26E-01,68233;4.69E-01,68236;5.67E-01,68232;5.72E-01,68215;5.80E-01
ZNF280D,42887;2.28E-01,63618;5.34E-01,63619;9.11E-01,,
H3F3B,48692;2.29E-01,,,,
ZNF287,77144;2.36E-01,,,,
TERF2,50971;2.36E-01,50975;4.29E-01,74280;6.14E-01,42791;6.56E-01,18;7.09E-01
MEF2C,37087;2.37E-01,46144;2.93E-01,37088;3.09E-01,38851;6.08E-01,
ZNF667,65163;2.39E-01,73935;4.21E-01,,,
HIST1H1B,70103;2.40E-01,35963;7.42E-01,35962;8.31E-01,,
HBG1 |  HBG2,52212;2.41E-01,52213;6.53E-01,52211;6.73E-01,,
MBD4,46251;2.43E-01,,,,
ZBTB10,42804;2.44E-01,,,,
ISL1,38807;2.44E-01,,,,
ZNF449,65165;2.44E-01,,,,
MXD1,38815;2.45E-01,,,,
ZNF212,77159;2.45E-01,,,,
TAF7,46195;2.45E-01,64178;7.33E-01,64177;9.03E-01,46289;9.66E-01,
GPS2,8563;2.48E-01,,,,
ZNF891,77020;2.49E-01,,,,
STAT2,42800;2.51E-01,45967;5.86E-01,74678;7.33E-01,45960;7.71E-01,
ZC3H8,63719;2.51E-01,39918;4.49E-01,63718;7.39E-01,,
BTAF1,1;2.55E-01,,,,
ZSCAN29,65066;2.55E-01,62920;3.08E-01,62919;8.08E-01,,
ZNF224,73968;2.55E-01,69523;4.73E-01,65195;6.14E-01,,
ZNF792,64200;2.56E-01,64201;2.83E-01,73927;5.10E-01,,
AUTS2,50456;2.56E-01,,,,
HECTD1,54634;2.57E-01,54635;4.83E-01,,,
ZNF333,77137;2.58E-01,,,,
HBP1,38726;2.59E-01,64038;4.16E-01,64039;8.70E-01,,
WDHD1,77260;2.61E-01,77259;7.17E-01,,,
GTF3C1,1229;2.63E-01,1230;5.22E-01,,,
ZNF134,65085;2.65E-01,,,,
MZF1,38727;2.65E-01,65207;3.72E-01,,,
SRSF3,64771;2.65E-01,64770;6.40E-01,63150;7.75E-01,63151;8.56E-01,
HLTF,62665;2.65E-01,62666;4.14E-01,,,
ZNF644,64349;2.66E-01,64348;3.32E-01,52586;4.57E-01,,
TBL1XR1,45876;2.67E-01,45935;7.64E-01,45660;9.29E-01,,
STAT4,37177;2.73E-01,37180;4.01E-01,4585;4.33E-01,37179;5.16E-01,37182;6.13E-01
ING5,41573;2.78E-01,,,,
PRPF4,63023;2.79E-01,63022;3.49E-01,63090;5.22E-01,63089;5.98E-01,
TFDP1,77535;2.79E-01,77534;8.56E-01,38731;9.52E-01,62551;9.58E-01,62550;9.97E-01
OLFM2,74119;2.81E-01,74120;6.99E-01,,,
ZNF100,77182;2.81E-01,77181;3.33E-01,77180;4.48E-01,,
ZNF324,64443;2.82E-01,65144;4.40E-01,73957;5.58E-01,64444;8.03E-01,
KLF6,67600;2.82E-01,42730;5.58E-01,,,
ZNF682,77062;2.85E-01,77061;6.39E-01,,,
POU3F2,68569;2.87E-01,68571;6.05E-01,68572;6.23E-01,68570;6.65E-01,
MYBL2,5890;2.88E-01,38735;6.09E-01,5891;6.66E-01,56251;6.73E-01,46241;9.14E-01
STAT5A,46280;2.89E-01,73723;4.45E-01,73724;4.73E-01,42787;6.73E-01,46146;6.79E-01
MBOAT4,76967;2.92E-01,76968;4.35E-01,,,
KLF10,74686;2.92E-01,75164;7.93E-01,38720;8.33E-01,75163;8.35E-01,75165;8.54E-01
ARID1B,58464;2.92E-01,58465;6.64E-01,,,
ZNF765,77045;2.92E-01,,,,
THAP11,51613;2.94E-01,51611;5.33E-01,,,
TRIM22,64620;2.94E-01,64619;4.75E-01,,,
ZNF780A,77041;2.94E-01,,,,
ZNF48,63763;2.94E-01,63764;6.10E-01,,,
EGFR,55206;2.96E-01,55207;7.60E-01,,,
GLIS3,38709;2.98E-01,,,,
BIRA,69217;3.00E-01,69218;7.84E-01,56247;7.93E-01,69216;1.00E+00,
PTRF,62801;3.01E-01,62802;5.04E-01,,,
ZNF582,65080;3.01E-01,73939;4.73E-01,65083;4.83E-01,,
BRDU,35291;3.05E-01,35289;5.17E-01,35293;6.01E-01,35287;6.50E-01,35295;8.59E-01
ZMIZ1,64816;3.05E-01,64817;7.63E-01,45919;9.42E-01,,
SREBF2,45812;3.07E-01,73412;6.24E-01,73411;7.02E-01,38765;7.93E-01,45607;8.97E-01
ZNF563,65216;3.07E-01,,,,
ZNF641,63952;3.07E-01,73936;4.42E-01,63951;6.27E-01,,
SETDB1,46045;3.15E-01,45386;4.14E-01,8772;4.14E-01,2974;4.52E-01,45873;5.11E-01
SMN1,58949;3.17E-01,58948;4.43E-01,,,
ZNF75A,77265;3.17E-01,77257;9.97E-01,,,
KDM5C,58887;3.17E-01,68932;3.49E-01,8781;4.98E-01,68909;6.81E-01,58885;6.89E-01
ZNF322,65166;3.19E-01,,,,
CIITA,52784;3.23E-01,52785;6.20E-01,52786;7.23E-01,52787;8.21E-01,52788;9.65E-01
H3Pan,39008;3.24E-01,,,,
HP1BP3,76675;3.24E-01,,,,
ARNT2,42707;3.26E-01,,,,
PCGF2,8552;3.28E-01,48356;6.19E-01,57666;6.52E-01,48355;7.12E-01,
ZNF10,77179;3.29E-01,,,,
ZKSCAN3,77184;3.31E-01,,,,
HDAC6,8778;3.32E-01,45379;4.38E-01,8779;4.44E-01,45235;7.22E-01,8811;7.22E-01
DIDO1,62905;3.34E-01,62904;8.93E-01,,,
ID3,62514;3.34E-01,42768;5.18E-01,62513;8.27E-01,,
ZNF540,77097;3.34E-01,,,,
SALL4,51550;3.36E-01,42781;6.32E-01,,,
ZNF740,64374;3.37E-01,63820;4.93E-01,64373;5.20E-01,63819;7.57E-01,
ATF5,38641;3.38E-01,,,,
SMAD2,43302;3.43E-01,5364;4.02E-01,5366;4.15E-01,38793;4.70E-01,5363;5.57E-01
ZNF860,77023;3.45E-01,,,,
GUCY1B3,72432;3.50E-01,,,,
ZNF571,77083;3.51E-01,,,,
H3K18me1,77518;3.52E-01,77519;6.60E-01,,,
ZNF93,77018;3.52E-01,,,,
ZNF880,77021;3.53E-01,,,,
ZNF786,77037;3.54E-01,,,,
ZNF436,65128;3.54E-01,,,,
MSX1,38656;3.56E-01,,,,
ZNF266,42886;3.56E-01,73963;7.31E-01,,,
RBL2,38488;3.57E-01,1877;4.26E-01,1874;8.90E-01,1878;9.03E-01,1879;9.75E-01
ZNF138,63872;3.57E-01,63871;7.36E-01,,,
EPO,57111;3.58E-01,57109;3.59E-01,57110;4.14E-01,57112;5.67E-01,
ZSCAN23,64289;3.59E-01,64288;6.17E-01,,,
ZNF440,77121;3.59E-01,,,,
ZNF605,77079;3.59E-01,,,,
CHAT,76548;3.61E-01,76547;6.60E-01,,,
HJURP,52055;3.61E-01,52054;6.43E-01,,,
ZNF395,42888;3.62E-01,,,,
MBD3L2,76470;3.65E-01,,,,
ZNF132,77176;3.69E-01,,,,
BRF1,1797;3.70E-01,1197;6.03E-01,45766;6.25E-01,45931;7.23E-01,
ZBTB18,65137;3.70E-01,,,,
ZBTB1,64879;3.71E-01,64878;7.55E-01,,,
ORC1,35296;3.71E-01,,,,
KRAB,56844;3.72E-01,56850;4.26E-01,56843;4.34E-01,56855;4.78E-01,56849;5.15E-01
NCAPG,54632;3.73E-01,54623;4.02E-01,54622;4.41E-01,54629;4.45E-01,54633;4.70E-01
SFMBT1,35559;3.74E-01,35569;4.46E-01,35558;1.00E+00,,
ZBTB39,42879;3.74E-01,,,,
FOXF2,42827;3.74E-01,,,,
ZNF3,73950;3.75E-01,42806;1.00E+00,,,
ERF,38643;3.75E-01,,,,
HOXD13,42674;3.77E-01,,,,
IKZF5,42678;3.77E-01,,,,
DDX11,76669;3.77E-01,76670;4.57E-01,,,
SATB1,38710;3.77E-01,68798;7.11E-01,68797;8.60E-01,,
WIZ,52587;3.77E-01,,,,
EHMT2,52585;3.77E-01,34535;6.10E-01,56447;6.39E-01,56455;6.64E-01,56457;6.97E-01
ZNF567,77085;3.81E-01,,,,
ZBTB7B,38666;3.82E-01,,,,
ZNF30,65200;3.84E-01,65201;5.44E-01,65199;6.66E-01,73960;7.33E-01,
MIXL1,42693;3.84E-01,,,,
DDX20,63426;3.84E-01,63425;7.56E-01,63600;7.92E-01,63599;9.85E-01,
PRAME,2110;3.84E-01,,,,
ZNF429,77127;3.85E-01,,,,
ZNF708,65182;3.87E-01,73930;5.87E-01,,,
HDAC8,64618;3.87E-01,64617;7.08E-01,7486;7.65E-01,,
DKK1,54386;3.88E-01,54385;4.69E-01,,,
POLB,76550;3.88E-01,76551;1.00E+00,,,
NKX2-8,42700;3.95E-01,,,,
ZNF146,64241;3.98E-01,65187;8.11E-01,64240;9.61E-01,,
PRDM9,73981;4.04E-01,,,,
ZNF492,77106;4.04E-01,,,,
DLX4,38722;4.09E-01,,,,
CHD3,8784;4.10E-01,,,,
CHD4,45381;4.10E-01,69995;6.76E-01,,,
TERT,76888;4.16E-01,76877;4.89E-01,76880;5.22E-01,76879;5.22E-01,76878;5.53E-01
CENPC,76574;4.16E-01,76572;5.43E-01,76573;5.71E-01,,
ZNF627,77069;4.17E-01,,,,
ZBTB49,64871;4.18E-01,64872;6.47E-01,,,
L3MBTL4,77271;4.18E-01,,,,
ZNF557,77091;4.18E-01,,,,
SNAPC5,36364;4.18E-01,,,,
POLR3G,1168;4.18E-01,1330;5.50E-01,1952;6.11E-01,75293;6.20E-01,45642;6.63E-01
CPSF3L,49021;4.19E-01,49010;4.25E-01,49011;6.05E-01,49022;7.54E-01,49009;8.43E-01
ZNF774,65161;4.23E-01,,,,
PAX8,76666;4.24E-01,76665;5.52E-01,76667;5.87E-01,76668;6.47E-01,
GAPDH,2;4.25E-01,,,,
HES4,38823;4.25E-01,42716;4.69E-01,,,
TIAM1,77366;4.27E-01,,,,
ZNF410,77270;4.28E-01,77269;5.67E-01,,,
BRF2,45921;4.29E-01,1198;5.29E-01,36360;6.33E-01,45739;6.52E-01,
YBX1,62978;4.29E-01,62977;5.76E-01,42876;5.90E-01,36659;5.93E-01,62743;6.13E-01
PHF6,44144;4.29E-01,,,,
HEYL,42717;4.29E-01,,,,
ZNF502,65105;4.30E-01,65217;6.46E-01,,,
ZNF354C,63204;4.32E-01,63203;5.21E-01,,,
ZSCAN2,77254;4.34E-01,77266;6.22E-01,,,
NEUROD2,42697;4.35E-01,,,,
ZNF136,65089;4.36E-01,73974;5.06E-01,,,
RBCK1,38695;4.39E-01,,,,
IRX3,38816;4.41E-01,,,,
ZNF165,58061;4.42E-01,,,,
GLI1,38648;4.42E-01,,,,
MEIS2,38849;4.43E-01,,,,
IRF2,33542;4.44E-01,67766;4.97E-01,42726;5.37E-01,,
ASCL2,38812;4.45E-01,,,,
SNAI1,65152;4.47E-01,65149;4.96E-01,38783;5.77E-01,65150;6.74E-01,
ZNF486,73945;4.48E-01,49603;7.40E-01,49604;8.78E-01,,
ZNF169,77170;4.48E-01,77169;6.09E-01,,,
ZNF433,77123;4.50E-01,,,,
HKR1,77193;4.52E-01,,,,
ZTA,52241;4.53E-01,52242;6.09E-01,,,
HOXD9,42676;4.53E-01,,,,
HOXB1,42670;4.53E-01,,,,
HOXB7,42834;4.53E-01,53088;5.06E-01,53091;5.99E-01,53090;6.71E-01,53089;7.15E-01
RPA1,76974;4.53E-01,,,,
GTF2E2,63821;4.55E-01,63822;9.40E-01,,,
SRPK2,76940;4.57E-01,76942;4.65E-01,,,
ILK,64129;4.62E-01,64130;7.31E-01,,,
DDIT3,42820;4.63E-01,,,,
BRD9,72398;4.63E-01,76526;4.90E-01,,,
CBFA2T3,47100;4.64E-01,,,,
GRHL1,42850;4.67E-01,,,,
ARNTL,42749;4.68E-01,71024;5.29E-01,71023;5.76E-01,42643;6.32E-01,59579;8.22E-01
NUP98,32946;4.69E-01,32944;5.24E-01,32947;6.63E-01,32948;7.09E-01,32941;7.34E-01
COPS2,62811;4.69E-01,,,,
ZNF808,77027;4.70E-01,,,,
TOP2B,56433;4.70E-01,56435;7.45E-01,,,
ALX4,38840;4.71E-01,,,,
ZNF543,77096;4.73E-01,,,,
KDM1B,51251;4.73E-01,,,,
SIX4,63187;4.73E-01,63186;5.45E-01,,,
COIL,49156;4.75E-01,,,,
ZNF236,38642;4.75E-01,,,,
ZNF419,65103;4.76E-01,73948;7.05E-01,73947;7.20E-01,,
TRRAP,1226;4.79E-01,1222;6.05E-01,,,
AGO2,44027;4.79E-01,54114;5.44E-01,54118;5.66E-01,54116;5.68E-01,54115;7.21E-01
ZNF716,77054;4.80E-01,,,,
RAG1,55540;4.81E-01,55542;4.83E-01,55541;5.68E-01,,
ZNF592,64279;4.81E-01,64278;5.42E-01,62568;7.53E-01,62567;8.46E-01,
IRF5,37186;4.83E-01,37189;6.09E-01,33481;6.32E-01,37190;8.09E-01,37183;8.21E-01
ICE2,39924;4.84E-01,,,,
BARX1,42645;4.86E-01,42752;6.16E-01,,,
C17orf96,43552;4.87E-01,43550;5.96E-01,,,
ZNF595,65065;4.87E-01,,,,
AEBP2,38782;4.87E-01,64455;8.09E-01,64454;8.78E-01,,
GCG,34532;4.91E-01,,,,
KAT2B,4418;4.92E-01,45635;7.20E-01,45742;8.93E-01,8788;9.67E-01,45418;9.67E-01
POLR3GL,41630;4.93E-01,,,,
ZNF311,77139;4.93E-01,,,,
SF1,33850;4.93E-01,33853;5.68E-01,33852;5.69E-01,33851;6.71E-01,
ZNF329,65060;4.94E-01,,,,
CASP8AP2,70856;4.95E-01,38860;5.72E-01,70859;7.36E-01,42754;1.00E+00,
ZNF383,77131;4.95E-01,,,,
HSF2,38579;4.95E-01,38573;6.36E-01,38575;6.87E-01,38561;8.53E-01,38862;1.00E+00
HESX1,42663;4.96E-01,,,,
CREB3L4,38721;4.96E-01,,,,
ZFP1,77190;4.97E-01,,,,
KAT5,4632;4.97E-01,4631;7.66E-01,68490;1.00E+00,,
SUPT20H,5982;4.97E-01,45637;7.17E-01,45773;8.06E-01,5983;8.85E-01,
HDGF,62849;4.97E-01,62848;6.05E-01,63921;6.57E-01,63920;6.59E-01,62967;7.08E-01
ZNF354A,65143;4.98E-01,73953;5.33E-01,,,
ZNF398,77130;4.98E-01,,,,
ZNF391,62986;4.99E-01,62985;6.74E-01,,,
HNRNPLL,63111;5.00E-01,63856;5.68E-01,63857;5.71E-01,63112;7.33E-01,
ADNP2,42808;5.00E-01,,,,
TFAM,41723;5.03E-01,41725;5.09E-01,41724;5.23E-01,41726;7.17E-01,42802;1.00E+00
ZNF589,64009;5.04E-01,64008;9.09E-01,,,
ZNF483,77110;5.07E-01,,,,
ZNF85,65184;5.08E-01,73924;6.89E-01,,,
ZNF8,65174;5.08E-01,73923;5.53E-01,63007;7.82E-01,63006;7.97E-01,
SKI,42867;5.09E-01,,,,
ZNF407,38750;5.09E-01,,,,
ZNF737,77051;5.11E-01,,,,
ZNF430,77126;5.11E-01,,,,
TARDBP,63523;5.11E-01,62580;6.73E-01,63522;7.18E-01,62579;8.02E-01,
INO80,44130;5.12E-01,69945;6.22E-01,69516;8.06E-01,69514;8.28E-01,69522;8.78E-01
ZNF587,77080;5.12E-01,,,,
MXD3,42772;5.13E-01,,,,
ZNF768,65118;5.14E-01,,,,
RFX7,42865;5.15E-01,,,,
STAG2,42847;5.16E-01,,,,
ZNF442,77119;5.16E-01,,,,
E2F8,38804;5.16E-01,42758;8.55E-01,,,
SOX3,38686;5.18E-01,,,,
ZNF33B,77134;5.20E-01,,,,
ERCC2,41412;5.21E-01,,,,
ZBED4,38798;5.21E-01,,,,
CSDE1,64061;5.21E-01,64060;6.02E-01,63485;7.67E-01,63484;9.09E-01,
C11orf30,63362;5.21E-01,63363;6.07E-01,,,
ZNF302,77141;5.21E-01,,,,
PALB2,44029;5.21E-01,,,,
RAX2,38744;5.21E-01,,,,
LHX4,42688;5.22E-01,,,,
ZFP69,77189;5.22E-01,,,,
ZBTB4,42880;5.22E-01,42881;6.53E-01,,,
LRWD1,76970;5.22E-01,76969;5.55E-01,1220;7.63E-01,76971;7.94E-01,
ZNF529,77100;5.24E-01,,,,
MDM2,69821;5.24E-01,76549;1.00E+00,,,
NCOA1,42735;5.24E-01,72452;5.61E-01,72449;6.58E-01,72451;6.58E-01,72450;6.69E-01
CHAMP1,62620;5.25E-01,62619;7.18E-01,,,
ZNF879,77022;5.25E-01,,,,
ZNF620,77072;5.27E-01,,,,
PYGO2,63515;5.28E-01,63514;6.52E-01,,,
ZNF239,63579;5.28E-01,63580;7.28E-01,,,
ESCO2,76409;5.29E-01,76408;6.89E-01,76412;7.98E-01,76411;1.00E+00,
HOXB2,42671;5.29E-01,,,,
HOXB6,42763;5.30E-01,,,,
NHLH1,42699;5.32E-01,,,,
CHD5,40348;5.32E-01,,,,
ZXDB,63903;5.34E-01,63902;8.79E-01,,,
MTA3,63459;5.34E-01,63460;8.88E-01,52966;8.93E-01,46147;9.42E-01,
ZNF513,65212;5.35E-01,,,,
NBN,62659;5.36E-01,63182;5.77E-01,63978;7.37E-01,62658;8.37E-01,63979;8.79E-01
PTTG1,63265;5.37E-01,63264;5.78E-01,,,
SIX1,76587;5.39E-01,72383;5.82E-01,76586;8.34E-01,76585;8.43E-01,72382;8.71E-01
CBX7,43557;5.40E-01,43568;5.93E-01,43577;8.47E-01,,
SMARCA2,72433;5.41E-01,,,,
ARID3B,58136;5.42E-01,,,,
ZNF662,77067;5.42E-01,,,,
ZNF431,77125;5.44E-01,,,,
ZNF564,77088;5.45E-01,,,,
MYF6,42696;5.45E-01,,,,
t-IgG-control,63031;5.46E-01,63030;7.00E-01,,,
MBD1_isoform2,63123;5.46E-01,63122;9.01E-01,,,
PPARA,42742;5.46E-01,,,,
HOXA10,38791;5.49E-01,,,,
MTF1,42695;5.49E-01,,,,
ZNF614,77076;5.53E-01,,,,
BARX2,38820;5.53E-01,,,,
ZNF527,77101;5.53E-01,,,,
ZNF573,77082;5.54E-01,,,,
CCDC101,1228;5.55E-01,1224;7.46E-01,,,
RFX2,42930;5.55E-01,42944;5.74E-01,38761;7.02E-01,,
FOXD3,73755;5.56E-01,,,,
HOXB4,42723;5.57E-01,,,,
EZH1,50373;5.58E-01,50374;5.60E-01,50377;5.83E-01,50378;5.99E-01,
ZNF19,77163;5.60E-01,,,,
ID2,42767;5.61E-01,,,,
ZNF581,42889;5.61E-01,,,,
NR0B2,55660;5.61E-01,,,,
ZNF684,77060;5.64E-01,,,,
SNAPC4,35266;5.65E-01,42868;5.98E-01,36359;7.70E-01,,
PRDM4,42862;5.66E-01,,,,
FOXO4,42849;5.66E-01,42685;6.53E-01,,,
HAND1,42831;5.68E-01,,,,
KMT2D,68638;5.69E-01,55405;5.74E-01,68632;7.23E-01,73846;7.79E-01,74822;8.22E-01
SPIN1,74573;5.70E-01,,,,
NFE2L1,63895;5.72E-01,42844;6.33E-01,63894;6.43E-01,64080;8.64E-01,64081;8.87E-01
DROSHA,62573;5.74E-01,62572;6.04E-01,63271;6.15E-01,70104;6.63E-01,70105;6.66E-01
BANP,71950;5.74E-01,71951;6.13E-01,,,
MEN1,73757;5.75E-01,73756;6.51E-01,73849;8.73E-01,73848;9.22E-01,
ZNF74,77049;5.75E-01,,,,
ATF7,42750;5.80E-01,42644;6.32E-01,,,
DEAF1,63449;5.81E-01,,,,
SIX5,46188;5.82E-01,46302;6.15E-01,46273;8.02E-01,46142;8.45E-01,46054;9.81E-01
ZNF480,77111;5.83E-01,,,,
ZNF615,77075;5.83E-01,,,,
ZNF267,77152;5.83E-01,,,,
DMRT1,38752;5.85E-01,,,,
SNRNP70,64561;5.86E-01,64950;6.00E-01,64949;6.28E-01,64562;7.68E-01,
NR4A2,42704;5.87E-01,,,,
NONO,64840;5.87E-01,64839;8.62E-01,,,
ZNF488,63394;5.87E-01,63395;5.92E-01,,,
CARM1,5563;5.89E-01,5564;1.00E+00,,,
ZNF26,77151;5.92E-01,,,,
BCL11B,64464;5.94E-01,64463;9.42E-01,,,
ZNF285,77145;5.94E-01,,,,
ZNF16,62681;5.94E-01,62682;6.29E-01,,,
ZNF687,64786;5.94E-01,64787;7.56E-01,,,
ZNF223,77157;5.94E-01,,,,
ZFP41,63357;5.95E-01,63356;6.46E-01,,,
ZNF496,77105;5.95E-01,,,,
BAHD1,57659;5.96E-01,57661;6.17E-01,57662;6.65E-01,,
ZNF25,77153;5.97E-01,,,,
HOXA5,42721;5.97E-01,,,,
H2AK119ub,77532;5.98E-01,77533;6.43E-01,,,
ZNF207,64209;6.01E-01,62696;6.24E-01,62697;7.31E-01,,
FOXD2,38635;6.01E-01,,,,
HMGN1,5194;6.02E-01,,,,
HIC1,64553;6.04E-01,64552;7.27E-01,,,
ZNF280A,65073;6.04E-01,,,,
PITX1,38745;6.05E-01,,,,
LMX1B,38780;6.06E-01,,,,
MCM3,73339;6.07E-01,65049;6.78E-01,65048;7.23E-01,,
MCM5,62647;6.07E-01,62648;7.09E-01,,,
NKX2-2,38736;6.07E-01,,,,
IRAK4,72465;6.07E-01,76858;7.36E-01,,,
HOXD1,42835;6.08E-01,,,,
CDX1,42817;6.08E-01,,,,
ELF4,42824;6.08E-01,,,,
FOXC1,42826;6.08E-01,,,,
SVIL,53471;6.08E-01,53472;8.46E-01,,,
HOXB8,42764;6.08E-01,,,,
CDC5L,42816;6.08E-01,62771;7.96E-01,62772;9.12E-01,,
NFIB,42857;6.08E-01,,,,
HNRNPL,8525;6.08E-01,8524;1.00E+00,,,
MEOX2,42841;6.08E-01,,,,
TOE1,42873;6.08E-01,,,,
NCOA3,42736;6.08E-01,,,,
NEUROG3,38781;6.09E-01,,,,
PRDM2,64312;6.09E-01,64311;7.91E-01,,,
ZNF141,77173;6.10E-01,,,,
LHX6,42690;6.12E-01,,,,
GLI3,38754;6.13E-01,,,,
DYRK1A,52718;6.15E-01,52715;6.78E-01,52716;8.29E-01,,
ZNF274,73962;6.16E-01,731;6.32E-01,1368;6.45E-01,45727;6.57E-01,1507;7.34E-01
CGGBP1,52109;6.17E-01,52110;6.80E-01,,,
ZNF211,77160;6.19E-01,77161;6.88E-01,,,
ZNF254,77154;6.20E-01,,,,
ZNF346,62900;6.21E-01,62899;8.87E-01,,,
ZNF610,73937;6.24E-01,64255;7.91E-01,64256;7.92E-01,,
RLF,42866;6.27E-01,,,,
PCGF6,8555;6.28E-01,,,,
EWSR1,71840;6.28E-01,58995;6.86E-01,,,
NKX6-1,42701;6.30E-01,,,,
ZNF528,65191;6.30E-01,73944;6.50E-01,65159;8.76E-01,65160;9.42E-01,
ZNF782,77040;6.31E-01,,,,
KAT2A,71278;6.31E-01,71279;6.51E-01,,,
NKX2-5,38688;6.32E-01,,,,
ID4,42677;6.32E-01,,,,
KCMF1,42837;6.32E-01,,,,
PCF11,42860;6.32E-01,,,,
C10orf12,43548;6.32E-01,43546;6.73E-01,,,
NR1I2,42739;6.32E-01,,,,
HOXA11,42669;6.32E-01,,,,
IL1RN,52207;6.32E-01,52206;6.50E-01,52205;6.58E-01,,
FOXF1,42656;6.32E-01,,,,
HOXD11,42673;6.32E-01,42724;7.50E-01,,,
EVX1,42651;6.32E-01,,,,
DMRT2,42821;6.32E-01,,,,
ZNF460,77114;6.35E-01,,,,
ZNF154,77172;6.36E-01,,,,
ZZZ3,45735;6.38E-01,45648;8.39E-01,38675;8.85E-01,,
ELF5,33467;6.38E-01,33466;6.46E-01,,,
ZNF454,65213;6.38E-01,73946;8.96E-01,,,
HSF4,38644;6.39E-01,,,,
USP7,76457;6.39E-01,76456;7.06E-01,,,
F2RL1,49198;6.41E-01,,,,
PCGF5,8554;6.41E-01,,,,
TFDP2,38776;6.41E-01,,,,
ZNF222,77158;6.41E-01,,,,
ZNF619,77073;6.42E-01,,,,
ZMYND11,77242;6.42E-01,41757;6.74E-01,41755;6.83E-01,41756;7.98E-01,
ARNTL2,42809;6.43E-01,,,,
SNAPC2,36354;6.43E-01,1881;6.80E-01,36358;8.59E-01,,
WHSC1,45389;6.44E-01,8786;6.44E-01,42875;1.00E+00,,
ZNF425,77128;6.44E-01,,,,
ZNF570,77084;6.45E-01,,,,
SMARCA1,76671;6.46E-01,,,,
ARID2,58467;6.46E-01,58466;7.46E-01,,,
EGFA-T1,49180;6.46E-01,49184;6.57E-01,49181;9.62E-01,,
ZNF736,77052;6.48E-01,,,,
FOXR2,77233;6.50E-01,77234;7.63E-01,,,
ZNF816,65185;6.52E-01,73926;7.88E-01,,,
MYBL1,42855;6.53E-01,,,,
IRF3,42679;6.53E-01,45748;6.78E-01,45609;8.30E-01,45831;8.31E-01,
HOXB5,42672;6.53E-01,,,,
MSX2,38837;6.53E-01,,,,
BTF3,38828;6.53E-01,,,,
SMC4,1348;6.53E-01,,,,
HOXD4,42675;6.53E-01,,,,
ISL2,42683;6.53E-01,,,,
SRPK1,76941;6.53E-01,76943;8.29E-01,,,
KAT8,4403;6.54E-01,62660;6.64E-01,62661;9.40E-01,,
LOXL1,55365;6.54E-01,55366;1.00E+00,,,
CDCA2,76854;6.54E-01,,,,
DLX6,38835;6.56E-01,,,,
TOX4,38747;6.56E-01,,,,
PLRG1,62557;6.57E-01,62558;7.35E-01,,,
TBX3,38787;6.57E-01,,,,
NFKBIA,34479;6.58E-01,,,,
ZNF711,2685;6.58E-01,,,,
ZNF695,77059;6.61E-01,,,,
ZNF777,77043;6.61E-01,,,,
EP400,59014;6.61E-01,59015;8.22E-01,59016;9.04E-01,,
ZNF790,77035;6.61E-01,,,,
GTF3A,65101;6.62E-01,,,,
YBX3,63935;6.63E-01,63936;7.90E-01,38842;1.00E+00,,
ZNF45,77115;6.64E-01,,,,
ZNF235,77156;6.64E-01,,,,
ZNF44,77116;6.66E-01,,,,
GLI4,65148;6.66E-01,62991;7.24E-01,62990;8.65E-01,,
ZNF417,77129;6.66E-01,,,,
MBTD1,76529;6.67E-01,,,,
BCLAF1,6958;6.69E-01,46288;6.92E-01,,,
ZNF550,77094;6.70E-01,,,,
ZNF705G,77056;6.71E-01,,,,
ZNF283,77147;6.71E-01,,,,
ZBED1,62980;6.72E-01,62981;7.69E-01,,,
ATF6,42709;6.73E-01,,,,
CIC,38775;6.73E-01,,,,
CCR5,69877;6.73E-01,,,,
HOXC11,43703;6.73E-01,43704;7.44E-01,42851;1.00E+00,,
ZSCAN5A,74428;6.73E-01,74427;7.30E-01,63376;7.39E-01,63377;8.98E-01,
TAT,5976;6.74E-01,53704;8.32E-01,,,
ZNF205,77162;6.74E-01,,,,
LHX3,38838;6.75E-01,,,,
ZNF34,65064;6.75E-01,,,,
TFE3,38725;6.75E-01,,,,
ZNF749,77050;6.76E-01,,,,
