Transcription Factor,1st Sample p-value,2nd Sample p-value,3rd Sample p-value,4th Sample p-value,5th Sample p-value
ZNF543,77096;1.99E-03,,,,
ZNF134,65085;2.06E-03,,,,
PLAG1,42861;2.07E-03,,,,
NOTCH1,75000;2.08E-03,36765;3.32E-03,75003;8.23E-02,52638;2.45E-01,73405;4.29E-01
GCSAM,76836;2.19E-03,76837;4.10E-02,,,
ZNF287,77144;2.20E-03,,,,
EBF1,45656;2.22E-03,46129;3.09E-03,48179;8.67E-03,59345;3.10E-02,59344;4.17E-02
ZNF382,65138;2.22E-03,65076;6.29E-02,65077;1.09E-01,65074;1.67E-01,64694;3.56E-01
CBX8,48755;2.27E-03,43558;2.37E-01,43569;5.54E-01,43578;7.01E-01,8768;8.13E-01
ZFP2,63525;2.29E-03,63524;5.26E-01,,,
SREBF2,73411;2.30E-03,38765;4.95E-01,73412;6.51E-01,45812;7.78E-01,45607;7.86E-01
UBTF,45961;2.38E-03,45882;1.77E-02,50729;4.46E-01,64087;4.47E-01,71484;7.44E-01
AFF4,48994;2.39E-03,55640;3.81E-03,38227;2.93E-02,72466;5.86E-02,48997;6.89E-02
TRIM28,49606;2.42E-03,52087;7.26E-03,1178;9.56E-03,57090;1.57E-02,2781;2.61E-02
ZSCAN16,65086;2.42E-03,65117;2.55E-01,64707;5.75E-01,65145;6.82E-01,64706;7.11E-01
PAF1,55667;2.56E-03,55664;4.27E-03,55668;1.67E-02,55676;3.36E-01,55682;3.54E-01
LMNA,34444;2.62E-03,72795;2.48E-02,34446;4.38E-01,34462;6.06E-01,72797;6.86E-01
ZNF30,73960;2.65E-03,65201;4.82E-01,65200;9.01E-01,65199;9.17E-01,
DROSHA,62572;2.78E-03,63270;1.53E-01,70104;7.09E-01,63271;7.31E-01,62573;7.65E-01
ZEB1,67610;2.84E-03,46139;4.24E-01,64828;5.72E-01,46245;7.59E-01,64829;7.94E-01
KMT2B,42906;2.89E-03,42732;8.10E-01,,,
GRHL3,74688;2.91E-03,74687;4.73E-01,33916;9.34E-01,,
SMARCE1,62879;3.10E-03,75037;1.22E-02,62880;1.56E-01,75039;7.46E-01,
PATZ1,64981;3.18E-03,64982;7.37E-03,65119;2.68E-02,38668;8.09E-01,
TEAD1 |  TEAD4,56245;3.18E-03,,,,
CDK2,43676;3.23E-03,43675;6.58E-01,43677;7.15E-01,,
SP3,62840;3.31E-03,62841;4.30E-03,38834;7.43E-02,,
ZNF765,77045;3.31E-03,,,,
XRN2,58840;3.41E-03,36234;3.93E-03,58845;1.48E-02,58844;4.02E-02,58842;4.31E-02
IL1RN,52206;3.41E-03,52207;1.46E-02,52205;7.96E-01,,
APOBEC3B,56126;3.43E-03,56127;4.03E-03,,,
EP400,59014;3.47E-03,59016;2.26E-02,59015;4.15E-02,,
ZNF366,62731;3.68E-03,62732;6.93E-03,,,
SUPT5H,53325;3.81E-03,70927;1.33E-01,64772;7.34E-01,64773;7.79E-01,43450;8.62E-01
TBX21,64376;3.82E-03,64375;2.79E-01,33678;6.47E-01,,
DNMT1,54106;3.84E-03,65040;3.34E-01,54107;5.73E-01,65041;7.22E-01,32826;8.18E-01
CD74,76927;3.92E-03,76925;1.36E-02,76926;2.82E-02,76928;5.07E-02,76930;1.09E-01
NFKB2,77449;3.95E-03,77450;4.12E-03,38844;8.67E-01,,
SIX2,69247;4.19E-03,69249;1.02E-02,67425;4.98E-01,69246;4.98E-01,67424;7.73E-01
IRF4,48623;4.30E-03,48636;7.48E-03,48628;9.31E-03,40215;1.40E-01,48640;1.70E-01
BRD1,41574;4.39E-03,56281;5.79E-01,56280;7.44E-01,56282;7.67E-01,56279;9.09E-01
TBX5,72923;4.57E-03,72907;4.57E-03,72917;1.70E-02,72942;2.21E-02,72948;4.84E-02
ZNF362,64322;4.60E-03,64321;1.89E-02,,,
SCRT2,63317;4.63E-03,63316;7.44E-02,,,
ZNF423,63679;4.68E-03,63678;9.64E-03,,,
FOXO3,38806;4.69E-03,34350;8.71E-03,74682;8.91E-03,39906;3.44E-01,74680;4.65E-01
CREB3,38841;4.97E-03,62679;6.90E-01,62680;7.46E-01,,
JARID2,41793;5.00E-03,41797;8.69E-02,41790;1.12E-01,41824;2.12E-01,41816;4.85E-01
LOXL1,55366;5.01E-03,55365;4.38E-01,,,
STAT4,37181;5.01E-03,37177;8.42E-03,37187;1.29E-01,37180;3.67E-01,37182;4.03E-01
HSF2,38862;5.01E-03,38575;2.93E-02,38579;8.03E-01,38561;8.53E-01,38573;9.08E-01
SFMBT1,35558;5.01E-03,35559;7.96E-01,35569;8.12E-01,,
PARP1,43679;5.01E-03,72405;3.60E-01,72407;4.16E-01,72406;4.89E-01,72408;5.33E-01
IRX5,42682;5.02E-03,,,,
POLR3D,74909;5.21E-03,74906;6.92E-02,41628;1.15E-01,74907;1.16E-01,1869;5.38E-01
MAML3,76420;5.51E-03,76421;7.19E-03,76419;3.02E-02,76422;3.47E-01,
EOMES,1006;5.53E-03,51448;2.80E-01,38649;7.96E-01,51445;8.86E-01,
ARID3A,74657;5.54E-03,45806;6.18E-03,45897;1.32E-02,,
SMAD2/3,1082;5.79E-03,51567;2.47E-02,1083;6.67E-02,51566;6.65E-01,1081;7.06E-01
L3MBTL2,63814;5.93E-03,2085;6.01E-01,63813;6.45E-01,2084;6.79E-01,
GTF2B,56961;5.94E-03,56978;5.97E-03,56982;2.77E-02,71925;8.29E-02,56962;2.58E-01
ZFX,64866;6.11E-03,64865;1.21E-02,41309;4.53E-01,41307;4.58E-01,50077;6.89E-01
ZNF273,77150;6.21E-03,,,,
ZFP69B,63423;6.39E-03,63424;3.14E-02,73978;4.30E-02,,
EBNA3,38174;6.59E-03,,,,
SRC,6710;6.66E-03,39660;1.82E-02,72973;2.05E-01,6709;2.16E-01,39652;4.88E-01
HOTAIR,32852;6.71E-03,32847;7.26E-03,32854;3.34E-02,32849;3.89E-01,
BRPF3,76495;6.72E-03,76496;7.62E-03,76494;7.78E-02,,
OLFM2,74120;6.91E-03,74119;5.43E-02,,,
ARNT,5517;6.97E-03,33032;2.16E-01,62869;6.51E-01,38723;6.94E-01,62868;7.47E-01
SMARCB1,45940;6.98E-03,58469;5.22E-02,58468;3.35E-01,45779;4.78E-01,1345;4.78E-01
ID3,42768;7.24E-03,62513;3.88E-01,62514;6.28E-01,,
HBG1 |  HBG2,52212;7.35E-03,52213;1.46E-02,52211;6.57E-01,,
CDX2,75366;7.56E-03,5460;2.36E-02,356;2.99E-02,5461;1.54E-01,357;2.51E-01
LEF1,57115;7.78E-03,63333;2.40E-02,57114;3.13E-02,53651;4.02E-02,63332;5.33E-02
ZNF18,65171;8.01E-03,65019;2.35E-02,65018;2.67E-02,73972;4.89E-01,74663;7.84E-01
ZNF692,63538;9.08E-03,63537;3.96E-02,,,
ZKSCAN1,63615;9.21E-03,64745;1.68E-02,64746;1.04E-01,45786;1.78E-01,63614;4.21E-01
PRKDC,49633;9.21E-03,49637;1.45E-02,49634;3.15E-02,48354;1.28E-01,49638;1.30E-01
CARM1,5563;9.25E-03,5564;1.00E+00,,,
TOP2B,56433;9.38E-03,56435;8.22E-01,,,
ZNF597,77261;9.49E-03,,,,
SETDB1,45873;9.55E-03,2123;3.60E-01,2976;5.19E-01,46045;5.80E-01,45887;5.95E-01
PAX3,2655;9.66E-03,2654;1.79E-02,2651;7.74E-01,2650;7.96E-01,
ZNF266,73963;9.67E-03,42886;7.21E-01,,,
NFYA,2094;9.88E-03,45769;3.66E-02,45945;1.82E-01,45626;2.52E-01,42738;4.16E-01
TEAD2,64089;1.00E-02,64090;8.40E-02,38779;2.06E-01,,
BRD3,43050;1.02E-02,57807;1.04E-01,43053;1.33E-01,49545;1.42E-01,35874;1.99E-01
ZNF768,65118;1.04E-02,,,,
CHD8,53399;1.06E-02,51103;1.72E-01,53397;2.29E-01,53398;2.49E-01,53396;5.01E-01
RFX5,45730;1.07E-02,45863;3.16E-02,46037;5.14E-02,45649;2.85E-01,45893;5.04E-01
CHD1,8770;1.11E-02,45868;3.87E-02,63387;5.34E-02,58018;1.66E-01,8807;1.66E-01
LMO2,49738;1.12E-02,49739;2.98E-02,35484;5.03E-02,53306;7.16E-02,40156;2.46E-01
ZNF22,65178;1.14E-02,65177;6.58E-01,65173;7.96E-01,65176;8.12E-01,65172;8.39E-01
BCOR,64564;1.15E-02,64563;2.78E-02,35087;2.41E-01,35528;4.51E-01,
HOXA9,72702;1.16E-02,9323;5.78E-01,9321;7.48E-01,42833;7.88E-01,
ZSCAN22,65154;1.18E-02,65156;1.56E-02,65153;1.76E-01,,
ZNF492,77106;1.20E-02,,,,
AHR,33035;1.20E-02,,,,
ZNF184,73973;1.26E-02,65136;8.22E-01,,,
CTRL,74411;1.26E-02,77204;7.90E-01,77205;8.43E-01,,
ZNF506,77104;1.26E-02,,,,
HEXIM1,57092;1.32E-02,72609;6.20E-02,72603;1.47E-01,68827;1.47E-01,68828;3.02E-01
DPF1,77255;1.33E-02,77264;4.43E-01,,,
SATB1,68798;1.37E-02,68797;2.05E-01,38710;4.71E-01,,
ZNF285,77145;1.38E-02,,,,
PRDM11,52171;1.39E-02,52170;7.33E-01,,,
PCGF1,57670;1.39E-02,8551;7.96E-01,,,
SMAD2,43302;1.39E-02,5366;2.77E-01,5363;6.48E-01,5364;6.68E-01,5365;6.93E-01
NIPBL,71878;1.40E-02,71869;2.56E-02,71866;3.04E-02,71872;5.32E-02,50516;6.06E-02
MEF2C,37087;1.41E-02,46144;4.98E-02,37088;5.85E-02,38851;1.30E-01,
RXRG,2466;1.43E-02,2467;1.31E-01,2813;2.47E-01,4515;4.93E-01,2814;5.04E-01
TBL1X,8564;1.43E-02,,,,
POU5F1,51546;1.44E-02,46194;1.71E-02,34100;4.11E-02,39513;1.79E-01,5753;1.89E-01
TSHZ1,42874;1.45E-02,63015;1.27E-01,63014;2.56E-01,,
NFYB,45758;1.45E-02,45936;8.18E-02,2095;1.49E-01,45625;5.57E-01,42773;8.27E-01
ISL2,42683;1.46E-02,,,,
ETV4,5924;1.49E-02,64317;7.47E-02,38770;1.31E-01,64318;1.59E-01,
NR5A2,41515;1.50E-02,33220;1.93E-02,42705;4.74E-01,51512;8.50E-01,
CEBPG,62690;1.52E-02,64052;1.81E-02,62691;5.26E-02,64053;5.77E-02,38690;5.31E-01
GTF2F1,45737;1.53E-02,45878;7.16E-01,45683;8.92E-01,,
ZBTB16,76518;1.53E-02,,,,
IRF1,42725;1.54E-02,41300;1.94E-02,45949;3.00E-02,45971;6.66E-02,41303;8.09E-02
CEBPD,46230;1.56E-02,46294;4.82E-01,,,
RNF2,59423;1.57E-02,62639;2.07E-02,5603;3.62E-02,1079;4.90E-02,45391;1.09E-01
DCP1A,36226;1.58E-02,36231;7.28E-01,,,
RBPJ,68486;1.58E-02,59347;2.12E-02,73406;2.18E-02,73407;7.97E-02,73408;9.50E-02
ZNF610,73937;1.60E-02,64256;3.93E-01,64255;9.26E-01,,
SRCAP,44131;1.60E-02,,,,
GABPA,46237;1.60E-02,63208;3.83E-02,56045;4.97E-02,56046;5.04E-02,47413;1.11E-01
SETD1A,59170;1.62E-02,76519;1.12E-01,,,
MEIS3,38792;1.63E-02,,,,
LARP7,57091;1.68E-02,63201;5.96E-01,73298;7.05E-01,63202;7.93E-01,73297;9.81E-01
ZNF669,65100;1.72E-02,73934;6.79E-01,,,
ZFP28,65211;1.74E-02,65210;1.38E-01,,,
ZIM2,77186;1.76E-02,,,,
ZTA,52241;1.82E-02,52242;3.35E-01,,,
NR4A1,68310;1.84E-02,42741;1.82E-01,7489;4.92E-01,62815;5.94E-01,68309;5.99E-01
TLE3,36814;1.84E-02,,,,
GLI2,76995;1.85E-02,42715;2.60E-01,38718;7.31E-01,,
BCL11A,62560;2.09E-02,62561;5.43E-02,46151;7.21E-02,46186;2.59E-01,46178;2.66E-01
MAFG,64576;2.17E-02,64575;2.68E-02,42692;7.88E-01,,
PML,2809;2.19E-02,4421;4.93E-02,2460;1.83E-01,2448;1.86E-01,2459;5.25E-01
HDAC2,46235;2.22E-02,8660;5.70E-02,46181;8.32E-02,45222;8.86E-02,8810;8.86E-02
ZNF28,77143;2.25E-02,,,,
SRSF3,64771;2.30E-02,63150;3.29E-01,64770;4.30E-01,63151;9.46E-01,
ZNF596,65104;2.30E-02,,,,
SUMO1,35700;2.31E-02,34366;3.12E-02,35719;1.17E-01,34354;1.84E-01,34370;2.08E-01
E2F4,46000;2.31E-02,45951;3.97E-01,3225;8.28E-01,63740;8.39E-01,38714;8.42E-01
LYL1,59007;2.34E-02,58999;4.99E-02,53308;1.50E-01,59002;2.09E-01,59005;2.26E-01
HAP1,75571;2.39E-02,,,,
H2AFZ,62610;2.47E-02,63729;7.29E-02,63730;1.76E-01,64269;1.97E-01,64689;2.25E-01
BACH2,55571;2.51E-02,39577;5.41E-02,55549;1.58E-01,,
PRDM12,64421;2.54E-02,64420;8.64E-01,,,
ZNF548,77095;2.58E-02,,,,
ZNF573,77082;2.85E-02,,,,
HKR1,77193;2.86E-02,,,,
ZNF320,73958;2.87E-02,65142;3.98E-02,65141;1.05E-01,,
BMI1,49259;2.88E-02,49263;2.17E-01,50021;3.09E-01,8553;3.65E-01,32777;3.71E-01
PHF6,44144;2.89E-02,,,,
ZKSCAN5,77183;2.98E-02,,,,
ZNF425,77128;2.98E-02,,,,
ZNF701,77258;2.99E-02,77057;7.87E-02,,,
ZNF547,73943;3.00E-02,65067;9.25E-02,64831;2.03E-01,64830;3.42E-01,
NR1H2,69805;3.01E-02,69804;3.38E-02,69806;3.42E-02,69803;4.15E-02,8397;1.08E-01
ZNF582,65083;3.04E-02,65080;4.16E-01,73939;7.75E-01,,
RB1,36028;3.04E-02,1870;2.83E-01,49421;7.13E-01,49417;7.38E-01,49423;7.82E-01
PAX6,50898;3.05E-02,71776;8.57E-02,71777;2.43E-01,51532;8.98E-01,
KDM5C,8815;3.18E-02,68931;4.11E-02,68913;1.69E-01,58887;2.54E-01,8781;3.42E-01
HMGN3,45920;3.19E-02,,,,
PDX1,52147;3.22E-02,49200;6.67E-02,38760;6.77E-01,,
ZNF549,65162;3.22E-02,73941;5.90E-01,73942;7.73E-01,,
SMARCC2,45787;3.24E-02,1347;3.24E-02,,,
ZNF671,77066;3.26E-02,,,,
SOX10,52549;3.30E-02,,,,
ELL2,55648;3.30E-02,55646;3.69E-02,55645;1.73E-01,49007;2.47E-01,49002;2.82E-01
GTF2I,50715;3.36E-02,50698;4.75E-02,50709;5.67E-02,50694;6.40E-02,50712;6.95E-02
MYBL2,5890;3.36E-02,46241;4.59E-01,5891;7.39E-01,56251;7.45E-01,38735;8.02E-01
NKX2-5,38688;3.37E-02,,,,
DNMT3A,70175;3.39E-02,70179;7.26E-02,72976;2.57E-01,70224;4.39E-01,32825;7.88E-01
ZNF680,73933;3.41E-02,73932;1.05E-01,65208;1.70E-01,65209;2.31E-01,63246;2.31E-01
NANOG,51516;3.41E-02,34089;3.42E-02,71758;4.51E-02,955;1.20E-01,71756;1.91E-01
RUNX3,46131;3.47E-02,,,,
MAFF,45950;3.48E-02,45801;4.44E-02,42840;7.88E-01,,
ETV6,74647;3.50E-02,74648;8.47E-02,38801;7.88E-01,,
ZBTB2,74683;3.51E-02,74659;4.79E-02,42878;5.70E-01,42877;6.43E-01,
LIN9,5888;3.54E-02,38707;2.69E-01,5889;8.50E-01,,
ZNF24,62763;3.60E-02,62764;8.68E-02,62705;1.48E-01,62704;3.12E-01,63440;3.91E-01
POLR2M,5662;3.61E-02,5569;3.81E-02,5570;1.09E-01,,
EBNA3C,43364;3.84E-02,43363;1.30E-01,67832;6.96E-01,,
BCAT1,5454;3.95E-02,5455;4.78E-01,,,
HES1,62672;4.02E-02,38702;1.32E-01,74644;3.33E-01,49475;8.67E-01,
ZNF468,77113;4.05E-02,,,,
ZNF10,77179;4.14E-02,,,,
TOP1,51840;4.14E-02,51841;4.55E-01,68774;5.81E-01,68781;9.01E-01,68780;9.30E-01
BCL11B,64464;4.17E-02,64463;8.13E-01,,,
FOXJ2,64653;4.19E-02,64654;6.62E-02,42828;6.78E-01,,
ZFP1,77190;4.28E-02,,,,
ZNF19,77163;4.35E-02,,,,
NFE2L1,63895;4.48E-02,64081;4.67E-02,63894;5.18E-02,64080;6.34E-01,42844;7.97E-01
ZNF778,73928;4.56E-02,65082;1.24E-01,,,
MTA2,62757;4.89E-02,63213;6.05E-02,62756;1.14E-01,63212;1.67E-01,63517;4.44E-01
MSX2,38837;4.93E-02,,,,
CAMTA2,38661;4.95E-02,,,,
ZNF571,77083;5.07E-02,,,,
ZFHX3,38638;5.16E-02,,,,
AUTS2,50456;5.17E-02,,,,
PTTG1,63264;5.20E-02,63265;6.05E-01,,,
CHAT,76548;5.27E-02,76547;5.98E-01,,,
BAHD1,57662;5.28E-02,57661;2.22E-01,57659;8.41E-01,,
MLLT1,62739;5.30E-02,64187;3.34E-01,63875;3.55E-01,62738;5.20E-01,74291;5.54E-01
PBX1,35658;5.36E-02,42796;7.80E-01,,,
CLOCK,38772;5.36E-02,59585;3.03E-01,71021;3.31E-01,71022;3.91E-01,68103;4.46E-01
ZNF33A,65183;5.53E-02,73955;6.18E-01,73954;7.71E-01,,
ZNF558,63608;5.59E-02,63609;2.13E-01,73940;6.33E-01,,
STAT5A,73722;5.73E-02,46146;2.74E-01,46280;2.78E-01,73723;3.89E-01,4589;6.45E-01
BRD7,280;5.85E-02,279;6.07E-01,,,
TERF1,43825;5.96E-02,42790;6.73E-01,17;8.36E-01,,
CBX3,9237;6.06E-02,9236;5.48E-01,9232;5.52E-01,9230;5.76E-01,45429;5.97E-01
ZNF236,38642;6.13E-02,,,,
ZMYND8,76673;6.20E-02,76498;2.46E-01,76499;2.47E-01,76857;2.49E-01,76851;2.97E-01
ZNF3,73950;6.39E-02,42806;1.00E+00,,,
ZNF654,63738;6.50E-02,63737;1.57E-01,,,
LMNB1,56894;6.51E-02,52658;1.39E-01,56893;6.81E-01,34004;7.52E-01,34973;8.17E-01
ADNP,63582;6.52E-02,63581;8.80E-02,38734;8.44E-01,,
MSX1,38656;6.53E-02,,,,
HDAC1,70763;6.54E-02,72354;1.19E-01,63451;2.57E-01,63450;2.81E-01,8658;3.64E-01
EZH1,50374;6.56E-02,50378;2.77E-01,50377;4.08E-01,50373;6.13E-01,
CD34,73985;6.63E-02,73984;1.53E-01,73986;4.47E-01,73987;7.93E-01,
HNF1A,64546;6.64E-02,64547;1.12E-01,42667;8.09E-01,,
PBX2,64661;6.68E-02,63132;2.43E-01,64083;2.71E-01,64660;2.76E-01,63133;2.77E-01
SP7,63653;6.71E-02,63654;7.39E-02,,,
ZNF766,73929;6.73E-02,62947;5.92E-01,62946;7.17E-01,,
ORC1,35296;6.82E-02,,,,
ZNF708,73930;6.83E-02,65182;2.09E-01,,,
ZMYND11,41757;6.84E-02,41756;6.01E-01,41755;6.19E-01,77242;7.40E-01,
ZNF714,77055;6.88E-02,,,,
PYGO2,63515;7.00E-02,63514;8.35E-01,,,
DEK,63019;7.03E-02,63018;3.13E-01,49697;6.59E-01,49698;8.63E-01,
ZNF35,65180;7.05E-02,,,,
HDAC3,70761;7.18E-02,8662;1.13E-01,8661;1.57E-01,4125;5.28E-01,
ZNF135,77174;7.21E-02,,,,
SAP30,8800;7.25E-02,45234;7.78E-02,8821;7.78E-02,45419;3.03E-01,8799;5.52E-01
KLF3,38790;7.25E-02,,,,
UBE2I,35717;7.27E-02,35703;6.49E-01,,,
SOX11,47711;7.38E-02,47710;9.63E-01,,,
DYRK1A,52718;7.52E-02,52715;7.95E-02,52716;3.16E-01,,
ESRRA,67367;7.60E-02,45796;2.26E-01,45627;4.90E-01,38664;6.21E-01,
ZEB2,63535;7.77E-02,63283;2.18E-01,63536;2.37E-01,62508;3.09E-01,62509;3.82E-01
TARDBP,63522;7.79E-02,63523;1.72E-01,62579;7.63E-01,62580;7.81E-01,
DLX6,38835;7.86E-02,,,,
ARRB1,50152;7.90E-02,50162;8.87E-02,44055;4.38E-01,44056;6.53E-01,
LMO1,36369;7.98E-02,73854;9.25E-02,36367;1.00E+00,,
REL,77536;8.01E-02,77537;5.63E-01,,,
RFX1,62593;8.05E-02,64987;1.12E-01,62623;1.58E-01,62594;1.90E-01,62624;2.16E-01
PRDM14,966;8.14E-02,68962;8.11E-01,,,
ZNF101,63634;8.17E-02,73976;3.20E-01,63633;9.20E-01,,
ZNF441,77120;8.37E-02,,,,
BATF3,74651;8.46E-02,42646;7.96E-01,,,
ZIM3,65081;8.53E-02,73977;7.46E-01,,,
ZNF132,77176;8.63E-02,,,,
RAC3,5562;8.66E-02,,,,
SOX4,38749;8.66E-02,71747;1.29E-01,71748;4.03E-01,47591;5.17E-01,71746;6.18E-01
ZNF675,77064;8.67E-02,,,,
PIAS1,71206;8.76E-02,71209;1.09E-01,51050;1.15E-01,51052;1.40E-01,55357;1.45E-01
HNF1B,51500;8.77E-02,42668;1.15E-01,67613;6.17E-01,51498;7.88E-01,51499;8.20E-01
ZNF322,65166;8.87E-02,,,,
ZNF83,42890;8.88E-02,63117;1.72E-01,63118;7.05E-01,,
MAF,50111;8.94E-02,58809;3.37E-01,58807;6.41E-01,58808;6.58E-01,
ZSCAN2,77254;8.96E-02,77266;7.31E-01,,,
SND1,38173;9.07E-02,1794;8.51E-01,1795;8.87E-01,,
MZF1,65207;9.10E-02,38727;3.05E-01,,,
CBFA2T3,47100;9.15E-02,,,,
ZNF146,65187;9.21E-02,64240;4.30E-01,64241;6.04E-01,,
RAD51,62652;9.42E-02,63794;1.54E-01,63793;2.05E-01,62653;4.00E-01,73094;7.88E-01
PKNOX1,62761;9.42E-02,62762;1.58E-01,,,
ZNF383,77131;9.43E-02,,,,
CTBP1,36085;9.44E-02,64093;1.29E-01,64094;1.53E-01,50250;8.99E-01,50248;1.00E+00
XBP1,43401;9.61E-02,43399;2.50E-01,43398;4.12E-01,43400;7.02E-01,38803;8.36E-01
STAT5B,53634;9.62E-02,53628;2.00E-01,53636;2.03E-01,53633;2.30E-01,53631;2.61E-01
ZNF100,77182;9.62E-02,77180;1.14E-01,77181;1.75E-01,,
SMARCA5,64776;9.68E-02,69998;4.84E-01,64777;5.13E-01,,
ZNF429,77127;9.72E-02,,,,
CBX1,64581;1.01E-01,35879;4.28E-01,64917;5.11E-01,64916;7.22E-01,64582;9.02E-01
TBL1XR1,45660;1.02E-01,45935;1.84E-01,45876;3.35E-01,,
NKX3-1,5678;1.03E-01,36252;6.51E-01,5677;8.99E-01,38667;1.00E+00,
HDGF,62954;1.05E-01,63920;3.68E-01,63921;5.78E-01,62966;6.88E-01,62955;7.50E-01
FOXP3,44099;1.05E-01,44100;3.45E-01,44101;4.34E-01,44098;5.19E-01,38703;1.00E+00
ZNF419,73947;1.05E-01,73948;5.25E-01,65103;7.41E-01,,
MYF5,72878;1.06E-01,,,,
ZNF354A,65143;1.07E-01,73953;5.32E-01,,,
ZNF12,73975;1.08E-01,42882;8.78E-01,,,
ZNF318,63364;1.09E-01,63365;1.75E-01,63310;8.14E-01,,
ZNF589,64009;1.10E-01,64008;2.15E-01,,,
ELF3,67615;1.10E-01,67597;4.56E-01,38646;5.27E-01,,
ZNF600,62554;1.11E-01,62555;8.38E-01,,,
GABP,63155;1.12E-01,63156;4.10E-01,,,
ZNF175,62529;1.12E-01,62530;1.94E-01,62713;4.36E-01,62714;5.60E-01,65070;9.74E-01
FOXK1,70731;1.13E-01,9506;1.96E-01,9505;2.79E-01,42657;7.96E-01,
HINFP,38704;1.16E-01,64046;3.48E-01,70797;6.18E-01,64045;6.58E-01,70796;7.28E-01
7SK,43087;1.17E-01,43084;2.25E-01,43086;3.39E-01,43088;3.84E-01,43085;7.56E-01
GATAD1,1219;1.22E-01,1218;2.63E-01,42761;1.00E+00,,
ZNF530,77099;1.22E-01,,,,
MEIS2,38849;1.24E-01,,,,
ARNTL,71024;1.25E-01,71023;5.62E-01,68104;7.46E-01,42643;7.96E-01,42749;8.44E-01
ZNF140,63641;1.25E-01,65113;1.34E-01,63640;3.95E-01,,
MAP1LC3A,56895;1.25E-01,56896;7.43E-01,,,
KLF17,62618;1.26E-01,62617;7.81E-01,,,
ZNF8,65174;1.26E-01,63007;4.30E-01,73923;6.36E-01,63006;8.40E-01,
ASH2L,51333;1.26E-01,51332;4.27E-01,,,
NEUROD2,42697;1.26E-01,,,,
LANA,47735;1.29E-01,47736;2.34E-01,47738;3.51E-01,44695;3.55E-01,44693;4.05E-01
IRF2,33542;1.30E-01,67766;2.21E-01,42726;7.28E-01,,
ZNF26,77151;1.31E-01,,,,
MYNN,64370;1.32E-01,64369;3.91E-01,64295;5.78E-01,65124;7.16E-01,64294;7.28E-01
BCLAF1,46288;1.33E-01,6958;7.28E-01,,,
ZSCAN29,62920;1.34E-01,62919;4.96E-01,65066;7.00E-01,,
PAX8,76666;1.34E-01,76665;1.53E-01,76668;6.61E-01,76667;8.24E-01,
CASZ1,38728;1.34E-01,,,,
CDC5L,42816;1.34E-01,62772;8.46E-01,62771;8.76E-01,,
INO80,44130;1.35E-01,69522;5.80E-01,69945;7.96E-01,69514;8.56E-01,69516;9.68E-01
RPA1,76974;1.36E-01,,,,
SF1,33853;1.38E-01,33852;4.42E-01,33851;6.13E-01,33850;9.00E-01,
ZNF639,74670;1.38E-01,64649;2.43E-01,74671;2.98E-01,64648;3.64E-01,62649;4.80E-01
SNRNP70,64950;1.38E-01,64949;5.92E-01,64561;6.41E-01,64562;7.96E-01,
IRF9,64875;1.40E-01,64874;1.52E-01,42836;1.00E+00,,
KAT5,4632;1.42E-01,4631;4.51E-01,68490;9.21E-01,,
ZNF674,77065;1.43E-01,,,,
MCM7,63846;1.44E-01,62587;1.92E-01,62588;4.56E-01,63845;7.20E-01,
SCML2,49266;1.45E-01,50020;4.13E-01,49257;4.87E-01,49254;5.37E-01,49258;5.67E-01
ZNF581,42889;1.46E-01,,,,
NPAT,38645;1.48E-01,42775;3.94E-01,70855;7.22E-01,70858;8.09E-01,
MGEA5,76709;1.48E-01,,,,
CDK6,43305;1.49E-01,,,,
ZKSCAN8,63610;1.50E-01,63611;9.26E-01,,,
ETV7,38647;1.51E-01,,,,
ICE1,39919;1.51E-01,39920;6.89E-01,39914;8.09E-01,,
CPSF3L,49021;1.51E-01,49010;4.50E-01,49009;5.70E-01,49011;5.89E-01,53330;8.53E-01
MEF2D,64128;1.53E-01,38802;2.37E-01,64127;4.27E-01,,
ZNF789,77036;1.54E-01,,,,
PSMA7,69620;1.54E-01,69626;3.97E-01,,,
HAND1,42831;1.55E-01,,,,
ZNF585B,62531;1.55E-01,62532;6.04E-01,,,
EPO,57110;1.56E-01,57111;1.58E-01,57112;8.02E-01,57109;8.47E-01,
ZBTB11,64751;1.57E-01,63303;4.44E-01,64750;5.57E-01,63304;6.55E-01,64291;7.52E-01
ZNF460,77114;1.57E-01,,,,
ZNF641,63952;1.58E-01,73936;3.75E-01,63951;6.08E-01,,
ZNF786,77037;1.60E-01,,,,
ZNF449,65165;1.61E-01,,,,
ZFP90,77188;1.64E-01,,,,
FOXG1,38827;1.64E-01,,,,
SOX9,53493;1.64E-01,72770;5.83E-01,42747;7.96E-01,54616;8.71E-01,38809;8.86E-01
KRAB,56847;1.66E-01,56850;2.40E-01,56844;3.09E-01,56843;4.09E-01,56855;4.87E-01
MBD1_isoform1,63465;1.66E-01,63464;2.64E-01,,,
ZNF566,77086;1.68E-01,,,,
ZNF705G,77056;1.68E-01,,,,
KLF8,64092;1.69E-01,64091;2.58E-01,,,
EED,62964;1.74E-01,62965;4.66E-01,41188;6.15E-01,50371;6.66E-01,41187;9.05E-01
ZNF567,77085;1.75E-01,,,,
ISL1,38807;1.75E-01,,,,
ZNF71,62769;1.76E-01,,,,
