Transcription Factor,1st Sample p-value,2nd Sample p-value,3rd Sample p-value,4th Sample p-value,5th Sample p-value
APOBEC3B,56127;1.93E-04,56126;2.39E-02,,,
IRF1,42725;1.96E-04,41302;5.88E-04,41303;7.30E-04,41301;1.14E-03,41300;1.06E-02
MAFB,50112;2.01E-04,42691;6.01E-02,,,
SMC3,62504;2.18E-04,45759;2.55E-04,62505;8.46E-03,38811;2.06E-02,2899;7.71E-02
LYL1,58999;2.22E-04,59002;1.18E-03,53308;2.34E-03,59005;2.38E-03,59007;2.54E-03
CDX2,5460;2.41E-04,36710;1.04E-03,5461;3.09E-03,75366;3.23E-03,356;3.80E-03
POLR3D,74909;2.45E-04,74906;2.72E-04,74907;1.80E-03,68066;6.24E-02,36361;6.39E-02
LEO1,73696;2.83E-04,55661;2.68E-02,,,
CHD8,51103;2.85E-04,49778;2.52E-02,53399;3.13E-02,51104;6.44E-02,53396;1.04E-01
KMT2B,42906;2.90E-04,42732;7.14E-02,,,
SIX2,67425;2.91E-04,69246;2.91E-04,69247;4.68E-04,69249;3.29E-03,69248;3.20E-01
NFE2L1,64081;3.04E-04,63895;1.32E-02,64080;2.96E-02,63894;4.71E-02,42844;7.24E-02
HDAC2,46235;3.08E-04,8810;1.82E-03,45222;1.82E-03,8660;2.51E-03,72353;4.96E-03
THAP11,51613;3.32E-04,51611;3.30E-02,,,
MED12,70966;3.37E-04,38653;8.92E-03,41516;2.91E-02,70967;3.30E-02,2240;4.48E-02
DACOR1,56997;3.55E-04,,,,
MAFF,45950;3.60E-04,45801;2.24E-03,42840;7.10E-02,,
ZNF143,71041;3.81E-04,71042;1.06E-03,71039;1.23E-03,71040;7.08E-03,72553;2.21E-02
NR2F6,63772;3.89E-04,63771;7.80E-03,42702;7.63E-02,64301;4.67E-01,64300;4.85E-01
ERCC3,41411;4.18E-04,,,,
7SK,43088;4.24E-04,43087;4.69E-03,43084;5.74E-03,43086;1.04E-02,43085;2.13E-02
CBX1,64581;4.26E-04,64917;2.67E-02,35879;8.18E-02,64916;8.19E-01,64582;8.74E-01
ZNF468,77113;4.35E-04,,,,
NR5A2,33220;4.36E-04,51512;3.35E-02,41515;6.95E-02,42705;7.21E-02,
RFX5,45730;4.42E-04,45863;4.77E-02,45823;6.85E-02,42799;7.24E-02,46037;1.39E-01
UHRF2,76568;4.72E-04,,,,
SAP30,45419;4.72E-04,8800;2.73E-03,45234;5.32E-03,8821;5.32E-03,8799;7.95E-01
CHD1,8807;4.83E-04,8806;1.33E-03,45426;5.96E-03,8770;1.45E-02,58019;3.95E-02
TBX5,72917;4.97E-04,72942;5.42E-04,72907;4.93E-03,72923;4.93E-03,72948;1.74E-02
MYB,75136;5.07E-04,50398;1.48E-03,50397;3.56E-03,75137;7.46E-03,50573;2.00E-02
MAF,58809;5.18E-04,58808;3.26E-03,50111;5.58E-02,58807;3.13E-01,
OGT,70759;5.21E-04,34001;5.19E-01,39911;7.25E-01,,
IL1B,74398;5.25E-04,74383;1.30E-03,74397;1.50E-02,74388;1.53E-01,74381;1.73E-01
GREB1,36811;5.32E-04,36802;8.63E-04,36810;3.17E-03,36806;8.38E-03,36822;8.36E-02
CBX8,48755;5.47E-04,43558;2.98E-03,43569;7.89E-02,8768;1.07E-01,45398;1.07E-01
ZNF382,65075;5.64E-04,73952;2.75E-01,64693;2.77E-01,65076;2.89E-01,65138;4.23E-01
INTS3,53323;5.73E-04,,,,
ZFP2,63525;6.07E-04,63524;1.51E-01,,,
CD34,73984;6.39E-04,73986;5.27E-03,73987;1.09E-01,73985;2.86E-01,
ZNF610,73937;6.43E-04,64255;6.14E-01,64256;7.58E-01,,
SCRT2,63317;6.47E-04,63316;4.40E-03,,,
DUX4,68379;7.20E-04,5822;1.51E-01,59381;4.09E-01,5823;4.67E-01,
ZKSCAN2,77185;7.26E-04,,,,
HNF1B,67613;7.29E-04,51498;1.69E-02,51499;6.29E-02,42668;7.85E-02,51500;7.26E-01
NR4A1,68310;7.34E-04,68309;9.98E-03,42741;1.66E-01,7489;3.90E-01,62815;7.45E-01
GTF2E2,63821;7.39E-04,63822;8.03E-01,,,
GATAD1,1219;8.17E-04,1218;1.74E-03,42761;1.00E+00,,
NCAPG2,54631;8.66E-04,54630;1.50E-01,,,
TCF4,54661;8.84E-04,54664;1.55E-03,54667;1.82E-03,72366;2.59E-03,54669;4.64E-03
MLLT1,74292;8.85E-04,74315;1.88E-02,74291;6.23E-02,63556;7.67E-02,63557;9.13E-02
DLX2,38854;8.91E-04,,,,
NR2F1,56818;9.06E-04,56817;4.46E-03,35628;2.35E-02,38640;9.58E-02,64996;1.29E-01
SREBF1,45793;9.14E-04,62956;2.43E-02,62957;4.30E-02,45824;5.58E-02,38819;6.05E-02
LMO1,73854;9.57E-04,36369;9.94E-02,36367;1.00E+00,,
HHEX,64139;9.79E-04,64140;3.61E-02,42718;1.47E-01,,
ETV4,64317;1.02E-03,64318;1.51E-02,5924;2.22E-02,38770;8.51E-02,
PSMA7,69620;1.03E-03,69626;1.17E-03,,,
PBX2,63133;1.09E-03,63132;2.19E-03,42797;1.89E-02,64083;3.36E-02,64082;7.63E-02
ZEB2,63536;1.10E-03,63535;9.06E-03,62509;3.88E-01,62508;6.50E-01,63282;9.40E-01
LMNA,34444;1.10E-03,72793;2.30E-02,72795;4.42E-02,72801;4.79E-02,34462;4.83E-02
AGO1,44026;1.14E-03,48609;5.07E-02,48610;7.10E-02,48594;1.12E-01,48601;1.12E-01
ZFP82,65059;1.14E-03,,,,
PATZ1,64982;1.18E-03,64981;7.41E-03,38668;4.81E-02,65119;1.26E-01,
ZNF282,77149;1.22E-03,77148;9.83E-03,,,
PALB2,44029;1.27E-03,,,,
TLE3,36814;1.28E-03,,,,
ZSCAN22,65154;1.29E-03,65153;3.33E-02,65156;5.61E-02,,
PCGF1,57670;1.32E-03,8551;4.95E-02,,,
SNAPC4,36359;1.54E-03,35266;5.78E-03,42868;6.28E-02,,
SOX13,63593;1.57E-03,63594;1.78E-02,,,
DPF1,77264;1.58E-03,77255;5.79E-03,,,
ZEB1,46139;1.80E-03,46245;4.21E-02,67610;1.00E-01,64828;2.18E-01,64829;8.05E-01
TRAF7,72854;1.84E-03,72855;9.13E-02,72856;2.67E-01,72857;6.87E-01,
HIC1,64552;1.89E-03,64553;5.16E-02,,,
PDX1,49200;1.99E-03,38760;4.15E-02,52147;6.81E-02,,
DNMT1,54106;2.02E-03,32824;6.02E-02,32826;6.02E-02,54107;7.03E-02,65041;9.01E-01
ZKSCAN1,45786;2.08E-03,63615;2.13E-02,63614;3.98E-02,64745;3.79E-01,64746;7.39E-01
EPAS1,5516;2.12E-03,47085;3.21E-02,47095;4.88E-02,47096;4.95E-02,47093;5.00E-02
ZNF585A,77081;2.19E-03,,,,
KLF5,47601;2.22E-03,38831;2.91E-03,67599;1.43E-02,42955;5.99E-02,42939;7.68E-02
SRSF3,64771;2.28E-03,64770;1.03E-01,63151;3.50E-01,63150;5.22E-01,
KAT5,4632;2.29E-03,4631;2.36E-01,68490;9.65E-01,,
JDP2,38680;2.34E-03,,,,
CALU,76279;2.38E-03,76278;3.91E-03,,,
SP140,77331;2.43E-03,77332;4.38E-03,,,
TSC22D4,74642;2.47E-03,74646;7.20E-02,74679;7.69E-02,64520;3.29E-01,64519;4.89E-01
NUP98-HOXA9,72703;2.51E-03,72701;7.91E-02,,,
BRCA1,45736;2.55E-03,44621;4.09E-02,42815;7.10E-02,45809;3.79E-01,45654;6.35E-01
NCOR1,35091;2.57E-03,39656;2.93E-03,53419;5.26E-03,39655;6.39E-02,8785;1.01E-01
PARP1,73342;2.61E-03,72405;7.25E-03,72408;3.61E-02,72407;5.30E-02,43678;8.87E-02
TERC,32856;2.69E-03,32853;7.28E-02,32850;7.89E-02,32848;1.20E-01,
HNF1A,64546;2.78E-03,64547;5.75E-03,42667;7.61E-02,,
ZMYM3,74677;2.84E-03,74669;5.33E-03,64657;3.41E-02,74656;4.44E-02,74654;6.76E-02
PML,2809;2.98E-03,46143;2.40E-02,4420;4.00E-02,2448;5.64E-02,2810;9.19E-02
NANOG,46173;2.99E-03,71756;4.26E-03,955;6.76E-03,34102;1.24E-02,34089;1.30E-02
ZNF384,65106;3.04E-03,45634;1.62E-02,45922;2.68E-01,,
WT1,64977;3.12E-03,64978;4.32E-02,,,
LMTK3,54381;3.18E-03,54380;2.42E-02,,,
NOTCH1,36765;3.29E-03,73405;2.03E-02,52638;4.38E-02,73403;4.95E-02,392;5.57E-02
H3F3A,63916;3.38E-03,62794;3.89E-02,62795;3.97E-02,64976;4.14E-02,62796;5.31E-02
DDX5,49196;3.40E-03,1208;6.59E-02,,,
ZNF682,77062;3.50E-03,77061;1.21E-02,,,
OLFM2,74120;3.65E-03,74119;5.54E-03,,,
NFYB,45758;3.71E-03,2095;5.91E-02,45936;9.68E-02,45625;1.79E-01,42773;5.40E-01
552-SKD,49465;3.95E-03,49464;6.50E-03,49463;1.31E-02,49459;2.26E-02,49460;3.50E-02
RBPJ,59347;4.34E-03,73407;6.42E-02,42863;7.61E-02,54549;1.19E-01,54548;1.38E-01
ZNF26,77151;4.34E-03,,,,
ATF1,45871;4.37E-03,56053;5.35E-03,56054;2.92E-02,63104;5.12E-02,62671;2.45E-01
TFDP1,77535;4.43E-03,62551;5.52E-02,77534;1.23E-01,62550;3.01E-01,38731;5.49E-01
IRF4,40215;4.69E-03,48628;9.41E-03,48636;9.57E-03,48623;1.02E-02,48632;1.52E-02
NCAPG,54623;4.70E-03,54625;8.06E-03,54624;4.82E-02,54650;5.26E-02,54627;6.15E-02
ETV6,74647;4.71E-03,74648;1.46E-02,38801;7.10E-02,,
LIN9,5888;4.80E-03,5889;4.63E-02,38707;1.11E-01,,
FOXK2,62912;5.02E-03,63643;2.05E-02,62913;2.32E-02,63642;6.41E-02,63241;1.28E-01
ZFP28,65211;5.19E-03,65210;1.85E-02,,,
L3MBTL2,63814;5.25E-03,2085;1.84E-02,63813;6.40E-02,2084;6.47E-02,
SMARCC2,1347;5.41E-03,45787;5.41E-03,,,
GFI1B,43448;5.44E-03,63597;3.62E-01,63598;5.42E-01,,
HDAC3,70761;5.57E-03,8662;3.64E-02,8661;4.36E-02,4125;2.92E-01,
ZBTB33,64739;5.84E-03,63756;1.73E-02,64738;1.76E-02,46357;8.73E-02,46200;1.28E-01
RB1,36028;5.98E-03,49420;7.13E-02,49423;1.48E-01,49422;4.75E-01,49417;5.10E-01
ZNF692,63538;6.01E-03,63537;4.77E-02,,,
ZNF92,49482;6.03E-03,,,,
ZNF547,65067;6.06E-03,73943;1.25E-02,64831;1.39E-01,64830;1.75E-01,
HES1,74644;6.31E-03,49475;3.57E-02,38702;1.09E-01,62672;3.01E-01,
REL,77536;6.46E-03,77537;7.82E-01,,,
BCAT1,5455;6.50E-03,5454;1.64E-01,,,
EBNA3,38174;6.64E-03,,,,
HMBOX1,64414;6.75E-03,,,,
HMG20A,77262;6.92E-03,77268;7.63E-02,,,
RNF2,41490;7.04E-03,53167;1.12E-02,53168;1.12E-02,5603;2.11E-02,59423;2.19E-02
RAG1,55541;7.19E-03,55542;7.23E-02,55540;2.24E-01,,
CDK7,40053;7.23E-03,49493;3.45E-02,49494;6.08E-02,43739;7.37E-02,40055;1.99E-01
CHD7,49781;7.31E-03,8808;2.03E-01,45231;2.03E-01,8771;8.98E-01,45392;8.98E-01
ETV7,38647;7.41E-03,,,,
BATF,46109;7.66E-03,48621;2.07E-02,48626;4.60E-02,74668;6.93E-01,
ZSCAN2,77254;7.76E-03,77266;2.63E-01,,,
BCL11A,46186;7.81E-03,46178;2.10E-02,43823;3.24E-02,46151;6.13E-02,62560;3.02E-01
BACH2,55571;7.82E-03,55549;2.80E-02,39577;1.05E-01,,
ZNF75A,77265;7.90E-03,77257;9.99E-01,,,
CPSF3L,49021;7.91E-03,49012;4.76E-02,49022;8.88E-02,49011;9.53E-02,49009;3.29E-01
MECOM,38858;7.93E-03,,,,
HOXA9,72702;8.12E-03,42833;7.10E-02,9323;1.84E-01,9321;2.96E-01,
XBP1,43400;8.49E-03,43398;2.84E-02,43401;7.48E-02,38803;8.16E-02,43399;1.44E-01
CLOCK,38772;8.85E-03,68103;3.37E-02,71022;5.60E-02,59585;5.80E-02,71021;7.81E-02
ZNF664,64313;8.88E-03,64314;1.45E-01,,,
POU5F1,33864;9.06E-03,49996;5.07E-02,5753;5.77E-02,51542;6.50E-02,4924;6.54E-02
ZNF175,62529;9.07E-03,62713;4.15E-02,65070;1.05E-01,62530;2.60E-01,62714;9.30E-01
ZNF134,65085;9.66E-03,,,,
PRPF4,63089;1.00E-02,63090;4.90E-02,63023;1.43E-01,63022;2.52E-01,
ZNF35,65180;1.05E-02,,,,
NR1H3,69799;1.05E-02,69801;2.13E-02,69800;2.21E-02,69802;3.07E-02,41168;4.48E-02
PRDM14,966;1.09E-02,68962;1.95E-01,,,
POU2F2,46115;1.10E-02,46157;1.13E-01,,,
PBX1,42796;1.11E-02,35658;3.97E-01,,,
BATF3,74651;1.12E-02,42646;7.24E-02,,,
SSRP1,38081;1.12E-02,38077;5.25E-02,38073;8.02E-02,63943;2.02E-01,38078;2.72E-01
EBNA3A,52219;1.12E-02,67833;3.49E-02,52218;7.10E-02,52217;7.80E-02,
E2F8,38804;1.13E-02,42758;2.33E-01,,,
ZNF584,62861;1.13E-02,73938;7.69E-02,62862;2.66E-01,,
NFKB2,77449;1.13E-02,77450;2.77E-02,38844;1.15E-01,,
SIRT3,40291;1.15E-02,40328;7.10E-02,40319;7.24E-02,40300;7.61E-02,
ESCO2,76411;1.16E-02,76409;1.02E-01,76408;1.04E-01,76412;6.41E-01,
IRF5,37178;1.17E-02,37185;1.23E-02,37186;4.87E-02,37190;5.64E-02,37183;6.18E-02
ZNF805,77028;1.22E-02,,,,
ZNF18,73972;1.23E-02,65019;6.50E-02,65018;7.21E-02,65171;7.98E-02,74663;7.50E-01
ERCC2,41412;1.24E-02,,,,
SOX11,47710;1.24E-02,47711;8.25E-01,,,
ZNF618,76567;1.27E-02,,,,
RAD51,62652;1.30E-02,62653;1.73E-02,73094;7.10E-02,63794;9.74E-02,63793;6.92E-01
PSIP1,51360;1.32E-02,69558;5.95E-02,,,
RAC3,5562;1.32E-02,,,,
ZNF589,64008;1.35E-02,64009;1.59E-02,,,
NCOR2,35525;1.36E-02,39653;2.21E-02,39657;1.21E-01,35093;5.14E-01,
RAG2,55543;1.36E-02,,,,
LANA,44693;1.37E-02,44701;4.55E-02,44699;4.80E-02,44691;5.16E-02,44689;5.98E-02
SNRNP70,64950;1.37E-02,64949;4.86E-02,64561;6.38E-02,64562;7.84E-01,
ATF2,63009;1.39E-02,74640;6.99E-02,63008;1.52E-01,64957;3.31E-01,46112;3.90E-01
KMT2D,68638;1.40E-02,74823;5.20E-02,74822;5.82E-02,55405;1.11E-01,73846;3.68E-01
AHR,33035;1.41E-02,,,,
BCOR,35087;1.45E-02,35528;7.87E-02,64563;6.66E-01,64564;8.09E-01,
FOXK1,70731;1.45E-02,9506;2.90E-02,42657;7.24E-02,9505;3.31E-01,
FOXP3,44098;1.45E-02,44101;5.16E-02,44100;6.58E-02,44099;8.67E-02,38703;1.00E+00
SOX9,53493;1.48E-02,38809;6.43E-02,54616;7.20E-02,72770;7.43E-02,42747;7.35E-01
ZNF383,77131;1.52E-02,,,,
None,77504;1.52E-02,77505;2.44E-02,77506;7.60E-02,77507;6.94E-01,
MEIS1,9322;1.53E-02,4402;2.79E-02,4400;3.54E-02,9324;1.67E-01,4401;1.96E-01
EED,62964;1.56E-02,62965;2.67E-02,50371;3.73E-02,41188;8.48E-02,41187;1.10E-01
ARNTL,71024;1.57E-02,59579;5.36E-02,42749;5.55E-02,42643;5.77E-02,71023;6.66E-02
POU3F2,68569;1.65E-02,68571;6.86E-02,68572;9.35E-02,68570;3.20E-01,
TBL1XR1,45660;1.68E-02,45876;2.99E-01,45935;6.98E-01,,
ZNF528,73944;1.68E-02,65159;5.95E-02,65160;6.38E-02,65191;7.65E-02,
GTF2I,50695;1.70E-02,50698;2.99E-02,50709;1.07E-01,50715;1.87E-01,50713;2.01E-01
ZNF429,77127;1.73E-02,,,,
ZNF800,64714;1.73E-02,64713;5.49E-02,,,
ZNF197,73971;1.75E-02,63956;5.18E-02,63957;1.38E-01,,
BACH1,64377;1.75E-02,45900;4.25E-02,64378;6.60E-02,42751;8.26E-02,45690;3.58E-01
MAML3,76421;1.76E-02,76420;6.22E-02,76422;1.15E-01,76419;1.53E-01,
CTBP1,64094;1.84E-02,50250;4.81E-02,36085;1.68E-01,64093;1.73E-01,50248;1.00E+00
ZNF573,77082;1.89E-02,,,,
RFX2,42944;1.95E-02,38761;2.27E-01,42930;3.09E-01,,
NFAT5,38773;1.97E-02,42737;2.63E-02,,,
HBP1,64038;1.97E-02,38726;4.73E-02,64039;1.26E-01,,
LEF1,57114;1.98E-02,57115;5.49E-02,38639;6.55E-02,57113;7.24E-02,57116;1.06E-01
CREM,64797;2.01E-02,38717;2.32E-02,64798;4.32E-02,,
GPS2,8563;2.06E-02,,,,
BIRA,56247;2.06E-02,69217;1.56E-01,69218;2.19E-01,69216;1.00E+00,
ZNF880,77021;2.17E-02,,,,
CEBPZ,45805;2.19E-02,63354;3.75E-02,38846;5.60E-02,63355;1.43E-01,
SCML2,50020;2.23E-02,49250;5.49E-02,50016;6.95E-02,49265;7.06E-02,49253;7.24E-02
MYOG,75838;2.24E-02,,,,
SPDEF,35052;2.24E-02,35041;4.06E-02,74048;1.08E-01,35049;1.33E-01,74047;1.88E-01
ZSCAN20,64442;2.27E-02,64441;4.39E-02,,,
HECTD1,54634;2.32E-02,54635;1.84E-01,,,
ZNF561,77090;2.34E-02,,,,
SIX5,46273;2.35E-02,46188;3.91E-02,46302;1.33E-01,46054;3.18E-01,46142;5.60E-01
ZNF329,65060;2.36E-02,,,,
ZNF586,65196;2.36E-02,,,,
ZNF28,77143;2.38E-02,,,,
PPARD,44351;2.38E-02,44386;6.59E-02,44387;6.84E-02,44389;7.65E-02,44388;8.08E-02
NKX2-2,38736;2.39E-02,,,,
ZMYND11,41757;2.39E-02,41755;2.83E-02,41756;3.99E-02,77242;1.00E-01,
STAT4,37177;2.40E-02,4585;4.71E-02,37179;4.99E-02,37180;6.98E-02,37187;7.10E-02
ETV5,38759;2.40E-02,42714;7.59E-02,,,
ZNF793,77032;2.46E-02,77033;2.22E-01,,,
DROSHA,62572;2.48E-02,63270;4.05E-02,70104;5.23E-02,62573;7.07E-02,70105;8.61E-02
DPPA2,43668;2.49E-02,,,,
PTRF,62802;2.52E-02,62801;7.83E-02,,,
CDCA2,76854;2.55E-02,,,,
HINFP,70797;2.60E-02,70796;3.08E-02,38704;6.34E-02,64046;1.73E-01,64045;3.39E-01
ZNF891,77020;2.61E-02,,,,
E2F3,42712;2.65E-02,38694;2.73E-01,,,
ILK,64130;2.72E-02,64129;2.82E-02,,,
ZNF30,65201;2.74E-02,65199;5.79E-02,73960;7.66E-02,65200;8.96E-02,
POLR3A,45763;2.75E-02,691;5.37E-02,2109;6.28E-02,1329;7.41E-02,4487;2.63E-01
ZNF671,77066;2.79E-02,,,,
HDAC6,45235;2.79E-02,8811;2.79E-02,4127;1.06E-01,45379;1.50E-01,8778;1.94E-01
THAP1,46306;2.82E-02,9211;1.04E-01,,,
ZNF846,77024;2.82E-02,,,,
ZNF490,65069;2.83E-02,,,,
ZNF224,69523;2.83E-02,73968;4.25E-02,65195;5.29E-02,,
HCFC1,45767;2.84E-02,45890;7.89E-02,39886;6.18E-01,64266;6.70E-01,9206;7.30E-01
ZNF431,77125;2.85E-02,,,,
FOXH1,1010;2.86E-02,1011;4.18E-01,,,
USP7,76456;2.88E-02,76457;3.50E-02,,,
ZNF480,77111;2.88E-02,,,,
KAT2B,45635;2.89E-02,45742;2.72E-01,4418;3.24E-01,8788;9.45E-01,45418;9.45E-01
RELB,68052;2.92E-02,76403;3.14E-02,68053;3.26E-02,42745;7.48E-02,76402;3.62E-01
ZNF543,77096;2.95E-02,,,,
PRDM12,64421;2.96E-02,64420;6.26E-02,,,
ZFP69,77189;2.97E-02,,,,
ESRRA,38664;3.00E-02,67367;1.51E-01,45796;2.48E-01,45627;6.52E-01,
MSX1,38656;3.02E-02,,,,
RING1,41489;3.05E-02,43560;4.53E-01,43571;7.59E-01,,
POLR2M,5570;3.08E-02,5662;1.82E-01,5569;5.82E-01,,
MYBL2,5890;3.08E-02,5891;5.07E-02,38735;1.08E-01,46241;5.61E-01,56251;9.13E-01
CARM1,5563;3.10E-02,5564;1.00E+00,,,
ZNF222,77158;3.13E-02,,,,
ZNF549,65162;3.17E-02,73942;4.58E-02,73941;1.41E-01,,
NR3C2,54255;3.24E-02,54256;5.58E-02,42703;5.75E-02,,
ZNF558,73940;3.24E-02,63608;2.69E-01,63609;3.26E-01,,
C11orf30,63363;3.25E-02,63362;4.54E-02,,,
SFPQ,41424;3.26E-02,49154;6.72E-02,41423;9.65E-02,,
ICE1,39920;3.30E-02,39919;5.57E-02,39914;5.83E-02,,
DEK,49697;3.34E-02,63019;5.38E-02,63018;1.18E-01,49698;2.10E-01,
PAX8,76665;3.34E-02,76668;7.35E-02,76667;7.43E-02,76666;8.82E-02,
KLF10,75164;3.35E-02,74686;4.80E-02,75165;6.14E-02,75163;1.04E-01,74639;5.81E-01
PTTG1,63265;3.36E-02,63264;1.23E-01,,,
ZNF780A,77041;3.37E-02,,,,
SNAPC2,1881;3.39E-02,36358;3.80E-02,36354;5.43E-02,,
HOXB7,53088;3.43E-02,42834;7.24E-02,53089;7.63E-02,53090;1.11E-01,53091;1.64E-01
SMN1,58949;3.46E-02,58948;9.92E-01,,,
ZNF564,77088;3.47E-02,,,,
H2AFZ,63730;3.49E-02,62610;3.87E-02,63401;5.60E-02,64689;8.44E-02,63729;1.06E-01
CASP8AP2,70856;3.49E-02,70859;8.57E-02,38860;2.53E-01,42754;1.00E+00,
HOXB4,42723;3.49E-02,,,,
ZBTB16,76518;3.53E-02,,,,
POU2F1,68233;3.61E-02,68216;6.60E-02,68232;7.31E-02,1332;8.37E-02,68237;8.40E-02
DKK1,54385;3.63E-02,54386;6.77E-02,,,
ZNF8,73923;3.64E-02,65174;1.91E-01,63007;8.16E-01,63006;9.25E-01,
ARID3B,58136;3.64E-02,,,,
STAT5,55491;3.65E-02,44087;1.06E-01,44084;4.89E-01,44085;4.99E-01,44086;9.46E-01
ZNF506,77104;3.72E-02,,,,
KDM5C,8815;3.72E-02,68913;4.06E-02,68932;5.33E-02,68909;6.34E-02,58886;8.84E-02
GTF2F1,45737;3.72E-02,45683;4.32E-01,45878;9.01E-01,,
SP3,62841;3.73E-02,62840;4.99E-02,38834;6.78E-02,,
ZNF12,73975;3.74E-02,42882;1.20E-01,,,
IL1RN,52206;3.76E-02,52205;5.57E-02,52207;5.57E-02,,
ZNF264,73964;3.77E-02,65087;3.90E-02,63773;9.46E-01,63774;9.98E-01,
ZNF354A,65143;3.78E-02,73953;7.55E-02,,,
CTNNB1,53653;3.80E-02,52245;5.62E-02,53652;8.90E-02,40223;9.79E-02,52243;1.01E-01
CUX1,74934;3.85E-02,62548;7.60E-02,45934;1.17E-01,38700;1.22E-01,74936;1.49E-01
ZNF287,77144;3.85E-02,,,,
ZNF169,77169;3.91E-02,77170;1.65E-01,,,
SUZ12,50372;3.93E-02,74214;6.48E-02,38163;7.09E-02,34333;7.43E-02,74215;9.10E-02
ZNF585B,62531;3.95E-02,62532;3.09E-01,,,
BRF1,1197;3.98E-02,1797;5.61E-02,45766;6.70E-02,45931;7.66E-02,
ZMIZ1,64816;4.02E-02,64817;4.49E-01,45919;4.62E-01,,
HIVEP1,38821;4.07E-02,,,,
EHMT2,56446;4.09E-02,56456;4.97E-02,56466;6.59E-02,56449;6.70E-02,52585;7.36E-02
ZNF430,77126;4.10E-02,,,,
NCOA3,42736;4.11E-02,,,,
FOXD3,73755;4.11E-02,,,,
ZNF529,77100;4.15E-02,,,,
HNRNPLL,63856;4.20E-02,63857;4.94E-02,63111;1.31E-01,63112;2.04E-01,
ZBTB11,64291;4.20E-02,64290;2.59E-01,64751;2.83E-01,63303;5.25E-01,63304;5.55E-01
PCGF5,8554;4.24E-02,,,,
KAT2A,71279;4.29E-02,71278;5.72E-02,,,
CBFA2T2,68963;4.29E-02,,,,
ZNF41,65091;4.30E-02,65088;5.01E-02,,,
SNAI1,38783;4.32E-02,65150;5.23E-02,65149;7.89E-02,65152;9.71E-02,
RARG,49619;4.33E-02,49618;4.69E-02,38682;6.57E-02,49623;1.10E-01,49617;1.82E-01
FOXR2,77233;4.33E-02,77234;5.42E-02,,,
TERT,76882;4.34E-02,76881;5.53E-02,76887;6.66E-02,76886;6.68E-02,76875;6.88E-02
ZNF362,64321;4.35E-02,64322;2.30E-01,,,
ADNP,38734;4.36E-02,63582;8.57E-01,63581;9.20E-01,,
ZNF764,77046;4.37E-02,,,,
ZNF438,63905;4.39E-02,63904;6.81E-02,,,
PKNOX1,62761;4.41E-02,62762;9.09E-02,,,
SUMO1,35719;4.47E-02,35694;7.65E-02,34372;1.01E-01,35700;3.01E-01,34365;4.06E-01
ZNF707,73931;4.47E-02,64674;4.12E-01,64673;5.06E-01,,
HSF4,38644;4.48E-02,,,,
PRKDC,48354;4.48E-02,49638;7.10E-02,49637;7.24E-02,48353;1.06E-01,49633;1.25E-01
ZNF37A,65202;4.49E-02,,,,
TBX21,64376;4.51E-02,33678;7.31E-02,64375;3.75E-01,,
EPO,57110;4.53E-02,57109;1.03E-01,57112;1.09E-01,57111;4.76E-01,
BRF2,45921;4.57E-02,1198;6.90E-02,45739;7.95E-02,36360;9.23E-02,
ZNF33A,73955;4.58E-02,65183;5.33E-02,73954;8.07E-02,,
NKX2-8,42700;4.59E-02,,,,
ATF5,38641;4.63E-02,,,,
ZNF300,77142;4.63E-02,,,,
MAPK1,55211;4.63E-02,55210;5.87E-02,,,
ELL2,49001;4.70E-02,1144;1.63E-01,49004;1.63E-01,49002;1.66E-01,49007;3.49E-01
AEBP2,64454;4.72E-02,38782;7.52E-02,64455;9.65E-01,,
FOXJ2,64653;4.74E-02,42828;7.48E-02,64654;8.11E-02,,
HOTAIR,32852;4.75E-02,32849;1.27E-01,32854;1.75E-01,32847;9.91E-01,
GTF3A,65101;4.76E-02,,,,
LHX3,38838;4.77E-02,,,,
ZNF207,62697;4.79E-02,64209;6.36E-02,62696;3.07E-01,,
SLC22A2,69220;4.79E-02,69219;9.80E-02,,,
EHF,50819;4.81E-02,76282;2.27E-01,76283;2.59E-01,38657;5.35E-01,50820;9.48E-01
STAG2,42847;4.81E-02,,,,
GUCY1B3,72432;4.82E-02,,,,
GCSAM,76836;4.82E-02,76837;8.99E-02,,,
ASH1L,69557;4.85E-02,42810;1.00E+00,,,
ZNF496,77105;4.85E-02,,,,
ELL,39915;4.85E-02,,,,
C17orf96,43552;4.86E-02,43550;1.49E-01,,,
ZBTB49,64871;4.88E-02,64872;5.27E-01,,,
UBE2I,35703;4.89E-02,35717;6.28E-02,,,
H3K18me1,77519;4.90E-02,77518;5.75E-02,,,
ZNF486,49604;4.91E-02,73945;8.92E-02,49603;9.13E-01,,
MYF6,42696;4.91E-02,,,,
PPARGC1A,45799;4.92E-02,,,,
ZNF250,38753;4.95E-02,65181;1.38E-01,,,
ZNF366,62732;4.95E-02,62731;4.73E-01,,,
DNMT3A,70228;4.96E-02,32825;4.96E-02,70226;5.36E-02,70224;7.54E-02,70175;8.48E-02
COIL,49156;4.96E-02,,,,
GTF2A2,64551;4.96E-02,64550;1.20E-01,,,
ZNF740,63820;4.96E-02,64373;5.25E-02,63819;6.22E-02,64374;1.75E-01,
ZNF182,77165;4.97E-02,,,,
