Transcription Factor,1st Sample p-value,2nd Sample p-value,3rd Sample p-value,4th Sample p-value,5th Sample p-value
Bcl6b,UP00043;2.74E-01,,,,
ZBTB16,M01075;2.74E-01,,,,
EVX1,MS00454;2.76E-01,,,,
MSX1,MS00559;2.76E-01,MS00558;8.44E-01,,,
Gfi1b,MC00293;2.78E-01,,,,
TBX1,MS00197;2.80E-01,,,,
Bsx,UP00138;2.81E-01,,,,
IRX6,UP00150;2.81E-01,,,,
SOX7,MS00769;2.84E-01,MS00770;9.90E-01,,,
SOX18,MS00753;2.85E-01,,,,
CDX1,MS00425;2.85E-01,,,,
SHOX,MS00614;2.87E-01,,,,
PHOX2B,MS00593;2.88E-01,,,,
POU3F3,MS00144;2.88E-01,MS00143;3.69E-01,MS00142;4.02E-01,,
UNCX,MS00616;2.89E-01,MS00617;4.02E-01,,,
ZNF354C,MA0130;2.90E-01,,,,
TEAD1,MS00220;2.90E-01,MS00219;6.18E-01,,,
POU3F4,MS00145;2.91E-01,UP00105;4.30E-01,MS00147;5.50E-01,,
ALX1,M00416;2.93E-01,M01453;4.26E-01,,,
NOTO,MS00578;2.99E-01,,,,
Isx,UP00243;2.99E-01,,,,
HOXC11,MS00498;3.02E-01,MS00497;4.20E-01,,,
SOX2,MC00269;3.04E-01,MS00762;6.45E-01,,,
TCF7L2,MC00309;3.07E-01,,,,
ZNF217,M01306;3.08E-01,,,,
LMX1B,UP00169;3.09E-01,,,,
HOXA6,UP00182;3.10E-01,,,,
Sox17,UP00014;3.11E-01,MS00797;9.56E-01,,,
SPDEF,MS00033;3.11E-01,,,,
MEF2B,MS00075;3.13E-01,,,,
Ebf1,MC00358;3.14E-01,,,,
Rxra,MC00471;3.17E-01,,,,
POLR2B,MC00505;3.17E-01,,,,
DMRT1,M01146;3.21E-01,,,,
RFX5,MS00169;3.23E-01,,,,
SCRT1,MS00179;3.25E-01,,,,
Batf,MC00508;3.26E-01,,,,
Hoxc10,MS00517;3.28E-01,MS00518;3.94E-01,,,
MYF6,MS00269;3.30E-01,,,,
ZNF628,M01081;3.30E-01,,,,
POU1F1,MS00130;3.36E-01,UP00158;5.14E-01,MS00129;5.58E-01,,
LHX5,UP00212;3.36E-01,,,,
E2F7,MS00756;3.40E-01,,,,
Nkx2-5,MC00178;3.40E-01,,,,
ISX,MS00531;3.43E-01,,,,
EVX2,MS00455;3.44E-01,,,,
Otp,UP00237;3.44E-01,,,,
GSX1,MS00465;3.44E-01,,,,
Smad2/3,MC00146;3.47E-01,,,,
DLX3,MS00429;3.49E-01,,,,
Myod1,MC00369;3.52E-01,,,,
RORA,MS00686;3.52E-01,MS00685;4.89E-01,,,
AIRE,M00999;3.54E-01,,,,
PPARA,M01282;3.55E-01,,,,
NFIA,MS00820;3.60E-01,,,,
Obox3,M01466;3.63E-01,,,,
HOXD3,UP00241;3.67E-01,,,,
BARX1,MS00418;3.68E-01,MS00417;7.05E-01,UP00181;8.24E-01,,
VSX2,MS00627;3.68E-01,,,,
Homez,UP00114;3.71E-01,,,,
Rarb,MS00700;3.75E-01,,,,
Nanog,MC00226;3.78E-01,,,,
BHLHE22,MS00249;3.79E-01,,,,
TEF,M00672;3.80E-01,MS00339;4.11E-01,M01305;7.35E-01,,
Dmrtc2,M01151;3.81E-01,,,,
EOMES,MC00276;3.81E-01,,,,
HSF2,MS00059;3.84E-01,,,,
Lhx1,UP00262;3.85E-01,,,,
DLX5,MS00431;3.87E-01,,,,
PITX3,MS00596;3.89E-01,,,,
Cdx2,MC00455;3.89E-01,,,,
IRX2,UP00236;3.91E-01,MS00526;4.76E-01,,,
Vsx1,MS00628;3.95E-01,,,,
Prrx2,MS00604;3.97E-01,,,,
Zfp105,UP00037;4.00E-01,,,,
Bbx,UP00012;4.01E-01,,,,
Dbx2,UP00218;4.01E-01,,,,
GATA1,MC00120;4.02E-01,,,,
Dbp,MS00316;4.05E-01,,,,
PBX1,UP00185;4.11E-01,,,,
HOXC12,MS00502;4.11E-01,MS00503;6.02E-01,,,
HESX1,MS00470;4.13E-01,,,,
NKX3-2,MS00573;4.20E-01,,,,
Hlf,MS00318;4.22E-01,,,,
HOXA5,UP00189;4.23E-01,,,,
VAX2,MS00621;4.25E-01,,,,
Nkx6-3,UP00238;4.27E-01,,,,
PKNOX2,MS00092;4.28E-01,,,,
Pax7,MC00258;4.28E-01,UP00248;5.32E-01,,,
VAX1,MS00620;4.34E-01,,,,
Hoxd8,UP00168;4.37E-01,,,,
NR2F6,M01728;4.37E-01,MS00658;7.61E-01,,,
Foxq1,MA0040;4.38E-01,,,,
BHLHA15,MS00245;4.41E-01,,,,
Shox2,MS00615;4.42E-01,,,,
Foxc1,MS00388;4.48E-01,,,,
BARHL1,UP00166;4.54E-01,,,,
Gata1,MC00327;4.55E-01,,,,
Sox30,UP00023;4.60E-01,,,,
Srf,MC00329;4.64E-01,,,,
NKX6-2,MS00577;4.68E-01,,,,
SCRT2,MS00190;4.71E-01,,,,
IRF7,MS00070;4.74E-01,,,,
Hoxd12,UP00177;4.75E-01,,,,
LHX9,MS00541;4.76E-01,MS00542;7.03E-01,,,
TCF7L1,MS00053;4.80E-01,,,,
HOXD12,MS00837;4.81E-01,MS00836;4.93E-01,,,
Meox2,MS00563;4.82E-01,,,,
Gata2,MC00325;4.83E-01,,,,
POU5F1P1,MS00152;4.86E-01,MS00153;7.08E-01,,,
POU4F1,MS00148;4.89E-01,,,,
LHX2,MS00536;4.90E-01,MS00537;5.83E-01,,,
Jund,MC00154;4.90E-01,,,,
Hoxb4,MC00136;4.91E-01,UP00144;6.01E-01,,,
DLX1,MS00427;4.91E-01,,,,
RARB,MS00811;4.95E-01,,,,
FOXG1,MS00360;4.96E-01,MS00361;8.52E-01,,,
TGIF2LX,MS00095;4.96E-01,,,,
HOXA4,M00640;5.00E-01,UP00196;7.45E-01,,,
Sox18,UP00064;5.03E-01,,,,
Esrra,MS00641;5.07E-01,,,,
Tal1,MC00388;5.07E-01,,,,
Atf4,MS00295;5.07E-01,,,,
Myf5,MC00195;5.08E-01,,,,
TBP,MA0386;5.10E-01,MA0108;5.10E-01,,,
Pou3f1,UP00129;5.10E-01,,,,
NEUROD2,MS00271;5.11E-01,,,,
POU2F2,MC00287;5.12E-01,MS00134;6.01E-01,,,
Hlx,M01399;5.14E-01,,,,
Jdp2,MS00324;5.19E-01,MS00325;5.78E-01,,,
ZNF410,MS00412;5.20E-01,,,,
MEOX2,MS00554;5.20E-01,MS00552;5.90E-01,MS00553;7.76E-01,,
Foxj3,MS00394;5.21E-01,MS00397;5.64E-01,,,
Cbfa2t2,MC00514;5.22E-01,,,,
TFAP4,MS00287;5.27E-01,,,,
Meis1,MC00507;5.31E-01,,,,
POU2F3,MS00136;5.33E-01,MS00137;7.18E-01,,,
IRF1,M00062;5.35E-01,,,,
LMO2,MC00162;5.36E-01,,,,
Irx3,UP00223;5.38E-01,MS00532;8.39E-01,,,
Gata4,MC00324;5.39E-01,,,,
Sox10,MS00794;5.43E-01,,,,
HMGA2,M01300;5.55E-01,,,,
GBX2,MS00460;5.58E-01,MS00461;5.78E-01,,,
MNX1,MS00557;5.59E-01,,,,
OTX2,MS00585;5.60E-01,,,,
Dlx2,MS00440;5.60E-01,,,,
HOXB3,MS00492;5.66E-01,,,,
MIXL1,MS00555;5.72E-01,,,,
Nkx2-6,UP00147;5.73E-01,,,,
HSF4,MS00060;5.79E-01,,,,
Pou3f3,UP00211;5.79E-01,,,,
Hoxd11,UP00117;5.81E-01,,,,
CART1,MS00424;5.82E-01,,,,
Foxf1a,M00294;5.90E-01,,,,
HOXD8,MS00513;5.95E-01,,,,
Dlx1,MS00439;5.96E-01,,,,
Bcl6,MC00111;5.96E-01,,,,
Zfp187,UP00082;5.97E-01,,,,
Creb5,MS00313;6.00E-01,,,,
NFAT5,MS00106;6.03E-01,,,,
BCL11A,MC00474;6.04E-01,,,,
MEOX1,MS00551;6.06E-01,,,,
ARID3A,UP00078;6.07E-01,,,,
PAX7,MS00126;6.12E-01,,,,
Hoxb8,UP00263;6.15E-01,,,,
MEF2D,MS00076;6.15E-01,,,,
Yy2,M01694;6.17E-01,,,,
HOXA13,MS00485;6.18E-01,MS00484;9.28E-01,,,
RXRB,MS00692;6.26E-01,,,,
Cebpa,MC00122;6.26E-01,,,,
GATA5,MS00045;6.30E-01,,,,
Tead4,MC00157;6.38E-01,,,,
Hoxd3,MS00521;6.42E-01,,,,
Gata3,MC00326;6.42E-01,,,,
RORB,M01722;6.43E-01,,,,
MAFB,UP00045;6.50E-01,,,,
Nkx2-4,UP00107;6.55E-01,,,,
PITX2,UP00125;6.59E-01,,,,
SOX8,MS00771;6.60E-01,MS00774;7.00E-01,,,
Olig2,MC00341;6.61E-01,,,,
Isl2,UP00170;6.63E-01,,,,
Gbx1,MS00467;6.64E-01,,,,
DMRT3,M01148;6.64E-01,,,,
Hoxb7,UP00206;6.67E-01,,,,
PRDM1,MS00168;6.71E-01,,,,
PKNOX1,MS00091;6.72E-01,,,,
Pknox2,MS00093;6.74E-01,,,,
GSX2,MS00466;6.76E-01,M01326;6.95E-01,,,
EMX1,MS00441;6.81E-01,MS00442;7.41E-01,,,
ZNF238,MS00390;6.86E-01,,,,
TGIF1,MS00094;6.97E-01,,,,
EN2,MS00450;6.98E-01,,,,
NFIL3,MS00337;7.02E-01,,,,
PDX1,MS00588;7.02E-01,MS00589;8.39E-01,,,
Pdx1,MC00165;7.03E-01,,,,
SOX5,UP00091;7.03E-01,,,,
CDX2,MC00389;7.13E-01,,,,
GBX1,MS00459;7.14E-01,,,,
LMX1A,MS00543;7.30E-01,,,,
Sox1,UP00069;7.35E-01,MS00800;8.12E-01,MS00802;8.94E-01,,
IRX4,UP00194;7.38E-01,,,,
OLIG2,MS00277;7.41E-01,,,,
Gbx2,MS00469;7.43E-01,,,,
Nkx6-1,MS00581;7.44E-01,,,,
En2,MS00458;7.47E-01,,,,
Hoxa2,MS00516;7.49E-01,,,,
NR6A1,M00526;7.52E-01,,,,
Scx,MC00504;7.56E-01,,,,
PITX1,MS00595;7.60E-01,,,,
Hoxb3,UP00137;7.67E-01,,,,
Sox7,UP00034;7.68E-01,,,,
HOXC8,UP00242;7.79E-01,,,,
ESX1,MS00452;7.81E-01,,,,
Neurod1,MC00354;7.82E-01,,,,
POU4F2,MS00149;7.86E-01,,,,
MSX2,MS00561;7.88E-01,,,,
OLIG3,MS00280;7.91E-01,,,,
CPEB1,MS00732;7.91E-01,,,,
EMX2,MS00444;7.93E-01,MS00443;8.30E-01,,,
OLIG1,MS00276;7.93E-01,,,,
HOMEZ,MS00055;7.94E-01,,,,
GATA6,MC00117;7.94E-01,,,,
HOXA1,MS00486;8.02E-01,,,,
Sox8,UP00051;8.13E-01,,,,
ZEB1,MA0103;8.16E-01,,,,
Lhx4,MS00547;8.20E-01,,,,
Sox21,UP00071;8.23E-01,,,,
Hoxc9,MC00402;8.28E-01,,,,
HOXB2,MS00491;8.30E-01,,,,
HOXA2,MS00487;8.30E-01,,,,
STAT1,MC00348;8.37E-01,,,,
Sox2,MC00303;8.38E-01,,,,
NKX6-1,MS00575;8.42E-01,,,,
Msx3,MS00564;8.42E-01,,,,
Nobox,MA0125;8.42E-01,,,,
Dmrta2,M01150;8.44E-01,,,,
Pax3,MC00260;8.57E-01,,,,
Dmrta1,M01149;8.58E-01,,,,
GZF1,M01069;8.59E-01,,,,
GATA2,MC00118;8.65E-01,,,,
STAT5B,MC00452;8.67E-01,,,,
Sox15,UP00075;8.71E-01,,,,
BARX2,UP00151;8.76E-01,,,,
POU4F3,MS00151;8.80E-01,,,,
BHLHE23,MS00250;8.84E-01,,,,
DMRT2,M01147;8.85E-01,,,,
ONECUT1,MS00667;8.91E-01,,,,
STAT4,MC00347;9.01E-01,,,,
Sox12,UP00101;9.05E-01,,,,
HLF,MS00317;9.05E-01,,,,
ATF2::JUN,M00041;9.08E-01,,,,
STAT5A,MC00453;9.09E-01,,,,
TBX18,M01262;9.12E-01,,,,
HOXB6,UP00259;9.13E-01,,,,
Nr2f6,MS00669;9.19E-01,,,,
Sox14,UP00004;9.23E-01,,,,
ONECUT3,MS00690;9.31E-01,,,,
CEBPE,MS00300;9.41E-01,,,,
CEBPD,M00621;9.42E-01,MS00299;9.61E-01,,,
Stat5b,MC00204;9.52E-01,,,,
Stat5a,MC00205;9.57E-01,,,,
SOX14,MS00748;9.57E-01,,,,
FOXJ2,MS00366;9.58E-01,,,,
Cebpb,MC00121;9.64E-01,,,,
Mafk,UP00044;9.67E-01,,,,
CEBPB,MC00272;9.69E-01,,,,
TBR1,MS00191;9.70E-01,,,,
HBP1,UP00055;9.79E-01,,,,
CUX2,MS00634;9.90E-01,,,,
ONECUT2,MS00679;9.95E-01,,,,
