Gene,Protein,category_PDL_Time18,category_PDL_Time25,category_PDL_Time32,category_PDL_Time33,category_PDL_Time37,category_PDL_Time46,category_PDL_Time50,category_PDLPval_Time,category_PDLlocalFDR_Time,category_PDLPval_Category,category_PDLlocalFDR_Category,category_hTERT_Time18,category_hTERT_Time25,category_hTERT_Time32,category_hTERT_Time33,category_hTERT_Time37,category_hTERT_Time46,category_hTERT_Time50,category_hTERTPval_Time,category_hTERTlocalFDR_Time,category_hTERTPval_Category,category_hTERTlocalFDR_Category
TOX,sp|O94900|TOX-HUMAN,-1.22704,-1.63423,-2.04143,-2.0996,-2.33228,-2.85582,-3.0885,0.00196504638859691,0.00398585410234318,,,0.400348,0.569202,0.738055,0.762177,0.858665,1.07576,1.17225,0.210795539933409,0.531468169304132,0.0000000156756469125282,0.0000000563309197897203
SRRM2,sp|Q9UQ35|SRRM2-HUMAN,0.118594,0.031852,-0.0548896,-0.0672813,-0.116848,-0.228373,-0.27794,0.00246607129247723,0.00488499320900806,,,0.0296333,0.0531877,0.0767422,0.0801071,0.0935668,0.123851,0.137311,0.383840440678612,0.698380565015288,0.000824559311536644,0.0014257006209787
MGAT4B,sp|Q9UQ53|MGT4B-HUMAN,0.13929,0.148932,0.158574,0.159951,0.165461,0.177857,0.183367,0.644642240571481,0.695558869682849,,,0.140564,0.0841436,0.0277227,0.0196625,-0.012578,-0.0851191,-0.11736,0.0103505595129972,0.101223695383042,0.000989676501469857,0.00169624665800252
SPG7,sp|Q9UQ90|SPG7-HUMAN,-0.186911,-0.121396,-0.0558807,-0.0465213,-0.00908406,0.0751498,0.112587,0.00448587699791115,0.00842449527448853,,,-0.0162597,-0.0228562,-0.0294526,-0.030395,-0.0341644,-0.0426455,-0.0464149,0.762596292603107,0.92122288156901,0.0756399485596027,0.0952874245775462
BAIAP2,sp|Q9UQB8|BAIP2-HUMAN,-0.283906,-0.233844,-0.183782,-0.176631,-0.148024,-0.0836587,-0.0550519,0.0388634654465112,0.0590963085228033,,,0.154498,0.206965,0.259432,0.266927,0.296909,0.364366,0.394348,0.0316095112545582,0.194491577221777,0.00000000155521514332378,0.00000000678044389436812
GAB2,sp|Q9UQC2|GAB2-HUMAN,-0.163865,-0.0773554,0.0091537,0.0215121,0.0709459,0.182172,0.231606,0.284868983178125,0.346540487319986,,,-0.312342,-0.0950138,0.122314,0.153361,,,,0.296449708026951,0.620494475907288,0.818503814158665,0.833693103982884
SMC3,sp|Q9UQE7|SMC3-HUMAN,0.187464,-0.103433,-0.39433,-0.435887,-0.602114,-0.976124,-1.14235,0.000000000000731851428635987,0.0000000000321384684864162,,,0.171168,0.221621,0.272075,0.279282,0.308113,0.372981,0.401812,0.0667873352729104,0.292285723090416,3.22033372215519e-17,0.00000000000000161384224195614
PPP1R3C,sp|Q9UQK1|PPR3C-HUMAN,-0.663853,-0.181162,0.301528,0.370484,0.646307,1.26691,1.54273,0.00000265808253648317,0.00000983554537275736,,,-0.988073,-1.23811,-1.48814,-1.52386,-1.66674,-1.98821,-2.13108,0.00218283770664657,0.0400082874466116,0.000000000000523236802979685,0.00000000000534304159498968
HDAC5,sp|Q9UQL6-3|HDAC5-HUMAN,0.214995,0.0652061,-0.0845833,-0.105982,-0.191576,-0.384162,-0.469756,0.0000129051703129344,0.0000410057117352061,,,0.168583,0.194313,0.220043,0.223719,0.238422,0.271504,0.286207,0.391718619602214,0.705005428932325,0.000000152447020311481,0.00000046332036067639
SH2B3,sp|Q9UQQ2|SH2B3-HUMAN,,-0.105705,-0.332314,-0.364687,,,,0.398596914923566,0.464308003096287,,,,-0.00471758,0.0327581,0.0381117,0.0595264,0.107709,0.129124,0.613374565599277,0.850386352355367,0.237480154161079,0.273008914289903
SCML2,sp|Q9UQR0|SCML2-HUMAN,0.210328,-0.093211,-0.39675,-0.440113,-0.613564,-1.00383,-1.17728,0.000785086721829165,0.00172940388485111,,,0.403568,0.286246,0.168924,0.152164,0.0851232,,,0.372499761970819,0.689446066867306,0.0415852463593767,0.0549287432573861
ERLIN2,sp|O94905|ERLN2-HUMAN,-0.0461795,0.0789678,0.204115,0.221993,0.293506,0.45441,0.525922,0.0000000002039933058138,0.0000000026381799059033,,,-0.0683869,-0.114051,-0.159715,-0.166238,-0.192332,-0.251043,-0.277137,0.00289423547204925,0.0475717384808666,4.9239139749056e-17,0.00000000000000224769360210914
MTMR6,sp|Q9Y217|MTMR6-HUMAN,-0.0476573,0.0423785,0.132414,0.145277,0.196726,0.312486,0.363935,0.00000340425888475389,0.0000122956017141855,,,-0.0646025,-0.0869651,-0.109328,-0.112522,-0.125301,-0.154053,-0.166832,0.181713361347591,0.492224144642437,0.000000000307457420859595,0.00000000153412601609649
NIP7,sp|Q9Y221|NIP7-HUMAN,0.40703,0.228594,0.0501586,0.0246678,-0.0772953,-0.306712,-0.408676,0.0000000207690592910684,0.000000130724570459346,,,0.33108,0.29146,0.251841,0.246181,0.223541,0.172602,0.149962,0.120243900198686,0.394439346756343,0.00000269837441351598,0.00000673935819800401
GNE,sp|Q9Y223-2|GLCNE-HUMAN,0.340413,0.213342,0.0862722,0.0681193,-0.00449225,-0.167868,-0.24048,0.00000016875533819597,0.000000829916252536023,,,0.0574821,0.0603467,0.0632113,0.0636205,0.0652574,0.0689404,0.0705773,0.884813366902792,0.965089195198799,0.000175129424961608,0.00033608083820416
RNF24,sp|Q9Y225-2|RNF24-HUMAN,0.108874,-0.0967774,-0.302429,-0.331808,-0.449323,-0.713732,-0.831247,0.000000164550536282766,0.000000811835470873936,,,0.39068,0.351995,0.313309,0.307783,0.285677,0.235939,0.213833,0.230888667468734,0.552993351358234,0.000000000013406533264737,0.0000000000921864670951222
ENTPD4,sp|Q9Y227|ENTP4-HUMAN,-0.017886,0.0829039,0.183694,0.198092,0.255687,0.385274,0.442868,0.000320344296194791,0.000762492192878722,,,-0.28614,-0.274375,-0.262609,-0.260928,-0.254205,-0.239078,-0.232355,0.714826269196732,0.900589292015722,0.000000168243321327475,0.000000507813965944566
RUVBL2,sp|Q9Y230|RUVB2-HUMAN,-0.130826,-0.14764,-0.164454,-0.166856,-0.176464,-0.198083,-0.207691,0.378859575143674,0.444744002851663,,,0.0549892,0.0336904,0.0123915,0.00934884,-0.00282192,-0.0302061,-0.0423769,0.268738225168046,0.595538374014553,0.000651782225108552,0.0011467437316783
CDYL,sp|Q9Y232|CDYL1-HUMAN,0.163437,-0.0523833,-0.268203,-0.299035,-0.422361,-0.699843,-0.823169,0.000000168004397402425,0.000000826664113365935,,,0.213304,0.216541,0.219777,0.220239,0.222088,0.226249,0.228099,0.936163056752378,0.981102580614065,0.000000119475904531883,0.000000369942013327232
PIN4,sp|Q9Y237-2|PIN4-HUMAN,0.366486,0.272556,0.178627,0.165209,0.111535,-0.00923153,-0.0629054,0.00409660645994843,0.007774193901458,,,0.122236,0.0703282,0.0184202,0.0110047,-0.018657,-0.0853959,-0.115058,0.0999184497620375,0.360265415013625,0.072906265089276,0.0921799904549862
CLEC11A,sp|Q9Y240|CLC11-HUMAN,0.125634,0.0274357,-0.0707629,-0.0847913,-0.140905,-0.26716,-0.323274,0.000136159918946066,0.000349340738063906,,,0.230917,0.218349,0.205781,0.203985,0.196804,0.180645,0.173463,0.588667596790337,0.839257794748227,0.00000049429458997391,0.00000137742230708656
AKT3,sp|Q9Y243|AKT3-HUMAN,0.173379,0.127071,0.0807638,0.0741484,0.0476869,-0.0118516,-0.0383131,0.109033663274057,0.148721421041028,,,-0.0285562,-0.0479741,-0.0673921,-0.0701661,-0.0812621,-0.106228,-0.117324,0.599728643939927,0.843131243447182,0.115814237366536,0.141017177176394
PRPF6,sp|O94906|PRP6-HUMAN,0.334663,0.130743,-0.0731773,-0.102309,-0.218835,-0.481018,-0.597544,0.0000000000000415288791362785,0.00000000000420810763203983,,,0.317796,0.29977,0.281744,0.279169,0.268868,0.245691,0.235391,0.292501669957915,0.618756113485189,0.00000000000000449542840683395,0.0000000000000955123164502669
POMP,sp|Q9Y244|POMP-HUMAN,-0.133666,-0.151233,-0.1688,-0.17131,-0.181348,-0.203934,-0.213972,0.668873359420367,0.718007130059978,,,0.264397,0.192909,0.12142,0.111207,0.0703569,-0.021557,-0.0624076,0.150845121779566,0.445386765267173,0.0308536353344919,0.0416302855457053
GINS2,sp|Q9Y248|PSF2-HUMAN,0.868274,-0.0953638,-1.059,-1.19666,-1.74731,-2.98628,-3.53693,0.0000401475644422741,0.000115507236106774,,,0.805024,0.688077,0.57113,0.554423,0.487596,0.337235,0.270408,0.571344577111943,0.829326437233643,0.000185914308464487,0.000355519667845508
LZTS1,sp|Q9Y250|LZTS1-HUMAN,0.167015,-0.0178684,-0.202751,-0.229163,-0.334811,-0.572517,-0.678165,0.00263536775786289,0.00519135357728129,,,0.125625,0.107468,0.0893111,0.0867172,0.0763418,0.0529971,0.0426216,0.753470419348554,0.91767939992247,0.00496948065479636,0.00766408782704086
RNF6,sp|Q9Y252|RNF6-HUMAN,,0.0971306,-0.217098,-0.261988,,,,0.217225494766934,0.273302809011584,,,,0.141286,0.0564139,0.0442892,-0.0042093,-0.113331,-0.16183,0.236285246350683,0.559440680071569,0.325822358166533,0.364479918070314
PRELID1,sp|Q9Y255|PRLD1-HUMAN,0.39889,0.268289,0.137688,0.119031,0.0444018,-0.123514,-0.198143,0.00788063125947145,0.0141266136943208,,,0.175207,0.143555,0.111904,0.107382,0.0892955,0.0486006,0.030514,0.451401310491727,0.752363459880067,0.2813566234778,0.318838567664839
PLAA,sp|Q9Y263|PLAP-HUMAN,0.00884671,0.0493805,0.0899142,0.0957048,0.118867,0.170982,0.194144,0.00403821245563195,0.00766969249297264,,,-0.0937677,-0.103786,-0.113803,-0.115235,-0.120959,-0.133839,-0.139564,0.454027460160317,0.753661063931284,0.00000000658726605616556,0.0000000255537148943638
NUDC,sp|Q9Y266|NUDC-HUMAN,0.150842,0.0596817,-0.0314783,-0.0445011,-0.0965925,-0.213798,-0.265889,0.00000278396079273949,0.0000102478652574255,,,0.089379,0.11287,0.13636,0.139716,0.15314,0.183342,0.196765,0.161393418708678,0.461862860137381,0.0000000274660187860959,0.000000093940711879299
BCS1L,sp|Q9Y276|BCS1-HUMAN,0.0324613,0.0871098,0.141758,0.149565,0.180793,0.251056,0.282283,0.00426265977727453,0.00804790864173802,,,-0.0188168,-0.0198907,-0.0209646,-0.0211181,-0.0217317,-0.0231125,-0.0237262,0.952654777784125,0.986792822505889,0.0000436036076295442,0.0000916709680693177
VDAC3,sp|Q9Y277-2|VDAC3-HUMAN,-0.123795,0.0272142,0.178224,0.199797,0.286088,0.480243,0.566534,0.0000780681665779359,0.000210980821809832,,,-0.00451618,-0.0388966,-0.073277,-0.0781885,-0.0978345,-0.142038,-0.161684,0.31776444781729,0.642285395292247,0.00000675762367083103,0.0000159365851326683
VDAC3,sp|Q9Y277|VDAC3-HUMAN,0.0336464,0.0984542,0.163262,0.17252,0.209553,0.292878,0.329911,0.124977017196033,0.167672497535956,,,0.252238,0.166178,0.0801171,0.0678227,0.0186452,-0.0920042,-0.141182,0.0451324986418507,0.235388444556847,0.0175653497083377,0.0247774345511063
PCF11,sp|O94913|PCF11-HUMAN,0.262198,0.0111977,-0.239803,-0.27566,-0.419089,-0.741804,-0.885233,0.00000000289478759890993,0.0000000242882952225191,,,0.206395,0.235619,0.264842,0.269017,0.285716,0.323289,0.339989,0.367311627246025,0.685346117935168,0.00000000000778159044679477,0.0000000000568153812408735
CFL2,sp|Q9Y281|COF2-HUMAN,-0.0566035,0.0058728,0.0683491,0.0772743,0.112975,0.193302,0.229003,0.204966257703853,0.259543238435488,,,-0.212463,-0.291908,-0.371353,-0.382703,-0.4281,-0.530244,-0.575642,0.111048000618685,0.378074721573725,0.0000563734802531109,0.000116629989098931
ITM2B,sp|Q9Y287|ITM2B-HUMAN,-0.212511,-0.276997,-0.341483,-0.350695,-0.387544,-0.470455,-0.507304,0.235235842547046,0.293718307938566,,,0.432301,0.337962,0.243623,0.230146,0.176238,0.0549447,0.00103659,0.0873587407561444,0.335499770309208,0.0000915979599089656,0.000182898395045598
SLC5A6,sp|Q9Y289|SC5A6-HUMAN,0.0992521,0.0555292,0.0118062,0.00556007,-0.0194245,-0.0756397,-0.100624,0.506000848416471,0.568516330051497,,,0.101937,0.118025,0.134112,0.13641,0.145603,0.166286,0.175479,0.786977223644808,0.931862240003429,0.477353958941627,0.513435303324477
ASF1A,sp|Q9Y294|ASF1A-HUMAN,0.162005,-0.0392007,-0.240406,-0.26915,-0.384125,-0.642818,-0.757793,0.000262045568987281,0.000635706969647912,,,0.167849,0.109084,0.0503195,0.0419245,0.00834465,-0.0672101,-0.10079,0.25733235526493,0.584105262486681,0.00140144551166914,0.00235215308756846
DRG1,sp|Q9Y295|DRG1-HUMAN,0.191739,0.0817216,-0.0282962,-0.0440131,-0.10688,-0.248332,-0.311199,0.000000132615919329966,0.000000674118738777079,,,0.156107,0.141481,0.126855,0.124766,0.116408,0.0976034,0.0892458,0.389590423001961,0.703553728889509,0.000000679769555889507,0.00000185119760037128
TRAPPC4,sp|Q9Y296|TPPC4-HUMAN,0.102189,0.149537,0.196885,0.203649,0.230705,0.291582,0.318638,0.0250347127722081,0.0399593364155325,,,0.00232497,0.00162058,0.000916191,0.000815563,0.000413055,-0.000492588,-0.000895096,0.972538438731104,0.991456066030293,0.0000526380755307652,0.000109368115022349
NCKAP1,sp|Q9Y2A7-2|NCKP1-HUMAN,0.133634,0.107219,0.0808047,0.0770312,0.0619371,0.0279756,0.0128815,0.0103682336528926,0.0181070989608565,,,-0.0371139,-0.0528498,-0.0685857,-0.0708336,-0.0798256,-0.100057,-0.109049,0.117138348978284,0.388900183676325,0.0000003025471182805,0.000000872353651552372
TMEM5,sp|Q9Y2B1|TMEM5-HUMAN,0.0290141,-0.0579494,-0.144913,-0.157336,-0.20703,-0.31884,-0.368533,0.0503002008354034,0.0744133085036507,,,0.0265047,-0.000487333,-0.0274794,-0.0313354,-0.0467594,,,0.592973499112453,0.840654842929467,0.35946439343645,0.397770451443359
VPS9D1,sp|Q9Y2B5-2|VP9D1-HUMAN,-0.134106,0.0383766,0.21086,0.2355,0.334062,0.555826,0.654388,0.00197249280473119,0.00399919880220455,,,0.00748469,-0.0715718,-0.150628,-0.161922,-0.207097,-0.308741,-0.353916,0.151325225102171,0.446232779234768,0.0000230043195970758,0.0000503974414361216
UST,sp|Q9Y2C2|UST-HUMAN,0.51827,0.333374,0.148477,0.122063,0.0164082,-0.221316,-0.326971,0.000000353146298756174,0.0000015892445196831,,,0.0885436,0.0130828,-0.062378,-0.0731581,-0.116279,-0.2133,-0.25642,0.015587317651191,0.129008289432413,0.00298383049161715,0.00476348700886457
FRYL,sp|O94915|FRYL-HUMAN,0.247658,0.159688,0.0717179,0.0591508,0.00888234,-0.104222,-0.15449,0.000166482635185184,0.000419321600394041,,,-0.0367503,-0.00976961,0.0172111,0.0210654,0.036483,0.0711724,0.08659,0.206521982278912,0.527478416550551,0.00183710311968071,0.00303202575023731
SLC35A3,sp|Q9Y2D2-2|S35A3-HUMAN,-0.0439716,0.128037,0.300047,0.324619,0.42291,0.644065,0.742356,0.00215551989850199,0.00432956824315028,,,-0.340602,-0.486091,-0.631579,-0.652363,-0.7355,-0.922557,-1.00569,0.0451112924850999,0.235388444556847,0.000000439509175908168,0.0000012344544962075
SSX2IP,sp|Q9Y2D8|ADIP-HUMAN,0.153864,-0.088074,-0.330012,-0.364575,-0.502825,-0.813889,-0.952139,0.0159062938406425,0.0265661900932013,,,0.610259,0.588467,0.566675,0.563562,0.551109,0.523091,0.510638,0.775779968987002,0.927215436685567,0.0000980551474427661,0.000195073681676321
DTX4,sp|Q9Y2E6|DTX4-HUMAN,,-0.839664,-0.420311,-0.360403,,,,0.0165004636148027,0.0274145540526298,,,,0.376208,0.351471,0.347937,0.333802,0.301998,0.287863,0.493834495679058,0.782325063631755,0.000564658263330554,0.00100496310483903
SLC9A8,sp|Q9Y2E8-2|SL9A8-HUMAN,0.496479,0.467648,0.438816,0.434698,0.418222,0.381153,0.364678,0.657614584467552,0.70766941312229,,,,,,,0.218009,0.177717,0.159809,0.867428258895638,0.959008062535013,0.583476169690202,0.613621551176249
ICE1,sp|Q9Y2F5|ICE1-HUMAN,-0.0966411,-0.142941,-0.189242,-0.195856,-0.222313,-0.281842,-0.3083,0.496313959372277,0.559133905848719,,,-0.337382,0.0286426,0.394667,0.446956,,,,0.0683132082765287,0.295240760615436,0.0910510047518879,0.113212151404687
CARD8,sp|Q9Y2G2-5|CARD8-HUMAN,-0.0427763,0.00221583,0.047208,0.0536354,0.0793452,0.137192,0.162902,0.205539694475826,0.260190120782922,,,-0.368179,-0.285585,-0.202991,-0.191192,-0.143995,-0.0378029,0.00939367,0.0559052825123585,0.265981482080493,0.0283654354489726,0.0384700221025117
ATP11B,sp|Q9Y2G3|AT11B-HUMAN,-0.330872,-0.0855721,0.159728,0.19477,0.334942,0.650327,0.790498,0.0000245982536673759,0.0000739069719996329,,,0.182323,0.132545,0.0827668,0.0756556,0.0472108,-0.0167898,-0.0452345,0.333157631297769,0.655967981917786,0.000376410335738418,0.000690447524536294
POFUT2,sp|Q9Y2G5|OFUT2-HUMAN,-0.183977,0.0892651,0.362507,0.401541,0.55768,0.908991,1.06513,0.00000000000255728511281642,0.0000000000810334227672859,,,-0.478004,-0.45876,-0.439515,-0.436766,-0.425769,-0.401026,-0.390029,0.468109177416663,0.763565314869813,8.21243837904149e-18,5.21144968272502e-16
DLGAP4,sp|Q9Y2H0|DLGP4-HUMAN,0.0159568,0.0921311,0.168305,0.179187,0.222716,0.320654,0.364182,0.00120304406641459,0.00255428720617291,,,-0.11298,-0.110353,-0.107727,-0.107352,-0.105851,-0.102473,-0.100973,0.904395320850046,0.970682984825721,0.000000307681155520133,0.000000886325502983801
STK38L,sp|Q9Y2H1|ST38L-HUMAN,-0.000660301,0.0891821,0.179025,0.191859,0.243198,0.358709,0.410048,0.00433514343831483,0.00816970317692643,,,0.0244711,0.0562591,0.088047,0.0925881,0.110753,0.151623,0.169787,0.289984458346099,0.616400804612581,0.0953335548641196,0.118075313552995
MIF4GD,sp|A9UHW6-3|MI4GD-HUMAN,-0.592086,-0.223897,0.144292,0.196891,0.407284,0.88067,1.09106,0.000505037785303764,0.00115100183348641,,,-0.00343187,-0.00265433,-0.00187679,-0.00176571,-0.0013214,-0.000321707,0.000122602,0.993775979382291,0.997888305116423,0.0115404369397838,0.0167687313302468
NFAT5,sp|O94916-5|NFAT5-HUMAN,0.128418,-0.00412039,-0.136659,-0.155593,-0.23133,-0.401737,-0.477473,0.0000240309453415006,0.0000723675202462367,,,-0.0872294,-0.0477918,-0.00835414,-0.00272019,0.0198156,0.0705211,0.0930569,0.158401791662167,0.457064225070999,0.0000175584689152736,0.0000390701355858442
INPP5F,sp|Q9Y2H2|SAC2-HUMAN,-0.0125503,-0.0206814,-0.0288124,-0.029974,-0.0346203,-0.0450745,-0.0497208,0.674241692337669,0.722424197658104,,,-0.0514835,0.0161097,0.083703,0.0933592,0.131984,0.21889,0.257514,0.00126209619291603,0.0271005930003769,0.000480787863831979,0.000866564677950485
FNDC3A,sp|Q9Y2H6|FND3A-HUMAN,0.429014,0.186034,-0.0569465,-0.091658,-0.230504,-0.542907,-0.681753,0.0000000000354638521850589,0.000000000622726232042781,,,0.118825,0.103263,0.087701,0.0854779,0.0765853,0.056577,0.0476844,0.550319284919602,0.817939091915482,0.0000000550148288387589,0.000000179508753263339
WDR37,sp|Q9Y2I8-2|WDR37-HUMAN,-0.104278,0.0593534,0.222984,0.24636,0.339864,0.550246,0.64375,0.0000101736281769246,0.000033008805566299,,,-0.400544,-0.33965,-0.278757,-0.270058,-0.235261,-0.156969,-0.122173,0.0646320146846997,0.287092353896942,0.00000000841499126176069,0.0000000319319483229199
EPB41L3,sp|Q9Y2J2-2|E41L3-HUMAN,-0.104244,0.108234,0.320712,0.351066,0.472483,0.745669,0.867085,0.0000000168437679658883,0.000000109454816359025,,,-0.342244,-0.526589,-0.710934,-0.737269,-0.842608,-1.07962,-1.18496,0.000000326592226201851,0.0000734513882392017,1.6789275324067e-20,3.68604542293384e-18
EPB41L3,sp|Q9Y2J2|E41L3-HUMAN,0.0637553,0.244954,0.426153,0.452039,0.555581,0.788551,0.892093,0.0000000131422004147043,0.0000000880059767784953,,,-0.22845,-0.372127,-0.515804,-0.53633,-0.618431,-0.803158,-0.88526,0.00000137432243073754,0.000207747985800505,3.52855789309801e-21,1.12195973559506e-18
AMOTL2,sp|Q9Y2J4-4|AMOL2-HUMAN,0.204167,0.154473,0.104778,0.0976793,0.0692827,0.00539038,-0.0230062,0.0125300478923831,0.0214438700103313,,,0.149167,0.131546,0.113926,0.111409,0.10134,0.0786853,0.0686165,0.359198620798343,0.679875898387646,0.43540977461232,0.472787745136623
ZBTB1,sp|Q9Y2K1|ZBTB1-HUMAN,0.0738122,-0.0537261,-0.181264,-0.199484,-0.272363,-0.436341,-0.50922,0.0072836444018059,0.0131176728572368,,,-0.0524963,0.00793194,0.0683602,0.0769928,0.111523,0.189217,0.223747,0.301885365446065,0.626391754000487,0.00583549098048334,0.00889994415002263
KDM2A,sp|Q9Y2K7|KDM2A-HUMAN,0.113601,-0.0676347,-0.24887,-0.274761,-0.378324,-0.611341,-0.714904,0.00000000976376093870953,0.0000000678971641145103,,,0.262269,0.234353,0.206437,0.202449,0.186497,0.150606,0.134654,0.260320074943113,0.587328458784057,0.00000000000978237279022448,0.0000000000698167643178483
LRCH1,sp|Q9Y2L9-3|LRCH1-HUMAN,0.143546,0.0736313,0.00371624,-0.00627164,-0.0462231,-0.136114,-0.176065,0.00250514320277765,0.00495706555210574,,,-0.0579218,0.0265862,0.111094,0.123167,0.171457,0.28011,0.3284,0.000394841143362927,0.0120557290826144,0.00000241392239487113,0.00000607333653563621
RCL1,sp|Q9Y2P8|RCL1-HUMAN,0.280974,0.0703849,-0.140204,-0.170288,-0.290625,-0.561383,-0.681719,0.00000000000469406875211903,0.000000000130771545964811,,,0.16301,0.1326,0.10219,0.0978459,0.080469,0.0413708,0.0239938,0.150481965186971,0.444741731086236,0.000000000373959070440514,0.00000000184006221373104
ENDOD1,sp|O94919|ENDD1-HUMAN,0.217023,0.430218,0.643414,0.67387,0.795696,1.0698,1.19163,0.0000253150872385408,0.0000757890972164235,,,-0.882302,-1.12977,-1.37723,-1.41258,-1.55399,-1.87216,-2.01357,0.0000025832826546937,0.000336885052134923,1.63833377156306e-22,9.44192231723938e-20
GSTK1,sp|Q9Y2Q3|GSTK1-HUMAN,-0.118223,0.077611,0.273445,0.301422,0.413327,0.665114,0.77702,0.00000000670792445502475,0.0000000494830171198266,,,-0.28018,-0.312843,-0.345507,-0.350174,-0.368839,-0.410835,-0.4295,0.215897629241334,0.537073123106008,0.00000000000000434227516763738,0.0000000000000933336114703596
LAMTOR2,sp|Q9Y2Q5-2|LTOR2-HUMAN,-0.389519,-0.140935,0.107649,0.143161,0.285209,0.604817,0.746865,0.00000141782435773841,0.00000557278704292662,,,-0.290467,-0.331342,-0.372217,-0.378056,-0.401413,-0.453967,-0.477324,0.348991878959512,0.670639938987186,0.0000000162966098298275,0.0000000583803571254233
COA3,sp|Q9Y2R0|COA3-HUMAN,0.0885272,0.0896415,0.0907558,0.090915,0.0915517,0.0929844,0.0936211,0.956724572970426,0.964359126296491,,,0.153676,0.103618,0.0535612,0.0464101,0.0178059,-0.0465535,-0.0751577,0.0197077744829344,0.147624198624807,0.107716720363029,0.131906491164341
DDX52,sp|Q9Y2R4|DDX52-HUMAN,0.310845,0.0789372,-0.152971,-0.1861,-0.318619,-0.616787,-0.749306,0.000000000589336443530832,0.00000000646167817574055,,,0.23848,0.2379,0.237319,0.237236,0.236904,0.236157,0.235826,0.983335278816687,0.995045097486267,0.0000000000631017258165624,0.000000000369905285285773
POLR1D,sp|Q9Y2S0|RPAC2-HUMAN,0.468175,0.294177,0.120179,0.0953222,-0.00410534,-0.227817,-0.327245,0.00000000000469421773282209,0.000000000130771545964811,,,0.280346,0.218512,0.156678,0.147844,0.112511,0.0330094,-0.00232441,0.000928208723698639,0.0221163117344319,0.0000575228089358572,0.000118847820120444
CRYL1,sp|Q9Y2S2|CRYL1-HUMAN,-0.300579,-0.0291901,0.242199,0.280969,0.436048,0.784977,0.940056,0.000000042645317494173,0.000000245923997882282,,,-0.440079,-0.430005,-0.419932,-0.418493,-0.412737,-0.399785,-0.394029,0.79848298663327,0.935899245864699,0.0000000000388385315363635,0.000000000239872805959014
POLDIP2,sp|Q9Y2S7|PDIP2-HUMAN,0.23168,0.138558,0.0454366,0.0321335,-0.0210787,-0.140806,-0.194019,0.00000000528628684895181,0.0000000404521585345931,,,0.11608,0.0913241,0.0665684,0.0630319,0.0488858,0.0170572,0.0029111,0.0499704421044065,0.249985427459022,0.000516745711998826,0.00092702572185626
MAP3K2,sp|Q9Y2U5|M3K2-HUMAN,0.17763,0.122034,0.0664368,0.0584944,0.0267247,-0.0447569,-0.0765265,0.00176832460264302,0.00362752417374222,,,0.0292075,0.041285,0.0533624,0.0550878,0.0619892,0.0775173,0.0844187,0.568385288701794,0.827670113911935,0.0516641662518217,0.0671262895601026
LEMD3,sp|Q9Y2U8|MAN1-HUMAN,0.0948236,0.0666418,0.03846,0.0344341,0.0183302,-0.0179035,-0.0340073,0.0326117001663727,0.0505654089850551,,,0.0359583,0.020484,0.00500972,0.0027991,-0.00604335,-0.0259389,-0.0347813,0.232050993247023,0.554624730101295,0.461131283269482,0.497894162088321
CARHSP1,sp|Q9Y2V2|CHSP1-HUMAN,0.0121566,0.0615034,0.11085,0.1179,0.146098,0.209544,0.237742,0.0479669087181003,0.071281686589783,,,-0.239692,-0.120199,-0.000705832,0.0163646,0.0846463,0.23828,0.306562,0.0000192277209882366,0.00160826697566551,0.0435096577282766,0.0573392245122822
CDK14,sp|O94921|CDK14-HUMAN,0.304805,0.129021,-0.0467625,-0.0718745,-0.172322,-0.39833,-0.498778,0.00000000163574946613852,0.0000000149783970479278,,,0.170074,0.144611,0.119148,0.115511,0.10096,0.0682225,0.0536723,0.251902960825392,0.579317930114281,0.000000435860814176907,0.00000122644875420362
THRAP3,sp|Q9Y2W1|TR150-HUMAN,0.278224,0.0603285,-0.157567,-0.188695,-0.313207,-0.593359,-0.717871,0.00000000259226577651546,0.0000000221340271770886,,,-0.0273333,0.0252585,0.0778503,0.0853634,0.115416,0.183034,0.213086,0.0653439087570078,0.289124847719947,0.000000000940135921173536,0.00000000428521667283301
WBP11,sp|Q9Y2W2|WBP11-HUMAN,0.00535146,-0.15567,-0.316692,-0.339695,-0.431708,-0.638736,-0.730749,0.0000333040366005193,0.0000974909592042503,,,0.220663,0.186157,0.151652,0.146722,0.127005,0.0826404,0.0629229,0.317165701683145,0.641650661439085,0.0000000547159363450365,0.000000178723219637825
MED16,sp|Q9Y2X0|MED16-HUMAN,0.289846,0.065134,-0.159578,-0.19168,-0.320087,-0.609003,-0.73741,0.00000000000290012422391632,0.0000000000894382791596401,,,0.211745,0.220086,0.228427,0.229618,0.234385,0.245109,0.249875,0.702723142588136,0.89512503077845,0.0000000000000834357033125924,0.00000000000113240716989268
NOP58,sp|Q9Y2X3|NOP58-HUMAN,0.167646,0.0275234,-0.112599,-0.132617,-0.212687,-0.392845,-0.472915,0.0000000187821597034803,0.000000119359265765535,,,0.218661,0.191762,0.164863,0.16102,0.145649,0.111065,0.0956942,0.175297990702287,0.481747709628144,0.00000000206227564024673,0.00000000871609469528746
