Transcription Factor,1st Sample p-value,2nd Sample p-value,3rd Sample p-value,4th Sample p-value,5th Sample p-value
GLIS2,63825;9.39E-04,63826;1.32E-02,38768;5.81E-01,,
RUNX3,46131;9.43E-04,,,,
CALU,76278;9.55E-04,76279;2.11E-03,,,
ZKSCAN1,45786;9.93E-04,63615;1.55E-01,63614;1.83E-01,64745;2.45E-01,64746;4.82E-01
ING5,41573;1.05E-03,,,,
SMAD5,63097;1.07E-03,63098;3.01E-03,42782;1.00E+00,,
CBX8,48755;1.09E-03,43558;4.28E-01,8768;5.77E-01,45398;5.77E-01,43578;7.58E-01
ZNF639,64649;1.10E-03,74670;2.07E-03,64648;7.51E-03,74671;2.84E-01,62650;3.66E-01
ZSCAN16,65086;1.12E-03,65117;2.58E-01,65145;4.48E-01,64707;6.21E-01,64706;8.51E-01
PRDM10,63034;1.15E-03,63035;4.35E-03,,,
SUZ12,50372;1.16E-03,74215;6.03E-01,74214;6.17E-01,8823;6.34E-01,45233;6.34E-01
TFDP1,77534;1.16E-03,77535;2.31E-03,38731;3.26E-03,62551;1.03E-01,62550;1.48E-01
POLR2AphosphoS5,64761;1.22E-03,63407;1.55E-03,63406;2.27E-03,64760;1.25E-02,
ZBTB11,64291;1.27E-03,64751;5.45E-03,64290;1.65E-02,64750;3.50E-02,63304;9.59E-02
REPIN1,39779;1.28E-03,39777;4.93E-03,37565;4.54E-02,39776;3.66E-01,39781;4.69E-01
KDM2B,73701;1.35E-03,58079;4.26E-03,58074;8.63E-03,70133;2.34E-02,58068;2.76E-02
NEUROD1,74360;1.38E-03,74347;1.39E-03,74346;2.09E-03,74342;6.04E-03,74357;1.16E-02
PBX2,63132;1.45E-03,63133;7.56E-03,64660;2.43E-02,64661;3.07E-02,64082;1.57E-01
TET3,39719;1.51E-03,43669;1.89E-02,33988;6.05E-02,,
GABP,63155;1.51E-03,63156;1.73E-02,,,
IRAK1,76859;1.53E-03,,,,
GLI2,42715;1.55E-03,76995;8.52E-03,38718;2.06E-01,,
ZNF519,77103;1.58E-03,,,,
POLR2H,63477;1.60E-03,63478;2.95E-02,,,
DLX2,38854;1.68E-03,,,,
USF2,68455;1.86E-03,74645;7.94E-03,63383;2.95E-02,74655;3.54E-02,45804;3.91E-02
SMC1A,9317;1.89E-03,56557;2.04E-03,38778;6.10E-03,9319;8.33E-03,56558;2.08E-02
EED,62965;1.89E-03,62964;5.59E-03,41187;2.31E-02,41188;3.17E-01,50371;6.71E-01
PKNOX1,62762;1.98E-03,62761;1.27E-02,,,
SMC3,45759;2.04E-03,38811;9.08E-03,62505;1.96E-01,45816;3.38E-01,2899;3.53E-01
PGR,54240;2.05E-03,,,,
SMAD1,8416;2.07E-03,8447;2.86E-03,51554;4.13E-02,8415;1.72E-01,51559;2.13E-01
IRAK4,76858;2.15E-03,72465;5.63E-01,,,
PRPF4,63090;2.16E-03,63089;3.44E-02,63023;2.88E-01,63022;6.57E-01,
REL,77537;2.31E-03,77536;4.55E-03,,,
ADNP,38734;2.33E-03,63582;6.40E-01,63581;8.56E-01,,
GPS2,8563;2.34E-03,,,,
ELL2,49008;2.39E-03,49001;5.26E-03,49002;5.54E-03,55646;4.12E-02,49007;5.32E-02
CBX5,63410;2.52E-03,63411;3.10E-01,35875;5.90E-01,48605;5.97E-01,48598;7.16E-01
E2F7,38591;2.54E-03,38589;2.27E-02,38590;4.53E-02,38588;1.00E-01,38586;1.71E-01
DNMT3A,70228;2.74E-03,70226;1.50E-01,70175;3.32E-01,70179;5.32E-01,32825;5.84E-01
HOXA6,42722;2.80E-03,,,,
ZNF143,71040;2.80E-03,71042;4.06E-03,45629;2.39E-02,71041;3.83E-02,45738;6.99E-02
SLC22A2,69219;2.83E-03,69220;7.65E-03,,,
CHD8,51103;2.83E-03,49778;2.15E-02,53396;5.39E-02,53400;1.33E-01,53399;1.72E-01
NFATC3,74643;2.85E-03,38863;4.15E-01,,,
ZEB1,46139;2.86E-03,46245;3.25E-02,64829;4.72E-01,67610;8.20E-01,64828;8.87E-01
SMARCC1,72101;2.88E-03,72110;3.68E-03,1346;4.93E-02,45732;4.93E-02,75040;1.02E-01
ZNF770,65164;2.92E-03,,,,
GTF2F1,45878;3.14E-03,45737;6.03E-03,45683;1.40E-02,,
POU5F1,5753;3.28E-03,33866;1.33E-01,51141;1.52E-01,5754;1.83E-01,51542;3.73E-01
SNAPC1,35268;3.34E-03,36355;5.85E-01,,,
NANOG,955;3.38E-03,34102;5.83E-03,51516;1.33E-02,51513;1.55E-02,57188;1.99E-02
GTF2A2,64550;3.39E-03,64551;3.54E-01,,,
H2AFZ,63730;3.51E-03,64688;4.55E-03,64689;1.05E-02,62610;1.91E-02,63729;2.89E-02
TAF7,46195;3.64E-03,64178;8.05E-03,46289;9.35E-03,64177;1.23E-02,
NFE2L2,62958;3.66E-03,64298;4.85E-03,62959;8.16E-03,64299;9.93E-02,38909;2.35E-01
PYGO2,63514;3.86E-03,63515;1.32E-02,,,
MAFF,45801;3.95E-03,45950;1.46E-01,42840;5.81E-01,,
SRC,6710;3.97E-03,6709;1.50E-01,39660;4.95E-01,39652;5.65E-01,72972;8.65E-01
CBX3,9230;4.05E-03,46209;8.62E-03,9228;5.26E-02,9237;6.96E-02,9236;5.56E-01
PML,2809;4.08E-03,46301;6.77E-03,46307;1.10E-02,46143;1.64E-02,4420;6.24E-02
ARID3A,74657;4.09E-03,45806;6.51E-03,45897;4.27E-01,,
RCOR1,45777;4.10E-03,48801;7.63E-03,63458;3.24E-02,45903;5.96E-02,45652;1.02E-01
EZH2,41788;4.34E-03,49801;4.44E-02,45192;4.71E-02,48765;7.32E-02,48763;7.87E-02
JMJD1C,57960;4.40E-03,59001;4.69E-03,59004;1.84E-02,59006;1.48E-01,
IRF3,45748;4.43E-03,45609;2.43E-01,45831;5.21E-01,42679;5.97E-01,
ZNF263,73965;4.46E-03,45958;4.42E-02,45726;5.52E-02,2158;9.24E-02,65140;2.91E-01
MTA2,63213;4.51E-03,63874;1.88E-01,62756;4.66E-01,62757;6.32E-01,63212;7.03E-01
ZNF341,62931;4.51E-03,65129;8.42E-03,62930;3.67E-02,,
CBX7,43568;4.54E-03,43557;6.52E-01,43577;6.59E-01,,
MAFG,64576;4.66E-03,64575;8.69E-03,42692;7.30E-01,,
BARX1,42752;4.70E-03,42645;6.66E-01,,,
SOX10,52549;4.72E-03,,,,
RBL2,38488;4.88E-03,1880;6.09E-03,1874;1.93E-02,1878;3.97E-02,1875;3.60E-01
PIAS1,55355;5.09E-03,71211;2.64E-02,55354;3.83E-02,51050;6.29E-02,71210;1.13E-01
TGIF2,65057;5.12E-03,65056;2.50E-02,,,
SP3,62841;5.16E-03,62840;2.02E-02,38834;6.31E-01,,
LMNB1,50122;5.19E-03,52658;5.81E-01,34989;6.97E-01,34004;7.04E-01,34974;7.27E-01
HNF4G,46239;5.22E-03,63224;1.42E-01,63225;4.47E-01,1452;6.73E-01,42832;1.00E+00
KDM3A,49955;5.53E-03,49953;5.87E-01,49954;8.58E-01,,
RNF2,62639;5.68E-03,8549;1.70E-02,63791;5.21E-02,41490;1.05E-01,62638;1.08E-01
ELK3,50434;5.72E-03,,,,
OTX2,50896;5.94E-03,74350;1.62E-02,74361;6.91E-02,51522;1.01E-01,74351;1.07E-01
ERCC3,41411;6.05E-03,,,,
THAP1,46306;6.09E-03,9211;2.17E-01,,,
ZNF189,77164;6.16E-03,,,,
DPF2,63061;6.25E-03,63060;6.77E-02,64319;2.38E-01,64320;8.92E-01,
NR4A1,68310;6.51E-03,68309;7.23E-02,62814;2.01E-01,42741;3.20E-01,7489;4.89E-01
PATZ1,64982;6.55E-03,64981;7.63E-03,38668;1.49E-01,65119;4.38E-01,
HMGN1,5194;7.04E-03,,,,
ZNF600,62554;7.08E-03,62555;6.25E-02,,,
NKX3-1,36252;7.14E-03,5678;5.10E-01,5677;6.63E-01,38667;1.00E+00,
BRCA1,45736;7.21E-03,44028;3.17E-02,44621;1.46E-01,45809;2.16E-01,45654;3.51E-01
ZBTB33,64738;7.28E-03,63756;2.03E-02,63757;3.44E-02,46073;4.65E-02,46200;7.49E-02
KDM5C,68932;7.63E-03,8781;2.58E-02,68909;3.25E-02,58887;2.88E-01,58885;2.93E-01
RXRG,2813;7.74E-03,4515;9.62E-02,2467;3.02E-01,2814;5.05E-01,4516;5.40E-01
FOXK2,62912;7.94E-03,62913;1.60E-02,63241;1.66E-01,63743;1.69E-01,63240;1.72E-01
ZNF284,77146;8.16E-03,,,,
RFX1,62624;8.19E-03,38784;1.14E-02,62593;4.50E-02,62594;8.02E-02,64987;1.12E-01
NFRKB,64144;8.37E-03,64143;1.72E-02,,,
TEAD2,38779;8.39E-03,64090;2.45E-01,64089;3.09E-01,,
NR1H2,69803;8.40E-03,69804;9.86E-03,69806;1.02E-02,8397;4.51E-01,69805;5.54E-01
KAT8,62661;8.50E-03,4403;3.30E-02,62660;4.38E-01,,
IRF4,40215;8.61E-03,48632;1.11E-02,48628;1.04E-01,48636;2.61E-01,48640;4.66E-01
HNF1A,64546;8.67E-03,42667;6.27E-02,64547;1.61E-01,,
BMI1,41492;8.99E-03,41493;2.85E-02,49267;3.80E-02,49259;3.98E-02,8561;1.61E-01
KDM4A,8816;9.42E-03,45228;9.42E-03,,,
MEF2A,46123;9.54E-03,46283;2.42E-01,46352;5.72E-01,38847;6.39E-01,
BATF,46109;1.03E-02,74668;1.12E-01,48621;2.66E-01,48626;3.53E-01,
SFPQ,41423;1.08E-02,41424;1.36E-01,49154;7.82E-01,,
HDAC2,8660;1.09E-02,46235;2.42E-02,46304;3.76E-02,8659;4.26E-02,45222;7.10E-02
JARID2,41793;1.09E-02,41797;1.85E-01,41790;2.54E-01,41816;6.13E-01,41801;6.14E-01
ELK4,45755;1.12E-02,1214;2.10E-02,1215;1.42E-01,1172;3.75E-01,1173;6.19E-01
LANA,5511;1.14E-02,44697;2.32E-02,47737;2.52E-02,44687;3.06E-02,44695;7.12E-02
HBP1,64038;1.15E-02,64039;6.32E-02,38726;4.20E-01,,
SOX3,38686;1.16E-02,,,,
NCOA3,42736;1.18E-02,,,,
DDX5,1208;1.18E-02,49196;4.84E-01,,,
MYBL2,46241;1.20E-02,38735;4.13E-01,5890;4.62E-01,56251;4.74E-01,5891;7.75E-01
TAFII,4929;1.20E-02,4930;6.04E-01,,,
MNT,38824;1.23E-02,63127;3.01E-01,63128;4.77E-01,,
IKZF1,63463;1.27E-02,64735;1.62E-02,64734;4.30E-02,63462;4.68E-02,64919;5.06E-02
SUMO1,34374;1.29E-02,34366;6.42E-02,35700;5.09E-01,34372;6.37E-01,35719;6.83E-01
ATF2,42708;1.31E-02,63009;5.18E-02,63008;2.27E-01,64957;2.51E-01,46112;4.41E-01
ZNF362,64321;1.33E-02,64322;4.85E-02,,,
ZNF135,77174;1.40E-02,,,,
HIRA,50174;1.40E-02,50172;2.06E-01,36026;3.15E-01,50176;6.47E-01,50178;6.83E-01
NR2F1,56817;1.41E-02,56818;1.41E-01,64997;2.14E-01,64996;2.41E-01,38640;6.29E-01
KLF6,67600;1.50E-02,42730;7.99E-01,,,
LIN9,5888;1.50E-02,5889;3.11E-01,38707;6.04E-01,,
CSDE1,64060;1.51E-02,64061;2.56E-01,63485;7.79E-01,63484;9.09E-01,
ZFP2,63525;1.52E-02,63524;4.07E-01,,,
RELB,68052;1.52E-02,76402;3.84E-02,76403;6.70E-02,68053;7.83E-02,42745;5.97E-01
ZNF100,77181;1.56E-02,77182;8.46E-02,77180;5.79E-01,,
MECOM,38858;1.58E-02,,,,
HOXC9,43894;1.59E-02,43893;4.32E-02,,,
KAT2B,45742;1.59E-02,45635;7.51E-02,4418;2.52E-01,45418;8.69E-01,8788;8.69E-01
C11orf30,63363;1.65E-02,63362;1.93E-02,,,
ZNF777,77043;1.67E-02,,,,
ZNF282,77149;1.73E-02,77148;1.59E-01,,,
ZNF366,62731;1.74E-02,62732;1.38E-01,,,
LEF1,53651;1.77E-02,57115;6.59E-02,57114;1.32E-01,63332;5.41E-01,53650;5.43E-01
ETV6,74647;1.81E-02,74648;5.91E-02,38801;1.00E+00,,
ICE1,39920;1.82E-02,39914;6.92E-02,39919;3.01E-01,,
STAT2,42800;1.83E-02,45967;5.83E-02,45960;9.19E-02,74678;6.53E-01,
LMO2,49739;1.83E-02,53306;2.94E-02,49738;4.96E-02,35484;1.04E-01,40156;1.08E-01
ARNTL,71023;1.84E-02,59579;3.18E-01,71024;3.98E-01,42749;5.21E-01,42643;5.90E-01
RARG,49623;1.88E-02,49617;3.94E-02,49622;5.15E-02,49619;5.00E-01,38682;5.51E-01
H2AFX,77448;1.89E-02,76138;1.09E-01,56129;3.29E-01,76141;5.81E-01,76140;5.85E-01
MBTD1,76529;1.98E-02,,,,
IRF9,64875;1.98E-02,64874;8.72E-02,42836;1.00E+00,,
ZNF182,77165;2.00E-02,,,,
NFE2L1,64081;2.00E-02,63894;1.80E-01,63895;2.48E-01,42844;5.90E-01,64080;6.51E-01
NFYC,42774;2.02E-02,,,,
ZFP57,73979;2.10E-02,73980;7.78E-01,,,
CUX1,38700;2.12E-02,62924;3.35E-02,62923;1.27E-01,62547;1.94E-01,74935;4.64E-01
MLLT1,63876;2.15E-02,74292;8.94E-02,74318;9.75E-02,74315;2.03E-01,63875;3.63E-01
KAT5,4631;2.15E-02,4632;2.76E-02,68490;5.68E-02,,
ZNF382,65076;2.18E-02,65138;6.35E-02,65075;8.55E-02,65074;2.41E-01,73951;2.51E-01
HOXA13,38678;2.26E-02,42719;5.87E-01,,,
ZNF585A,77081;2.26E-02,,,,
TERF2,43826;2.27E-02,42791;5.97E-01,18;6.09E-01,50975;6.36E-01,74280;6.59E-01
FOXH1,1011;2.28E-02,1010;4.49E-02,,,
LYL1,58999;2.36E-02,59005;2.65E-02,53308;4.97E-02,59002;1.43E-01,59007;2.59E-01
RB1,36028;2.37E-02,1870;1.16E-01,49417;1.30E-01,1873;1.48E-01,49420;5.84E-01
NBN,63182;2.38E-02,63979;3.34E-01,63978;3.98E-01,62659;6.55E-01,62658;8.24E-01
RAG2,55543;2.43E-02,,,,
NCOR1,45405;2.44E-02,39656;2.86E-02,39655;4.77E-02,53419;4.80E-02,35091;7.60E-02
ZNF317,65078;2.49E-02,65079;1.09E-01,73959;2.28E-01,,
LMNA,72793;2.49E-02,56290;5.42E-01,52222;5.49E-01,34446;5.90E-01,44490;5.93E-01
ZNF140,63640;2.52E-02,65113;1.39E-01,63641;5.70E-01,,
552-SKD,49464;2.68E-02,49463;9.61E-02,49465;1.04E-01,49459;3.27E-01,49460;4.61E-01
OVOL3,64445;2.71E-02,64446;2.80E-01,,,
NR2C2,64395;2.75E-02,64394;1.94E-01,45783;3.21E-01,670;4.39E-01,51009;4.97E-01
NR2F6,63772;2.76E-02,63771;6.45E-02,64301;5.42E-01,64300;5.52E-01,42702;6.74E-01
EOMES,51448;2.87E-02,1006;5.10E-02,38649;5.81E-01,51445;8.78E-01,
CCND2,76683;2.91E-02,76686;4.59E-01,,,
PRAME,2110;3.09E-02,,,,
BCL11A,46151;3.09E-02,46178;5.04E-01,46186;5.95E-01,62561;6.69E-01,62560;7.12E-01
CD74,76926;3.10E-02,76930;9.85E-02,76931;3.16E-01,76929;4.23E-01,76927;4.78E-01
MEIS1,9322;3.10E-02,9324;2.48E-01,4401;3.09E-01,4400;5.56E-01,4402;6.06E-01
CIITA,52787;3.13E-02,52784;1.14E-01,52788;1.90E-01,52785;6.56E-01,52786;6.57E-01
BCOR,35087;3.14E-02,35528;2.70E-01,64564;4.99E-01,64563;8.35E-01,
MEF2C,46144;3.14E-02,37088;4.29E-01,37087;5.07E-01,38851;5.81E-01,
HBG1 |  HBG2,52211;3.16E-02,52213;5.99E-01,52212;6.04E-01,,
JUNB,64780;3.16E-02,64781;1.24E-01,42770;2.29E-01,7487;2.49E-01,64537;5.59E-01
SNRNP70,64561;3.17E-02,64562;2.25E-01,64950;3.56E-01,64949;7.52E-01,
ZSCAN22,65154;3.17E-02,65156;3.59E-02,65153;5.22E-02,,
ZMYND11,41755;3.24E-02,41756;2.57E-01,77242;3.13E-01,41757;5.00E-01,
GREB1,36802;3.29E-02,36822;4.28E-01,36811;6.42E-01,36810;6.67E-01,36806;8.54E-01
CIC,38775;3.29E-02,,,,
ZNF530,77099;3.31E-02,,,,
INSM2,63428;3.42E-02,63427;7.87E-01,,,
STAT4,37179;3.44E-02,37177;3.92E-02,37180;1.02E-01,4585;2.82E-01,37187;5.82E-01
PPARD,44351;3.45E-02,44350;5.07E-01,44388;6.19E-01,44387;6.28E-01,44386;6.28E-01
ZNF83,42890;3.46E-02,63117;9.09E-01,63118;9.64E-01,,
TSC22D4,74642;3.47E-02,74679;3.95E-01,64519;5.78E-01,64520;7.05E-01,74646;8.77E-01
SETDB1,2976;3.52E-02,45386;6.76E-02,8772;6.76E-02,45887;1.21E-01,2974;1.51E-01
HINFP,38704;3.52E-02,64046;5.13E-02,64045;2.84E-01,70797;5.62E-01,70796;7.19E-01
GCSAM,76837;3.52E-02,76836;3.03E-01,,,
EGLN2,49448;3.61E-02,,,,
UHRF2,76568;3.64E-02,,,,
ZNF287,77144;3.79E-02,,,,
LHX2,50899;3.80E-02,38679;2.06E-01,,,
ZNF24,62705;3.80E-02,62764;1.94E-01,65032;2.81E-01,62763;5.89E-01,63440;6.65E-01
NFAT5,38773;3.81E-02,42737;7.29E-01,,,
MBD3,59412;3.83E-02,71069;5.73E-02,41402;8.02E-02,59413;1.50E-01,41400;3.81E-01
GATAD2B,71067;3.86E-02,63454;5.45E-01,63455;5.90E-01,,
ZNF611,77078;3.87E-02,,,,
FANCD2,36114;3.89E-02,36113;5.99E-01,,,
DUX4,68379;3.93E-02,5823;5.29E-01,59381;7.39E-01,5822;9.14E-01,
ZNF35,65180;3.94E-02,,,,
MYOD1,36075;3.94E-02,36077;1.63E-01,75839;3.95E-01,42734;4.86E-01,
L3MBTL4,77271;4.07E-02,,,,
STAT5,55491;4.08E-02,44086;4.67E-01,44085;5.51E-01,44087;8.15E-01,44084;8.79E-01
ASH2L,51332;4.10E-02,51333;2.07E-01,,,
ZFP42,65099;4.14E-02,65098;1.08E-01,51549;3.63E-01,,
CTBP1,64094;4.15E-02,36085;1.06E-01,50250;7.01E-01,64093;8.81E-01,50248;1.00E+00
ZBTB16,76518;4.16E-02,,,,
ZNF740,64373;4.17E-02,63820;6.04E-02,64374;6.97E-02,63819;1.02E-01,
PHF6,44144;4.27E-02,,,,
ZNF687,64787;4.42E-02,64786;6.30E-02,,,
TLE3,36814;4.45E-02,,,,
FUS,53303;4.46E-02,53304;9.70E-01,58994;1.00E+00,,
MCM3,73339;4.48E-02,65049;7.28E-01,65048;7.76E-01,,
ZNF783,77039;4.55E-02,,,,
NCOA1,72452;4.57E-02,72451;2.01E-01,64887;2.06E-01,64888;3.29E-01,72449;6.03E-01
H3F3A,63916;4.65E-02,64212;1.84E-01,64211;2.56E-01,63914;3.25E-01,62796;4.42E-01
SCRT2,63317;4.74E-02,63316;4.90E-01,,,
TCF21,52495;4.76E-02,52497;9.49E-02,52498;1.86E-01,52496;2.57E-01,
ZNF570,77084;4.89E-02,,,,
FOXJ2,64653;4.89E-02,64654;2.11E-01,42828;6.03E-01,,
ZNF554,65061;5.15E-02,,,,
KMT2B,42906;5.16E-02,42732;7.29E-01,,,
ZBTB42,65139;5.16E-02,,,,
ZNF671,77066;5.30E-02,,,,
USP7,76457;5.35E-02,76456;4.74E-01,,,
ZNF18,74653;5.36E-02,74663;2.76E-01,65171;3.67E-01,73972;4.62E-01,65018;5.24E-01
TEAD1 |  TEAD4,56245;5.52E-02,,,,
BACH2,55571;5.57E-02,55549;6.17E-02,39577;7.45E-02,,
ZNF674,77065;5.60E-02,,,,
ZSCAN23,64289;5.70E-02,64288;8.29E-01,,,
ZNF675,77064;5.81E-02,,,,
NFIC,46240;5.82E-02,46343;2.55E-01,46111;3.93E-01,46101;4.73E-01,
PPARGC1A,45799;5.97E-02,,,,
ZBED1,62980;6.05E-02,62981;2.17E-01,,,
ARNT,5517;6.07E-02,33032;1.26E-01,38723;5.37E-01,62868;5.83E-01,62869;9.22E-01
GMEB1,38799;6.13E-02,,,,
ORC2,72426;6.20E-02,72425;5.81E-01,,,
ESRRA,45796;6.23E-02,38664;4.18E-01,67367;4.58E-01,45627;9.05E-01,
ZNF273,77150;6.30E-02,,,,
KLF7,64010;6.31E-02,64011;1.64E-01,65134;6.82E-01,,
EBF3,76849;6.33E-02,76847;2.37E-01,76846;3.92E-01,76844;6.31E-01,76845;6.33E-01
NKX2-2,38736;6.35E-02,,,,
NCAPG,54633;6.42E-02,54632;2.86E-01,54622;3.69E-01,54625;4.47E-01,54623;4.56E-01
TFCP2,42871;6.42E-02,,,,
RAD51,62652;6.43E-02,63794;1.52E-01,62653;2.08E-01,73094;5.81E-01,63793;6.90E-01
PSMA7,69620;6.47E-02,69626;1.31E-01,,,
SP140,77331;6.69E-02,77332;6.89E-01,,,
TLX1,54657;6.70E-02,,,,
DRAP1,74650;6.71E-02,42822;5.90E-01,,,
ZBTB2,74683;6.79E-02,74659;3.34E-01,42877;5.34E-01,42878;8.92E-01,
ZNF766,73929;6.81E-02,62946;1.47E-01,62947;4.32E-01,,
ZNF788,64359;6.82E-02,64360;1.55E-01,,,
ZC3H11A,45891;6.89E-02,,,,
ZNF467,65062;6.94E-02,,,,
ZBTB40,62937;6.98E-02,63278;1.39E-01,63068;3.66E-01,63800;3.71E-01,63277;4.08E-01
BANF1,58186;7.00E-02,58188;1.82E-01,58187;3.23E-01,,
MCM7,62587;7.10E-02,62588;4.82E-01,63845;7.93E-01,63846;8.16E-01,
ZNF22,65178;7.21E-02,65177;3.87E-01,65172;6.15E-01,65176;7.08E-01,65173;7.14E-01
ZNF692,63538;7.30E-02,63537;1.57E-01,,,
CTNNB1,40223;7.35E-02,53653;3.54E-01,53652;5.37E-01,52247;6.43E-01,52245;7.00E-01
KDM1B,51251;7.46E-02,,,,
ZNF304,77140;7.47E-02,,,,
EPAS1,47087;7.53E-02,5516;7.57E-02,47088;1.17E-01,47096;1.91E-01,47095;3.51E-01
ZNF121,65114;7.61E-02,65170;3.42E-01,63037;8.23E-01,63038;8.40E-01,
MYNN,64369;7.65E-02,64294;2.66E-01,64370;4.08E-01,65124;7.31E-01,64295;7.83E-01
ZMYM3,74669;7.70E-02,74677;1.12E-01,64656;1.13E-01,74656;1.14E-01,74661;1.37E-01
HOXA4,42720;7.75E-02,,,,
TBX5,72923;7.86E-02,72907;7.86E-02,72948;1.22E-01,72942;1.79E-01,72954;1.95E-01
PHF2,76468;7.97E-02,76469;1.17E-01,,,
OSR2,63286;8.17E-02,65108;1.09E-01,63285;3.29E-01,,
ZNF394,62792;8.27E-02,62793;3.29E-01,65158;6.56E-01,,
ZFP69B,63423;8.32E-02,63424;1.01E-01,73978;2.12E-01,,
WT1,64977;8.32E-02,64978;2.26E-01,,,
RING1,41489;8.66E-02,43571;4.47E-01,43560;8.28E-01,,
ZNF680,73933;8.73E-02,73932;1.05E-01,65208;1.40E-01,65209;4.49E-01,63246;5.39E-01
PDX1,49200;8.73E-02,52147;1.52E-01,38760;5.27E-01,,
MEF2D,64127;8.80E-02,64128;4.21E-01,38802;4.23E-01,,
ZNF44,77116;9.05E-02,,,,
ARID1B,58464;9.06E-02,58465;4.74E-01,,,
MYCN,75840;9.43E-02,69364;4.28E-01,,,
L3MBTL2,63814;9.43E-02,63813;1.68E-01,2085;5.20E-01,2084;6.91E-01,
ZNF716,77054;9.52E-02,,,,
ZIC2,38826;9.64E-02,,,,
ZNF565,77087;9.74E-02,,,,
SF1,33852;9.84E-02,33850;5.50E-01,33853;6.05E-01,33851;8.11E-01,
TRRAP,1226;9.89E-02,1222;4.59E-01,,,
RFX2,38761;9.94E-02,42944;2.03E-01,42930;6.73E-01,,
ZNF134,65085;1.02E-01,,,,
DLX1,38719;1.03E-01,,,,
HEYL,42717;1.04E-01,,,,
ASCL1,70119;1.05E-01,41852;1.93E-01,70120;3.38E-01,41850;4.17E-01,49729;5.14E-01
MAPK1,55211;1.05E-01,55210;4.82E-01,,,
BARX2,38820;1.05E-01,,,,
MBD4,46251;1.06E-01,,,,
5MC,70101;1.07E-01,55284;2.18E-01,55289;3.63E-01,55287;3.73E-01,
HES1,62672;1.07E-01,49475;1.99E-01,74644;2.33E-01,38702;4.33E-01,
IRF5,37185;1.09E-01,37190;2.57E-01,37183;5.16E-01,33481;5.92E-01,37186;5.98E-01
HHEX,64139;1.11E-01,64140;2.85E-01,42718;4.93E-01,,
SND1,38173;1.11E-01,1794;5.29E-01,1795;6.93E-01,,
NPAT,42775;1.12E-01,70855;6.86E-01,70858;7.02E-01,38645;7.58E-01,
ZNF165,58061;1.12E-01,,,,
ZNF695,77059;1.12E-01,,,,
KLF12,65071;1.13E-01,,,,
NCOR2,39653;1.15E-01,35525;2.52E-01,39657;3.13E-01,35093;4.40E-01,
TP73,6543;1.17E-01,74649;1.34E-01,6546;1.50E-01,6544;1.59E-01,38832;2.45E-01
HOXA9,72702;1.18E-01,9321;2.34E-01,42833;5.81E-01,9323;6.30E-01,
OVOL2,68802;1.19E-01,68801;6.17E-01,42778;6.81E-01,,
ZNF479,77112;1.19E-01,,,,
ZNF175,62529;1.20E-01,62530;1.97E-01,65070;2.99E-01,62713;5.15E-01,62714;7.35E-01
TOP2B,56433;1.21E-01,56435;7.79E-01,,,
SSRP1,38081;1.22E-01,38084;2.03E-01,38083;2.11E-01,38077;4.32E-01,38073;5.52E-01
CTBP2,45693;1.22E-01,50251;6.96E-01,50249;7.69E-01,,
ILK,64130;1.22E-01,64129;4.04E-01,,,
ZNF438,63905;1.23E-01,63904;2.60E-01,,,
PTRF,62801;1.25E-01,62802;3.01E-01,,,
ZNF589,64009;1.25E-01,64008;5.74E-01,,,
SALL4,51550;1.26E-01,42781;6.03E-01,,,
SP7,63653;1.28E-01,63654;7.90E-01,,,
ZNF714,77055;1.28E-01,,,,
DPF1,77255;1.29E-01,77264;5.07E-01,,,
BACH1,45900;1.31E-01,45690;2.19E-01,64378;4.33E-01,42751;6.16E-01,64377;8.04E-01
ZNF354C,63204;1.32E-01,63203;7.80E-01,,,
CAMTA2,38661;1.34E-01,,,,
SMARCC2,45787;1.34E-01,1347;1.34E-01,,,
ZXDC,77256;1.35E-01,,,,
ZNF468,77113;1.35E-01,,,,
RBCK1,38695;1.35E-01,,,,
SPDEF,74048;1.36E-01,74047;7.53E-01,35041;8.18E-01,35049;8.63E-01,35052;8.86E-01
GRHL1,42850;1.37E-01,,,,
ZNF76,36764;1.39E-01,62633;1.48E-01,62632;2.69E-01,65206;3.67E-01,
EZH1,50374;1.40E-01,50373;2.09E-01,50377;2.94E-01,50378;6.88E-01,
POU3F2,68570;1.43E-01,68569;2.30E-01,68571;7.13E-01,68572;7.95E-01,
BATF3,74651;1.46E-01,42646;5.90E-01,,,
GTF2E2,63822;1.46E-01,63821;4.39E-01,,,
MAML3,76419;1.47E-01,76421;1.87E-01,76420;1.87E-01,76422;3.57E-01,
DEK,63019;1.49E-01,63018;2.89E-01,49698;5.97E-01,49697;8.41E-01,
ZNF169,77169;1.50E-01,77170;5.54E-01,,,
GTF3C2,45756;1.53E-01,45901;4.08E-01,,,
ZSCAN2,77254;1.53E-01,77266;1.79E-01,,,
E2F2,38865;1.54E-01,42757;1.00E+00,,,
SPIN1,74573;1.55E-01,,,,
CREB3,62680;1.55E-01,62679;4.42E-01,38841;4.89E-01,,
DACOR1,56997;1.57E-01,,,,
ZNF697,63011;1.58E-01,63010;4.15E-01,,,
PRDM14,966;1.58E-01,68962;4.86E-01,,,
EPC1,76527;1.58E-01,76528;7.10E-01,,,
