Transcription Factor,1st Sample p-value,2nd Sample p-value,3rd Sample p-value,4th Sample p-value,5th Sample p-value
HSF4,MS00060;1.36E-01,,,,
Bsx,UP00138;1.36E-01,,,,
HIC2,MS00057;1.38E-01,,,,
GATA5,MS00045;1.40E-01,,,,
NR2E1,MS00653;1.40E-01,MS00652;1.70E-01,,,
TCF7L1,MS00053;1.41E-01,,,,
SPIC,MS00040;1.43E-01,,,,
Vax1,UP00215;1.51E-01,,,,
HOXC8,UP00242;1.51E-01,,,,
Sox21,UP00071;1.51E-01,,,,
Nr2e1,MS00668;1.55E-01,,,,
LHX3,UP00130;1.56E-01,,,,
FOXC1,MS00349;1.57E-01,MS00351;2.07E-01,MS00350;4.67E-01,,
Bbx,UP00012;1.58E-01,,,,
HOXC13,MS00505;1.59E-01,MS00504;4.44E-01,,,
Crx,MC00357;1.61E-01,,,,
SF1,M01132;1.61E-01,,,,
HOXA5,UP00189;1.62E-01,,,,
Rxrg,MC00511;1.62E-01,,,,
ISL1,M01127;1.63E-01,,,,
Arx,UP00152;1.70E-01,MS00409;6.47E-01,,,
DBP,M00624;1.71E-01,MS00315;1.77E-01,,,
DPRX,MS00436;1.73E-01,,,,
Foxa1,MC00104;1.74E-01,,,,
HOXA2,MS00487;1.79E-01,,,,
NEUROD2,MS00271;1.79E-01,,,,
HMX3,MS00475;1.82E-01,,,,
SOX15,MS00750;1.82E-01,,,,
FOXH1,M00809;1.82E-01,MC00304;2.86E-01,,,
ZNF435,MS00730;1.83E-01,,,,
PHOX2A,UP00221;1.89E-01,MS00591;6.62E-01,,,
Sox3,MS00805;1.90E-01,MS00803;2.55E-01,,,
LHX2,MS00536;1.91E-01,MS00537;2.42E-01,,,
GSC,MS00464;1.92E-01,,,,
Nr5a2,MC00352;1.93E-01,,,,
SIX2,UP00159;1.93E-01,,,,
Hoxd13,MS00519;1.95E-01,MS00520;3.41E-01,,,
ZNF238,MS00390;1.98E-01,,,,
Esrrb,MC00512;1.98E-01,,,,
NR1I2,M00964;1.98E-01,,,,
Tcf7,MS00054;1.99E-01,,,,
HOXC11,MS00498;2.02E-01,MS00497;5.67E-01,,,
Hlf,MS00318;2.02E-01,,,,
BCL11A,MC00474;2.04E-01,,,,
Nkx1-2,UP00139;2.06E-01,,,,
HNF1A,MS00476;2.07E-01,,,,
Dbp,MS00316;2.12E-01,,,,
RBPJ,M01112;2.16E-01,,,,
HOXC4,UP00113;2.21E-01,,,,
ZBTB16,M01075;2.25E-01,,,,
ALX3,MS00403;2.26E-01,MS00402;2.53E-01,,,
NR2F6,M01728;2.26E-01,MS00658;4.46E-01,,,
Hoxa11,MS00515;2.26E-01,MS00514;4.41E-01,,,
DUXA,MS00438;2.27E-01,,,,
SIX5,MC00334;2.28E-01,,,,
FOXJ2,MS00366;2.28E-01,,,,
FOXD1,MA0031;2.32E-01,,,,
Hoxd10,UP00121;2.32E-01,,,,
SPDEF,MS00033;2.32E-01,,,,
Meox2,MS00563;2.36E-01,,,,
LEF1,MS00051;2.37E-01,,,,
MEF2C,MC00231;2.37E-01,,,,
HOXA6,UP00182;2.41E-01,,,,
CDX2,MC00389;2.41E-01,,,,
Uncx,MS00619;2.42E-01,MS00618;5.78E-01,,,
ZNF628,M01081;2.44E-01,,,,
HOXB6,UP00259;2.45E-01,,,,
JUN,MC00321;2.45E-01,,,,
RFX5,MS00169;2.47E-01,,,,
POU5F1,MC00378;2.48E-01,,,,
Hoxb3,UP00137;2.49E-01,,,,
Nr3c1,MC00396;2.49E-01,,,,
Gata3,MC00326;2.52E-01,,,,
MEOX1,MS00551;2.52E-01,,,,
NR2F1,MS00657;2.53E-01,MA0017;2.56E-01,,,
MYF6,MS00269;2.56E-01,,,,
OTX2,MS00585;2.57E-01,,,,
PAX7,MS00126;2.58E-01,,,,
TLX2,UP00244;2.61E-01,,,,
Obox1,M01450;2.63E-01,,,,
GATA4,M00632;2.65E-01,,,,
ZSCAN4,MS00490;2.66E-01,,,,
ZNF217,M01306;2.67E-01,,,,
MIXL1,MS00555;2.67E-01,,,,
Nkx6-3,UP00238;2.68E-01,,,,
Foxg1,MS00393;2.71E-01,MS00392;5.80E-01,,,
JUND,MC00456;2.71E-01,,,,
RHOXF1,MS00609;2.72E-01,,,,
RAX,MS00606;2.75E-01,,,,
HOXA1,MS00486;2.77E-01,,,,
NKX6-1,MS00575;2.81E-01,,,,
Sox30,UP00023;2.85E-01,,,,
PRRX1,MS00599;2.88E-01,MS00602;6.49E-01,,,
LHX9,MS00541;2.92E-01,MS00542;7.56E-01,,,
Tal1,MC00388;2.94E-01,,,,
HOXA10,MS00481;2.95E-01,MS00480;7.85E-01,,,
HMX1,MS00473;2.96E-01,,,,
BACH1,M00495;2.97E-01,,,,
HBP1,UP00055;2.98E-01,,,,
Alx1,MS00407;2.99E-01,MS00406;4.03E-01,,,
SIX6,UP00388;3.02E-01,,,,
E2F7,MS00756;3.06E-01,,,,
NKX3-2,MS00573;3.09E-01,,,,
STAT5A,MC00453;3.13E-01,,,,
Hoxd8,UP00168;3.16E-01,,,,
NFIB,MS00114;3.17E-01,,,,
STAT5B,MC00452;3.17E-01,,,,
Prrx2,MS00604;3.20E-01,,,,
Alx4,MS00408;3.21E-01,,,,
Nkx2-5,MC00178;3.22E-01,,,,
Ebf1,MC00358;3.22E-01,,,,
POU6F1,M00465;3.24E-01,M01479;7.27E-01,,,
POU6F2,MS00155;3.30E-01,,,,
Ascl2,MS00243;3.31E-01,,,,
OLIG1,MS00276;3.31E-01,,,,
Hmx3,M00433;3.33E-01,,,,
VAX2,MS00621;3.34E-01,,,,
DRGX,MS00437;3.34E-01,,,,
VAX1,MS00620;3.35E-01,,,,
RARB,MS00811;3.36E-01,,,,
ID4,MS00261;3.39E-01,,,,
Nkx3-1,MC00250;3.39E-01,MS00580;4.63E-01,,,
NFATC1,MC00211;3.42E-01,,,,
Meis2,MS00086;3.43E-01,MS00087;5.06E-01,,,
Pou3f1,UP00129;3.44E-01,,,,
HOXA4,M00640;3.44E-01,UP00196;7.59E-01,,,
GATA6,MC00117;3.47E-01,,,,
Cdx2,MC00455;3.48E-01,,,,
POU4F3,MS00151;3.49E-01,,,,
Nkx6-1,MS00581;3.49E-01,,,,
CUX2,MS00634;3.50E-01,,,,
Creb5,MS00313;3.51E-01,,,,
Hoxc6,UP00260;3.55E-01,,,,
Sox18,UP00064;3.57E-01,,,,
GBX1,MS00459;3.61E-01,,,,
Zfp652,MS00501;3.64E-01,,,,
FOXA1,MC00311;3.67E-01,,,,
UNCX,MS00617;3.68E-01,MS00616;3.74E-01,,,
ETV7,M00678;3.71E-01,,,,
NR2E3,M01650;3.74E-01,MA0164;7.36E-01,,,
Stat5a,MC00205;3.75E-01,,,,
CDX1,MS00425;3.78E-01,,,,
JUNB,MC00371;3.83E-01,,,,
MSX1,MS00558;3.86E-01,MS00559;5.11E-01,,,
Hmbox1,UP00161;3.86E-01,,,,
Lhx9,UP00175;3.87E-01,,,,
TEF,MS00339;3.91E-01,M01305;4.35E-01,M00672;5.16E-01,,
MNX1,MS00557;3.97E-01,,,,
ZBTB12,UP00019;4.05E-01,,,,
ISL2,MS00528;4.09E-01,,,,
NKX6-2,MS00577;4.18E-01,,,,
SIX3,UP00195;4.20E-01,,,,
IKZF2,M01004;4.22E-01,,,,
GSX2,M01326;4.32E-01,MS00466;4.74E-01,,,
MSX2,MS00561;4.39E-01,,,,
ZNF784,MS00479;4.40E-01,,,,
ESX1,MS00452;4.44E-01,,,,
En2,MS00458;4.47E-01,,,,
LHX4,UP00261;4.52E-01,,,,
PITX1,MS00595;4.53E-01,,,,
VSX2,MS00627;4.53E-01,,,,
Gbx1,MS00467;4.55E-01,,,,
ISX,MS00531;4.55E-01,,,,
Dlx2,MS00440;4.56E-01,,,,
TEAD3,MS00222;4.56E-01,MS00221;5.83E-01,,,
Dlx1,MS00439;4.59E-01,,,,
EVX2,MS00455;4.61E-01,,,,
OLIG2,MS00277;4.67E-01,,,,
Hoxa2,MS00516;4.70E-01,,,,
Tp53,MS00717;4.78E-01,MS00718;8.36E-01,,,
PROP1,MS00597;4.82E-01,,,,
NR3C1,MC00465;4.88E-01,,,,
Nr2f6,MS00669;4.91E-01,,,,
BSX,MS00419;4.92E-01,,,,
Dbx1,M01483;4.99E-01,,,,
SCRT2,MS00190;5.02E-01,,,,
DLX3,MS00429;5.07E-01,,,,
Srf,MC00329;5.13E-01,,,,
EOMES,MC00276;5.13E-01,,,,
FOSL1,MC00351;5.14E-01,,,,
NR4A1,MC00280;5.16E-01,,,,
NR1H4,M01268;5.22E-01,,,,
ONECUT3,MS00690;5.34E-01,,,,
NR4A2,MS00665;5.34E-01,,,,
POU4F2,MS00149;5.40E-01,,,,
EN2,MS00450;5.41E-01,,,,
MEIS3,MS00084;5.46E-01,MS00085;8.54E-01,,,
HOXC5,UP00252;5.50E-01,,,,
Vsx1,MS00628;5.52E-01,,,,
SHOX2,MS00613;5.54E-01,,,,
BHLHA15,MS00245;5.58E-01,,,,
TBR1,MS00191;5.60E-01,,,,
MEIS2,MS00083;5.65E-01,,,,
PHOX2B,MS00593;5.66E-01,,,,
DLX6,MS00432;5.69E-01,,,,
Pax3,MC00260;5.69E-01,,,,
HMX2,MS00474;5.72E-01,,,,
TBX18,M01262;5.75E-01,,,,
ONECUT1,MS00667;5.75E-01,,,,
NFAT5,MS00106;5.79E-01,,,,
ZNF75A,MS00468;5.80E-01,,,,
Pdx1,MC00165;5.81E-01,,,,
OLIG3,MS00280;5.81E-01,,,,
HOXB3,MS00492;5.82E-01,,,,
FOXA2,MC00217;5.85E-01,,,,
Rbfox2,MC00416;5.92E-01,,,,
ARX,MS00405;5.98E-01,,,,
POU4F1,MS00148;6.08E-01,,,,
Hoxd3,MS00521;6.12E-01,,,,
EVX1,MS00454;6.19E-01,,,,
Gfi1b,MC00293;6.21E-01,,,,
HOXC9,UP00197;6.25E-01,,,,
ZNF713,MS00731;6.25E-01,,,,
Stat5b,MC00204;6.26E-01,,,,
CART1,MS00424;6.31E-01,,,,
MSC,MS00807;6.37E-01,,,,
Neurod1,MC00354;6.42E-01,,,,
TBX1,MS00197;6.44E-01,,,,
Gbx2,MS00469;6.47E-01,,,,
Nanog,MC00226;6.49E-01,,,,
Sox2,MC00303;6.50E-01,,,,
SNAI2,MS00201;6.58E-01,,,,
Shox2,MS00615;6.62E-01,,,,
Isl2,UP00170;6.66E-01,,,,
STAT1,MC00348;6.68E-01,,,,
Sox6,MC00305;6.70E-01,,,,
Tead4,MC00157;6.70E-01,,,,
SHOX,MS00614;6.78E-01,,,,
ZNF333,M01230;6.83E-01,,,,
ONECUT2,MS00679;6.84E-01,,,,
HOXD8,MS00513;6.89E-01,,,,
ZNF410,MS00412;6.89E-01,,,,
TBX15,MS00192;6.89E-01,,,,
Nr1d2,MC00186;6.91E-01,,,,
DLX4,MS00430;7.00E-01,,,,
Dbx2,UP00218;7.07E-01,,,,
BHLHE23,MS00250;7.07E-01,,,,
RAXL1,MS00605;7.23E-01,,,,
Olig2,MC00341;7.33E-01,,,,
NEUROG2,MS00272;7.34E-01,,,,
PPARA,M01282;7.35E-01,,,,
TBX20,MS00202;7.54E-01,,,,
HESX1,MS00470;7.74E-01,,,,
BARX2,UP00151;8.00E-01,,,,
Otp,UP00237;8.04E-01,,,,
NFATC2,MA0152;8.13E-01,,,,
DLX5,MS00431;8.16E-01,,,,
NFE2,MS00336;8.19E-01,,,,
ATF5,M01295;8.23E-01,,,,
Tcf3,MC00265;8.30E-01,,,,
PITX3,MS00596;8.30E-01,,,,
Msx3,MS00564;8.35E-01,,,,
HOXA3,UP00391;8.35E-01,,,,
HOXB2,MS00491;8.39E-01,,,,
Zfp410,UP00033;8.40E-01,,,,
RORB,M01722;8.47E-01,,,,
Nobox,MA0125;8.66E-01,,,,
Foxa2,MC00105;8.74E-01,,,,
FIGLA,MS00254;8.82E-01,,,,
GATA3,MC00119;8.83E-01,,,,
PRRX2,MS00603;9.10E-01,,,,
TCF7L2,MC00309;9.14E-01,,,,
TFAP4,MS00287;9.22E-01,,,,
ZEB1,MA0103;9.25E-01,,,,
TCF12,MC00126;9.26E-01,,,,
MYOG,M00712;9.53E-01,,,,
Tcf21,MS00291;9.58E-01,,,,
BARHL1,UP00166;9.59E-01,,,,
Myf5,MC00195;9.60E-01,,,,
TBX22,M01195;9.63E-01,,,,
Rxra,MC00471;9.85E-01,,,,
TGIF2,MS00096;9.85E-01,,,,
TGIF1,MS00094;9.89E-01,,,,
TGIF2LX,MS00095;9.93E-01,,,,
Pknox2,MS00093;9.96E-01,,,,
PKNOX2,MS00092;9.97E-01,,,,
Myod1,MC00369;9.97E-01,,,,
PKNOX1,MS00091;9.98E-01,,,,
