Transcription Factor,1st Sample p-value,2nd Sample p-value,3rd Sample p-value,4th Sample p-value,5th Sample p-value
NKX2-1,M01312;3.05E-01,,,,
NFATC4,M01734;3.11E-01,,,,
PITX2,UP00125;3.11E-01,,,,
Yy2,M01694;3.21E-01,,,,
DLX4,MS00430;3.37E-01,,,,
Dmrtc2,M01151;3.39E-01,,,,
ISL1,M01127;3.40E-01,,,,
Nkx1-2,UP00139;3.43E-01,,,,
Dlx1,MS00439;3.52E-01,,,,
GRHL1,MS00556;3.53E-01,,,,
Stat1,MC00141;3.54E-01,,,,
Lhx9,UP00175;3.62E-01,,,,
Bbx,UP00012;3.67E-01,,,,
SOX14,MS00748;3.70E-01,,,,
GSX1,MS00465;3.77E-01,,,,
IRF8,MS00072;3.79E-01,,,,
DLX2,MS00428;3.88E-01,UP00126;6.49E-01,,,
HOXA7,M01108;3.91E-01,UP00164;7.84E-01,,,
Sox1,MS00800;3.96E-01,UP00069;9.22E-01,MS00802;9.77E-01,,
Nr1d1,MC00524;3.99E-01,,,,
EMX1,MS00441;4.04E-01,MS00442;9.02E-01,,,
FOXJ3,MS00369;4.04E-01,MS00370;8.88E-01,MS00367;9.74E-01,,
Gata1,MC00327;4.07E-01,,,,
RFX1,MA0365;4.11E-01,,,,
SOX21,MS00759;4.15E-01,MS00755;8.71E-01,MS00757;9.79E-01,,
NFAT5,MS00106;4.15E-01,,,,
NOTO,MS00578;4.22E-01,,,,
Hmx2,UP00155;4.27E-01,,,,
HBP1,UP00055;4.27E-01,,,,
TBP,MA0108;4.38E-01,MA0386;9.22E-01,,,
TFAP4,MS00287;4.43E-01,,,,
DLX6,MS00432;4.56E-01,,,,
HOXD12,MS00836;4.59E-01,MS00837;7.92E-01,,,
LEF1,MS00051;4.67E-01,,,,
POU2F2,MS00134;4.70E-01,MC00287;8.40E-01,,,
GATA1,MC00120;4.71E-01,,,,
LHX4,UP00261;4.82E-01,,,,
Dbp,MS00316;4.82E-01,,,,
TBR1,MS00191;4.83E-01,,,,
Vsx1,MS00628;4.94E-01,,,,
SOX9,MS00785;4.97E-01,MS00052;7.44E-01,MS00780;8.51E-01,,
ALX1,M00416;5.05E-01,M01453;9.40E-01,,,
HSF2,MS00059;5.14E-01,,,,
POU3F3,MS00144;5.28E-01,MS00142;8.99E-01,MS00143;9.85E-01,,
Obox5,M01480;5.29E-01,,,,
HOXC13,MS00505;5.34E-01,MS00504;9.77E-01,,,
Nkx2-9,UP00119;5.35E-01,,,,
Cebpa,MC00122;5.40E-01,,,,
HESX1,MS00470;5.43E-01,,,,
Zfp652,MS00501;5.44E-01,,,,
Pax7,UP00248;5.47E-01,MC00258;9.33E-01,,,
Arx,UP00152;5.53E-01,MS00409;9.28E-01,,,
PHOX2A,UP00221;5.54E-01,MS00591;7.72E-01,,,
POU1F1,MS00129;5.57E-01,MS00130;6.49E-01,UP00158;9.40E-01,,
ISX,MS00531;5.59E-01,,,,
Hlf,MS00318;5.61E-01,,,,
HOXD8,MS00513;5.65E-01,,,,
PDX1,MS00588;5.69E-01,MS00589;7.60E-01,,,
HOXC9,UP00197;5.76E-01,,,,
Nobox,MA0125;5.76E-01,,,,
PRRX2,MS00603;5.80E-01,,,,
Foxa1,MC00104;5.85E-01,,,,
HNF1A,MS00476;5.89E-01,,,,
Hmbox1,UP00161;5.90E-01,,,,
Hoxd3,MS00521;5.95E-01,,,,
Hlx,M01399;5.99E-01,,,,
MEF2C,MC00231;6.03E-01,,,,
Nkx2-5,MC00178;6.11E-01,,,,
PRRX1,MS00599;6.12E-01,MS00602;9.72E-01,,,
BHLHA15,MS00245;6.17E-01,,,,
HOXA4,UP00196;6.18E-01,M00640;6.86E-01,,,
SHOX2,MS00613;6.18E-01,,,,
HOXB9,UP00207;6.18E-01,,,,
HOXB2,MS00491;6.19E-01,,,,
Gata4,MC00324;6.26E-01,,,,
RAX,MS00606;6.32E-01,,,,
ZBTB16,M01075;6.41E-01,,,,
Shox2,MS00615;6.41E-01,,,,
Gata3,MC00326;6.42E-01,,,,
SPDEF,MS00033;6.46E-01,,,,
CART1,MS00424;6.48E-01,,,,
HOXD13,MS00511;6.48E-01,MS00510;8.95E-01,,,
BARX1,MS00418;6.51E-01,UP00181;8.51E-01,MS00417;9.78E-01,,
ZNF333,M01230;6.53E-01,,,,
Obox1,M01450;6.54E-01,,,,
Sox30,UP00023;6.56E-01,,,,
SIX6,UP00388;6.60E-01,,,,
Scx,MC00504;6.68E-01,,,,
IRF1,M00062;6.72E-01,,,,
BSX,MS00419;6.73E-01,,,,
Dlx2,MS00440;6.78E-01,,,,
Sox3,MS00805;6.79E-01,MS00803;8.23E-01,,,
Hoxa2,MS00516;6.89E-01,,,,
Cbfa2t2,MC00514;6.90E-01,,,,
LHX9,MS00541;6.92E-01,MS00542;7.19E-01,,,
FOXD3,MA0041;6.96E-01,MS00359;9.35E-01,MS00358;9.49E-01,,
En2,MS00458;6.96E-01,,,,
HOMEZ,MS00055;6.99E-01,,,,
ALX4,UP00187;7.00E-01,MS00404;8.95E-01,,,
Zfp105,UP00037;7.02E-01,,,,
Hoxb8,UP00263;7.03E-01,,,,
EMX2,MS00444;7.08E-01,MS00443;7.50E-01,,,
Foxc1,MS00388;7.13E-01,,,,
LHX2,MS00536;7.15E-01,MS00537;7.33E-01,,,
NEUROG2,MS00272;7.16E-01,,,,
Irx3,UP00223;7.17E-01,MS00532;9.01E-01,,,
MEF2D,MS00076;7.20E-01,,,,
POU3F2,UP00128;7.21E-01,MS00141;8.12E-01,MS00140;9.94E-01,,
Gbx2,MS00469;7.21E-01,,,,
HOXA13,MS00485;7.25E-01,MS00484;9.44E-01,,,
CPEB1,MS00732;7.31E-01,,,,
HOXC10,MS00495;7.31E-01,MS00494;9.28E-01,MS00496;9.77E-01,,
HOXA10,MS00480;7.31E-01,MS00481;9.07E-01,,,
GSX2,M01326;7.31E-01,MS00466;7.86E-01,,,
Foxa2,MC00105;7.32E-01,,,,
Pou3f3,UP00211;7.34E-01,,,,
Hoxc6,UP00260;7.37E-01,,,,
HOXB5,UP00214;7.39E-01,MS00493;8.79E-01,,,
POU5F1,MC00378;7.43E-01,,,,
Uncx,MS00619;7.44E-01,MS00618;9.00E-01,,,
HMX1,MS00473;7.46E-01,,,,
Prrx2,MS00604;7.46E-01,,,,
SOX8,MS00771;7.46E-01,MS00774;9.85E-01,,,
Pax3,MC00260;7.47E-01,,,,
Rbfox2,MC00416;7.53E-01,,,,
SRY,MA0084;7.55E-01,MS00787;8.26E-01,MS00788;8.88E-01,,
HOXB6,UP00259;7.55E-01,,,,
EVX2,MS00455;7.56E-01,,,,
HOXC4,UP00113;7.56E-01,,,,
SOX15,MS00750;7.62E-01,,,,
POU2F3,MS00137;7.63E-01,MS00136;9.85E-01,,,
POU4F3,MS00151;7.66E-01,,,,
HOXA9,UP00213;7.71E-01,,,,
Pdx1,MC00165;7.71E-01,,,,
Gata2,MC00325;7.72E-01,,,,
PHOX2B,MS00593;7.73E-01,,,,
Sox10,MS00794;7.76E-01,,,,
IRF9,MS00073;7.78E-01,,,,
POU5F1P1,MS00153;7.80E-01,MS00152;9.46E-01,,,
POU2F1,MS00132;7.83E-01,MC00288;8.47E-01,UP00254;9.34E-01,MS00131;9.38E-01,
UNCX,MS00617;7.88E-01,MS00616;8.31E-01,,,
ZEB1,MA0103;7.93E-01,,,,
Foxj1,UP00041;7.96E-01,,,,
HMX2,MS00474;8.03E-01,,,,
HOXB3,MS00492;8.04E-01,,,,
HOXB13,MS00489;8.07E-01,MS00488;8.50E-01,,,
SATB1,M01723;8.08E-01,,,,
BARHL1,UP00166;8.10E-01,,,,
Sox2,MC00303;8.13E-01,,,,
IKZF2,M01004;8.17E-01,,,,
Sox17,MS00797;8.24E-01,UP00014;9.42E-01,,,
Hoxd13,MS00520;8.27E-01,MS00519;8.92E-01,,,
SHOX,MS00614;8.33E-01,,,,
Alx1,MS00406;8.44E-01,MS00407;9.84E-01,,,
MEOX1,MS00551;8.45E-01,,,,
DLX5,MS00431;8.49E-01,,,,
Hoxb3,UP00137;8.51E-01,,,,
FOXF2,MA0030;8.54E-01,,,,
Zfp187,UP00082;8.58E-01,,,,
HOXC11,MS00497;8.60E-01,MS00498;8.87E-01,,,
CDX1,MS00425;8.60E-01,,,,
CDC5L,M00478;8.62E-01,,,,
HOXA6,UP00182;8.62E-01,,,,
IRX6,UP00150;8.67E-01,,,,
MEF2B,MS00075;8.67E-01,,,,
RAXL1,MS00605;8.68E-01,,,,
SOX13,UP00096;8.68E-01,,,,
Bsx,UP00138;8.70E-01,,,,
FOXI1,M00289;8.75E-01,MS00362;9.99E-01,,,
EVX1,MS00454;8.75E-01,,,,
TLX2,UP00244;8.77E-01,,,,
FOXP1,M00987;8.78E-01,MC00501;9.99E-01,,,
MEOX2,MS00552;8.81E-01,MS00553;9.31E-01,MS00554;9.55E-01,,
Hoxd10,UP00121;8.81E-01,,,,
Foxq1,MA0040;8.86E-01,,,,
FOXA1,MC00311;8.88E-01,,,,
FOXC1,MS00349;8.89E-01,MS00350;9.85E-01,MS00351;9.92E-01,,
HOXA5,UP00189;8.89E-01,,,,
Foxf1a,M00294;8.93E-01,,,,
Hoxc10,MS00517;8.98E-01,MS00518;9.93E-01,,,
Vax1,UP00215;8.99E-01,,,,
BHLHE23,MS00250;9.02E-01,,,,
Dbx1,M01483;9.02E-01,,,,
Nkx6-1,MS00581;9.07E-01,,,,
DRGX,MS00437;9.10E-01,,,,
OLIG3,MS00280;9.10E-01,,,,
Msx3,MS00564;9.13E-01,,,,
DMRT3,M01148;9.14E-01,,,,
OLIG2,MS00277;9.15E-01,,,,
HOXC5,UP00252;9.16E-01,,,,
SOX2,MS00762;9.17E-01,MC00269;9.59E-01,,,
CDX2,MC00389;9.21E-01,,,,
Lhx4,MS00547;9.21E-01,,,,
IRX4,UP00194;9.22E-01,,,,
Sox18,UP00064;9.22E-01,,,,
Dbx2,UP00218;9.25E-01,,,,
Sox15,UP00075;9.28E-01,,,,
Nanog,MC00226;9.33E-01,,,,
Dmrta1,M01149;9.38E-01,,,,
POU3F4,MS00147;9.39E-01,MS00145;9.47E-01,UP00105;9.88E-01,,
POU4F2,MS00149;9.39E-01,,,,
Hoxd1,UP00140;9.40E-01,,,,
VSX2,MS00627;9.40E-01,,,,
Sox21,UP00071;9.46E-01,,,,
Alx4,MS00408;9.48E-01,,,,
HOXA3,UP00391;9.49E-01,,,,
MNX1,MS00557;9.49E-01,,,,
Hoxb7,UP00206;9.50E-01,,,,
Sox14,UP00004;9.50E-01,,,,
ARX,MS00405;9.52E-01,,,,
PAX7,MS00126;9.56E-01,,,,
FOXL1,MS00373;9.56E-01,MS00372;9.98E-01,,,
Hoxc9,MC00402;9.57E-01,,,,
Smad2/3,MC00146;9.57E-01,,,,
ARID3A,UP00078;9.61E-01,,,,
Meox2,MS00563;9.61E-01,,,,
HOXC8,UP00242;9.65E-01,,,,
Pou5f1,MC00233;9.65E-01,,,,
DMRT2,M01147;9.65E-01,,,,
ONECUT1,MS00667;9.65E-01,,,,
Pou3f1,UP00129;9.67E-01,,,,
LMX1A,MS00543;9.67E-01,,,,
NKX6-2,MS00577;9.68E-01,,,,
MSX2,MS00561;9.68E-01,,,,
BCL11A,MC00474;9.69E-01,,,,
POU6F2,MS00155;9.71E-01,,,,
SOX5,UP00091;9.74E-01,,,,
FOXA2,MC00217;9.74E-01,,,,
Hoxd8,UP00168;9.74E-01,,,,
FOXJ2,MS00366;9.75E-01,,,,
LMX1B,UP00169;9.77E-01,,,,
LHX3,UP00130;9.78E-01,,,,
ONECUT3,MS00690;9.79E-01,,,,
Dmrta2,M01150;9.80E-01,,,,
Sox8,UP00051;9.82E-01,,,,
VAX2,MS00621;9.82E-01,,,,
Sox7,UP00034;9.82E-01,,,,
BARX2,UP00151;9.82E-01,,,,
Lhx1,UP00262;9.82E-01,,,,
Nkx6-3,UP00238;9.83E-01,,,,
ONECUT2,MS00679;9.84E-01,,,,
POU4F1,MS00148;9.85E-01,,,,
CUX2,MS00634;9.85E-01,,,,
HOXD3,UP00241;9.87E-01,,,,
NKX6-1,MS00575;9.88E-01,,,,
SOX18,MS00753;9.88E-01,,,,
FOXD2,MS00356;9.89E-01,MS00355;9.92E-01,,,
Cdx2,MC00455;9.89E-01,,,,
Sox12,UP00101;9.90E-01,,,,
VAX1,MS00620;9.92E-01,,,,
OLIG1,MS00276;9.92E-01,,,,
PROP1,MS00597;9.92E-01,,,,
DMRT1,M01146;9.93E-01,,,,
LHX5,UP00212;9.94E-01,,,,
Isl2,UP00170;9.94E-01,,,,
FOXC2,MS00354;9.95E-01,MS00352;1.00E+00,,,
FOXD1,MA0031;9.98E-01,,,,
BHLHE22,MS00249;9.98E-01,,,,
