Transcription Factor,1st Sample p-value,2nd Sample p-value,3rd Sample p-value,4th Sample p-value,5th Sample p-value
TBX5,MS00217;1.68E-01,MS00216;3.76E-01,,,
IRF1,M00062;1.69E-01,,,,
ATF5,M01295;1.71E-01,,,,
BCL11A,MC00474;1.73E-01,,,,
PHOX2B,MS00593;1.73E-01,,,,
NHLH1,MS00274;1.73E-01,,,,
Spic,MS00041;1.74E-01,,,,
Creb5,MS00313;1.75E-01,,,,
HOXC5,UP00252;1.78E-01,,,,
PHOX2A,MS00591;1.78E-01,UP00221;2.57E-01,,,
BHLHE22,MS00249;1.78E-01,,,,
ZBTB12,UP00019;1.79E-01,,,,
MNX1,MS00557;1.79E-01,,,,
ATF6,M00483;1.81E-01,,,,
HNF1A,MS00476;1.81E-01,,,,
HOXB6,UP00259;1.84E-01,,,,
Pou5f1,MC00233;1.86E-01,,,,
Alx4,MS00408;1.86E-01,,,,
Hsf1,MC00368;1.86E-01,,,,
BARHL1,UP00166;1.93E-01,,,,
LHX2,MS00536;1.93E-01,MS00537;3.47E-01,,,
DMRT2,M01147;1.94E-01,,,,
TEAD3,MS00221;1.96E-01,MS00222;4.99E-01,,,
MGA,MS00188;1.96E-01,MS00186;3.00E-01,,,
BHLHA15,MS00245;1.98E-01,,,,
Etv5,UP00412;1.99E-01,,,,
YY2,MS00268;2.03E-01,,,,
Prrx2,MS00604;2.04E-01,,,,
SOX13,UP00096;2.04E-01,,,,
ZNF713,MS00731;2.04E-01,,,,
PRRX2,MS00603;2.04E-01,,,,
Rhox6,M01435;2.05E-01,,,,
MIXL1,MS00555;2.06E-01,,,,
Sox1,MS00800;2.09E-01,UP00069;4.66E-01,MS00802;8.06E-01,,
FOXH1,M00809;2.12E-01,MC00304;4.16E-01,,,
Elf5,MS00022;2.13E-01,,,,
AIRE,M00999;2.13E-01,,,,
Nobox,MA0125;2.15E-01,,,,
ESX1,MS00452;2.16E-01,,,,
Tcf7,MS00054;2.17E-01,,,,
MEF2B,MS00075;2.21E-01,,,,
FOXP3,MS00387;2.22E-01,M00992;2.88E-01,,,
LMX1B,UP00169;2.25E-01,,,,
NRL,MS00338;2.27E-01,,,,
NEUROD2,MS00271;2.27E-01,,,,
SOX10,MS00740;2.28E-01,MA0442;2.71E-01,MS00744;7.06E-01,,
Tcfcp2l1,MA0145;2.30E-01,,,,
Obox5,M01480;2.38E-01,,,,
ESRRA,MS00829;2.40E-01,,,,
POU6F1,M00465;2.42E-01,M01479;6.89E-01,,,
ELK3,MS00844;2.43E-01,,,,
BPTF,M00456;2.44E-01,,,,
NR1I2,M00964;2.45E-01,,,,
Vsx1,MS00628;2.47E-01,,,,
HOXB2,MS00491;2.47E-01,,,,
GATA3,MC00119;2.49E-01,,,,
Ikzf3,MC00337;2.49E-01,,,,
TBR1,MS00191;2.49E-01,,,,
Hmbox1,UP00161;2.50E-01,,,,
HOXB3,MS00492;2.50E-01,,,,
Hoxa11,MS00515;2.50E-01,MS00514;6.59E-01,,,
Spi1,MC00506;2.53E-01,,,,
HOXC9,UP00197;2.59E-01,,,,
TFEB,MS00289;2.62E-01,,,,
Sox17,MS00797;2.62E-01,UP00014;6.97E-01,,,
SOX9,MS00052;2.63E-01,MS00780;5.58E-01,MS00785;7.09E-01,,
Dmrta1,M01149;2.64E-01,,,,
Sox3,MS00805;2.67E-01,MS00803;7.70E-01,,,
Alx1,MS00406;2.68E-01,MS00407;3.59E-01,,,
LHX6,MS00539;2.71E-01,MS00540;6.88E-01,,,
Rxrb,MS00708;2.71E-01,,,,
DPRX,MS00436;2.73E-01,,,,
HSF4,MS00060;2.74E-01,,,,
MYF6,MS00269;2.75E-01,,,,
OLIG1,MS00276;2.76E-01,,,,
OLIG2,MS00277;2.77E-01,,,,
FOXJ2,MS00366;2.80E-01,,,,
Zfp652,MS00501;2.81E-01,,,,
Crx,MC00357;2.83E-01,,,,
ETV6,MS00021;2.85E-01,,,,
Lhx1,UP00262;2.90E-01,,,,
VSX2,MS00627;2.94E-01,,,,
Dlx2,MS00440;2.95E-01,,,,
Esrrb,MC00512;2.96E-01,,,,
PROP1,MS00597;2.97E-01,,,,
POU5F1,MC00378;2.97E-01,,,,
ALX3,MS00402;2.98E-01,MS00403;4.45E-01,,,
Sox18,UP00064;2.99E-01,,,,
T,MS00218;2.99E-01,,,,
DLX3,MS00429;3.03E-01,,,,
POU6F2,MS00155;3.04E-01,,,,
POU1F1,MS00130;3.09E-01,UP00158;3.95E-01,MS00129;5.90E-01,,
SFPI1,MC00513;3.09E-01,,,,
CART1,MS00424;3.11E-01,,,,
E4F1,M00694;3.11E-01,,,,
MYOG,M00712;3.15E-01,,,,
ARX,MS00405;3.15E-01,,,,
Bsx,UP00138;3.16E-01,,,,
Lhx4,MS00547;3.20E-01,,,,
RORA,MS00685;3.22E-01,MS00686;5.35E-01,,,
UNCX,MS00616;3.23E-01,MS00617;3.82E-01,,,
RUNX1,M00082;3.25E-01,MC00312;6.87E-01,,,
DRGX,MS00437;3.28E-01,,,,
SOX21,MS00759;3.36E-01,MS00755;5.00E-01,MS00757;6.90E-01,,
POU5F1P1,MS00152;3.39E-01,MS00153;3.64E-01,,,
Sox12,UP00101;3.40E-01,,,,
MAFA,M01709;3.41E-01,,,,
Sox30,UP00023;3.42E-01,,,,
Pou3f3,UP00211;3.43E-01,,,,
Hoxd11,UP00117;3.43E-01,,,,
Yy2,M01694;3.45E-01,,,,
SIX4,UP00199;3.51E-01,,,,
BATF3,MS00296;3.53E-01,,,,
POU4F3,MS00151;3.53E-01,,,,
SOX14,MS00748;3.53E-01,,,,
IKZF2,M01004;3.53E-01,,,,
DMRT1,M01146;3.54E-01,,,,
SOX2,MC00269;3.58E-01,MS00762;6.48E-01,,,
TCF7L2,MC00309;3.58E-01,,,,
NR6A1,M00526;3.61E-01,,,,
PPARA,M01282;3.63E-01,,,,
LHX5,UP00212;3.64E-01,,,,
PBX3,MC00281;3.66E-01,,,,
E2F8,MS00739;3.68E-01,,,,
IRF9,MS00073;3.71E-01,,,,
Rxra,MC00471;3.74E-01,,,,
RAXL1,MS00605;3.74E-01,,,,
LHX3,UP00130;3.78E-01,,,,
ERF,MS00846;3.81E-01,,,,
Meis1,MC00507;3.81E-01,,,,
NEUROG2,MS00272;3.88E-01,,,,
Esrra,MS00641;3.90E-01,,,,
Bbx,UP00012;3.91E-01,,,,
Runx1,MC00413;3.91E-01,,,,
Hoxb8,UP00263;3.91E-01,,,,
TBX4,MS00214;3.92E-01,,,,
POU2F3,MS00136;3.92E-01,MS00137;7.09E-01,,,
Sox8,UP00051;3.92E-01,,,,
Obox6,M01445;3.93E-01,,,,
Mlx,MS00270;3.94E-01,,,,
MAFB,UP00045;3.98E-01,,,,
ETV4,MS00018;4.11E-01,,,,
ZNF217,M01306;4.12E-01,,,,
Bcl6b,UP00043;4.15E-01,,,,
RXRB,MS00692;4.17E-01,,,,
Nkx2-4,UP00107;4.23E-01,,,,
Otp,UP00237;4.24E-01,,,,
Dbx1,M01483;4.25E-01,,,,
ELF4,MS00834;4.28E-01,,,,
Lhx9,UP00175;4.28E-01,,,,
FEV,MS00025;4.31E-01,,,,
BHLHE23,MS00250;4.36E-01,,,,
NR2F1,MA0017;4.37E-01,MS00657;6.74E-01,,,
ARID3A,UP00078;4.37E-01,,,,
MEIS2,MS00083;4.42E-01,,,,
HMGA2,M01300;4.43E-01,,,,
Sox7,UP00034;4.43E-01,,,,
GZF1,M01069;4.48E-01,,,,
ZNF75A,MS00468;4.48E-01,,,,
SOX5,UP00091;4.52E-01,,,,
Dbp,MS00316;4.56E-01,,,,
TBX18,M01262;4.56E-01,,,,
Creb1,MC00163;4.56E-01,,,,
EOMES,MC00276;4.59E-01,,,,
RORB,M01722;4.62E-01,,,,
DLX4,MS00430;4.64E-01,,,,
GATA4,M00632;4.64E-01,,,,
Stat1,MC00141;4.66E-01,,,,
Irx3,MS00532;4.69E-01,UP00223;5.73E-01,,,
FOXF2,MA0030;4.70E-01,,,,
Hmx2,UP00155;4.72E-01,,,,
Dlx1,MS00439;4.73E-01,,,,
NFATC2,MA0152;4.74E-01,,,,
Gfi1b,MC00293;4.74E-01,,,,
Msx3,MS00564;4.74E-01,,,,
LMX1A,MS00543;4.75E-01,,,,
ZNF784,MS00479;4.77E-01,,,,
DLX5,MS00431;4.78E-01,,,,
Nr1d1,MC00524;4.79E-01,,,,
MSX2,MS00561;4.85E-01,,,,
NKX6-2,MS00577;4.93E-01,,,,
PITX2,UP00125;4.96E-01,,,,
Rxrg,MC00511;5.01E-01,,,,
Barhl1,MS00421;5.09E-01,MS00422;7.18E-01,,,
SOX7,MS00769;5.11E-01,MS00770;6.59E-01,,,
DBP,M00624;5.11E-01,MS00315;8.61E-01,,,
Meis2,MS00087;5.18E-01,MS00086;8.86E-01,,,
Zfp410,UP00033;5.19E-01,,,,
EHF,MS00778;5.21E-01,,,,
SRY,MS00787;5.23E-01,MS00788;6.48E-01,MA0084;9.15E-01,,
NKX2-2,UP00231;5.24E-01,,,,
PKNOX1,MS00091;5.34E-01,,,,
ELF3,MS00812;5.35E-01,,,,
ZNF435,MS00730;5.38E-01,,,,
SOX15,MS00750;5.38E-01,,,,
ETV2,MS00016;5.40E-01,,,,
Pknox2,MS00093;5.43E-01,,,,
Nkx2-6,UP00147;5.46E-01,,,,
TLX2,UP00244;5.46E-01,,,,
TBX15,MS00192;5.52E-01,,,,
ISL1,M01127;5.55E-01,,,,
RHOXF1,MS00609;5.61E-01,,,,
DLX6,MS00432;5.64E-01,,,,
HSF2,MS00059;5.66E-01,,,,
HMX2,MS00474;5.69E-01,,,,
RARB,MS00811;5.72E-01,,,,
HOXC8,UP00242;5.73E-01,,,,
Nr2e1,MS00668;5.73E-01,,,,
BSX,MS00419;5.73E-01,,,,
Myod1,MC00369;5.78E-01,,,,
SNAI2,MS00201;5.89E-01,,,,
Srebf1,MS00282;6.03E-01,,,,
Dbx2,UP00218;6.03E-01,,,,
TGIF1,MS00094;6.07E-01,,,,
ELF5,MS00838;6.11E-01,,,,
PKNOX2,MS00092;6.16E-01,,,,
VENTX,MS00624;6.25E-01,,,,
Isl2,UP00170;6.35E-01,,,,
ONECUT1,MS00667;6.36E-01,,,,
Atf4,MS00295;6.42E-01,,,,
MLXIPL,MS00265;6.49E-01,,,,
ONECUT2,MS00679;6.50E-01,,,,
ETV7,M00678;6.50E-01,,,,
HMX1,MS00473;6.51E-01,,,,
Obox1,M01450;6.58E-01,,,,
ZNF354C,MA0130;6.61E-01,,,,
Hoxd10,UP00121;6.62E-01,,,,
Dmrtc2,M01151;6.68E-01,,,,
ZNF410,MS00412;6.74E-01,,,,
Zfp105,UP00037;6.81E-01,,,,
ZEB1,MA0103;6.87E-01,,,,
Sox21,UP00071;6.91E-01,,,,
GLI3,M01596;6.92E-01,,,,
Nkx6-1,MS00581;6.92E-01,,,,
MESP1,MS00264;6.96E-01,,,,
ELK1,MC00206;6.96E-01,,,,
FIGLA,MS00254;6.96E-01,,,,
NKX6-1,MS00575;6.99E-01,,,,
PAX7,MS00126;7.05E-01,,,,
E2F7,MS00756;7.23E-01,,,,
TGIF2LX,MS00095;7.30E-01,,,,
Pou3f1,UP00129;7.31E-01,,,,
CUX2,MS00634;7.33E-01,,,,
Neurod1,MC00354;7.35E-01,,,,
Sox15,UP00075;7.36E-01,,,,
SATB1,M01723;7.40E-01,,,,
NKX3-1,MS00572;7.41E-01,UP00389;7.75E-01,,,
Pax3,MC00260;7.46E-01,,,,
Fli1,MC00129;7.52E-01,,,,
Ebf1,MC00358;7.57E-01,,,,
TGIF2,MS00096;7.67E-01,,,,
HOMEZ,MS00055;7.69E-01,,,,
Sox14,UP00004;7.72E-01,,,,
NKX3-2,MS00573;7.84E-01,,,,
Elk3,MS00023;7.92E-01,,,,
TCF7L1,MS00053;8.00E-01,,,,
Hoxd8,UP00168;8.07E-01,,,,
Homez,UP00114;8.08E-01,,,,
MEIS1::HOXA9,M00420;8.18E-01,,,,
HLF,MS00317;8.19E-01,,,,
Hlx,M01399;8.25E-01,,,,
ATF2::JUN,M00041;8.32E-01,,,,
TCF12,MC00126;8.33E-01,,,,
Sox10,MS00794;8.55E-01,,,,
ONECUT3,MS00690;8.56E-01,,,,
NFIL3,MS00337;8.59E-01,,,,
CLOCK,MS00253;8.61E-01,,,,
TEAD4,MS00224;8.65E-01,,,,
Myf5,MC00195;8.77E-01,,,,
HBP1,UP00055;8.80E-01,,,,
Tcf3,MC00265;8.98E-01,,,,
ZNF333,M01230;8.99E-01,,,,
ID4,MS00261;9.11E-01,,,,
LEF1,MS00051;9.13E-01,,,,
ETS2,M01207;9.22E-01,,,,
USF1,MC00248;9.44E-01,,,,
TBX1,MS00197;9.64E-01,,,,
PBX1,UP00185;9.87E-01,,,,
