Transcription Factor,1st Sample p-value,2nd Sample p-value,3rd Sample p-value,4th Sample p-value,5th Sample p-value
GSX2,M01326;6.10E-01,MS00466;9.74E-01,,,
FOXO3,MS00378;6.10E-01,MS00380;7.99E-01,,,
Gata4,MC00324;6.12E-01,,,,
IRF2,MA0051;6.13E-01,,,,
Dlx1,MS00439;6.14E-01,,,,
STAT5B,MC00452;6.14E-01,,,,
POU3F3,MS00143;6.15E-01,MS00144;7.60E-01,MS00142;9.86E-01,,
SOX5,UP00091;6.18E-01,,,,
Obox1,M01450;6.18E-01,,,,
SOX7,MS00769;6.20E-01,MS00770;9.07E-01,,,
FOXG1,MS00361;6.23E-01,MS00360;9.37E-01,,,
Hoxd3,MS00521;6.25E-01,,,,
NR4A1,MC00280;6.28E-01,,,,
Otp,UP00237;6.28E-01,,,,
SPI1,MC00151;6.32E-01,,,,
MEIS1::HOXA9,M00420;6.33E-01,,,,
PHOX2B,MS00593;6.37E-01,,,,
HOXD12,MS00836;6.38E-01,MS00837;9.86E-01,,,
FOXD1,MA0031;6.39E-01,,,,
Rxrb,MS00708;6.42E-01,,,,
NR2E3,MA0164;6.42E-01,M01650;9.12E-01,,,
Sox17,UP00014;6.43E-01,MS00797;9.77E-01,,,
Spic,MS00041;6.46E-01,,,,
Yy2,M01694;6.47E-01,,,,
NKX2-3,MS00566;6.48E-01,UP00190;7.92E-01,,,
HOXA3,UP00391;6.49E-01,,,,
Myod1,MC00369;6.49E-01,,,,
HOXA13,MS00485;6.49E-01,MS00484;9.94E-01,,,
Uncx,MS00618;6.51E-01,MS00619;7.38E-01,,,
SOX21,MS00757;6.53E-01,MS00755;8.29E-01,MS00759;9.68E-01,,
IKZF2,M01004;6.54E-01,,,,
PPARG,MC00142;6.55E-01,MA0066;6.98E-01,,,
MAF,M00648;6.56E-01,M00983;7.28E-01,,,
SIX6,UP00388;6.62E-01,,,,
Ebf1,MC00358;6.63E-01,,,,
FOXF2,MA0030;6.65E-01,,,,
NKX3-2,MS00573;6.65E-01,,,,
SOX15,MS00750;6.67E-01,,,,
Hoxd8,UP00168;6.67E-01,,,,
DRGX,MS00437;6.69E-01,,,,
NR4A2,MS00665;6.69E-01,,,,
LHX3,UP00130;6.70E-01,,,,
ZBTB16,M01075;6.70E-01,,,,
Nkx1-2,UP00139;6.70E-01,,,,
Meox2,MS00563;6.73E-01,,,,
Cbfa2t2,MC00514;6.73E-01,,,,
RUNX1,MC00312;6.74E-01,M00082;8.21E-01,,,
Irx3,MS00532;6.74E-01,UP00223;6.77E-01,,,
HOXA5,UP00189;6.76E-01,,,,
POU5F1P1,MS00153;6.81E-01,MS00152;8.66E-01,,,
Jund,MC00154;6.82E-01,,,,
ISL2,MS00528;6.83E-01,,,,
ESX1,MS00452;6.84E-01,,,,
JUN,MC00321;6.87E-01,,,,
MEOX1,MS00551;6.89E-01,,,,
Zfp281,UP00021;6.92E-01,,,,
Isl2,UP00170;6.93E-01,,,,
POU4F2,MS00149;6.94E-01,,,,
Vsx1,MS00628;6.97E-01,,,,
SOX9,MS00785;7.01E-01,MS00052;9.06E-01,MS00780;9.20E-01,,
ALX3,MS00402;7.04E-01,MS00403;7.22E-01,,,
Sox3,MS00805;7.05E-01,MS00803;8.51E-01,,,
Atf4,MS00295;7.06E-01,,,,
ZNF423,M00467;7.07E-01,,,,
TEAD4,MS00224;7.08E-01,,,,
DMRT1,M01146;7.08E-01,,,,
Sox18,UP00064;7.08E-01,,,,
HOXC11,MS00497;7.13E-01,MS00498;9.50E-01,,,
NR1H4,M01268;7.15E-01,,,,
Lhx4,MS00547;7.16E-01,,,,
HOXA6,UP00182;7.21E-01,,,,
Bbx,UP00012;7.21E-01,,,,
NKX2-1,M01312;7.22E-01,,,,
ATF5,M01295;7.22E-01,,,,
LMO2,MC00162;7.24E-01,,,,
Foxj1,UP00041;7.27E-01,,,,
Nkx2-5,MC00178;7.27E-01,,,,
Tcf7,MS00054;7.31E-01,,,,
Nr1d1,MC00524;7.37E-01,,,,
Sox1,UP00069;7.38E-01,MS00800;7.94E-01,MS00802;9.15E-01,,
GATA4,M00632;7.39E-01,,,,
EMX2,MS00444;7.42E-01,MS00443;8.24E-01,,,
NKX6-1,MS00575;7.42E-01,,,,
POU2F3,MS00137;7.45E-01,MS00136;8.55E-01,,,
SNAI2,MS00201;7.45E-01,,,,
Vax1,UP00215;7.47E-01,,,,
Pou5f1,MC00233;7.47E-01,,,,
MEF2B,MS00075;7.55E-01,,,,
HOXA10,MS00480;7.59E-01,MS00481;8.26E-01,,,
Ppara,MC00134;7.59E-01,,,,
GZF1,M01069;7.62E-01,,,,
SRY,MS00787;7.66E-01,MA0084;8.43E-01,MS00788;9.31E-01,,
MNT,MS00267;7.68E-01,,,,
NOTO,MS00578;7.72E-01,,,,
MSX1,MS00558;7.76E-01,MS00559;8.83E-01,,,
Hoxc6,UP00260;7.80E-01,,,,
Pdx1,MC00165;7.81E-01,,,,
BARX2,UP00151;7.81E-01,,,,
TFAP4,MS00287;7.82E-01,,,,
Myf5,MC00195;7.86E-01,,,,
MSX2,MS00561;7.92E-01,,,,
BACH1,M00495;7.93E-01,,,,
HSF4,MS00060;7.94E-01,,,,
Spi1,MC00506;7.95E-01,,,,
Nr2f6,MS00669;8.01E-01,,,,
Msx3,MS00564;8.01E-01,,,,
RORB,M01722;8.05E-01,,,,
POU6F1,M01479;8.06E-01,M00465;9.55E-01,,,
ZEB1,MA0103;8.07E-01,,,,
POU4F3,MS00151;8.08E-01,,,,
HOXA1,MS00486;8.09E-01,,,,
HOXC12,MS00502;8.09E-01,MS00503;9.90E-01,,,
Foxf1a,M00294;8.13E-01,,,,
ZNF740,MS00445;8.13E-01,,,,
HOXB3,MS00492;8.13E-01,,,,
DLX5,MS00431;8.18E-01,,,,
Dmrtc2,M01151;8.19E-01,,,,
SATB1,M01723;8.22E-01,,,,
HOXD11,MS00507;8.23E-01,MS00506;9.96E-01,,,
NKX3-1,MS00572;8.25E-01,UP00389;8.54E-01,,,
LMX1B,UP00169;8.26E-01,,,,
HSF2,MS00059;8.27E-01,,,,
BATF,MC00411;8.27E-01,,,,
ID4,MS00261;8.29E-01,,,,
GATA1,MC00120;8.30E-01,,,,
PBX1,UP00185;8.35E-01,,,,
NFATC2,MA0152;8.36E-01,,,,
PRRX1,MS00602;8.36E-01,MS00599;9.74E-01,,,
PPARA,M01282;8.37E-01,,,,
TLX2,UP00244;8.38E-01,,,,
Zfp105,UP00037;8.39E-01,,,,
Nkx2-9,UP00119;8.41E-01,,,,
HOXC10,MS00496;8.46E-01,MS00494;9.18E-01,MS00495;9.86E-01,,
Nkx3-1,MC00250;8.47E-01,MS00580;8.52E-01,,,
Sox10,MS00794;8.47E-01,,,,
IRX4,UP00194;8.47E-01,,,,
LMX1A,MS00543;8.47E-01,,,,
ARX,MS00405;8.49E-01,,,,
Nkx6-1,MS00581;8.49E-01,,,,
Rxrg,MC00511;8.49E-01,,,,
Hoxb7,UP00206;8.53E-01,,,,
Srf,MC00329;8.55E-01,,,,
HOXD3,UP00241;8.55E-01,,,,
Alx4,MS00408;8.58E-01,,,,
SOX8,MS00774;8.58E-01,MS00771;9.45E-01,,,
Rela,MC00135;8.59E-01,,,,
RXRB,MS00692;8.62E-01,,,,
GBX2,MS00461;8.63E-01,MS00460;9.36E-01,,,
Gata2,MC00325;8.64E-01,,,,
Zfp740,MS00512;8.66E-01,,,,
ZSCAN4,MS00490;8.66E-01,,,,
FOSL1,MC00351;8.67E-01,,,,
En2,MS00458;8.68E-01,,,,
Nkx2-6,UP00147;8.70E-01,,,,
HMGA2,M01300;8.71E-01,,,,
PRRX2,MS00603;8.71E-01,,,,
ISL1,M01127;8.74E-01,,,,
CPEB1,MS00732;8.75E-01,,,,
IRF1,M00062;8.75E-01,,,,
Esrrb,MC00512;8.76E-01,,,,
PRDM1,MS00168;8.76E-01,,,,
DLX6,MS00432;8.79E-01,,,,
HOXC13,MS00505;8.80E-01,MS00504;9.88E-01,,,
FOXJ2,MS00366;8.83E-01,,,,
MZF1,M01733;8.83E-01,,,,
SPIC,MS00040;8.86E-01,,,,
Nobox,MA0125;8.86E-01,,,,
SCRT1,MS00179;8.88E-01,,,,
DLX3,MS00429;8.88E-01,,,,
RELA,MC00193;8.88E-01,,,,
Prrx2,MS00604;8.88E-01,,,,
Foxq1,MA0040;8.88E-01,,,,
Gata1,MC00327;8.90E-01,,,,
Obox5,M01480;8.92E-01,,,,
DUXA,MS00438;8.93E-01,,,,
Foxa2,MC00105;8.94E-01,,,,
Hoxa2,MS00516;8.95E-01,,,,
Batf,MC00508;8.95E-01,,,,
Sox2,MC00303;8.96E-01,,,,
Hoxd11,UP00117;8.97E-01,,,,
DLX4,MS00430;8.99E-01,,,,
RAXL1,MS00605;9.01E-01,,,,
HMGA1,M01010;9.06E-01,M00750;9.40E-01,,,
Gbx2,MS00469;9.06E-01,,,,
LHX9,MS00542;9.08E-01,MS00541;9.39E-01,,,
FOXB1,MS00343;9.08E-01,MS00348;9.42E-01,,,
Sox21,UP00071;9.11E-01,,,,
NFAT5,MS00106;9.12E-01,,,,
SOX14,MS00748;9.13E-01,,,,
ONECUT2,MS00679;9.14E-01,,,,
Neurod1,MC00354;9.14E-01,,,,
EN2,MS00450;9.16E-01,,,,
MEIS2,MS00083;9.19E-01,,,,
HBP1,UP00055;9.19E-01,,,,
FOXC1,MS00349;9.21E-01,MS00350;9.64E-01,MS00351;9.93E-01,,
GBX1,MS00459;9.23E-01,,,,
POU4F1,MS00148;9.24E-01,,,,
HOXB9,UP00207;9.25E-01,,,,
POU6F2,MS00155;9.26E-01,,,,
DLX1,MS00427;9.31E-01,,,,
VAX2,MS00621;9.31E-01,,,,
HOXB13,MS00489;9.31E-01,MS00488;9.88E-01,,,
Hoxd10,UP00121;9.32E-01,,,,
EMX1,MS00442;9.33E-01,MS00441;9.52E-01,,,
TCF7L2,MC00309;9.35E-01,,,,
DMRT3,M01148;9.36E-01,,,,
FOS,MC00330;9.36E-01,,,,
NFIA,MS00820;9.39E-01,,,,
Hoxc9,MC00402;9.40E-01,,,,
ONECUT1,MS00667;9.40E-01,,,,
FOXA1,MC00311;9.42E-01,,,,
Sox14,UP00004;9.44E-01,,,,
RAX,MS00606;9.49E-01,,,,
ISX,MS00531;9.52E-01,,,,
Rbfox2,MC00416;9.53E-01,,,,
ZNF628,M01081;9.54E-01,,,,
SHOX2,MS00613;9.54E-01,,,,
Gbx1,MS00467;9.56E-01,,,,
Scx,MC00504;9.56E-01,,,,
Pou3f3,UP00211;9.58E-01,,,,
MEF2D,MS00076;9.60E-01,,,,
IRX6,UP00150;9.61E-01,,,,
Shox2,MS00615;9.61E-01,,,,
FOXA2,MC00217;9.63E-01,,,,
Cebpa,MC00122;9.65E-01,,,,
HOXD13,MS00511;9.66E-01,MS00510;9.86E-01,,,
GATA2,MC00118;9.73E-01,,,,
PROP1,MS00597;9.73E-01,,,,
FOXC2,MS00354;9.73E-01,MS00352;9.91E-01,,,
SHOX,MS00614;9.74E-01,,,,
LEF1,MS00051;9.75E-01,,,,
MNX1,MS00557;9.75E-01,,,,
Hoxc10,MS00517;9.77E-01,MS00518;9.89E-01,,,
Dlx2,MS00440;9.80E-01,,,,
GATA6,MC00117;9.80E-01,,,,
NKX6-2,MS00577;9.80E-01,,,,
SOX18,MS00753;9.82E-01,,,,
VAX1,MS00620;9.83E-01,,,,
HESX1,MS00470;9.84E-01,,,,
SF1,M01132;9.85E-01,,,,
NFE2,MS00336;9.87E-01,,,,
VSX2,MS00627;9.89E-01,,,,
ONECUT3,MS00690;9.89E-01,,,,
Stat5a,MC00205;9.89E-01,,,,
OLIG2,MS00277;9.91E-01,,,,
JUNB,MC00371;9.92E-01,,,,
Foxc1,MS00388;9.92E-01,,,,
Cdx2,MC00455;9.92E-01,,,,
OLIG3,MS00280;9.93E-01,,,,
OLIG1,MS00276;9.93E-01,,,,
Nr5a2,MC00352;9.93E-01,,,,
Nkx2-4,UP00107;9.94E-01,,,,
JUND,MC00456;9.95E-01,,,,
SCRT2,MS00190;9.95E-01,,,,
CDX1,MS00425;9.95E-01,,,,
Foxa1,MC00104;9.95E-01,,,,
RARB,MS00811;9.95E-01,,,,
Meis1,MC00507;9.95E-01,,,,
BHLHE23,MS00250;9.96E-01,,,,
FIGLA,MS00254;9.96E-01,,,,
CDX2,MC00389;9.96E-01,,,,
DMRT2,M01147;9.97E-01,,,,
Rxra,MC00471;9.98E-01,,,,
BHLHA15,MS00245;9.99E-01,,,,
ZNF410,MS00412;9.99E-01,,,,
GATA3,MC00119;9.99E-01,,,,
Jun,MC00349;1.00E+00,,,,
NEUROG2,MS00272;1.00E+00,,,,
BHLHE22,MS00249;1.00E+00,,,,
