Transcription Factor,1st Sample p-value,2nd Sample p-value,3rd Sample p-value,4th Sample p-value,5th Sample p-value
KLF10,74686;8.67E-06,74639;5.42E-04,38720;6.71E-02,75163;1.51E-01,75165;2.12E-01
GTF2I,50699;8.74E-06,50694;1.18E-01,50698;3.30E-01,50715;3.93E-01,50697;4.40E-01
BRD3,44599;8.90E-06,43050;1.20E-05,44597;2.77E-05,43053;2.18E-04,43052;7.35E-04
ZXDB,63902;9.99E-06,63903;8.48E-05,,,
IKZF1,57640;1.32E-05,64735;5.39E-05,64919;6.97E-04,63463;1.17E-03,63462;5.86E-03
MLLT1,64186;1.51E-05,74291;8.93E-03,74315;1.63E-02,63876;2.13E-02,59168;2.49E-02
BCL3,64913;1.64E-05,62932;6.51E-05,63884;9.17E-04,64914;1.42E-03,63002;1.71E-03
5HMC,44877;1.73E-05,44876;5.99E-04,44875;1.40E-02,44874;3.98E-02,55288;1.09E-01
CEBPD,46230;1.74E-05,46294;2.15E-03,,,
LANA,44695;1.84E-05,44697;5.29E-03,47738;1.30E-02,37718;2.49E-02,44699;2.67E-02
ZBTB11,63304;1.94E-05,63303;9.95E-05,64750;1.38E-04,64290;2.89E-04,64751;8.96E-04
EGR3,65186;1.95E-05,,,,
DPF1,77264;2.05E-05,77255;6.79E-03,,,
RBBP4,70928;2.43E-05,,,,
DEK,63018;2.65E-05,63019;4.23E-02,49698;7.79E-02,49697;6.83E-01,
NR2C2,64395;2.69E-05,45800;4.08E-03,1463;5.62E-03,45917;6.99E-03,2096;7.97E-03
SPIB,48634;2.71E-05,48638;5.33E-03,48625;8.45E-02,38672;9.56E-02,48642;6.08E-01
L3MBTL4,77271;2.90E-05,,,,
NR4A1,68310;3.04E-05,68309;3.19E-05,62814;3.98E-03,62815;5.43E-03,7489;2.41E-02
GMEB1,38799;3.19E-05,,,,
ING5,41573;3.23E-05,,,,
AEBP2,38782;3.48E-05,64454;1.90E-01,64455;2.75E-01,,
ATF3,68464;3.91E-05,46276;1.55E-04,46217;4.23E-04,68460;1.18E-03,46133;2.06E-03
HMBOX1,64414;4.00E-05,,,,
SRC,6710;4.24E-05,39652;9.19E-03,6709;2.09E-02,39660;6.71E-02,72972;7.79E-02
TEAD4,46107;4.37E-05,46210;6.92E-05,46189;1.77E-03,46284;4.86E-03,43301;6.09E-03
NFE2L2,38850;4.38E-05,38911;5.55E-03,38909;3.15E-02,38910;4.31E-02,64299;4.89E-02
SIX5,46142;4.41E-05,46273;4.73E-04,46188;1.28E-03,46302;4.35E-03,46054;2.22E-02
HEXIM1,57092;4.45E-05,72604;5.41E-05,68828;5.41E-05,72610;2.56E-03,72608;3.74E-03
SNAI2,48339;4.64E-05,48340;7.46E-05,48343;7.80E-05,48344;7.18E-04,48331;1.68E-02
ZNF341,62930;5.17E-05,62931;3.26E-04,65129;3.66E-03,,
ETS2,38712;5.22E-05,63992;5.69E-02,63993;1.30E-01,,
ZNF501,63631;5.40E-05,63632;8.39E-03,,,
POLR3D,74907;5.62E-05,74906;3.16E-04,74909;2.79E-03,1869;9.58E-02,68066;1.51E-01
YAP1,54609;5.86E-05,54608;5.50E-04,56538;1.99E-02,56534;4.50E-02,56541;5.53E-02
PHF2,76468;6.08E-05,76469;1.10E-04,,,
ZNF449,65165;6.18E-05,,,,
ZNF639,74670;6.42E-05,64648;1.02E-03,42807;1.20E-03,64649;7.59E-03,74671;1.06E-02
ZNF24,65031;6.67E-05,65032;2.51E-04,62705;8.29E-02,63441;1.27E-01,62704;2.29E-01
KDM3A,49955;6.87E-05,49954;3.73E-02,49953;8.89E-02,,
NFATC3,74643;7.15E-05,38863;5.84E-02,,,
ZBTB26,65120;7.23E-05,65121;5.72E-02,,,
ZFHX3,38638;7.91E-05,,,,
HMGN1,5194;7.92E-05,,,,
TBX21,33678;8.27E-05,64375;5.78E-04,64376;2.51E-03,,
NFAT5,38773;9.23E-05,42737;1.39E-01,,,
PRKDC,48354;9.24E-05,48353;6.34E-03,49638;6.65E-02,49637;6.69E-02,49633;6.87E-02
EPC1,76527;9.39E-05,76528;2.65E-01,,,
MYOD1,36077;9.49E-05,75839;1.83E-03,36075;2.57E-03,42734;6.28E-02,
SMAD2/3,1082;9.92E-05,51565;6.21E-02,51566;7.57E-02,1083;1.55E-01,51567;1.62E-01
ZNF580,64174;1.02E-04,64173;7.02E-04,,,
MAFF,45801;1.11E-04,45950;1.69E-02,42840;5.99E-02,,
HEYL,42717;1.13E-04,,,,
PRDM10,63034;1.19E-04,63035;2.62E-04,,,
KLF8,64092;1.23E-04,64091;1.38E-03,,,
CTCFL,46293;1.25E-04,55779;1.63E-04,55775;6.26E-04,55785;2.13E-03,55771;6.78E-03
ZNF384,45634;1.29E-04,45922;8.19E-04,65106;5.31E-03,,
BCLAF1,6958;1.30E-04,46288;7.34E-02,,,
EGR2,65147;1.50E-04,64860;2.22E-03,65179;1.44E-02,64861;4.63E-02,42823;6.19E-02
NR2F1,56817;1.53E-04,56818;1.72E-03,35628;3.06E-02,38640;6.12E-02,64997;1.24E-01
UBTF,45961;1.54E-04,50729;2.93E-02,64088;3.06E-02,38669;5.79E-02,71484;9.01E-02
PBX2,42797;1.55E-04,63132;2.71E-03,64083;3.16E-03,64082;5.99E-03,63133;2.17E-02
FOXA2,52683;1.92E-04,52681;2.37E-04,46227;2.49E-04,52682;1.00E-03,52684;1.32E-03
TRIM25,77300;1.96E-04,77298;2.42E-04,77299;3.06E-04,62994;4.25E-02,62995;2.18E-01
RXRA,38864;1.98E-04,46125;6.52E-03,46242;1.22E-02,5453;1.44E-01,5883;1.57E-01
MAFK,45817;2.21E-04,45864;2.22E-04,42854;1.61E-03,45746;2.13E-03,41625;5.58E-03
SCML2,49266;2.28E-04,49262;7.24E-03,50020;1.10E-02,49246;2.32E-02,49250;2.80E-02
MLLT3,73462;2.32E-04,50437;3.54E-02,50993;5.69E-02,68664;6.02E-02,50436;6.08E-02
RBCK1,38695;2.34E-04,,,,
ZNF692,63537;2.44E-04,63538;4.21E-03,,,
ELK3,50434;2.67E-04,,,,
ORC2,72426;2.74E-04,72425;5.99E-02,,,
ZNF518A,62888;2.81E-04,62889;5.92E-02,,,
RUNX2,74116;3.01E-04,74117;6.17E-03,5373;5.05E-01,74546;7.55E-01,
DDX5,1208;3.02E-04,49196;7.55E-01,,,
SP140,77331;3.05E-04,77332;1.62E-03,,,
NR1H2,69803;3.05E-04,69805;3.03E-02,8397;4.99E-02,42777;6.02E-02,8396;6.10E-02
ZNF35,65180;3.17E-04,,,,
TERC,32850;3.24E-04,32856;1.95E-03,32853;1.61E-02,32848;2.07E-02,
STAT5B,53632;3.24E-04,4592;1.60E-03,53630;1.19E-02,53634;1.35E-02,53628;6.37E-02
SP7,63654;3.37E-04,63653;7.19E-03,,,
ZEB2,62508;3.40E-04,63535;7.45E-04,63536;4.88E-03,62509;1.31E-01,63282;4.55E-01
REPIN1,39777;3.54E-04,39779;1.62E-02,35828;2.11E-02,39781;5.51E-02,39776;6.63E-02
CDX2,356;3.66E-04,36710;1.70E-03,357;2.97E-02,5461;3.27E-02,5460;3.95E-02
SIX2,67425;3.81E-04,69246;3.81E-04,69248;1.17E-01,67424;1.17E-01,69247;8.02E-01
ZNF750,48799;4.39E-04,,,,
HIVEP1,38821;4.60E-04,,,,
PRDM11,52170;4.68E-04,52171;5.54E-01,,,
PATZ1,64981;5.11E-04,64982;6.77E-03,38668;2.16E-02,65119;2.24E-01,
BHLHE40,45807;5.13E-04,45916;8.58E-04,45632;8.74E-04,64946;4.89E-03,45557;2.61E-02
EP400,59014;5.28E-04,59015;6.19E-02,59016;8.40E-02,,
CCND2,76686;5.48E-04,76683;1.75E-01,,,
ZNF644,64348;5.55E-04,64349;5.86E-02,52586;6.06E-02,,
ZSCAN5A,74427;5.81E-04,74428;6.08E-02,63377;6.04E-01,63376;8.57E-01,
CCDC101,1228;5.93E-04,1224;8.24E-02,,,
PAX6,71776;6.25E-04,71777;1.76E-03,51532;4.81E-02,50898;3.95E-01,
BIRA,69217;6.34E-04,69218;4.76E-02,56247;6.37E-02,69216;1.00E+00,
ZNF394,62792;6.38E-04,65158;6.19E-02,62793;1.39E-01,,
ARRB1,50162;6.41E-04,50152;3.29E-03,44055;6.02E-02,44056;6.08E-02,
BACH2,39577;6.59E-04,55571;4.06E-02,55549;1.11E-01,,
ARID3A,45806;6.64E-04,45897;3.29E-03,74657;4.68E-01,,
LEF1,57115;6.79E-04,57114;4.90E-03,53650;3.11E-02,53651;4.35E-02,63333;4.65E-02
BCOR,35087;6.86E-04,35528;8.25E-04,64564;7.30E-01,64563;8.00E-01,
PSIP1,51360;6.89E-04,69558;1.27E-02,,,
HOXA1,38817;7.07E-04,,,,
KLF15,65197;7.24E-04,42729;7.10E-02,65072;7.28E-02,65198;3.89E-01,
JARID2,41793;7.27E-04,41820;4.59E-02,41807;5.14E-02,41816;5.39E-02,41801;5.79E-02
GTF3C2,45756;7.29E-04,45901;1.36E-02,,,
FOXJ2,64653;7.35E-04,64654;5.11E-03,42828;6.02E-02,,
TRAF7,72857;7.54E-04,72855;6.88E-03,72856;1.30E-02,72854;2.60E-02,
NFATC1,38742;7.99E-04,38654;1.41E-02,38701;6.12E-02,46110;5.05E-01,
CEBPZ,63354;8.31E-04,63355;1.78E-03,45805;1.06E-02,38846;6.08E-02,
ZBTB33,48317;8.59E-04,46229;8.82E-04,46255;1.60E-03,46200;2.32E-03,63757;2.79E-03
POU3F2,68569;8.82E-04,68570;3.20E-03,68572;2.58E-02,68571;4.58E-02,
ZBTB10,42804;8.98E-04,,,,
ZBTB16,76518;9.17E-04,,,,
DROSHA,63270;9.19E-04,62572;3.94E-02,70104;6.06E-02,70105;6.22E-02,62573;7.42E-02
ZKSCAN1,45786;9.72E-04,64746;7.34E-03,64745;1.03E-02,63615;9.72E-02,63614;1.18E-01
ZKSCAN5,77183;1.01E-03,,,,
ASH2L,51332;1.08E-03,51333;4.27E-03,,,
CTBP2,45693;1.12E-03,50251;6.27E-02,50249;1.02E-01,,
ELF2,38739;1.12E-03,42759;9.30E-02,,,
TALE,52209;1.20E-03,37768;5.99E-02,52215;6.04E-02,52216;6.04E-02,52210;6.06E-02
SOX4,71746;1.22E-03,71748;2.58E-03,71747;8.90E-03,38749;5.35E-02,47591;6.02E-02
SND1,38173;1.25E-03,1794;2.62E-03,1795;3.66E-01,,
NFIA,77267;1.27E-03,77263;1.34E-01,,,
TP63,36141;1.27E-03,36140;5.07E-03,71033;2.31E-02,71035;5.29E-02,44228;6.34E-02
CPSF3L,49010;1.27E-03,49021;1.59E-03,53330;4.09E-03,49011;4.57E-02,49012;5.95E-02
ZNF101,63633;1.31E-03,63634;8.92E-02,73976;1.01E-01,,
EHMT2,56467;1.33E-03,56463;1.39E-02,56466;3.55E-02,56447;3.60E-02,56449;4.23E-02
PIAS1,71207;1.35E-03,71205;3.90E-03,70139;7.29E-03,70138;4.49E-02,55355;5.73E-02
ZNF263,45726;1.36E-03,73965;2.21E-02,42885;3.14E-02,65140;6.15E-02,45958;7.80E-02
ID3,62514;1.37E-03,62513;3.25E-02,42768;8.47E-02,,
SMAD2,38793;1.49E-03,5364;3.25E-02,43303;8.91E-02,5363;1.35E-01,5365;1.42E-01
CBX4,43555;1.50E-03,,,,
PRDM1,65133;1.51E-03,62702;2.83E-03,51433;7.21E-02,51435;7.32E-02,51434;1.46E-01
ASH1L,69557;1.55E-03,42810;1.00E+00,,,
HDAC4,70762;1.56E-03,,,,
GRHL1,42850;1.57E-03,,,,
E2F8,38804;1.57E-03,42758;7.82E-02,,,
DLX1,38719;1.58E-03,,,,
MBD1_isoform2,63122;1.60E-03,63123;4.70E-02,,,
AUTS2,50456;1.66E-03,,,,
ZMIZ1,45919;1.67E-03,64816;7.67E-02,64817;1.36E-01,,
HOXC9,43893;1.71E-03,43894;2.03E-03,,,
HES4,38823;1.71E-03,42716;2.99E-02,,,
ZNF202,73970;1.72E-03,62488;6.53E-02,62487;1.95E-01,,
ETV7,38647;1.74E-03,,,,
TERF1,42790;1.74E-03,17;6.15E-02,43825;7.58E-02,,
ZBTB7B,38666;1.77E-03,,,,
SSU72,49742;1.80E-03,,,,
HNF1A,64546;1.81E-03,64547;2.97E-02,42667;6.08E-02,,
LARP7,57091;1.84E-03,73297;5.24E-03,63202;3.55E-01,63201;7.05E-01,73298;9.43E-01
GRHL2,73183;1.86E-03,68002;1.74E-02,73184;2.29E-02,68001;3.66E-02,35315;4.78E-02
PMEL,76415;1.91E-03,76413;4.69E-02,76414;5.99E-02,76009;6.04E-02,76416;7.26E-02
TLX1,54657;1.97E-03,,,,
LYL1,38829;1.98E-03,36247;6.97E-02,59005;2.84E-01,58999;3.29E-01,59002;3.38E-01
SMAD5,63097;2.06E-03,63098;5.73E-02,42782;1.00E+00,,
MBOAT4,76967;2.07E-03,76968;5.87E-03,,,
ZNF284,77146;2.08E-03,,,,
POU5F1,51542;2.11E-03,63393;4.69E-03,58485;1.85E-02,58486;2.01E-02,58495;3.08E-02
DNMT3B,62875;2.11E-03,70178;2.11E-02,32823;6.04E-02,32836;6.09E-02,73890;6.15E-02
CREB3L4,38721;2.12E-03,,,,
STAT5,44084;2.17E-03,44086;1.13E-02,44085;4.37E-02,44087;1.14E-01,55491;1.82E-01
UHRF2,76568;2.35E-03,,,,
CDK12,56010;2.45E-03,,,,
KRAB,56850;2.62E-03,56855;6.29E-03,56843;7.94E-03,56847;2.60E-02,56856;4.39E-02
SNAPC1,35268;2.63E-03,36355;8.82E-02,,,
ZNF224,69523;2.66E-03,73968;9.60E-02,65195;1.54E-01,,
CSNK2A1,49193;2.71E-03,,,,
EZH1,50373;2.71E-03,50378;3.38E-02,50377;5.37E-02,50374;7.43E-02,
NCOR1,53419;2.85E-03,8565;3.02E-03,8566;4.27E-03,45405;8.79E-02,8785;1.23E-01
PPARD,44350;2.87E-03,44351;3.19E-02,44348;6.11E-02,44389;6.21E-02,44388;6.23E-02
DNMT3A,70226;2.89E-03,70175;2.52E-02,70179;3.87E-02,70228;4.43E-02,70224;5.77E-02
CEBPG,64052;2.90E-03,64053;6.63E-03,38690;1.81E-02,62690;1.86E-01,62691;2.69E-01
GPS2,8563;3.00E-03,,,,
TCF7,63592;3.04E-03,64697;8.43E-03,50135;1.68E-02,50138;6.01E-02,50134;6.17E-02
FEV,38830;3.08E-03,,,,
LDB1,47774;3.11E-03,,,,
MXD3,42772;3.13E-03,,,,
ZNF273,77150;3.14E-03,,,,
ZBTB1,64879;3.39E-03,64878;4.13E-02,,,
HOXA10,38791;3.42E-03,,,,
ZNF570,77084;3.50E-03,,,,
ZNF687,64787;3.82E-03,64786;9.75E-03,,,
ZNF75A,77265;3.91E-03,77257;1.86E-02,,,
SUPT20H,5983;3.94E-03,45773;1.69E-02,5982;8.46E-02,45637;2.07E-01,
ELF3,67615;4.05E-03,38646;6.18E-02,67597;1.69E-01,,
ZNF382,64694;4.06E-03,64693;2.06E-02,65138;1.06E-01,73952;1.58E-01,73951;2.05E-01
SMAD1,8433;4.11E-03,51555;3.59E-02,8415;4.68E-02,51557;5.68E-02,8432;5.77E-02
RFX7,42865;4.11E-03,,,,
KDM5C,68932;4.18E-03,68913;2.91E-02,68909;6.06E-02,68931;6.41E-02,8815;7.20E-02
ZXDC,77256;4.31E-03,,,,
ZBTB2,42878;4.45E-03,42877;6.60E-02,74683;8.06E-02,74659;8.97E-02,
SMARCC1,72130;4.62E-03,45732;1.27E-02,1346;1.27E-02,72122;1.78E-02,44421;2.12E-02
DIDO1,62905;4.69E-03,62904;1.71E-02,,,
EOMES,1006;4.69E-03,38649;6.02E-02,51445;1.76E-01,51448;7.23E-01,
SFMBT1,35569;4.72E-03,35559;6.02E-02,35558;1.00E+00,,
ZNF778,73928;4.76E-03,65082;3.70E-02,,,
MAFG,64575;4.92E-03,64576;3.76E-02,42692;4.45E-02,,
WRNIP1,45630;4.93E-03,,,,
ZSCAN20,64442;5.24E-03,64441;1.70E-01,,,
GATAD2B,71067;5.27E-03,63455;1.86E-02,63454;1.04E-01,,
ZNF2,62526;5.30E-03,62525;3.75E-02,73961;2.66E-01,,
MTA2,63213;5.56E-03,63873;7.95E-02,63874;8.65E-02,62756;1.61E-01,63212;3.42E-01
STAT5A,4589;5.58E-03,42787;6.06E-02,73722;7.50E-02,73723;8.40E-02,46146;1.36E-01
ATF4,55518;5.65E-03,55516;6.20E-03,55517;3.93E-02,64175;3.96E-02,64176;5.77E-02
ZSCAN16,65086;5.66E-03,65117;2.93E-02,64706;3.43E-02,65145;8.49E-02,64707;8.92E-02
HDAC6,8778;5.83E-03,45379;1.78E-02,8779;7.27E-02,4127;1.17E-01,4126;2.80E-01
EED,62964;5.84E-03,62965;9.12E-03,50371;2.73E-02,41188;6.67E-02,41187;3.87E-01
PAX3,2655;5.85E-03,2654;2.24E-02,2651;5.67E-02,2650;6.02E-02,
ZNF600,62554;5.85E-03,62555;5.76E-02,,,
POU2F1,68236;6.05E-03,68215;2.10E-02,68216;3.17E-02,68232;3.21E-02,68231;4.78E-02
SREBF2,45607;6.37E-03,45812;2.43E-02,38765;4.49E-02,73411;4.88E-02,73412;6.12E-02
DEAF1,63449;6.72E-03,,,,
ZNF664,64314;6.89E-03,64313;4.56E-02,,,
FOXH1,1011;7.05E-03,1010;6.20E-01,,,
THAP11,51613;7.06E-03,51611;2.78E-02,,,
H3K18me1,77519;7.19E-03,77518;5.32E-02,,,
ZNF584,62861;7.21E-03,73938;8.39E-02,62862;3.13E-01,,
FOXQ1,42660;7.25E-03,,,,
STAT4,37177;7.37E-03,37187;5.99E-02,37184;6.32E-02,37179;6.90E-02,37180;7.16E-02
ATRX,5130;7.39E-03,68198;6.22E-02,68194;7.57E-02,68199;8.59E-02,
ESCO2,76408;7.44E-03,76409;7.25E-02,76412;4.77E-01,76411;1.00E+00,
ZNF671,77066;7.48E-03,,,,
MBD1_isoform1,63465;7.80E-03,63464;6.32E-02,,,
ZNF362,64322;7.87E-03,64321;1.38E-01,,,
LHX2,38679;7.96E-03,50899;4.27E-01,,,
CASP8AP2,38860;7.98E-03,70859;7.95E-02,70856;1.02E-01,42754;1.00E+00,
7SK,43088;8.23E-03,43084;2.18E-02,43085;3.77E-02,43087;4.75E-02,43086;1.07E-01
ZNF611,77078;8.26E-03,,,,
ELK4,1214;8.36E-03,45755;2.70E-02,1173;3.80E-02,1172;4.11E-02,49240;6.35E-02
DLX4,38722;8.50E-03,,,,
ERF,38643;8.66E-03,,,,
ZZZ3,38675;8.76E-03,45735;1.94E-01,45648;2.14E-01,,
CARM1,5563;8.77E-03,5564;1.00E+00,,,
DDX21,50210;8.81E-03,,,,
LMNB1,50122;8.93E-03,34987;2.56E-02,34982;3.89E-02,34989;4.10E-02,52658;5.99E-02
PTPN11,36349;9.02E-03,36350;6.29E-02,,,
DR1,42711;9.06E-03,,,,
ERCC2,41412;9.16E-03,,,,
ZNF592,64278;9.38E-03,62568;1.21E-01,64279;3.10E-01,62567;7.13E-01,
ARNT2,42707;9.53E-03,,,,
SUMO1,35694;9.62E-03,35724;1.37E-02,35700;1.39E-02,34368;4.00E-02,34372;4.41E-02
BTAF1,1;9.67E-03,,,,
CHD7,45392;1.00E-02,8771;1.00E-02,45231;5.52E-02,8808;5.52E-02,49781;2.53E-01
ZNF16,62682;1.01E-02,62681;1.91E-01,,,
TBL1XR1,45660;1.04E-02,45876;1.32E-02,45935;2.16E-01,,
ESRRA,45627;1.05E-02,45796;2.29E-02,38664;5.36E-02,67367;5.96E-01,
ZSCAN29,62919;1.06E-02,62920;1.10E-02,65066;6.95E-02,,
TEAD1,48240;1.07E-02,71237;5.70E-02,71236;1.50E-01,56542;1.71E-01,54612;1.95E-01
FEZF1,65116;1.09E-02,64605;3.45E-02,64604;1.00E-01,,
DUX4,5823;1.09E-02,68379;4.13E-02,59381;5.03E-01,5822;9.22E-01,
WDHD1,77259;1.10E-02,77260;5.29E-02,,,
KLF7,64010;1.11E-02,65134;8.46E-02,64011;1.56E-01,,
ZNF266,73963;1.11E-02,42886;6.80E-02,,,
CSDE1,63484;1.11E-02,63485;6.86E-02,64060;8.07E-02,64061;4.00E-01,
ERCC3,41411;1.14E-02,,,,
H3F3A,63914;1.15E-02,64211;2.73E-02,62794;3.67E-02,63148;4.99E-02,62795;5.09E-02
ZNF407,38750;1.16E-02,,,,
OVOL2,68802;1.18E-02,42778;1.62E-02,68801;6.09E-02,,
TARDBP,62580;1.21E-02,62579;3.98E-02,63523;4.03E-02,63522;2.39E-01,
SFPQ,41423;1.23E-02,41424;1.13E-01,49154;3.85E-01,,
ZNF264,73964;1.25E-02,63774;5.76E-02,65087;7.00E-02,63773;9.38E-02,
WHSC1,8786;1.27E-02,45389;1.27E-02,42875;5.99E-02,,
EPAS1,42713;1.34E-02,47088;3.51E-02,47085;5.42E-02,47094;6.06E-02,47093;6.08E-02
ZFP69B,63424;1.36E-02,63423;1.05E-01,73978;1.53E-01,,
CREB3,62680;1.40E-02,38841;7.29E-02,62679;1.42E-01,,
NR5A2,51512;1.42E-02,41515;5.28E-02,42705;6.14E-02,33220;5.83E-01,
IRF2,33542;1.43E-02,42726;6.28E-02,67766;8.19E-01,,
UBE2I,35717;1.43E-02,35703;9.08E-02,,,
598-SKD,49467;1.43E-02,55219;3.89E-02,55221;6.11E-02,55220;6.30E-02,55218;7.39E-02
ZNF792,73927;1.45E-02,64200;5.13E-02,64201;1.12E-01,,
ZNF175,62529;1.46E-02,65070;7.34E-02,62530;8.65E-02,62714;2.00E-01,62713;5.30E-01
LMTK3,54381;1.46E-02,54380;2.92E-02,,,
ASCL1,70122;1.51E-02,72769;1.97E-02,41850;3.41E-02,49724;3.84E-02,49732;5.14E-02
KLF12,65071;1.51E-02,,,,
ZFP41,63357;1.52E-02,63356;8.31E-02,,,
CREB3L2,38689;1.54E-02,,,,
LRWD1,1220;1.55E-02,76971;4.67E-02,76969;5.74E-02,76970;6.20E-02,
PTRF,62801;1.55E-02,62802;5.29E-02,,,
SCRT1,64012;1.55E-02,65135;4.02E-02,64013;6.55E-02,,
ZNF197,63956;1.57E-02,63957;2.26E-02,73971;8.58E-02,,
ZNF121,65170;1.58E-02,65114;2.55E-02,63037;2.97E-02,63038;4.67E-02,
ZFP42,51549;1.58E-02,65099;1.68E-01,65098;5.17E-01,,
ZNF667,65163;1.62E-02,73935;6.46E-02,,,
MITF,42176;1.63E-02,52398;3.26E-02,42179;4.35E-02,50853;5.74E-02,50900;6.06E-02
INO80,69516;1.63E-02,44130;2.06E-02,69522;6.27E-02,69514;9.77E-02,69945;1.70E-01
NEUROG2,76817;1.65E-02,76814;2.20E-02,76810;5.63E-02,76811;6.26E-02,76813;7.60E-02
ZNF695,77059;1.67E-02,,,,
BCAT1,5455;1.67E-02,5454;7.06E-02,,,
ZMYM3,74677;1.69E-02,74676;2.97E-02,74661;5.03E-02,64656;5.03E-02,62708;1.76E-01
ZNF770,65164;1.71E-02,,,,
FOXG1,38827;1.72E-02,,,,
PPARGC1A,45799;1.74E-02,,,,
ZKSCAN3,77184;1.75E-02,,,,
BCL11A,62561;1.79E-02,46186;3.01E-02,43823;7.96E-02,46178;1.32E-01,62560;1.62E-01
None,77506;1.80E-02,77507;4.39E-02,77505;1.71E-01,77504;4.07E-01,
CUX1,74934;1.85E-02,45615;2.47E-02,38700;2.73E-02,62923;3.50E-02,74936;6.35E-02
ZNF71,62769;1.93E-02,,,,
TEAD1 |  TEAD4,56245;1.94E-02,,,,
MEF2C,46144;1.97E-02,38851;5.99E-02,37088;7.45E-02,37087;9.35E-02,
ARNTL,71024;1.98E-02,42749;2.25E-02,71023;3.00E-02,42643;6.02E-02,59579;7.59E-02
GRHL3,74688;2.00E-02,74687;8.07E-02,33916;1.57E-01,,
KLF17,62618;2.02E-02,62617;4.09E-02,,,
TP73,38832;2.03E-02,74649;1.63E-01,6543;2.30E-01,6544;3.22E-01,6545;7.07E-01
RFX2,42930;2.04E-02,42944;6.12E-02,38761;1.03E-01,,
DNMT1,54107;2.08E-02,54106;3.08E-02,32824;5.99E-02,32826;5.99E-02,65040;1.02E-01
CCR5,69877;2.10E-02,,,,
ZMYND11,41755;2.11E-02,41756;3.27E-02,41757;4.45E-02,77242;6.18E-02,
HOXA2,38708;2.12E-02,,,,
ZNF589,64009;2.12E-02,64008;5.03E-02,,,
NCOA1,64887;2.13E-02,72450;4.69E-02,72449;4.83E-02,42735;5.61E-02,72451;1.10E-01
HMG20A,77268;2.14E-02,77262;4.80E-02,,,
ZNF765,77045;2.20E-02,,,,
ZNF280D,42887;2.20E-02,63618;1.49E-01,63619;1.53E-01,,
MEIS1,9322;2.21E-02,4400;5.21E-02,4402;1.06E-01,4401;1.61E-01,9324;2.06E-01
NFKB2,77450;2.23E-02,38844;3.07E-02,77449;9.26E-02,,
KAT2B,45742;2.25E-02,8788;3.99E-02,45418;3.99E-02,45635;1.21E-01,4418;5.11E-01
BMI1,8553;2.26E-02,50021;3.11E-02,49251;3.31E-02,50018;3.80E-02,50014;3.97E-02
MEF2B,55548;2.27E-02,55585;2.86E-02,53877;4.47E-02,55547;4.50E-02,55561;6.04E-02
CBX6,43556;2.28E-02,43567;1.80E-01,,,
ZNF554,65061;2.30E-02,,,,
SPDEF,35049;2.34E-02,74047;4.42E-02,35041;6.19E-02,74048;6.93E-02,35052;1.10E-01
GLIS3,38709;2.34E-02,,,,
RARG,49622;2.38E-02,38682;5.96E-02,49623;7.32E-02,49618;8.84E-02,49619;1.22E-01
KLF4,4926;2.39E-02,48800;5.55E-02,33718;9.76E-02,36821;1.10E-01,63139;1.23E-01
EHF,38657;2.40E-02,50819;2.76E-02,50820;9.49E-02,76283;1.54E-01,76282;2.06E-01
MXD1,38815;2.48E-02,,,,
ZNF564,77088;2.48E-02,,,,
IRAK4,76858;2.53E-02,72465;7.12E-02,,,
GREB1,36822;2.56E-02,36810;2.65E-02,36806;2.34E-01,36802;2.44E-01,36811;2.65E-01
MZF1,65207;2.57E-02,38727;6.87E-02,,,
ZNF486,49603;2.59E-02,73945;7.88E-02,49604;1.39E-01,,
ORC1,35296;2.63E-02,,,,
MYF6,42696;2.63E-02,,,,
SF1,33850;2.64E-02,33852;7.30E-02,33851;1.08E-01,33853;1.30E-01,
BATF,46109;2.64E-02,48621;6.18E-02,48626;6.34E-02,74668;3.60E-01,
HOXC8,42765;2.66E-02,,,,
ARID2,58466;2.66E-02,58467;9.23E-02,,,
GATA6,47432;2.67E-02,361;2.93E-02,50979;3.31E-02,43163;3.67E-02,51480;5.03E-02
KLF13,64022;2.67E-02,42684;6.04E-02,64021;1.36E-01,,
ETV1,63177;2.67E-02,5931;4.57E-02,39372;5.84E-02,63176;7.81E-02,534;8.82E-02
CTBP1,36085;2.69E-02,50250;7.68E-02,64093;9.14E-02,64094;1.79E-01,50248;1.00E+00
EBF1,59345;2.72E-02,45656;4.10E-02,59344;4.16E-02,48181;7.01E-02,48179;1.54E-01
TEAD2,64090;2.73E-02,38779;4.33E-02,64089;7.40E-02,,
ZNF528,73944;2.74E-02,65159;2.94E-02,65191;4.45E-02,65160;2.12E-01,
ZNF492,77106;2.79E-02,,,,
CD59,58829;2.80E-02,,,,
CENPT,69234;2.88E-02,69231;6.12E-02,69232;6.14E-02,69236;7.37E-02,69233;7.41E-02
PCGF2,57666;2.91E-02,8552;6.09E-02,48355;2.51E-01,48356;3.67E-01,
SIRT6,45396;2.94E-02,8801;2.94E-02,45929;9.83E-02,45247;1.03E-01,8822;1.03E-01
ARID1A,58462;2.94E-02,58463;7.32E-02,,,
ZSCAN2,77266;2.95E-02,77254;1.06E-01,,,
HIVEP3,42666;2.96E-02,,,,
HOXC6,38655;2.98E-02,,,,
